"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15","Num16","Str16","M16","SD16","Num17","Str17","M17","SD17","Num18","Str18","M18","SD18","Num19","Str19","M19","SD19","Num20","Str20","M20","SD20","Num21","Str21","M21","SD21","Num22","Str22","M22","SD22","Num23","Str23","M23","SD23","Num24","Str24","M24","SD24","Num25","Str25","M25","SD25","Num26","Str26","M26","SD26"
11,0,0,40,1,"B",1,"a c e",0,1,3.08570909182211,33.376246685032,2,"b c e",0,1,-0.85226374548263,3.59425699617154,3,"a d e",0,1,-0.347580172234569,3.35503254856983,4,"b d e",0,1,0.251016464474872,3.52010821886256,5,"a c f",0,1,-0.0919860610327595,2.57785865621303,6,"b c f",0,1,3.39021558826438,26.6909324396164,7,"a d f",0,1,-4.76164148214163,24.4333616355607,8,"b d f",0,1,8.16866414397933,107.577101557373,9,"a,c",1.49686151539467,23.5748481216953,10,"b,c",1.26897592139087,19.0428000195305,11,"a,d",-2.5546108271881,17.4701370913949,12,"b,d",4.2098403042271,75.7308288485091,13,"a,e",1.36906445979377,23.6321286517763,14,"b,e",-0.300623640503879,3.57811298172286,15,"a,f",-2.4268137715872,17.4217453824827,16,"b,f",5.77943986612185,77.9143459367418,17,"c,e",1.11672267316974,23.6693898143738,18,"d,e",-0.0482818538798487,3.42997797604067,19,"c,f",1.64911476361581,18.9220628463991,20,"d,f",1.70351133091885,77.7831220297885,21,"a",-0.528874655896714,20.7824808732095,22,"b",2.73940811280899,55.0626341082523,23,"c",1.38291871839277,21.3617849731181,24,"d",0.827614738519499,54.8880552059447,25,"e",0.534220409644944,16.8684636923151,26,"f",1.67631304726733,56.4267512402724
12,0,0,32,1,"B",1,"a c e",0,1,0.881283554480865,4.41596133198256,2,"b c e",0,1,1.29738145712114,43.6034931697752,3,"a d e",0,1,-0.35766649060804,4.05187839077029,4,"b d e",0,1,-0.197022951993153,3.88634263046282,5,"a c f",0,1,-0.591206588057826,6.82917228923631,6,"b c f",0,1,3.51969036519157,23.6373376777197,7,"a d f",0,1,-0.630057557420515,2.2267897643746,8,"b d f",0,1,-5.58140683836208,32.0877402463644,9,"a,c",0.145038483211519,5.75281739590397,10,"b,c",2.40853591115636,34.8098365344878,11,"a,d",-0.493862024014278,3.2461278419852,12,"b,d",-2.88921489517762,22.8349475151774,13,"a,e",0.261808531936412,4.25017530503334,14,"b,e",0.550179252563995,30.7171294070757,15,"a,f",-0.610632072739171,5.03874817771338,16,"b,f",-1.03085823658526,28.3302604859763,17,"c,e",1.089332505801,30.743819991525,18,"d,e",-0.277344721300597,3.93917162576826,19,"c,f",1.46424188856687,17.3829841567492,20,"d,f",-3.1057321978913,22.7003550161698,21,"a",-0.174411770401379,4.66338915885467,22,"b",-0.24033949201063,29.4419445733234,23,"c",1.27678719718394,24.8756887286365,24,"d",-1.69153845959595,16.289181437863,25,"e",0.405993892250204,21.8412022831438,26,"f",-0.820745154662213,20.2677330447547
13,0,0,40,1,"B",1,"a c e",0,1,-3.41398107787275,9.3674404922656,2,"b c e",0,1,0.635241247038598,14.1273948786462,3,"a d e",0,1,3.03237868878773,21.1856133316724,4,"b d e",0,1,-0.0896111515507149,6.74905453162707,5,"a c f",0,1,0.947158339689803,6.64855454499218,6,"b c f",0,1,-1.44801859486766,10.0783980771719,7,"a d f",0,1,-1.89522167154423,7.15122735209486,8,"b d f",0,1,-0.514654571005131,1.88570192744517,9,"a,c",-1.23341136909147,8.36397282958543,10,"b,c",-0.406388673914529,12.2381111473231,11,"a,d",0.568578508621749,15.9049650859993,12,"b,d",-0.302132861277923,4.92825999866417,13,"a,e",-0.190801194542511,16.5955988049218,14,"b,e",0.272815047743942,11.0067275871207,15,"a,f",-0.474031665927213,7.008107745427,16,"b,f",-0.981336582936393,7.21942927975401,17,"c,e",-1.38936991541708,12.0829835879942,18,"d,e",1.47138376861851,15.7012272496044,19,"c,f",-0.250430127588927,8.56845515757622,20,"d,f",-1.20493812127468,5.24254789007916,21,"a",-0.332416430234862,12.6989523698458,22,"b",-0.354260767596226,9.2997276437442,23,"c",-0.819900021503001,10.4568065556572,24,"d",0.133222823671913,11.7450706241638,25,"e",0.0410069266007152,14.0388033226989,26,"f",-0.727684124431803,7.09670809574892
14,0,0,8,1,"B",1,"a c e",0,1,1.0105271582647,3.50779224003733,2,"b c e",0,1,-1.50943411297821,5.87165909868212,3,"a d e",0,1,-0.614044506102742,1.02067160808347,4,"b d e",0,1,0.922634555374789,1.58293552615013,5,"a c f",0,1,0.454578649771718,1.05796757430703,6,"b c f",0,1,-0.348960447410027,1.41050835347542,7,"a d f",0,1,0.0792877212974585,0.722052581948469,8,"b d f",0,1,5.57371116389799,18.9223725784648,9,"a,c",0.732552904018211,2.519307146674,10,"b,c",-0.929197280194119,4.16851849956658,11,"a,d",-0.267378392402641,0.926094003462211,12,"b,d",3.24817285963639,13.1920762495793,13,"a,e",0.198241326080981,2.63288904547025,14,"b,e",-0.29339977880171,4.34000222878537,15,"a,f",0.266933185534588,0.896212785732835,16,"b,f",2.61237535824398,13.3182385741153,17,"c,e",-0.249453477356753,4.85020774831398,18,"d,e",0.154295024636024,1.51168158094234,19,"c,f",0.0528091011808454,1.27395721402152,20,"d,f",2.82649944259772,13.2433569847219,21,"a",0.232587255807785,1.93496919887518,22,"b",1.15948778972114,9.85493932833538,23,"c",-0.0983221880879538,3.49166350088372,24,"d",1.49039723361687,9.37085511472317,25,"e",-0.0475792263603645,3.53986307773461,26,"f",1.43965427188928,9.36136351558664
15,0,0,32,1,"B",1,"a c e",0,1,1.99534638959279,24.857755933017,2,"b c e",0,1,2.34194502411476,7.24943094526805,3,"a d e",0,1,2.79871235466509,17.7198756141826,4,"b d e",0,1,25.5625972079822,149.954929167742,5,"a c f",0,1,0.563789923417228,4.12457239747266,6,"b c f",0,1,1.64229993509057,3.66917917006771,7,"a d f",0,1,-5.79530479358415,28.9035713581937,8,"b d f",0,1,1.22985481245096,6.31652001595257,9,"a,c",1.27956815650501,17.6901522307932,10,"b,c",1.99212247960266,5.71042338684112,11,"a,d",-1.49829621945953,24.1731312838455,12,"b,d",13.3962260102166,105.994240113877,13,"a,e",2.39702937212894,21.417723348405,14,"b,e",13.9522711160485,105.960254974483,15,"a,f",-2.61575743508346,20.7296635652309,16,"b,f",1.43607737377076,5.12838676849866,17,"c,e",2.16864570685377,18.1642649091869,18,"d,e",14.1806547813236,106.540537723193,19,"c,f",1.1030449292539,3.91037511311121,20,"d,f",-2.2827249905666,21.0533738250606,21,"a",-0.109364031477261,21.1436183821156,22,"b",7.69417424490961,74.9806878257791,23,"c",1.63584531805383,13.0974313804352,24,"d",5.94896489537851,76.9345569018372,25,"e",8.1746502440887,76.3595571296998,26,"f",-0.589840030656349,15.1773172392606
16,0,0,40,1,"B",1,"a c e",0,1,0.758855375853874,2.76674256561556,2,"b c e",0,1,0.1530012956475,3.42843781881855,3,"a d e",0,1,-0.455414858041659,2.24196427557515,4,"b d e",0,1,-0.0582678000437091,3.38892086392589,5,"a c f",0,1,-0.369397794607373,3.34570509117581,6,"b c f",0,1,-0.362664171198509,2.19143573116036,7,"a d f",0,1,1.59079993273332,17.6329246937194,8,"b d f",0,1,-32.0125224589127,201.292317145798,9,"a,c",0.19472879062325,3.1027851445622,10,"b,c",-0.104831437775505,2.87068266631781,11,"a,d",0.567692537345828,12.5313030553949,12,"b,d",-16.0353951294782,142.36228856143,13,"a,e",0.151720258906107,2.57558769322756,14,"b,e",0.0473667478018953,3.38876128762269,15,"a,f",0.610701069062971,12.6487527574726,16,"b,f",-16.1875933150556,142.333484525643,17,"c,e",0.455928335750687,3.11040341944503,18,"d,e",-0.256841329042684,2.86199643666444,19,"c,f",-0.366030982902941,2.81013108066222,20,"d,f",-15.2108612630897,142.976267285608,21,"a",0.381210663984539,9.10172068875878,22,"b",-8.07011328362685,100.686230789708,23,"c",0.0449486764238728,2.98335943403915,24,"d",-7.73385129606618,101.079918157429,25,"e",0.0995435033540013,3.00074061464123,26,"f",-7.78844612299631,101.075145999971
17,0,0,16,1,"B",1,"a c e",0,1,0.899878469641371,2.25336189437329,2,"b c e",0,1,-2.30903608917503,12.7821698963278,3,"a d e",0,1,-0.213044175054781,2.57726493118428,4,"b d e",0,1,-3.89591912701567,10.3057173375527,5,"a c f",0,1,6.06484694496922,21.1781296745561,6,"b c f",0,1,12.1573227611119,47.7174705410978,7,"a d f",0,1,-1.3150564790995,3.91028653940288,8,"b d f",0,1,-0.965054407101138,11.754640162337,9,"a,c",3.4823627073053,15.0453909348956,10,"b,c",4.92414333596843,35.1399585246644,11,"a,d",-0.764050327077142,3.30544506364654,12,"b,d",-2.4304867670584,10.9756480767798,13,"a,e",0.343417147293295,2.44756488458926,14,"b,e",-3.10247760809535,11.449779176217,15,"a,f",2.37489523293486,15.4426687443473,16,"b,f",5.59613417700538,34.8288454159059,17,"c,e",-0.704578809766832,9.17447311917832,18,"d,e",-2.05448165103522,7.62267438632914,19,"c,f",9.11108485304056,36.446601975712,20,"d,f",-1.14005544310032,8.61901237530814,21,"a",1.35915619011408,11.0154975948884,22,"b",1.24682828445501,26.0887304483658,23,"c",4.20325302163686,26.823897891698,24,"d",-1.59726854706777,8.08442311508386,25,"e",-1.37953023040103,8.39474096440323,26,"f",3.98551470497012,26.7745678028612
18,0,0,32,1,"B",1,"a c e",0,1,1.19914799438092,10.644929498061,2,"b c e",0,1,-0.810134030896187,4.59329909143103,3,"a d e",0,1,0.84514433363267,16.1775751735906,4,"b d e",0,1,-1.51992700731275,5.84715914080684,5,"a c f",0,1,0.673854558167369,3.95595600050976,6,"b c f",0,1,-0.950682280826027,7.51847040503957,7,"a d f",0,1,-0.512280933039171,3.48735916308412,8,"b d f",0,1,-1.92071298474455,5.20896247292386,9,"a,c",0.936501276274147,7.97048364418754,10,"b,c",-0.880408155861107,6.18076338325646,11,"a,d",0.166431700296749,11.6289360218303,12,"b,d",-1.72031999602865,5.4968525371055,13,"a,e",1.0221461640068,13.5856410166291,14,"b,e",-1.16503051910447,5.22809650101766,15,"a,f",0.0807868125640986,3.74729488585039,16,"b,f",-1.43569763278529,6.43469842242234,17,"c,e",0.194506981742369,8.19542648835171,18,"d,e",-0.337391336840041,12.1253351864206,19,"c,f",-0.138413861329329,6.01547271817017,20,"d,f",-1.21649695889186,4.45414516549719,21,"a",0.551466488285448,9.93716648239433,22,"b",-1.30036407594488,5.84097632404224,23,"c",0.0280465602065197,7.16215732257816,24,"d",-0.776944147865951,9.1087522565092,25,"e",-0.071442177548836,10.3112757388122,26,"f",-0.677455410110596,5.29952282469766
19,0,0,40,1,"B",1,"a c e",0,1,-0.484888093147257,1.44483718803544,2,"b c e",0,1,-0.245832848026528,1.83728237358043,3,"a d e",0,1,-0.241830855169781,5.82638075790031,4,"b d e",0,1,1.66227349034736,40.2714245719357,5,"a c f",0,1,1.18983200158802,5.99827031021698,6,"b c f",0,1,-4.31788098436913,24.1850224567356,7,"a d f",0,1,0.247594422355244,6.8873256120176,8,"b d f",0,1,-0.866422973526139,6.05406909244882,9,"a,c",0.352471954220382,4.41616563633232,10,"b,c",-2.28185691619783,17.1644972540886,11,"a,d",0.00288178359273129,6.34322867126729,12,"b,d",0.397925258410609,28.641614035841,13,"a,e",-0.363359474158519,4.21948157866257,14,"b,e",0.708220321160414,28.3410923865407,15,"a,f",0.718713211971632,6.43459967412071,16,"b,f",-2.59215197894763,17.6029941126111,17,"c,e",-0.365360470586892,1.64665456013315,18,"d,e",0.710221317588788,28.6060434238368,19,"c,f",-1.56402449139055,17.7256110950186,20,"d,f",-0.309414275585447,6.46726318477284,21,"a",0.177676868906557,5.45091012819125,22,"b",-0.94196582889361,23.5750172805403,23,"c",-0.964692480988724,12.5626139600673,24,"d",0.20040352100167,20.6790314198518,25,"e",0.172430423500948,20.2044009752566,26,"f",-0.936719383488001,13.3149468273448
20,0,0,40,1,"B",1,"a c e",0,1,0.357689191379098,3.0506193913329,2,"b c e",0,1,0.25399524727675,3.5236352459419,3,"a d e",0,1,-1.94915023973964,13.0252064517711,4,"b d e",0,1,-6.42651341851343,39.937179250043,5,"a c f",0,1,1.17247743842268,7.01056210798216,6,"b c f",0,1,-0.216900636777176,3.78499290102416,7,"a d f",0,1,0.390379933494125,3.83077453483699,8,"b d f",0,1,-0.517315441207279,3.35130481635783,9,"a,c",0.765083314900888,5.38750749964037,10,"b,c",0.0185473052497867,3.64114974600721,11,"a,d",-0.779385153122757,9.61168240775881,12,"b,d",-3.47191442986035,28.3157030506973,13,"a,e",-0.79573052418027,9.47078061605544,14,"b,e",-3.08625908561834,28.3693901052886,15,"a,f",0.781428685958402,5.62692813626314,16,"b,f",-0.367108038992228,3.55524959543128,17,"c,e",0.305842219327924,3.2751154687393,18,"d,e",-4.18783182912653,29.6010761251495,19,"c,f",0.477788400822751,5.64128023176778,20,"d,f",-0.0634677538565772,3.60522693804941,21,"a",-0.00715091911093427,7.80532784475236,22,"b",-1.72668356230528,20.1995168963483,23,"c",0.391815310075337,4.59878717573092,24,"d",-2.12564979149155,21.1209311239548,25,"e",-1.9409948048993,21.1131693525029,26,"f",0.207160323483087,4.72690209248922
