"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
6,8,"within","47","2","b c","4","b d",21,21,21,-0.311286403186302,-1.02371755985178,-2.42482188439725,0.758651991859245,0.31761753826904,0.0244209472544543,0.078125
6,8,"within","48","3","a d","4","b d",21,21,21,-0.560315525735344,-2.4614227053533,-6.74541360568689,0.581193239995418,0.0225790132287051,1.1307098085496e-06,0.0078125
7,24,"within","49","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,-0.90438060581808,-1.15204671894196,-0.90438060581808,0.36894048415895,0.253277871939493,0.36894048415895,0.169226752415163
7,24,"within","50","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,-0.241198844000646,0.852422127760088,-0.241198844000646,0.810116319355791,0.396928990197586,0.810116319355791,0.296010728090011
7,24,"within","51","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,7.82416147325433,0.106035328055943,3.92736326834481,4.19171764439156e-11,0.915861994579626,0.000200995070919991,0.0105078220367432
7,24,"within","52","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-2.80104980742505,1.52340884223614,2.50075695292041,0.0066033483129812,0.132226780459118,0.0147715610927964,0.0787292718887331
7,24,"within","53","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,2.67586322385298,-0.211866580234948,2.74691647401325,0.00930253076769828,0.832835704450168,0.0076675093307063,0.390246629714966
7,24,"within","54","2","b c","3","a d",69.0000000000002,68.9999999999999,68.9999999999999,-10.6252112806794,1.4173735141802,1.4266063154244,3.60843796254022e-16,0.1608736373233,0.158202743798085,0.330505132675171
7,24,"within","55","2","b c","4","b d",69.0000000000002,68.9999999999999,68.9999999999999,-5.14829824940135,-0.317901908290892,-1.18044679433156,2.36581340668231e-06,0.751519464646174,0.241875965895292,0.683986425399781
7,24,"within","56","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,5.47691303127803,-1.73527542247109,0.246159521092837,6.58427503227768e-07,0.0871565106957572,0.806289554553866,0.683986425399781
8,16,"within","57","5","a","6","b",45.0000000000001,45.0000000000002,45.0000000000001,-0.312702806894897,-0.648743202527461,-0.312702806894897,0.755951064881722,0.519801575636723,0.755951064881722,0.732881891075522
8,16,"within","58","7","c","8","d",45,45.0000000000002,45,3.83237813360797,2.09181851785081,3.83237813360797,0.000391295511364924,0.0421283175809338,0.000391295511364924,0.00535922078415752
8,16,"within","59","1","a c","2","b c",45.0000000000001,45.0000000000002,45,2.08319260641881,0.642838372827095,1.51077550392969,0.0429450231556632,0.52359112949547,0.137836529702045,0.2978515625
8,16,"within","60","1","a c","3","a d",45.0000000000001,45.0000000000002,44.9999999999998,2.22901608886812,2.58070814956684,4.37565349656672,0.0308505197564761,0.0131920190103141,7.10876089428846e-05,0.00213623046875
8,16,"within","61","1","a c","4","b d",45,45.0000000000002,45,1.14575593353034,1.02040834122806,2.57391382150984,0.257952833151783,0.312989573916224,0.0134192107726663,0.083251953125
8,16,"within","62","2","b c","3","a d",45.0000000000001,45.0000000000002,45,0.145823482449317,1.93786977673975,-2.86487799263704,0.88471200136361,0.0589292349385613,0.00631884122035817,0.021392822265625
8,16,"within","63","2","b c","4","b d",45.0000000000001,45.0000000000002,45,-0.937436672888464,0.377569968400961,1.06313831758015,0.353538241226141,0.707525091735668,0.293391271737327,0.40374755859375
8,16,"within","64","3","a d","4","b d",45.0000000000001,45.0000000000002,45,-1.08326015533778,-1.56029980833879,-1.80173967505689,0.28446325490957,0.125695020543293,0.0782881014107231,0.17535400390625
9,16,"within","65","5","a","6","b",45.0000000000001,45.0000000000001,45.0000000000001,1.12332862893745,1.07589061966727,1.12332862893745,0.267255286130548,0.287710804819763,0.267255286130548,0.303787185344845
9,16,"within","66","7","c","8","d",45.0000000000001,45.0000000000001,45.0000000000001,1.35658813294272,1.29070688256256,1.35658813294272,0.181679241410244,0.203397513648362,0.181679241410244,0.00294740917161107
9,16,"within","67","1","a c","2","b c",45,45.0000000000001,45,-4.75080839945975,0.0960374191942571,-2.45901957269498,2.09882040983624e-05,0.923917279669391,0.0178422428654668,0.19281005859375
9,16,"within","68","1","a c","3","a d",45.0000000000001,45,45,-5.04198697878147,0.247935455396663,1.69505232680916,7.99783452303562e-06,0.805312245015846,0.096975669227384,0.252227783203125
9,16,"within","69","1","a c","4","b d",45.0000000000002,45,45,-9.82344575501193,1.67343714216586,1.90991811471455,9.05899172568635e-13,0.101179890003569,0.0625301398336327,0.05767822265625
9,16,"within","70","2","b c","3","a d",45.0000000000002,45.0000000000001,45,-0.291178579321726,0.151898036202406,-4.15407189950414,0.772252693190959,0.879946335093425,0.000143938877265247,0.001007080078125
9,16,"within","71","2","b c","4","b d",45.0000000000001,45.0000000000001,45,-5.07263735555218,1.5773997229716,4.36893768740953,7.22004275164983e-06,0.121708375056197,7.26369352084222e-05,0.00213623046875
9,16,"within","72","3","a d","4","b d",45,45.0000000000001,45,-4.78145877623045,1.4255016867692,0.214865787905386,1.89739169458093e-05,0.160912219667093,0.830842758390829,1
10,8,"within","73","5","a","6","b",21,21,21,0.49821334149757,0.200486505244557,0.49821334149757,0.623511384062763,0.843029037757971,0.623511384062763,0.979949951171875
10,8,"within","74","7","c","8","d",21,21,21,0.741556269844685,0.81506585741559,0.741556269844685,0.466569117778283,0.424182508825094,0.466569117778283,0.252227783203125
10,8,"within","75","1","a c","2","b c",21,21,21,-0.393188702796306,-0.290549131958742,-0.318835798898352,0.698143306243251,0.774246120294856,0.753000604683217,0.3828125
10,8,"within","76","1","a c","3","a d",21,21,21,-0.842547220277798,0.144024095538631,-0.0869552178813689,0.408975552154663,0.88685462270751,0.931530920465659,1
10,8,"within","77","1","a c","4","b d",21,21,21,0.112339629370373,0.718103962287009,0.98549246932218,0.911621045301969,0.480606715473041,0.335601346043304,0.25
10,8,"within","78","2","b c","3","a d",21,21,21,-0.449358517481492,0.434573227497373,-0.231880581016984,0.657776486397978,0.668305019221384,0.818875430632465,1
10,8,"within","79","2","b c","4","b d",21,21,21,0.505528332166679,1.00865309424575,1.30432826822053,0.618452817053117,0.324622536015479,0.206237020036714,0.078125
10,8,"within","80","3","a d","4","b d",21,21,21,0.954886849648171,0.574079866748379,1.07244768720355,0.350498620579795,0.572012151560892,0.29568928403391,0.546875
11,40,"within","81","5","a","6","b",117.000000000001,117,117.000000000001,1.68387463979464,0.84297866632967,1.68387463979464,0.0948720929661243,0.400960409675906,0.0948720929661243,0.0665679663812797
11,40,"within","82","7","c","8","d",117,117,117,0.0525529171636712,-0.960800694460706,0.0525529171636712,0.958177754668549,0.338633807816046,0.958177754668549,0.629786863547155
11,40,"within","83","1","a c","2","b c",117.000000000001,117,116.999999999999,3.12421702938208,2.23317993859738,4.63618505923325,0.00224794457880307,0.0274389098907125,9.30214944693887e-06,0.000280575575743569
11,40,"within","84","1","a c","3","a d",117.000000000001,117,117,5.20610433112649,0.957715320818167,3.36317980915602,8.34839454404555e-07,0.340181151200195,0.00104199796838454,0.000140394146001199
11,40,"within","85","1","a c","4","b d",117.000000000001,117,117,2.17059621473485,-0.0833127550646077,1.94008223701727,0.0319819546760353,0.933745232636971,0.0547761293786849,0.216296135426091
11,40,"within","86","2","b c","3","a d",117.000000000001,117,117,2.08188730174441,-1.27546461777921,1.27300525007724,0.0395331447352776,0.204671494373986,0.205539835656093,0.216296135426091
11,40,"within","87","2","b c","4","b d",117.000000000001,117,117,-0.953620814647238,-2.31649269366199,-2.69610282221598,0.342241659095254,0.0222717605010317,0.00805060038805338,0.0199879353131109
11,40,"within","88","3","a d","4","b d",117.000000000001,117,117,-3.03550811639164,-1.04102807588277,-1.42309757213874,0.00296012882728671,0.300008940535507,0.15736888365438,0.201593394895099
12,40,"within","89","5","a","6","b",117,117.000000000001,117,1.32917183695578,-0.0794179780249813,1.32917183695578,0.186377368356884,0.936835845362004,0.186377368356884,0.0159466486236098
12,40,"within","90","7","c","8","d",117.000000000001,117.000000000001,117.000000000001,4.78644313471151,2.41483721360148,4.78644313471151,5.00671307594135e-06,0.0172909207064127,5.00671307594135e-06,8.64493620601212e-06
12,40,"within","91","1","a c","2","b c",117.000000000001,117,117,2.21444140762703,0.905996780420455,1.78784579838616,0.0287360628861874,0.366799572746125,0.0763894778732264,0.0421943609180744
12,40,"within","92","1","a c","3","a d",117.000000000001,117.000000000001,117,-6.66167594725368,2.66970154042928,4.67824256053752,9.2918349032828e-10,0.00867135530722213,7.83082721760601e-06,0.000843662472107098
12,40,"within","93","1","a c","4","b d",117.000000000001,117.000000000001,117,-4.54511040294719,1.65139077838965,6.64293863882587,1.34610889727995e-05,0.101340409873307,1.01910066207223e-09,4.15331487602089e-06
12,40,"within","94","2","b c","3","a d",117.000000000001,117,117,-8.87611735488071,1.76370476000882,-2.89039676215136,9.52885632873382e-15,0.0803919936762376,0.00458722202767335,0.0106280699546915
12,40,"within","95","2","b c","4","b d",117.000000000001,117.000000000001,117,-6.75955181057421,0.745393997969191,4.85509284043971,5.72544429533195e-10,0.457528395538261,3.75770776406124e-06,0.002166251262679
12,40,"within","96","3","a d","4","b d",117.000000000001,117.000000000001,117,2.1165655443065,-1.01831076203963,1.96469607828835,0.03641584558728,0.310631376677362,0.0518199536235871,0.178696415723607
13,24,"within","97","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,-1.68575068848485,-1.42171044643077,-1.68575068848485,0.0963613046704061,0.159614731426431,0.0963613046704061,0.25105755453972
13,24,"within","98","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,0.961925471420621,0.764340260759751,0.961925471420621,0.339446010804838,0.447270561267975,0.339446010804838,0.787678752122979
13,24,"within","99","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,4.69440996133986,-0.184566853603389,1.46811923883907,1.31440118880533e-05,0.854110181826971,0.146615887898947,0.725740790367127
13,24,"within","100","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,0.452054292573468,1.36120442546867,2.7459267244953,0.652647797229984,0.17787802653113,0.00768835192656606,0.302899241447449
13,24,"within","101","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,1.85458171312192,-0.464830916037835,0.0489373079613025,0.0679293336213323,0.643516099096565,0.96111063666592,0.663443565368653
13,24,"within","102","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-4.2423556687664,1.54577127907206,-1.27780748565623,6.75178979645647e-05,0.126734295929123,0.205599641823084,0.135528087615967
13,24,"within","103","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-2.83982824821794,-0.280264062434446,-1.41918193087777,0.00592637819701825,0.780113476432292,0.16034776925648,0.289667129516602
13,24,"within","104","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,1.40252742054845,-1.82603534150651,-2.69698941653399,0.165241173672225,0.072171666694491,0.00878592762167169,0.0526407957077027
14,40,"within","105","5","a","6","b",117,117.000000000001,117,4.08160580318577,2.42992366152066,4.08160580318577,8.20894307000335e-05,0.0166214827700503,8.20894307000336e-05,0.000155653115914233
14,40,"within","106","7","c","8","d",117,117.000000000001,117,1.49543505155722,-1.40022899735801,1.49543505155722,0.137493394253431,0.164091024606875,0.137493394253431,0.0724611959074199
14,40,"within","107","1","a c","2","b c",117,117.000000000001,117,-7.05100380429421,1.8431755522297,5.52007366557867,1.3321491469647e-10,0.0678343968505281,2.06909654833171e-07,1.54650679178303e-05
14,40,"within","108","1","a c","3","a d",117,117.000000000001,117,6.45216143044426,-0.865151365843092,3.96261404728422,2.59391408441275e-09,0.388726157642194,0.000127922160181346,0.00487071832685615
14,40,"within","109","1","a c","4","b d",117,117.000000000001,117,-1.16847292458526,0.728104079581016,5.02295094608616,0.244991409461,0.468004570997021,1.84411936086286e-06,8.83104949025437e-05
14,40,"within","110","2","b c","3","a d",117,117.000000000001,117,13.5031652347385,-2.70832691807279,1.55745961829445,1.27605733691383e-25,0.00777706815309002,0.122062311322208,0.142348519580992
14,40,"within","111","2","b c","4","b d",117,117.000000000001,117,5.88253087970894,-1.11507147264868,-0.49712271949251,3.9210565497309e-08,0.267104958086451,0.620035400975604,0.484520776695717
14,40,"within","112","3","a d","4","b d",117,117.000000000001,117,-7.62063435502952,1.59325544542411,1.06033689880194,7.24211723206925e-12,0.11380095599175,0.291175352444573,0.39742383187513
15,32,"within","113","5","a","6","b",92.9999999999998,92.9999999999998,92.9999999999998,1.67243538183874,0.674242232775142,1.67243538183874,0.0977996354580907,0.501829856236579,0.0977996354580907,0.200314116660101
15,32,"within","114","7","c","8","d",93.0000000000004,92.9999999999998,93.0000000000004,1.48585656267659,0.161805237826876,1.48585656267659,0.140699223524107,0.871810243381089,0.140699223524107,0.397569845754798
15,32,"within","115","1","a c","2","b c",92.9999999999998,92.9999999999998,93.0000000000004,-2.13176526462011,0.500971272199935,1.02798240663416,0.035662164796494,0.617575008598545,0.306624361803858,0.41046354919672
15,32,"within","116","1","a c","3","a d",92.9999999999998,92.9999999999998,93.0000000000004,0.14784823609462,0.13862359814116,0.684198126382737,0.882782619481238,0.890047323377438,0.495551494518056,0.677999433595687
15,32,"within","117","1","a c","4","b d",92.9999999999998,92.9999999999998,93.0000000000004,-1.72948052919986,0.591174835856547,1.7121805330169,0.0870409334349175,0.555837436008014,0.0901960749953081,0.238640971016139
15,32,"within","118","2","b c","3","a d",92.9999999999998,92.9999999999998,93.0000000000004,2.27961350071473,-0.362347674058776,0.343784280251424,0.024916915099179,0.717914350802364,0.731784564793731,0.611692206002772
15,32,"within","119","2","b c","4","b d",92.9999999999998,92.9999999999998,93.0000000000004,0.402284735420246,0.0902035636566118,0.684198126382737,0.68839760888393,0.928319441992212,0.495551494518056,0.476750775240362
15,32,"within","120","3","a d","4","b d",92.9999999999998,92.9999999999998,93.0000000000004,-1.87732876529448,0.452551237715387,1.02798240663416,0.0636074466540305,0.651925839402561,0.306624361803858,0.349836866371334
16,16,"within","121","5","a","6","b",45.0000000000001,45.0000000000001,45.0000000000001,-0.683228349327192,-0.920499672453491,-0.683228349327192,0.497965383263037,0.362220219720161,0.497965383263037,0.548343148082495
16,16,"within","122","7","c","8","d",45,45.0000000000001,45,-0.421931239102829,-0.875206906615671,-0.421931239102829,0.675084195192548,0.386108960425746,0.675084195192548,0.624730165116489
16,16,"within","123","1","a c","2","b c",44.9999999999998,45.0000000000001,45.0000000000001,3.72047427938417,-1.43452840615926,-1.96515087699071,0.000549916674405376,0.15833501412024,0.0555877582044577,0.19281005859375
16,16,"within","124","1","a c","3","a d",44.9999999999998,45.0000000000001,45,3.58653720532634,-1.40250158429664,-1.61952132576119,0.000821717648655442,0.167626995429252,0.112323229854726,0.596588134765625
16,16,"within","125","1","a c","4","b d",44.9999999999998,45.0000000000001,45,9.59882364081117,-1.2697562990811,-0.839386052985983,1.84564132896503e-12,0.210698575996788,0.405689990652787,0.979949951171875
16,16,"within","126","2","b c","3","a d",44.9999999999998,45.0000000000001,45,-0.13393707405783,0.0320268218626168,-0.345629551229522,0.894049559499365,0.974592293201316,0.731231735510305,0.743560791015625
16,16,"within","127","2","b c","4","b d",44.9999999999998,45.0000000000001,45,5.878349361427,0.164772107078158,1.12576482400473,4.73084289877375e-07,0.869861306810194,0.266233397418873,0.231201171875
16,16,"within","128","3","a d","4","b d",44.9999999999998,45.0000000000001,45,6.01228643548483,0.132745285215541,0.780135272775208,2.99396216878717e-07,0.894986648705079,0.439395561487394,0.40374755859375
17,24,"within","129","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,-0.8595870305501,-1.03672367476472,-0.8595870305501,0.392993412938221,0.303484286821878,0.392993412938221,0.703049341468727
17,24,"within","130","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,-0.140390221617241,0.676606815398879,-0.140390221617241,0.888760710470002,0.500917391209224,0.888760710470002,0.882860494004334
17,24,"within","131","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,5.31927437136427,0.257549756772067,2.0829271411204,1.22043225781077e-06,0.797520958615907,0.0409659808094014,0.017870306968689
17,24,"within","132","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,0.246708426726171,1.46905736478042,2.59433636246966,0.805866407087472,0.146361918176483,0.0115660415222786,0.14335036277771
17,24,"within","133","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,2.06392659431894,-0.254641073277187,0.799076908358212,0.0427874368853841,0.79975773103302,0.426987937977667,0.87740707397461
17,24,"within","134","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-5.0725659446381,1.21150760800835,-0.511409221349255,3.16351543495936e-06,0.229833691907295,0.610697258011159,0.768296360969544
17,24,"within","135","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-3.25534777704533,-0.512190830049255,-1.28385023276219,0.0017565939607009,0.610153054316134,0.20348891025547,0.187501311302185
17,24,"within","136","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,1.81721816759277,-1.72369843805761,-1.79525945411145,0.0735259981181554,0.0892406238129199,0.0769914237097911,0.159985303878784
18,8,"within","137","5","a","6","b",21,21,21,-3.41713228046232,-1.30631420034878,-3.41713228046232,0.0025916564766986,0.205573198873122,0.0025916564766986,0.02496337890625
18,8,"within","138","7","c","8","d",21,21,21,2.27157763584618,1.09464267874544,2.27157763584618,0.0337478647915734,0.286070019532741,0.0337478647915734,0.05767822265625
18,8,"within","139","1","a c","2","b c",21,21,21,2.05146338291572,-0.890693271047055,-3.59134617275332,0.0529021594303284,0.383185083460375,0.0017184003027444,0.0078125
18,8,"within","140","1","a c","3","a d",21,21,21,-1.11898002704494,0.807039619496957,-0.128262363312618,0.275785250258381,0.428690017972866,0.899161746217537,0.546875
18,8,"within","141","1","a c","4","b d",21,21,21,-0.0621655570580523,-0.149674368309792,-1.66741072306404,0.95101887943575,0.882449708254246,0.110277961747883,0.1484375
18,8,"within","142","2","b c","3","a d",21,21,21,-3.17044340996066,1.69773289054401,-3.4630838094407,0.00460868920071886,0.104329588391247,0.00232615423602718,0.1484375
18,8,"within","143","2","b c","4","b d",21,21,21,-2.11362893997377,0.741018902737263,1.92393544968928,0.046684659825647,0.466888010321987,0.0680223594609026,0.0390625
18,8,"within","144","3","a d","4","b d",21,21,21,1.05681446998689,-0.956713987806749,-1.53914835975142,0.302602744739139,0.349596811985608,0.138701251916011,0.3828125
19,32,"within","145","5","a","6","b",92.9999999999992,93.0000000000004,92.9999999999992,-1.64675852177269,-1.04522558486436,-1.64675852177269,0.10298288848259,0.298627888684692,0.10298288848259,0.100635106854074
19,32,"within","146","7","c","8","d",93.0000000000004,93.0000000000004,93.0000000000004,-0.195657766838992,-1.75959945030061,-0.195657766838992,0.845304905802017,0.0817641958066324,0.845304905802017,0.854086900204619
19,32,"within","147","1","a c","2","b c",93.0000000000004,93.0000000000004,92.9999999999992,-0.090387291352997,-1.39982268338214,-5.42155686622534,0.928173843178238,0.16489346136896,4.6406022618418e-07,9.4762071967125e-07
19,32,"within","148","1","a c","3","a d",93.0000000000004,93.0000000000004,92.9999999999992,3.10192749870512,-1.90496128793455,-3.83221316293104,0.00254579782059569,0.0598750974002882,0.000230647556255373,0.00192895717918873
