"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8","offsetSd","offsetProp"
21,0,0,16,1,"W",1,"a c",0,1,1.59344986023461,2.33406963864338,2,"b c",0,1,1.3839050545667,1.46728592075443,3,"a d",0,1,1.70905457227503,1.51846924496879,4,"b d",0,1,0.935412483981449,0.859674315711454,5,"a",1.65125221625482,1.93783521125076,6,"b",1.15965876927407,1.20467748624769,7,"c",1.48867745740065,1.92071397993184,8,"d",1.32223352812824,1.27583000563181,0.1,0.1
22,0,0,16,1,"W",1,"a c",0,1,2.15491993099944,2.65171485902135,2,"b c",0,1,0.887764827872346,0.940575219866375,3,"a d",0,1,1.70264679111113,1.58963392470013,4,"b d",0,1,1.41711270168697,1.4465816738126,5,"a",1.92878336105529,2.16284104949051,6,"b",1.15243876477966,1.23001281950641,7,"c",1.52134237943589,2.06029717563462,8,"d",1.55987974639905,1.50209805995466,0.5,0.5
23,0,0,40,1,"W",1,"a c",0,1,3.31549477105007,5.29876624745201,2,"b c",0,1,2.66430742577781,3.71094129114375,3,"a d",0,1,2.5740077854777,3.52380421126406,4,"b d",0,1,2.55842642382383,4.65304755397012,5,"a",2.94475127826388,4.48664224722107,6,"b",2.61136692480082,4.18205895502123,7,"c",2.98990109841394,4.55702719360821,8,"d",2.56621710465076,4.10103215515402,0.9,0.9
24,0,0,16,1,"W",1,"a c",0,1,1.70033175747301,3.70930173708786,2,"b c",0,1,1.2924898618022,1.32039644323395,3,"a d",0,1,1.62380865137284,1.1383940181417,4,"b d",0,1,1.66636653566799,1.72970515160263,5,"a",1.66207020442293,2.6992815713582,6,"b",1.4794281987351,1.52556885550901,7,"c",1.49641080963761,2.74664706010292,8,"d",1.64508759352042,1.4405621905314,0.1,0.1
25,0,0,24,1,"W",1,"a c",0,1,2.31272671198133,3.56991053588783,2,"b c",0,1,1.89923854421085,1.6967754239502,3,"a d",0,1,1.83599091832745,1.63073886871002,4,"b d",0,1,2.01414017907573,1.66759556998643,5,"a",2.07435881515439,2.75607431856068,6,"b",1.95668936164329,1.66526868695645,7,"c",2.10598262809609,2.77292285791915,8,"d",1.92506554870159,1.6341116624868,0.5,0.5
26,0,0,40,1,"W",1,"a c",0,1,2.51209379653352,3.88996081144733,2,"b c",0,1,1.61632159857905,1.82617047700511,3,"a d",0,1,2.68047446243557,5.36506503498835,4,"b d",0,1,2.32331657927202,3.3591294813101,5,"a",2.59628412948454,4.65693988838539,6,"b",1.96981908892554,2.70986049410386,7,"c",2.06420769755628,3.05280367488543,8,"d",2.5018955208538,4.45112773285731,0.9,0.9
27,0,0,16,1,"W",1,"a c",0,1,1.58499521507683,2.4461939980176,2,"b c",0,1,1.73242881020643,1.94105784308871,3,"a d",0,1,1.13005270201684,1.25562239145801,4,"b d",0,1,2.28029778625031,1.97555243330108,5,"a",1.35752395854684,1.92657620019202,6,"b",2.00636329822837,1.9465351999449,7,"c",1.65871201264163,2.17350209979407,8,"d",1.70517524413357,1.72995837289294,0.1,0.1
28,0,0,40,1,"W",1,"a c",0,1,1.40729273427229,1.3966163386073,2,"b c",0,1,1.642174272279,2.01358203690833,3,"a d",0,1,2.07373802052183,2.87451176842383,4,"b d",0,1,1.74531318360352,2.92256439874633,5,"a",1.74051537739706,2.27034775524544,6,"b",1.69374372794126,2.4941771905821,7,"c",1.52473350327565,1.72582883990175,8,"d",1.90952560206267,2.88496995522941,0.5,0.5
29,0,0,16,1,"W",1,"a c",0,1,3.39470277601364,6.49485661904512,2,"b c",0,1,2.66731876800988,4.25495009452042,3,"a d",0,1,2.18803258786562,2.62263624630495,4,"b d",0,1,5.6391403876151,9.34548231801706,5,"a",2.79136768193963,4.91071630764577,6,"b",4.15322957781249,7.30067029812234,7,"c",3.03101077201176,5.4136897622333,8,"d",3.91358648774036,6.97582246258799,0.9,0.9
30,0,0,32,1,"W",1,"a c",0,1,1.88586070425256,2.30135364421019,2,"b c",0,1,1.09180814012867,1.02389914624616,3,"a d",0,1,1.09175681947183,0.68480010439586,4,"b d",0,1,1.73751531170418,2.04586394298252,5,"a",1.4888087618622,1.7311808467279,6,"b",1.41466172591642,1.63747189387755,7,"c",1.48883442219061,1.811650354213,8,"d",1.41463606558801,1.54797301474632,0.1,0.1
31,0,0,40,1,"W",1,"a c",0,1,2.09929047259471,2.43994905665137,2,"b c",0,1,1.19532215995897,0.993045840323472,3,"a d",0,1,2.01798572123556,2.98171276276499,4,"b d",0,1,2.14865315013754,3.45755558005275,5,"a",2.05863809691514,2.7073429049666,6,"b",1.67198765504826,2.57266348242898,7,"c",1.64730631627684,1.90596445690045,8,"d",2.08331943568655,3.20858863547118,0.5,0.5
32,0,0,8,1,"W",1,"a c",0,1,1.17351119977053,2.05126711619111,2,"b c",0,1,2.12051144659658,1.4014669165412,3,"a d",0,1,1.34468619085401,1.25853613135853,4,"b d",0,1,1.61456157619398,1.31229583750811,5,"a",1.25909869531227,1.64637932732411,6,"b",1.86753651139528,1.33734937515834,7,"c",1.64701132318355,1.76616122274345,8,"d",1.47962388352399,1.24989508380988,0.9,0.9
33,0,0,40,1,"W",1,"a c",0,1,1.44913794757304,1.11976307367395,2,"b c",0,1,1.88972586429875,2.29662578040133,3,"a d",0,1,1.29538899784706,1.16413410373824,4,"b d",0,1,2.04260318812614,2.53769826614805,5,"a",1.37226347271005,1.13754565547099,6,"b",1.96616452621244,2.40602915074934,7,"c",1.66943190593589,1.80886833489415,8,"d",1.6689960929866,1.99739161643025,0.1,0.1
34,0,0,24,1,"W",1,"a c",0,1,1.70195848693481,2.2665991489605,2,"b c",0,1,2.09470992416094,3.53957015431354,3,"a d",0,1,1.8234803140382,2.28244715757726,4,"b d",0,1,1.56863945166653,2.05015350756526,5,"a",1.7627194004865,2.25104729963998,6,"b",1.83167468791374,2.87376166184716,7,"c",1.89833420554788,2.94694108130086,8,"d",1.69605988285236,2.15006827358718,0.5,0.5
35,0,0,16,1,"W",1,"a c",0,1,1.49648338808396,1.03827699499436,2,"b c",0,1,2.0018568591349,2.33350398506083,3,"a d",0,1,2.81830589402735,5.24520461547291,4,"b d",0,1,1.92379523815853,1.8924666145671,5,"a",2.15739464105565,3.77953136088556,6,"b",1.96282604864672,2.09029099661594,7,"c",1.74917012360943,1.79508395222292,8,"d",2.37105056609294,3.90535288021514,0.9,0.9
36,0,0,32,1,"W",1,"a c",0,1,1.35957114292416,1.56179899751084,2,"b c",0,1,2.1601131362618,2.28469631720812,3,"a d",0,1,1.9219773425377,1.98194071745983,4,"b d",0,1,1.57378638788609,1.97490287507129,5,"a",1.64077424273093,1.79260947656434,6,"b",1.86694976207394,2.13891718027396,7,"c",1.75984213959298,1.98280118597182,8,"d",1.74788186521189,1.97048875023516,0.1,0.1
37,0,0,16,1,"W",1,"a c",0,1,1.66096876084453,1.64417835167053,2,"b c",0,1,1.30787851242005,1.63666294128119,3,"a d",0,1,1.41803552275432,1.54989187702487,4,"b d",0,1,1.96444237691097,2.36791736623691,5,"a",1.53950214179943,1.57658718494685,6,"b",1.63616044466551,2.02989021167906,7,"c",1.48442363663229,1.62368758237813,8,"d",1.69123894983265,1.9880809831226,0.5,0.5
38,0,0,32,1,"W",1,"a c",0,1,2.41279028078332,6.04469253413699,2,"b c",0,1,1.54467624358147,2.07634741149841,3,"a d",0,1,2.75680739848616,4.40025009734175,4,"b d",0,1,2.95906844688054,5.52499579860081,5,"a",2.58479883963474,5.24753810111926,6,"b",2.25187234523101,4.20118803389622,7,"c",1.9787332621824,4.50465944007311,8,"d",2.85793792268335,4.95563766949377,0.9,0.9
39,0,0,16,1,"W",1,"a c",0,1,0.961501041052011,0.707054199474785,2,"b c",0,1,1.55510546727256,1.62165163698829,3,"a d",0,1,1.29022702599202,1.96072186831599,4,"b d",0,1,1.40462007534861,1.92235089141276,5,"a",1.12586403352201,1.45945001211471,6,"b",1.47986277131059,1.75111919554686,7,"c",1.25830325416229,1.26700211077242,8,"d",1.34742355067032,1.91094161958265,0.1,0.1
40,0,0,40,1,"W",1,"a c",0,1,2.23544733203393,2.1160481276702,2,"b c",0,1,1.86617776248498,2.56183128479173,3,"a d",0,1,1.84966435219056,2.11989576223416,4,"b d",0,1,3.62731160694149,10.6090067411464,5,"a",2.04255584211225,2.11345796580151,6,"b",2.74674468471324,7.71934770266252,7,"c",2.05081254725945,2.34199992839537,8,"d",2.73848797956603,7.65386879605207,0.5,0.5
41,0,0,8,1,"W",1,"a c",0,1,2.50309136766654,3.98100694058414,2,"b c",0,1,2.49188801783621,5.05919341437944,3,"a d",0,1,3.5841114810713,6.53797676468461,4,"b d",0,1,5.98797627425981,10.0618734893649,5,"a",3.04360142436892,5.25882948318405,6,"b",4.23993214604801,7.90252147620158,7,"c",2.49748969275137,4.39778339557362,8,"d",4.78604387766555,8.29063460303858,0.9,0.9
42,0,0,24,1,"W",1,"a c",0,1,1.50311230196921,1.4994473083905,2,"b c",0,1,0.797427771868622,0.634572041955287,3,"a d",0,1,1.97226127302374,1.94258755627617,4,"b d",0,1,2.22838082589152,1.85019636700455,5,"a",1.73768678749648,1.73295313012324,6,"b",1.51290429888007,1.5475953206177,7,"c",1.15027003691892,1.19350581147279,8,"d",2.10032104945763,1.88112260473819,0.1,0.1
43,0,0,24,1,"W",1,"a c",0,1,2.73505552933288,2.32432131593257,2,"b c",0,1,1.22259022530233,1.27717281092626,3,"a d",0,1,2.06444009054217,2.9614660558946,4,"b d",0,1,1.53009722089566,2.17706878497346,5,"a",2.39974780993753,2.6552636153095,6,"b",1.376343723099,1.77250334422152,7,"c",1.9788228773176,2.00650185079318,8,"d",1.79726865571892,2.58536877737708,0.5,0.5
44,0,0,24,1,"W",1,"a c",0,1,1.99388980580952,2.92667066230752,2,"b c",0,1,2.84706381218841,5.3056145576643,3,"a d",0,1,2.38429402643674,4.19880692286899,4,"b d",0,1,2.60680064813034,4.12935650056682,5,"a",2.18909191612313,3.58579568460714,6,"b",2.72693223015938,4.70472539355395,7,"c",2.42047680899896,4.26060292313259,8,"d",2.49554733728354,4.12122192709005,0.9,0.9
45,0,0,40,1,"W",1,"a c",0,1,1.8602016866703,2.2910678675378,2,"b c",0,1,2.07345077304673,2.70749354788957,3,"a d",0,1,1.93983657899596,2.31556589112525,4,"b d",0,1,1.42389030806959,1.30550105759039,5,"a",1.90001913283313,2.28907557413491,6,"b",1.74867054055816,2.13706854275831,7,"c",1.96682622985851,2.49432399099548,8,"d",1.68186344353278,1.88567205554042,0.1,0.1
46,0,0,32,1,"W",1,"a c",0,1,2.0817109854851,2.13226932424949,2,"b c",0,1,2.65727780743484,4.02441227682984,3,"a d",0,1,1.95248524899301,3.42770947321225,4,"b d",0,1,1.30201279805883,1.15251636050443,5,"a",2.01709811723906,2.8324533492732,6,"b",1.97964530274684,3.01487772296526,7,"c",2.36949439645997,3.20791902250182,8,"d",1.62724902352592,2.55781374455059,0.5,0.5
47,0,0,40,1,"W",1,"a c",0,1,1.25472052508964,1.66125381537084,2,"b c",0,1,2.00467282127446,4.59249136620044,3,"a d",0,1,2.34435879160871,3.7973600854263,4,"b d",0,1,1.23532745419525,2.43900495629341,5,"a",1.79953965834918,2.96339447315538,6,"b",1.62000013773486,3.67403997409648,7,"c",1.62969667318205,3.45207234631593,8,"d",1.78984312290198,3.21975286645112,0.9,0.9
48,0,0,40,1,"W",1,"a c",0,1,1.72855914906756,1.63386727189866,2,"b c",0,1,1.81016569273668,1.57670352047298,3,"a d",0,1,1.56457423107689,1.6931371243336,4,"b d",0,1,1.92508308275759,3.13258246857981,5,"a",1.64656669007222,1.65526015715653,6,"b",1.86762438774714,2.46475851841457,7,"c",1.76936242090212,1.59587413629162,8,"d",1.74482865691724,2.50849442002534,0.1,0.1
49,0,0,16,1,"W",1,"a c",0,1,3.34116872635984,3.9753127782533,2,"b c",0,1,2.19696724535361,2.01575095029438,3,"a d",0,1,1.15263355066678,0.841175014126238,4,"b d",0,1,0.876079269136952,0.607337153404243,5,"a",2.24690113851331,3.03728335779653,6,"b",1.53652325724528,1.61084645188913,7,"c",2.76906798585672,3.15445936225388,8,"d",1.01435640990186,0.73524991361269,0.5,0.5
50,0,0,24,1,"W",1,"a c",0,1,1.26610187483692,1.49934407217125,2,"b c",0,1,1.22386737100223,1.50850982197807,3,"a d",0,1,2.4018537345591,4.49218894483266,4,"b d",0,1,2.37747531110473,6.81791369758804,5,"a",1.83397780469801,3.36223853112167,6,"b",1.80067134105348,4.91943467600841,7,"c",1.24498462291957,1.48800165311218,8,"d",2.38966452283192,5.71163879281106,0.9,0.9
51,0,0,16,1,"W",1,"a c",0,1,2.06600419501233,1.75440847441157,2,"b c",0,1,1.77129040164289,1.92758170191384,3,"a d",0,1,1.55731849719401,1.1392623563042,4,"b d",0,1,1.11827748001287,0.978216494498619,5,"a",1.81166134610317,1.4778810712879,6,"b",1.44478394082788,1.53977991642144,7,"c",1.91864729832761,1.81923108934499,8,"d",1.33779798860344,1.06807710119717,0.1,0.1
52,0,0,16,1,"W",1,"a c",0,1,1.61673573511741,1.46086168675284,2,"b c",0,1,2.63551088322275,2.94739316232888,3,"a d",0,1,3.05901616195536,5.23068429112265,4,"b d",0,1,1.41127033343585,1.95117130279969,5,"a",2.33787594853639,3.84814160407505,6,"b",2.0233906083293,2.53620912172734,7,"c",2.12612330917008,2.34604589948126,8,"d",2.23514324769561,3.97259744644776,0.5,0.5
53,0,0,8,1,"W",1,"a c",0,1,0.836261357782063,0.867763853337512,2,"b c",0,1,1.03579687333896,0.557203198049436,3,"a d",0,1,2.0999341584355,3.8025060327355,4,"b d",0,1,4.08316574830222,6.52026618972734,5,"a",1.46809775810878,2.74313615444669,6,"b",2.55948131082059,4.73931256873192,7,"c",0.936029115560509,0.711977726777274,8,"d",3.09154995336886,5.25701622185958,0.9,0.9
54,0,0,32,1,"W",1,"a c",0,1,1.1514357940192,0.926773886444719,2,"b c",0,1,1.63538110287216,1.96218572787603,3,"a d",0,1,2.15467609911698,3.64228604717531,4,"b d",0,1,1.63063767669014,2.01190300366639,5,"a",1.65305594656809,2.68441634407053,6,"b",1.63300938978115,1.9713667901149,7,"c",1.39340844844568,1.54163802638486,8,"d",1.89265688790356,2.93075617850643,0.1,0.1
55,0,0,24,1,"W",1,"a c",0,1,1.79825267835284,2.08951260518194,2,"b c",0,1,1.65401253379643,2.64426507697894,3,"a d",0,1,1.93951517399287,2.52559472540585,4,"b d",0,1,2.3040913494382,2.3526721528625,5,"a",1.86888392617286,2.29415245986989,6,"b",1.97905194161731,2.49764537153139,7,"c",1.72613260607463,2.35872431847308,8,"d",2.12180326171554,2.42157841041939,0.5,0.5
56,0,0,40,1,"W",1,"a c",0,1,1.88213401598667,2.11582160096234,2,"b c",0,1,1.65232990673203,2.52582776298244,3,"a d",0,1,2.6589975405605,4.97230426438231,4,"b d",0,1,2.70398987795184,4.895499286573,5,"a",2.27056577827359,3.81683522186606,6,"b",2.17815989234194,3.90650677727673,7,"c",1.76723196135935,2.31795405490481,8,"d",2.68149370925617,4.90277586284623,0.9,0.9
57,0,0,32,1,"W",1,"a c",0,1,1.17402987248475,0.951601784521133,2,"b c",0,1,1.53990544130847,1.84437365607643,3,"a d",0,1,1.14316515895019,0.776223835320642,4,"b d",0,1,1.34538580157139,1.01885492196012,5,"a",1.15859751571747,0.861572882915076,6,"b",1.44264562143993,1.48130450786353,7,"c",1.35696765689661,1.46746138228468,8,"d",1.24427548026079,0.904245222771533,0.1,0.1
58,0,0,32,1,"W",1,"a c",0,1,3.23089692158469,4.90528314402026,2,"b c",0,1,1.44816474013727,1.28829951215995,3,"a d",0,1,2.06580534465096,2.5998476020272,4,"b d",0,1,1.88173986094627,2.68218586328841,5,"a",2.64835113311783,3.93835501213694,6,"b",1.66495230054177,2.09866448066717,7,"c",2.33953083086098,3.66930038210555,8,"d",1.97377260279862,2.62193212098816,0.5,0.5
59,0,0,40,1,"W",1,"a c",0,1,1.18106527809387,2.17113253675119,2,"b c",0,1,2.20285984641506,3.36527011829694,3,"a d",0,1,1.60060207595798,2.05946831675795,4,"b d",0,1,1.52681108748771,2.05221433006714,5,"a",1.39083367702592,2.11317160951678,6,"b",1.86483546695139,2.79028440292818,7,"c",1.69196256225447,2.86046115115801,8,"d",1.56370658172285,2.04312879005023,0.9,0.9
60,0,0,32,1,"W",1,"a c",0,1,1.12453269219645,1.13214950255843,2,"b c",0,1,1.45923229609411,1.17053036395496,3,"a d",0,1,1.61238748510842,1.98203222638439,4,"b d",0,1,2.36461782135236,4.69862337907437,5,"a",1.36846008865244,1.61993865405665,6,"b",1.91192505872323,3.42719946738095,7,"c",1.29188249414528,1.15471016015074,8,"d",1.98850265323039,3.59723112921233,0.1,0.1
61,0,0,40,1,"W",1,"a c",0,1,1.98884649161365,3.18878029663624,2,"b c",0,1,1.29921190041729,1.44499523212223,3,"a d",0,1,2.43330974477734,2.92386108412388,4,"b d",0,1,2.22614683175184,3.29110712943749,5,"a",2.21107811819549,3.04798128883001,6,"b",1.76267936608457,2.56816110222584,7,"c",1.64402919601547,2.48414931171664,8,"d",2.32972828826459,3.09489569718832,0.5,0.5
62,0,0,24,1,"W",1,"a c",0,1,2.12680315273711,2.76504580605612,2,"b c",0,1,3.24122142449625,5.68508985046157,3,"a d",0,1,2.44483101426674,2.63893485944568,4,"b d",0,1,3.5280377288032,6.77276387838421,5,"a",2.28581708350192,2.6786435801845,6,"b",3.38462957664973,6.18744514317885,7,"c",2.68401228861668,4.45811430920139,8,"d",2.98643437153497,5.1141628951792,0.9,0.9
63,0,0,24,1,"W",1,"a c",0,1,3.05207966880406,6.17102923735782,2,"b c",0,1,2.37353244061317,4.03849037527244,3,"a d",0,1,1.32681872411887,1.16508916908083,4,"b d",0,1,1.34990153044964,1.2597280634402,5,"a",2.18944919646146,4.47882987234072,6,"b",1.86171698553141,3.00421401516024,7,"c",2.71280605470861,5.17053489631591,8,"d",1.33836012728426,1.2004111689478,0.1,0.1
64,0,0,24,1,"W",1,"a c",0,1,1.52534179196097,1.23819033093525,2,"b c",0,1,1.94235608555781,2.1847268895021,3,"a d",0,1,2.05991599825453,3.47071343771344,4,"b d",0,1,1.65017810650536,1.74943242517185,5,"a",1.79262889510775,2.59190834738461,6,"b",1.79626709603159,1.9634747730789,7,"c",1.73384893875939,1.76928997197322,8,"d",1.85504705237995,2.72678218102485,0.5,0.5
