"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8"
28,0,0,16,1,"B",1,"a c",0,1,0.535660258961757,0.678621774454405,2,"b c",0,1,0.998167732328403,0.872792048983083,3,"a d",0,1,0.962266375079623,0.872472709839369,4,"b d",0,1,1.00686067097968,1.1577484580625,5,"a",0.74896331702069,0.798829473488772,6,"b",1.00251420165404,1.00855719896602,7,"c",0.76691399564508,0.804136631913403,8,"d",0.984563523029654,1.00866825380449
29,0,0,8,1,"B",1,"a c",0,1,1.03809435817616,1.02648163054602,2,"b c",0,1,0.637910079335084,0.651482381943227,3,"a d",0,1,1.67769792715276,1.7983324837778,4,"b d",0,1,0.663218083973792,0.615456884801743,5,"a",1.35789614266446,1.4525843801584,6,"b",0.650564081654438,0.612376642142246,7,"c",0.838002218755622,0.85585227116764,8,"d",1.17045800556328,1.40014727091326
30,0,0,8,1,"B",1,"a c",0,1,0.670914454210814,0.491757398003953,2,"b c",0,1,1.2149988252867,1.02503571697365,3,"a d",0,1,1.25897296245926,1.19024724608989,4,"b d",0,1,0.821919220855306,1.35909367750962,5,"a",0.964943708335037,0.930693223846498,6,"b",1.018459023071,1.18047683074561,7,"c",0.942956639748755,0.825904600154249,8,"d",1.04044609165728,1.25461369379046
31,0,0,32,1,"B",1,"a c",0,1,1.12884963565095,0.976078145745285,2,"b c",0,1,1.14757171034334,0.883596376851825,3,"a d",0,1,0.942114910202543,0.825055937837284,4,"b d",0,1,0.889270452723828,0.916427993207945,5,"a",1.03548227292675,0.901451554174941,6,"b",1.01842108153358,0.902426888183565,7,"c",1.13821067299715,0.923616189051342,8,"d",0.915692681463185,0.865401688300545
32,0,0,16,1,"B",1,"a c",0,1,1.11248921881651,1.42845043632676,2,"b c",0,1,0.759987518723378,0.584346477095101,3,"a d",0,1,1.00504035362268,0.740521442811445,4,"b d",0,1,0.612672651769909,0.608103861378345,5,"a",1.0587647862196,1.12055576524354,6,"b",0.686330085246644,0.591400198352558,7,"c",0.936238368769945,1.0883997042652,8,"d",0.808856502696296,0.695702337394929
33,0,0,16,1,"B",1,"a c",0,1,0.688321101990051,0.80494212845619,2,"b c",0,1,0.788651339326592,0.609066317513839,3,"a d",0,1,0.902206920464283,0.812770821832301,4,"b d",0,1,0.787114575358559,0.544280690847722,5,"a",0.795264011227167,0.803096843305362,6,"b",0.787882957342576,0.568190893539597,7,"c",0.738486220658322,0.703996274540954,8,"d",0.844660747911421,0.682938106391029
34,0,0,16,1,"B",1,"a c",0,1,0.689858250699345,0.573256421486154,2,"b c",0,1,0.611321702601058,0.78030998271789,3,"a d",0,1,1.18306382724005,1.39947383617318,4,"b d",0,1,0.679627036612104,0.695985868215035,5,"a",0.936461038969698,1.08141578452288,6,"b",0.645474369606581,0.728155533666829,7,"c",0.650589976650201,0.67470286945708,8,"d",0.931345431926077,1.11690007380143
35,0,0,24,1,"B",1,"a c",0,1,0.764247939256882,1.05417257295576,2,"b c",0,1,1.09867845748889,1.22268424028569,3,"a d",0,1,1.15782995844059,1.21949639644565,4,"b d",0,1,0.823539927458236,0.839722886852341,5,"a",0.961038948848733,1.14504725335707,6,"b",0.961109192473565,1.04688508509832,7,"c",0.931463198372888,1.14190552068143,8,"d",0.990684942949411,1.04945817442392
36,0,0,16,1,"B",1,"a c",0,1,1.31985250739195,1.27018804720096,2,"b c",0,1,0.820065795941833,0.721751160735143,3,"a d",0,1,0.884477424850985,0.92961726631296,4,"b d",0,1,0.999779985960786,1.09775917383761,5,"a",1.10216496612147,1.11702226211926,6,"b",0.90992289095131,0.918420394416075,7,"c",1.06995915166689,1.04746745664526,8,"d",0.942128705405885,1.00234096040968
37,0,0,24,1,"B",1,"a c",0,1,0.877669997455664,1.06736215145188,2,"b c",0,1,0.787831296797881,0.858016567666805,3,"a d",0,1,0.818660714893148,0.857229669395629,4,"b d",0,1,0.836309619356063,1.36268553714562,5,"a",0.848165356174406,0.958125302951835,6,"b",0.812070458076972,1.12675018238236,7,"c",0.832750647126773,0.959080931276697,8,"d",0.827485167124605,1.12622598095548
38,0,0,40,1,"B",1,"a c",0,1,1.18732664667671,1.31863367252854,2,"b c",0,1,0.858531522152151,0.773314459203974,3,"a d",0,1,0.966803273677858,0.965294755751599,4,"b d",0,1,0.839012270555615,1.01991681643802,5,"a",1.07706496017728,1.15356119789197,6,"b",0.848771896353883,0.899361215425161,7,"c",1.02292908441443,1.08673075670944,8,"d",0.902907772116737,0.988769582206378
39,0,0,40,1,"B",1,"a c",0,1,1.24751987737141,1.27775339328533,2,"b c",0,1,1.00330176957186,1.01678608648177,3,"a d",0,1,0.679543232905224,0.776506203270949,4,"b d",0,1,1.03403762405366,1.10985978942737,5,"a",0.963531555138319,1.08872796794246,6,"b",1.01866969681276,1.05769608153815,7,"c",1.12541082347164,1.15389625705958,8,"d",0.85679042847944,0.968285711231612
40,0,0,16,1,"B",1,"a c",0,1,0.895614799838988,0.857583198309653,2,"b c",0,1,1.02360808805153,1.07341059087034,3,"a d",0,1,1.0072699888839,0.675016764181732,4,"b d",0,1,1.20599563846789,1.16056190730188,5,"a",0.951442394361446,0.761284645573522,6,"b",1.11480186325971,1.10355489080293,7,"c",0.959611443945259,0.957920241037239,8,"d",1.1066328136759,0.939358199903749
41,0,0,8,1,"B",1,"a c",0,1,1.01064795484291,1.06543464516562,2,"b c",0,1,0.998705443018025,0.71083306851059,3,"a d",0,1,0.911077525622044,0.794953276597221,4,"b d",0,1,0.737435305632477,0.654512502052656,5,"a",0.960862740232476,0.909555530543861,6,"b",0.868070374325251,0.67373289490607,7,"c",1.00467669893047,0.874970968478626,8,"d",0.824256415627261,0.709129408663083
42,0,0,40,1,"B",1,"a c",0,1,1.08342899958717,0.864743969425062,2,"b c",0,1,0.93118103060363,0.964669858996506,3,"a d",0,1,0.923899199498216,0.992214790423913,4,"b d",0,1,0.860671185662407,0.756512372527418,5,"a",1.00366409954269,0.928232400372858,6,"b",0.895926108133018,0.862088207503163,7,"c",1.0073050150954,0.913471758220246,8,"d",0.892285192580311,0.87724540739945
43,0,0,16,1,"B",1,"a c",0,1,0.6833135119567,0.783989490374612,2,"b c",0,1,1.37627215721013,1.15323986084681,3,"a d",0,1,0.786322618582854,0.864527760054398,4,"b d",0,1,1.26785495910407,1.64471947427228,5,"a",0.734818065269777,0.813507014507124,6,"b",1.3220635581571,1.39838615733959,7,"c",1.02979283458342,1.03191895995275,8,"d",1.02708878884346,1.31544967307357
44,0,0,40,1,"B",1,"a c",0,1,1.24178896282241,1.12099098600929,2,"b c",0,1,0.91222878955206,0.717224777420338,3,"a d",0,1,1.15619681664626,1.1907647409788,4,"b d",0,1,0.982599950203893,1.37693179548168,5,"a",1.19899288973434,1.14986866180978,6,"b",0.947414369877976,1.09140944459555,7,"c",1.07700887618724,0.949633192786105,8,"d",1.06939838342508,1.28202435408883
45,0,0,16,1,"B",1,"a c",0,1,0.751720062544238,0.738302631955868,2,"b c",0,1,1.01211558960662,0.78229618725392,3,"a d",0,1,1.63984954435373,2.11483454545444,4,"b d",0,1,0.973302333177706,0.87434201499161,5,"a",1.19578480344898,1.62216930400641,6,"b",0.992708961392164,0.816344547111737,7,"c",0.88191782607543,0.759851814039815,8,"d",1.30657593876572,1.62747843933212
46,0,0,24,1,"B",1,"a c",0,1,1.46830965858772,1.44311127263118,2,"b c",0,1,0.632009476188074,0.430590921685035,3,"a d",0,1,1.10594967778691,0.925332772932699,4,"b d",0,1,0.918676962253083,1.09315687243812,5,"a",1.28712966818731,1.2131224652969,6,"b",0.775343219220578,0.834563846231377,7,"c",1.0501595673879,1.13509101465368,8,"d",1.01231332001999,1.0063543290544
47,0,0,40,1,"B",1,"a c",0,1,0.944985461590502,1.03050590125026,2,"b c",0,1,1.56193185401535,1.78585791155784,3,"a d",0,1,0.924442621452462,0.772640642724439,4,"b d",0,1,0.845746450778982,0.624106853180864,5,"a",0.934714041521482,0.905022296406001,6,"b",1.20383915239717,1.37717168694337,7,"c",1.25345865780293,1.48157657150406,8,"d",0.885094536115722,0.698974799872385
48,0,0,40,1,"B",1,"a c",0,1,0.989277620857056,0.97838218248227,2,"b c",0,1,1.14487639883994,0.986955966107686,3,"a d",0,1,0.985099897312387,1.11467299830395,4,"b d",0,1,0.881643080828628,1.07587797333753,5,"a",0.987188759084722,1.04208727376443,6,"b",1.01325973983428,1.03433498358781,7,"c",1.0670770098485,0.979572735466872,8,"d",0.933371489070507,1.0897359407087
49,0,0,16,1,"B",1,"a c",0,1,0.854467930311181,0.889450086524228,2,"b c",0,1,1.62905037450599,1.80291429291617,3,"a d",0,1,1.23947348129236,1.10259975370755,4,"b d",0,1,0.777094931500169,0.864162167773805,5,"a",1.04697070580177,1.00464324102252,6,"b",1.20307265300308,1.45652887873358,7,"c",1.24175915240859,1.45274095511952,8,"d",1.00828420639626,1.00238245908589
50,0,0,8,1,"B",1,"a c",0,1,1.34370599621765,1.02215862999594,2,"b c",0,1,0.73089265764523,0.815543657028926,3,"a d",0,1,0.884245357365647,1.1502893927758,4,"b d",0,1,1.56620853878194,1.104780502099,5,"a",1.11397567679165,1.07765900539614,6,"b",1.14855059821359,1.03249117463491,7,"c",1.03729932693144,0.947684856250437,8,"d",1.22522694807379,1.14502502557467
51,0,0,24,1,"B",1,"a c",0,1,0.80956992066887,0.822810795354384,2,"b c",0,1,0.855478174903618,0.828821051682486,3,"a d",0,1,0.934569414577506,0.994241989731937,4,"b d",0,1,0.953055363791148,1.0474170857008,5,"a",0.872069667623188,0.905007317250061,6,"b",0.904266769347383,0.935663083769723,7,"c",0.832524047786244,0.817318077213119,8,"d",0.943812389184327,1.01029691792987
52,0,0,32,1,"B",1,"a c",0,1,1.17341478279404,1.59351859424989,2,"b c",0,1,1.1232918712115,0.790922477736767,3,"a d",0,1,0.902488510201946,0.795350228183418,4,"b d",0,1,0.528963653159155,0.449711255132715,5,"a",1.03795164649799,1.2567456403714,6,"b",0.826127762185329,0.705008977029687,7,"c",1.14835332700277,1.24817869254226,8,"d",0.71572608168055,0.667996545633825
53,0,0,16,1,"B",1,"a c",0,1,0.815972653922308,0.643402252706227,2,"b c",0,1,1.32280171997267,1.13700719639433,3,"a d",0,1,1.04300296330289,0.990457086275847,4,"b d",0,1,0.955483522347738,0.892311704278987,5,"a",0.9294878086126,0.829631040596183,6,"b",1.13914262116021,1.02255947693785,7,"c",1.06938718694749,0.944530656090668,8,"d",0.999243242825315,0.928398872853246
54,0,0,8,1,"B",1,"a c",0,1,0.869454940364869,0.877242423833744,2,"b c",0,1,1.02959474423381,0.430871439484862,3,"a d",0,1,0.44815764567399,0.397590754360837,4,"b d",0,1,0.637343899959979,0.447403495892408,5,"a",0.65880629301943,0.69298361639815,6,"b",0.833469322096896,0.470190280477857,7,"c",0.949524842299341,0.672756037995694,8,"d",0.542750772816985,0.420389012532664
55,0,0,24,1,"B",1,"a c",0,1,0.925751796547776,0.932939166982294,2,"b c",0,1,0.845199299359585,0.738043284742834,3,"a d",0,1,1.07675409926651,1.05275750913444,4,"b d",0,1,0.623404783947474,0.582507886608126,5,"a",1.00125294790714,0.986969563206068,6,"b",0.73430204165353,0.667208382891618,7,"c",0.88547554795368,0.83315322828706,8,"d",0.850079441606993,0.87228514849502
56,0,0,16,1,"B",1,"a c",0,1,0.964848058624325,0.764857260913204,2,"b c",0,1,0.658315261447581,0.843804970014585,3,"a d",0,1,0.902469341752382,0.825394190687822,4,"b d",0,1,0.741451422131439,1.09393117272899,5,"a",0.933658700188353,0.783403694977605,6,"b",0.69988334178951,0.961948233820287,7,"c",0.811581660035953,0.807363305135412,8,"d",0.821960381941911,0.956755755966971
57,0,0,8,1,"B",1,"a c",0,1,1.02269355549182,1.16665269508026,2,"b c",0,1,0.850417557501157,0.552056461897806,3,"a d",0,1,0.667777328026396,0.854651290747228,4,"b d",0,1,0.80066519841215,0.539320169514459,5,"a",0.845235441759106,1.00480225225566,6,"b",0.825541377956654,0.527846522233959,7,"c",0.936555556496487,0.886176431431229,8,"d",0.734221263219273,0.693767600979353
58,0,0,24,1,"B",1,"a c",0,1,1.02861674047493,0.909870324612311,2,"b c",0,1,0.65488718624806,0.604393461654186,3,"a d",0,1,0.685220734315194,0.752548292322872,4,"b d",0,1,0.888248124598061,0.521920201719132,5,"a",0.856918737395064,0.844021369876502,6,"b",0.771567655423061,0.570934423703755,7,"c",0.841751963361498,0.787112431217727,8,"d",0.786734429456628,0.648819270101629
59,0,0,8,1,"B",1,"a c",0,1,1.10599784153362,1.36800753725572,2,"b c",0,1,1.17117754608081,1.60777957916149,3,"a d",0,1,1.31635315454377,1.28242156972343,4,"b d",0,1,1.13449007506773,1.42788692855341,5,"a",1.2111754980387,1.28554386317514,6,"b",1.15283381057427,1.46906087174617,7,"c",1.13858769380722,1.44249303073162,8,"d",1.22542161480575,1.31444690171152
60,0,0,24,1,"B",1,"a c",0,1,0.99966050674034,1.21186715225845,2,"b c",0,1,1.3115078324577,1.49210836880199,3,"a d",0,1,0.962185181425412,0.900559047108437,4,"b d",0,1,0.992049878818336,1.0706088699407,5,"a",0.980922844082876,1.05637185604315,6,"b",1.15177885563802,1.29478682672089,7,"c",1.15558416959902,1.35389273885341,8,"d",0.977117530121874,0.978780522694299
61,0,0,24,1,"B",1,"a c",0,1,0.817079335995041,0.70193475731555,2,"b c",0,1,1.15378638720797,1.16913091224308,3,"a d",0,1,0.776674085178031,0.767348397500693,4,"b d",0,1,1.03206587554757,0.908722862002273,5,"a",0.796876710586536,0.727790568499299,6,"b",1.09292613137777,1.03767959412447,7,"c",0.985432861601507,0.968995839201345,8,"d",0.9043699803628,0.841964749726129
62,0,0,40,1,"B",1,"a c",0,1,1.17663959957787,1.2320339785825,2,"b c",0,1,1.2020730492492,0.817447186808627,3,"a d",0,1,1.0358431663119,1.00797828442269,4,"b d",0,1,0.936186075940434,1.01876306816075,5,"a",1.10624138294488,1.12068956290618,6,"b",1.06912956259482,0.927441992112962,7,"c",1.18935632441354,1.03893759442566,8,"d",0.986014621126165,1.00819847314532
63,0,0,40,1,"B",1,"a c",0,1,0.798642573782302,0.707918194696281,2,"b c",0,1,0.705824422998329,0.662195392478361,3,"a d",0,1,1.35275113922509,1.1826165589843,4,"b d",0,1,1.25717554584509,1.21288513157266,5,"a",1.0756968565037,1.00775599686776,6,"b",0.981499984421709,1.0097868639725,7,"c",0.752233498390315,0.682685404892095,8,"d",1.30496334253509,1.19121208525198
64,0,0,40,1,"B",1,"a c",0,1,0.909791419315517,0.898765182135828,2,"b c",0,1,0.848926386789731,0.922111635413222,3,"a d",0,1,0.826887522839505,0.913193862191571,4,"b d",0,1,1.08101367748927,1.01840104876495,5,"a",0.868339471077511,0.901221636018593,6,"b",0.964970032139498,0.972319959693133,7,"c",0.879358903052624,0.905250305648552,8,"d",0.953950600164386,0.969556125546979
65,0,0,32,1,"B",1,"a c",0,1,0.999221583915517,0.969764884362357,2,"b c",0,1,1.07174835947481,1.03659516738233,3,"a d",0,1,0.724564979361801,0.858254099285365,4,"b d",0,1,0.904150389282969,1.07894794674614,5,"a",0.861893281638659,0.918896378540335,6,"b",0.987949374378889,1.05294620577006,7,"c",1.03548497169516,0.996408947107924,8,"d",0.814357684322385,0.971323811142885
66,0,0,32,1,"B",1,"a c",0,1,1.06182140754576,0.976205028628824,2,"b c",0,1,0.726941122599762,0.990986855633142,3,"a d",0,1,0.962651276771863,0.83417498041113,4,"b d",0,1,1.53490744819205,1.29232503417982,5,"a",1.01223634215881,0.9021218749641,6,"b",1.13092428539591,1.21277512365353,7,"c",0.894381265072759,0.990272403349336,8,"d",1.24877936248196,1.11685600854548
67,0,0,40,1,"B",1,"a c",0,1,0.728916799133249,0.662309201715576,2,"b c",0,1,0.942907746678484,1.05232291296776,3,"a d",0,1,1.1716059429033,1.22722362529581,4,"b d",0,1,1.00946922817555,1.5264309080846,5,"a",0.950261371018273,1.00482377358854,6,"b",0.976188487427018,1.30309382099341,7,"c",0.835912272905867,0.880242236468305,8,"d",1.09053758553942,1.37855392445238
