"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","Ms9","SDs9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15"
11,0,0,32,1,"B",1,"a d",0,1,-0.176072969246456,0.794606496233316,2,"b d",0,1,-0.143241188222203,1.96115452337719,3,"c d",0,1,-0.0410628361786074,1.40504670333696,4,"a e",0,1,-0.0233326933984797,1.78741935251111,5,"b e",0,1,0.311572857782805,1.94956758361967,6,"c e",0,1,0.228041601429237,1.60249907039009,7,"a f",0,1,-0.422292194976669,1.18409458567543,8,"b f",0,1,0.420135021096673,1.44171238655583,9,"c f",0,1,0.0097251983850529,1.54785540632427,10,"a",-0.207232619207202,1.31658279008842,11,"b",0.196155563552425,1.79826652719239,12,"c",0.0655679878785608,1.50922374995446,13,"d",-0.120125664549089,1.45211083341549,14,"e",0.172093921937854,1.77235813401883,15,"f",0.002522674835019,1.42728312912401
12,0,0,16,1,"B",1,"a d",0,1,-0.00537960131261068,1.51266831922095,2,"b d",0,1,-0.572093490111835,1.35647501050329,3,"c d",0,1,-0.00978174754342688,2.08740783415653,4,"a e",0,1,-0.314131744343652,2.79014648804808,5,"b e",0,1,-0.187804875241651,3.05266644582635,6,"c e",0,1,-0.00658891581791944,1.72800444347405,7,"a f",0,1,0.119388121062711,1.21135439494526,8,"b f",0,1,0.267301431909208,1.30644781768235,9,"c f",0,1,-0.181287186001899,1.09511651391146,10,"a",-0.066707741531184,1.92796176273012,11,"b",-0.164198977814759,2.05578626135242,12,"c",-0.0658859497877485,1.65322357749785,13,"d",-0.195751612989291,1.66746892214779,14,"e",-0.169508511801074,2.53532503711898,15,"f",0.0684674556566733,1.19639589234866
13,0,0,8,1,"B",1,"a d",0,1,0.421303052302556,0.942346013498801,2,"b d",0,1,-0.468825613256148,0.90671394811794,3,"c d",0,1,0.340961116069464,1.08714887277341,4,"a e",0,1,0.717228505402662,1.24799140598786,5,"b e",0,1,0.169997587565103,1.00827501969207,6,"c e",0,1,-0.0240561491749129,1.97809461564186,7,"a f",0,1,1.40304054933447,2.58904877066329,8,"b f",0,1,-1.36993269683301,3.37714257633204,9,"c f",0,1,-0.407440037305564,1.83512454822063,10,"a",0.847190702346563,1.72070032244301,11,"b",-0.556253574174687,2.10882359192615,12,"c",-0.0301783568036708,1.63491654533732,13,"d",0.0978128517052907,1.02412297914819,14,"e",0.287723314597617,1.44121083649666,15,"f",-0.124777394934702,2.81338364982341
14,0,0,24,1,"B",1,"a d",0,1,0.0608519284120781,1.20316425694837,2,"b d",0,1,0.363374679694084,2.07309182363905,3,"c d",0,1,0.742807192325935,1.77280241399805,4,"a e",0,1,-0.116150279391811,1.01301590807323,5,"b e",0,1,-0.233169338109047,1.40511199107376,6,"c e",0,1,-0.692508952896467,1.31473241467319,7,"a f",0,1,0.112726535972961,1.04484101252413,8,"b f",0,1,-1.10171020209592,3.50540268075655,9,"c f",0,1,0.325556245292554,2.21449021215017,10,"a",0.0191427283310761,1.07923878651033,11,"b",-0.323834953503628,2.52573027565189,12,"c",0.125284828240674,1.88020744503122,13,"d",0.389011266810699,1.71993977126844,14,"e",-0.347276190132442,1.26281285216397,15,"f",-0.221142473610135,2.51468536210356
15,0,0,8,1,"B",1,"a d",0,1,0.236084796711545,1.23472776609088,2,"b d",0,1,0.238250844530688,1.60085510684083,3,"c d",0,1,0.461850033514061,1.79007119956954,4,"a e",0,1,0.180718047618083,0.760049526257728,5,"b e",0,1,-0.639130431411487,2.08515196539976,6,"c e",0,1,0.112440572636396,1.28666195091945,7,"a f",0,1,-1.50720580551452,5.06541694512659,8,"b f",0,1,0.0615260378536281,0.84736606131378,9,"c f",0,1,-0.0043050032128649,0.827506444424118,10,"a",-0.363467653728297,3.0219101560085,11,"b",-0.113117849675724,1.57211533899447,12,"c",0.189995200979197,1.31469494320499,13,"d",0.312061891585431,1.49362076875187,14,"e",-0.115323937052336,1.46522526857738,15,"f",-0.483328256957919,2.96373701097382
16,0,0,40,1,"B",1,"a d",0,1,0.0807598937569534,2.8041319455485,2,"b d",0,1,0.00267164718598248,1.37039267823147,3,"c d",0,1,-0.0786944771053398,1.89089548353566,4,"a e",0,1,0.0042316150829543,1.69456233436942,5,"b e",0,1,0.0393582582591791,1.48804994309936,6,"c e",0,1,0.237396537938868,1.62300650708837,7,"a f",0,1,0.15601807659635,1.53954824813523,8,"b f",0,1,-0.111617018702364,1.84458770562072,9,"c f",0,1,0.200755230894269,1.45509329234096,10,"a",0.0803365284787527,2.07334451188087,11,"b",-0.0231957044190675,1.56857840291749,12,"c",0.119819097242599,1.65803789924205,13,"d",0.00157902127919871,2.0901061035699,14,"e",0.0936621370936671,1.59395823161284,15,"f",0.0817187629294185,1.61399631033891
17,0,0,16,1,"B",1,"a d",0,1,-0.0602635770016874,1.55703078669467,2,"b d",0,1,0.418130896181487,1.30118767453553,3,"c d",0,1,0.0783725170899176,1.19129000047347,4,"a e",0,1,-0.876894137157695,3.03093274921367,5,"b e",0,1,-0.371467001149594,1.64472691202255,6,"c e",0,1,0.177348854799257,1.66761222987991,7,"a f",0,1,-0.319209607078965,2.16417373449075,8,"b f",0,1,0.114444854394251,1.4773157769891,9,"c f",0,1,0.0195841702932612,1.65892445748518,10,"a",-0.418789107079449,2.30628771400124,11,"b",0.0537029164753815,1.48600876958853,12,"c",0.0917685140608119,1.49100434509113,13,"d",0.145413278756572,1.34471264675227,14,"e",-0.357004094502677,2.20726847620491,15,"f",-0.0617268607971508,1.76210239728871
18,0,0,32,1,"B",1,"a d",0,1,0.108326360456122,1.63866094707358,2,"b d",0,1,0.258457307592689,1.41248334434538,3,"c d",0,1,0.0800619829416102,1.16115422593281,4,"a e",0,1,-0.0467795717573194,0.942922793890172,5,"b e",0,1,0.338282061230578,1.89094203652939,6,"c e",0,1,0.0518122828015399,0.873565286180353,7,"a f",0,1,-0.0415987308741924,1.40308485003222,8,"b f",0,1,-0.320460369658732,1.61700675373984,9,"c f",0,1,-0.482477258147968,2.13198123796735,10,"a",0.0066493526082035,1.34684203602366,11,"b",0.0920929997215118,1.66075918595999,12,"c",-0.116867664134939,1.49662029612976,13,"d",0.148948550330141,1.40478485002654,14,"e",0.114438257424933,1.31639436651296,15,"f",-0.281512119560297,1.73561018070308
19,0,0,8,1,"B",1,"a d",0,1,0.37542011185319,2.05857719800057,2,"b d",0,1,-0.283162613573843,1.42019405890627,3,"c d",0,1,0.505490085530712,1.33950308442742,4,"a e",0,1,-0.0759721171202205,0.981651850047037,5,"b e",0,1,-0.15670200172912,1.69311731498107,6,"c e",0,1,-0.709639605062688,1.86886271382356,7,"a f",0,1,-0.624573241828738,1.66235904754133,8,"b f",0,1,-0.210910921835529,1.72559331174243,9,"c f",0,1,-0.508389693503018,1.62683990747463,10,"a",-0.108375082365256,1.61199677041308,11,"b",-0.216925179046164,1.54769521483133,12,"c",-0.237513071011665,1.64609315444086,13,"d",0.199249194603353,1.60438319357686,14,"e",-0.314104574637343,1.52035444753725,15,"f",-0.447957952389095,1.60762200509501
20,0,0,32,1,"B",1,"a d",0,1,0.200565752532611,1.53535885250223,2,"b d",0,1,-0.153308038484845,1.40660860010401,3,"c d",0,1,-1.10554932949327,5.23298479591143,4,"a e",0,1,-0.192412545924454,1.65834381936409,5,"b e",0,1,-0.220063122741977,1.85169023396124,6,"c e",0,1,0.0231761987786186,1.48771900951894,7,"a f",0,1,0.117100441025286,1.27747566360207,8,"b f",0,1,0.00875074472520979,1.47956233481918,9,"c f",0,1,-0.294129689584609,1.055943335974,10,"a",0.0417512158778145,1.49266296640929,11,"b",-0.121540138833871,1.57738897749005,12,"c",-0.458834273433088,3.20159917536549,13,"d",-0.352763871815169,3.26468292873273,14,"e",-0.129766489962604,1.6584465018392,15,"f",-0.0560928346113711,1.28114096686101
21,0,0,16,1,"B",1,"a d",0,1,-0.229608215654423,1.00890354639442,2,"b d",0,1,-0.418002660936243,1.92746203412821,3,"c d",0,1,0.360671706985681,1.4506627688728,4,"a e",0,1,-0.528249077341831,1.36541840481906,5,"b e",0,1,0.114206441566808,0.735890047093412,6,"c e",0,1,0.604163890910417,2.07248772456829,7,"a f",0,1,-0.61834891445428,1.07403611402113,8,"b f",0,1,-0.247150085113379,1.24256355908361,9,"c f",0,1,-0.635477042792356,1.37319300428872,10,"a",-0.458735402483511,1.14726350343314,11,"b",-0.183648768160938,1.3789594754055,12,"c",0.109786185034581,1.71404476968452,13,"d",-0.0956463898683284,1.51476878080661,14,"e",0.0633737517117983,1.53565768288833,15,"f",-0.500325347453338,1.2229050179665
22,0,0,16,1,"B",1,"a d",0,1,0.37779416468114,1.49847995718256,2,"b d",0,1,0.231460987412792,1.15688159655573,3,"c d",0,1,0.289744222318913,2.23833318896661,4,"a e",0,1,-0.726121662623852,1.02994513824984,5,"b e",0,1,0.229083688895007,0.648738390174389,6,"c e",0,1,-0.407040297426768,2.90166267959711,7,"a f",0,1,-0.124114604385261,0.995377886305842,8,"b f",0,1,0.233165316313908,1.48162748660884,9,"c f",0,1,0.255248920580964,1.6628321174053,10,"a",-0.157480700775991,1.25673381920731,11,"b",0.231236664207236,1.12341597732677,12,"c",0.0459842818243695,2.29642162059191,13,"d",0.299666458137615,1.65724046547286,14,"e",-0.301359423718537,1.82235995423193,15,"f",0.121433210836537,1.38929086410103
23,0,0,32,1,"B",1,"a d",0,1,-0.412805372914702,1.75237112161057,2,"b d",0,1,0.0299287604450103,0.990188401555706,3,"c d",0,1,0.214809933006171,1.1993230378794,4,"a e",0,1,-0.251586436204729,1.18307694050533,5,"b e",0,1,0.359666571206991,2.02415851344127,6,"c e",0,1,-0.187311869200653,1.1324048189161,7,"a f",0,1,-0.151720419410929,1.01862420058902,8,"b f",0,1,0.0953069144239462,1.58079375730879,9,"c f",0,1,-0.109756012614159,1.49408019366472,10,"a",-0.27203740951012,1.3450138635407,11,"b",0.161634082025316,1.57889164306829,12,"c",-0.0274193162695466,1.28331557635963,13,"d",-0.0560222264878401,1.36434396579539,14,"e",-0.0264105780661303,1.51267235926174,15,"f",-0.0553898392003803,1.37630476366406
24,0,0,32,1,"B",1,"a d",0,1,-0.318669603903511,1.47842016650329,2,"b d",0,1,0.28837045790465,1.48067329889663,3,"c d",0,1,-0.144439070707412,1.72124293517494,4,"a e",0,1,0.230472072225576,1.30638104768415,5,"b e",0,1,0.128998977718211,1.83612216362747,6,"c e",0,1,-0.276519552114287,1.41276618495322,7,"a f",0,1,-0.630724466260539,1.97953288826417,8,"b f",0,1,0.449428434651068,1.62930483623571,9,"c f",0,1,-0.0682995943968646,2.41960629556903,10,"a",-0.239640665979491,1.63612021763861,11,"b",0.288932623424643,1.64288692003755,12,"c",-0.163086072406188,1.88041390715074,13,"d",-0.0582460722354243,1.56883217605222,14,"e",0.0276504992764998,1.53518761127108,15,"f",-0.0831985420021119,2.06202863539937
25,0,0,32,1,"B",1,"a d",0,1,-0.282954437851569,3.38339565934195,2,"b d",0,1,-0.275772928921447,1.19745726512432,3,"c d",0,1,-0.200964310370472,1.38821850325659,4,"a e",0,1,0.0756516036150082,1.30061680855709,5,"b e",0,1,-0.235525795205777,1.73320467988429,6,"c e",0,1,0.220423733087403,1.06295434023889,7,"a f",0,1,-0.110741332676241,1.29441446577835,8,"b f",0,1,-0.137041487010631,1.31050285993315,9,"c f",0,1,0.377155254871132,1.43561423013112,10,"a",-0.106014722304267,2.20360349980836,11,"b",-0.216113403712618,1.41845339936028,12,"c",0.132204892529354,1.31541249215988,13,"d",-0.253230559047829,2.19854734689333,14,"e",0.020183180498878,1.39194537125694,15,"f",0.04312414506142,1.35506111992692
26,0,0,40,1,"B",1,"a d",0,1,-0.114861240088456,1.52425181550906,2,"b d",0,1,-0.284738069934362,1.75426863604651,3,"c d",0,1,-0.225159373664262,1.37130868162143,4,"a e",0,1,-0.0726945330239333,1.73700861173919,5,"b e",0,1,-0.025156193923979,1.37151295326879,6,"c e",0,1,0.239304542339704,1.65581916457571,7,"a f",0,1,0.25955441022927,1.62431314591763,8,"b f",0,1,0.233795960470092,1.61383669331119,9,"c f",0,1,0.303149272652329,1.47107229378843,10,"a",0.0239995457056271,1.62579836620489,11,"b",-0.0253661011294165,1.58865087945784,12,"c",0.105764813775924,1.5099586107825,13,"d",-0.20825289456236,1.5463826174192,14,"e",0.047151271797264,1.58835028573499,15,"f",0.26549988111723,1.55830125479462
27,0,0,32,1,"B",1,"a d",0,1,-0.184808785095566,1.13822114972687,2,"b d",0,1,0.137700838773607,1.92486934169493,3,"c d",0,1,-0.0765834039801879,1.2322099889146,4,"a e",0,1,-0.353586603318757,1.54960315082972,5,"b e",0,1,-0.223201592667928,1.53566868747237,6,"c e",0,1,-0.270832962422044,1.6183572233654,7,"a f",0,1,0.204712436822945,1.2223766766748,8,"b f",0,1,-0.0246786734859998,1.07934292612473,9,"c f",0,1,-0.000149158905010762,1.72255676945489,10,"a",-0.11122765053046,1.32255227518305,11,"b",-0.0367264757934401,1.54296638857001,12,"c",-0.115855175102414,1.52691525797727,13,"d",-0.0412304501007156,1.4647202959196,14,"e",-0.282540386136243,1.55264142258508,15,"f",0.0599615348106448,1.35892132872901
28,0,0,8,1,"B",1,"a d",0,1,-0.140210253811397,1.2893188618655,2,"b d",0,1,-0.652660441377837,1.76131630884178,3,"c d",0,1,0.0765818116288845,1.64720942352226,4,"a e",0,1,-0.278166394659336,0.953776282574225,5,"b e",0,1,0.886464809540775,4.62247861567117,6,"c e",0,1,-0.838190054527083,2.89159090553761,7,"a f",0,1,0.452233988987555,1.03408790998873,8,"b f",0,1,0.0307487514474881,0.657248664718745,9,"c f",0,1,-0.481931854211802,2.29946463588205,10,"a",0.011285780172274,1.10136165473386,11,"b",0.0881843732034754,2.82708829206218,12,"c",-0.414513365703333,2.26443883566498,13,"d",-0.238762961186783,1.54059374147023,14,"e",-0.0766305465485478,3.14057048251054,15,"f",0.000350295407747085,1.48943687426516
29,0,0,16,1,"B",1,"a d",0,1,0.0214304538219333,1.67239811378073,2,"b d",0,1,-0.130523973884329,0.8055664157777,3,"c d",0,1,-0.213873412141594,1.27242549010577,4,"a e",0,1,-0.354115623463589,1.2212246091657,5,"b e",0,1,-0.193818511025391,1.02422144440757,6,"c e",0,1,1.08096826049866,3.5680305073069,7,"a f",0,1,0.209998744157524,2.58857104150469,8,"b f",0,1,-0.659992028108676,1.80002640174111,9,"c f",0,1,0.0285219636748001,1.25997445249305,10,"a",-0.0408954751613773,1.88766490997847,11,"b",-0.328111504339465,1.27785100455434,12,"c",0.298538937343955,2.32573209197638,13,"d",-0.107655644067997,1.27520782005149,14,"e",0.177678042003227,2.30104911678967,15,"f",-0.140490440092117,1.95516553549565
30,0,0,8,1,"B",1,"a d",0,1,-0.692588275211798,0.808199658740623,2,"b d",0,1,-0.0549815015907424,2.30254572294873,3,"c d",0,1,0.0664788659603629,0.735485504389386,4,"a e",0,1,-0.225247931934673,1.97825884143885,5,"b e",0,1,-0.726832184797801,1.11564760333941,6,"c e",0,1,1.73977813617813,4.62909744224733,7,"a f",0,1,0.262384116940338,1.29546540348419,8,"b f",0,1,0.560378494963846,1.29715025650986,9,"c f",0,1,-0.210253304228734,1.0845200609817,10,"a",-0.218484030068711,1.43501121779769,11,"b",-0.073811730474899,1.67117241389415,12,"c",0.532001232636585,2.79619838273034,13,"d",-0.227030303614059,1.44659777972971,14,"e",0.262566006481884,3.04530472811666,15,"f",0.20416976922515,1.2189669992124
31,0,0,40,1,"B",1,"a d",0,1,0.124805216970963,1.01467021378021,2,"b d",0,1,-0.105765582038229,1.35624916222114,3,"c d",0,1,-0.59100111738805,2.09527475692108,4,"a e",0,1,0.128630866301251,1.04251174321297,5,"b e",0,1,-0.0126813430344564,1.05682377060667,6,"c e",0,1,-0.162714685114319,1.47652003774688,7,"a f",0,1,0.114284711970908,1.02176838607002,8,"b f",0,1,0.358303968632732,1.28785771574704,9,"c f",0,1,0.338823076329212,1.12157455023578,10,"a",0.122573598414374,1.01774135546241,11,"b",0.0799523478533488,1.24617679511219,12,"c",-0.138297575391052,1.64655919098971,13,"d",-0.190653827485105,1.57123978471983,14,"e",-0.0155883872825082,1.20456791155153,15,"f",0.270470585644284,1.14470435150288
32,0,0,24,1,"B",1,"a d",0,1,0.622992691719164,1.32910246155682,2,"b d",0,1,0.179321453425798,1.10168067638983,3,"c d",0,1,0.346476847768796,1.16083224142472,4,"a e",0,1,-0.449871681701805,1.25532136049147,5,"b e",0,1,-0.0592866720327318,1.33499474133465,6,"c e",0,1,-0.192336447628236,2.14231301284891,7,"a f",0,1,-0.0793318856254389,1.41900836708043,8,"b f",0,1,-0.672731310167029,1.43226315722698,9,"c f",0,1,0.223820638750194,1.10601817944696,10,"a",0.0312630414639734,1.39131696617763,11,"b",-0.184232176257988,1.32877993458122,12,"c",0.125987012963584,1.54060351052265,13,"d",0.382930330971253,1.19828579144155,14,"e",-0.233831600454258,1.61282825650115,15,"f",-0.176080852347425,1.36150356075693
33,0,0,24,1,"B",1,"a d",0,1,0.0292647182392517,0.871048574078948,2,"b d",0,1,0.0284262924138508,1.49139437851071,3,"c d",0,1,-0.482609958606051,1.90390557738397,4,"a e",0,1,-0.201027368066733,1.33837574145958,5,"b e",0,1,0.290947095168042,1.98740046445737,6,"c e",0,1,-0.103763729585993,1.82010424694076,7,"a f",0,1,0.705551980588287,2.12283548459813,8,"b f",0,1,-0.152661644095952,1.18932897389164,9,"c f",0,1,0.724442599307915,2.08343200860767,10,"a",0.177929776920269,1.56076729124276,11,"b",0.0555705811619803,1.57857119189405,12,"c",0.046022970371957,1.97766714227496,13,"d",-0.14163964931765,1.48307682857165,14,"e",-0.00461466749489455,1.72592301866516,15,"f",0.42577764526675,1.86919776396181
34,0,0,16,1,"B",1,"a d",0,1,1.10674560025755,2.9519732748534,2,"b d",0,1,0.0105667519304898,1.43809653880315,3,"c d",0,1,0.142609537051865,1.4185364478351,4,"a e",0,1,-0.438920923752798,1.65107065474057,5,"b e",0,1,0.32739548558131,1.07975184190952,6,"c e",0,1,-0.580911757958989,1.63897095921276,7,"a f",0,1,0.235240914787983,2.24814110872704,8,"b f",0,1,0.190429528641667,1.654284114315,9,"c f",0,1,0.0189632168968967,1.19812544265034,10,"a",0.301021863764243,2.38180744765741,11,"b",0.176130588717822,1.38661976098175,12,"c",-0.139779668003409,1.43513872358168,13,"d",0.419973963079967,2.08018468901315,14,"e",-0.230812398710159,1.50397670356675,15,"f",0.148211220108849,1.71855623394515
