"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni","DF_Param","DF_ART_Con","T_ART_Omni","T_Param","T_ART_Con","P_ART_Omni","P_Param","P_ART_Con","P_Nonparam"
3,8,"between","23","2","b c","4","b d",28,28,28,-0.0506787537842243,-0.466128894253251,-0.280240971876052,0.959941315820706,0.644729274315886,0.781352745831584,1
3,8,"between","24","3","a d","4","b d",28,28,28,0.101357507568448,-0.436343813093755,-0.101905807954928,0.919989010475004,0.665933458988454,0.919557730579577,0.798445998445998
4,8,"between","25","5","a","6","b",28,28,28,-0.910403179387327,-1.32226120998522,-0.910403179387328,0.37038104204076,0.196781379652062,0.37038104204076,0.380896465446161
4,8,"between","26","7","c","8","d",28,28,28,-0.468378871006954,-0.474565920466971,-0.468378871006954,0.643139521683047,0.638776865624965,0.643139521683047,0.539149690110503
4,8,"between","27","1","a c","2","b c",28,28,28,0.744359179586907,-0.378338398227701,-0.0261776004355244,0.462861023685752,0.708032610612153,0.97930136435217,0.959129759129759
4,8,"between","28","1","a c","3","a d",28,28,28,0.513351158335798,0.221072689370545,0.15706560261314,0.611732806927127,0.826640080826758,0.876320262274454,0.878477078477078
4,8,"between","29","1","a c","4","b d",28,28,28,0.0770026737503693,-1.27054864856271,-1.07328161785646,0.939169027773384,0.214345189018286,0.292307957802817,0.234498834498834
4,8,"between","30","2","b c","3","a d",28,28,28,-0.231008021251109,0.599411087598245,-0.183243203048664,0.818988289094865,0.553718551128668,0.85592766508769,1
4,8,"between","31","2","b c","4","b d",28,28,28,-0.667356505836538,-0.892210250335007,-1.04710401742094,0.510007579001535,0.37988413245847,0.304006863481643,0.505361305361305
4,8,"between","32","3","a d","4","b d",28,28,28,-0.436348484585429,-1.49162133793325,-1.2303472204696,0.665930110546382,0.146980150599972,0.228803886239256,0.194871794871795
5,32,"between","33","5","a","6","b",124,124,124,-0.00941951715485287,-0.0444715506465544,-0.00941951715485306,0.992499561669104,0.964600065094511,0.992499561669104,0.986692276682462
5,32,"between","34","7","c","8","d",124,124,124,-0.494947339215269,-0.358266869500441,-0.494947339215269,0.621513161824068,0.720752794557318,0.621513161824068,0.628594248537373
5,32,"between","35","1","a c","2","b c",124,124,124,0.0865881832018309,0.119836270473795,0.0733246610368102,0.93113852428892,0.904806792228372,0.941665915661843,0.994681331184528
5,32,"between","36","1","a c","3","a d",124,124,124,-0.0532850358165118,-0.102050527392383,-0.279966887595096,0.957590553161753,0.918881410692169,0.779969405475917,0.82586850608045
5,32,"between","37","1","a c","4","b d",124,124,124,-0.113230701110087,-0.284779067930298,-0.326628035527612,0.910030771683419,0.776288473121693,0.744499903739038,0.753995881906246
5,32,"between","38","2","b c","3","a d",124,124,124,-0.139873219018343,-0.221886797866178,0.353291548631907,0.888987101315419,0.824767024948575,0.724469784630154,0.654996034180081
5,32,"between","39","2","b c","4","b d",124,124,124,-0.199818884311918,-0.404615338404092,-0.399952696564423,0.841949551816072,0.686457377164221,0.689879490863927,0.723786834628579
5,32,"between","40","3","a d","4","b d",124,124,124,-0.0599456652935755,-0.182728540537914,-0.0466611479325158,0.952295414709589,0.855309439058791,0.962858361922475,0.930942027683819
6,8,"between","41","5","a","6","b",28,28,28,-0.107579906155016,-0.420728879302576,-0.107579906155015,0.915096110662344,0.677164829994707,0.915096110662344,0.896533177533874
6,8,"between","42","7","c","8","d",28,28,28,1.44978121147604,1.21701365605175,1.44978121147604,0.158229103026198,0.233757702728274,0.158229103026198,0.13808298420782
6,8,"between","43","1","a c","2","b c",28,28,28,0.254082229233756,-0.484819078916715,-0.0526472066744261,0.801288665447802,0.631576081581354,0.958386825729924,1
6,8,"between","44","1","a c","3","a d",28,28,28,0.0762246687701263,0.67323977366998,1.10559134016294,0.939782402192052,0.506314104449687,0.27831294391001,0.234498834498834
6,8,"between","45","1","a c","4","b d",28,28,28,0.381123343850634,0.56305836539496,0.94764972013966,0.705988364708171,0.577876486182148,0.351415387391508,0.505361305361305
6,8,"between","46","2","b c","3","a d",28,28,28,-0.177857560463629,1.15805885258669,-1.15823854683736,0.86011534090374,0.256622866427335,0.256550766224736,0.328205128205128
6,8,"between","47","2","b c","4","b d",28,28,28,0.127041114616878,1.04787744431167,1.00029692681409,0.899815814200787,0.303656576804285,0.32573356083835,0.278632478632479
6,8,"between","48","3","a d","4","b d",28,28,28,0.304898675080508,-0.110181408275021,-0.157941620023277,0.762698231241093,0.913051448030249,0.875636351878493,0.959129759129759
7,32,"between","49","5","a","6","b",124,124,124,1.99582596804025,2.436910802158,1.99582596804025,0.0481442176404027,0.0162329506160688,0.0481442176404028,0.0392922141688256
7,32,"between","50","7","c","8","d",124,124,124,0.0329771481380055,-0.12091347630151,0.0329771481380055,0.973745833912684,0.903955278853925,0.973745833912684,0.858165996156272
7,32,"between","51","1","a c","2","b c",124,124,124,-0.617070991688307,1.15300302306158,1.03811078466357,0.538319313191424,0.251126917784965,0.301238554499727,0.31298165386086
7,32,"between","52","1","a c","3","a d",124,124,124,-0.290190142037204,-0.655651869320729,-0.301934182467512,0.772155504469012,0.513262782863245,0.763208051101761,0.77434673289121
7,32,"between","53","1","a c","4","b d",124,124,124,-0.120078679463671,1.63765741432303,1.59787640384491,0.904615162238289,0.104028427861832,0.112615674632727,0.115084786450247
7,32,"between","54","2","b c","3","a d",124,124,124,0.326880849651103,-1.80865489238231,1.34004496713109,0.744309136227266,0.072927734739244,0.182681123098903,0.205999989161493
7,32,"between","55","2","b c","4","b d",124,124,124,0.496992312224637,0.484654391261455,0.55976561918134,0.620074497828097,0.628776541233852,0.576649089318792,0.626336183442442
7,32,"between","56","3","a d","4","b d",124,124,124,0.170111462573533,2.29330928364376,1.89981058631243,0.865199712748414,0.0235138736783232,0.0597803644635686,0.0535885625260135
8,24,"between","57","5","a","6","b",92,92,92,-0.0943430595009835,-0.601897865829409,-0.0943430595009838,0.92504181682728,0.548722596737353,0.92504181682728,0.818284826081482
8,24,"between","58","7","c","8","d",92,92,92,-0.0653056035759091,0.496832126253496,-0.0653056035759091,0.948072379180869,0.620492598434083,0.948072379180869,0.997090481365709
8,24,"between","59","1","a c","2","b c",92,92,92,1.90522508184515,0.520877064354511,1.4746529205057,0.0598740466457375,0.60370386414216,0.143719809627476,0.192257400605712
8,24,"between","60","1","a c","3","a d",92,92,92,1.16517897567389,1.29779649244938,1.63733705052591,0.246958760052224,0.197601750785461,0.104976242489256,0.101506067185558
8,24,"between","61","1","a c","4","b d",92,92,92,-0.0682312012782005,-0.0742926969245079,-0.173179880344085,0.945749664623214,0.940938786232621,0.862890489740155,0.943010333587574
8,24,"between","62","2","b c","3","a d",92,92,92,-0.740046106171258,0.776919428094864,-0.162684130020202,0.461156383913922,0.439199361731159,0.871123943554054,0.99185195319931
8,24,"between","63","2","b c","4","b d",92,92,92,-1.97345628312335,-0.595169761279019,-1.64783280084979,0.0514442305450273,0.553191159647558,0.102798306847361,0.110554262046589
8,24,"between","64","3","a d","4","b d",92,92,92,-1.2334101769521,-1.37208918937388,-1.81051693086999,0.220564779804963,0.173372060727045,0.0734799953127742,0.0616165090024757
9,16,"between","65","5","a","6","b",60,60,60,1.16813587529849,1.2769998232121,1.16813587529849,0.247372708162379,0.206522223045896,0.247372708162379,0.182825049271254
9,16,"between","66","7","c","8","d",60,60,60,-0.380573276768081,-0.185337534315388,-0.380573276768081,0.704863991416194,0.853589406675488,0.704863991416194,0.836269854935133
9,16,"between","67","1","a c","2","b c",60,60,60,1.14380900047419,1.85453066096223,2.11439437652645,0.257245818177826,0.0685793224046638,0.0386456385536173,0.00955053283305416
9,16,"between","68","1","a c","3","a d",60,60,60,1.07763823185172,0.820501999072133,0.999531887085231,0.285508887451653,0.415177926930806,0.32155122033801,0.423019989056705
9,16,"between","69","1","a c","4","b d",60,60,60,0.00945296694606775,0.771921807244491,0.807314216491917,0.992489097083696,0.44319054959392,0.422674399098955,0.668930879611627
9,16,"between","70","2","b c","3","a d",60,60,60,-0.0661707686224741,-1.0340286618901,1.11486248944122,0.947461864873569,0.305272622087372,0.269355063729418,0.401635997474481
9,16,"between","71","2","b c","4","b d",60,60,60,-1.13435603352813,-1.08260885371774,-1.30708016003453,0.261156983795927,0.2833137957348,0.196172748486689,0.32261573863689
9,16,"between","72","3","a d","4","b d",60,60,60,-1.06818526490565,-0.0485801918276424,-0.192217670593314,0.289715894435817,0.96141520759715,0.848220798899654,0.925995689195583
10,16,"between","73","5","a","6","b",60,60,60,1.00543702817273,0.886496147762183,1.00543702817273,0.318724168490162,0.378889721929009,0.318724168490162,0.31298165386086
10,16,"between","74","7","c","8","d",60,60,60,0.0393588054920239,0.0676125549150135,0.0393588054920239,0.968734994481029,0.946318871643562,0.968734994481029,0.888665767809771
10,16,"between","75","1","a c","2","b c",60,60,60,0.111207448726673,0.949063274159646,0.738248979919716,0.911823023872998,0.3463955799062,0.463241050698166,0.445036228847858
10,16,"between","76","1","a c","3","a d",60,60,60,-0.00926728739388935,0.370025132655009,0.13082893315033,0.992636625378443,0.71266672015598,0.896348309032699,0.985179110567889
10,16,"between","77","1","a c","4","b d",60,60,60,0.0834055865450044,0.674656733652145,0.813008370291333,0.933806695106673,0.502485289005616,0.419427685901175,0.401635997474481
10,16,"between","78","2","b c","3","a d",60,60,60,-0.120474736120562,-0.579038141504637,0.607420046769387,0.904509621113222,0.564731039898215,0.545864272122247,0.642022222684723
10,16,"between","79","2","b c","4","b d",60,60,60,-0.0278018621816685,-0.274406540507501,0.0747593903716165,0.97791244752747,0.784714811958234,0.940654851881131,1
10,16,"between","80","3","a d","4","b d",60,60,60,0.0926728739388938,0.304631600997136,0.682179437141003,0.92647219328871,0.761700899984164,0.497750683931498,0.490915915589926
11,40,"between","81","5","a","6","b",156,156,156,0.904943774849646,0.842206177826068,0.904943774849647,0.366890630879386,0.400961867582489,0.366890630879386,0.43551846691397
11,40,"between","82","7","c","8","d",156,156,156,-0.58211799528967,-0.559958335784628,-0.58211799528967,0.561327536408482,0.576311037632672,0.561327536408482,0.535659337710788
11,40,"between","83","1","a c","2","b c",156,156,156,-0.503107656071802,0.101007295338151,0.00960889396916003,0.615598178453657,0.919674371315572,0.992345606996011,0.912381673291745
11,40,"between","84","1","a c","3","a d",156,156,156,-0.654039952893342,-0.89047274057511,-0.977704961362054,0.514049061003074,0.374583350339269,0.329734010641101,0.321134531331922
11,40,"between","85","1","a c","4","b d",156,156,156,0.0263532581751882,0.199579363082772,0.112904504137633,0.97900925710422,0.842069479490851,0.910251425020221,0.799817249484466
11,40,"between","86","2","b c","3","a d",156,156,156,-0.15093229682154,-0.99148003591326,0.987313855331213,0.880224115204904,0.322986606476335,0.325017659067383,0.268006109454073
11,40,"between","87","2","b c","4","b d",156,156,156,0.52946091424699,0.0985720677446215,0.103295610168473,0.597238401690799,0.921604593892055,0.91786103065596,0.919974140428166
11,40,"between","88","3","a d","4","b d",156,156,156,0.68039321106853,1.09005210365788,1.09060946549969,0.497264066460794,0.277371097008932,0.277126437442631,0.350088129928005
12,24,"between","89","5","a","6","b",92,92,92,-2.13536167186913,-2.10633731307238,-2.13536167186913,0.0353881271832139,0.037897729129985,0.0353881271832139,0.046314780079181
12,24,"between","90","7","c","8","d",92,92,92,-0.541698144881214,-0.413119492363796,-0.541698144881214,0.589335979934844,0.680480359830463,0.589335979934844,0.612102593329062
12,24,"between","91","1","a c","2","b c",92,92,92,0.239857956186425,-1.25443111732969,-1.0863626624799,0.810973984612639,0.212863040728364,0.280156790077829,0.263771716716047
12,24,"between","92","1","a c","3","a d",92,92,92,0.153100823097718,-0.0571453142807407,-0.0313373844946121,0.878654067222208,0.954553370788675,0.975068360795274,0.99185195319931
12,24,"between","93","1","a c","4","b d",92,92,92,-0.127584019248097,-1.78152499203052,-1.78623091619291,0.898756637531055,0.0781266123153241,0.0773562527579604,0.0890301957343457
12,24,"between","94","2","b c","3","a d",92,92,92,-0.086757133088707,1.19728580304895,-1.05502527798528,0.931053108297719,0.234271044388008,0.294176541540693,0.330525181861556
12,24,"between","95","2","b c","4","b d",92,92,92,-0.367441975434522,-0.527093874700829,-0.69986825371301,0.714133281401293,0.599397124249252,0.485775534920464,0.493199173554005
12,24,"between","96","3","a d","4","b d",92,92,92,-0.280684842345815,-1.72437967774978,-1.75489353169829,0.779582372125556,0.0879977692720072,0.0826066466893267,0.0777977717618994
13,40,"between","97","5","a","6","b",156,156,156,-0.00676071647897722,0.127459103151085,-0.00676071647897746,0.994614407674602,0.898741190711569,0.994614407674602,0.938795451948691
13,40,"between","98","7","c","8","d",156,156,156,-0.517700620231663,-0.573493113887608,-0.517700620231663,0.605400529320755,0.567136691130592,0.605400529320755,0.595652936985158
13,40,"between","99","1","a c","2","b c",156,156,156,-0.363504012625524,-0.124228866337911,-0.354277116514911,0.716720546871015,0.901293994823267,0.723609632729327,0.763075457658842
13,40,"between","100","1","a c","3","a d",156,156,156,-0.313283063512787,-0.619876932293715,-0.672647768518175,0.754484084181729,0.536243190679187,0.502166538808176,0.481491018374651
13,40,"between","101","1","a c","4","b d",156,156,156,-0.145879899803665,-0.315393673631629,-0.42848380983898,0.88420452923672,0.752884285610497,0.668889960551866,0.66319887137139
13,40,"between","102","2","b c","3","a d",156,156,156,0.050220949112737,-0.495648065955804,0.318370652003264,0.960010562024858,0.620840249225246,0.750629619626231,0.777713969660775
13,40,"between","103","2","b c","4","b d",156,156,156,0.21762411282186,-0.191164807293718,-0.0742066933240694,0.828006383520783,0.84864504880911,0.940940988294139,0.958031113589715
13,40,"between","104","3","a d","4","b d",156,156,156,0.167403163709123,0.304483258662087,0.244163958679195,0.867269645977116,0.761165548574036,0.807424668199106,0.814642538185971
14,8,"between","105","5","a","6","b",28,28,28,-1.07202776709885,-0.807296121353413,-1.07202776709885,0.292860944154168,0.426300923182622,0.292860944154168,0.27032576790602
14,8,"between","106","7","c","8","d",28,28,28,1.86588107066345,1.6506508724856,1.86588107066345,0.0725664315717107,0.109984084560961,0.0725664315717107,0.0670847937661051
14,8,"between","107","1","a c","2","b c",28,28,28,-0.615702755731059,-0.719863759595101,-1.18759157983213,0.54306360886894,0.477575266464219,0.244971553921236,0.328205128205128
14,8,"between","108","1","a c","3","a d",28,28,28,-0.359159940843118,1.01816722754555,0.994262717998992,0.72216982291408,0.317315938252039,0.328610190662376,0.382284382284382
14,8,"between","109","1","a c","4","b d",28,28,28,0.153925688932763,0.596341863471463,0.524749767832801,0.87877240213495,0.555737883348662,0.603887474767948,0.720901320901321
14,8,"between","110","2","b c","3","a d",28,28,28,0.256542814887941,1.73803098714065,-2.18185429783112,0.7994073634245,0.0931933755463996,0.0376724074673102,0.00699300699300699
14,8,"between","111","2","b c","4","b d",28,28,28,0.769628444663822,1.31620562306656,1.71234134766493,0.447964859419211,0.198778883900581,0.0978892138011118,0.278632478632479
14,8,"between","112","3","a d","4","b d",28,28,28,0.513085629775881,-0.421825364074091,-0.469512950166191,0.611916128514911,0.676373646230185,0.642338874005097,0.959129759129759
15,16,"between","113","5","a","6","b",60,60,60,1.00460221383961,0.747252296612619,1.00460221383961,0.319122815367422,0.457829808993197,0.319122815367422,0.319464953115584
15,16,"between","114","7","c","8","d",60,60,60,0.196850506707818,0.394909790519216,0.196850506707818,0.844609817905477,0.694309879625857,0.844609817905477,0.888665767809771
15,16,"between","115","1","a c","2","b c",60,60,60,0.194896675802734,0.560673620866811,0.626022430013368,0.846132292921913,0.577107848813915,0.533674573319731,0.539149690110503
15,16,"between","116","1","a c","3","a d",60,60,60,-0.241300646231958,0.311529845507904,0.0280308550752255,0.810144842430415,0.756477765857115,0.977730569371798,0.838059800952748
15,16,"between","117","1","a c","4","b d",60,60,60,0.046403970429222,0.807630557025101,0.803551178823129,0.963142379823023,0.42249363188456,0.424828280569938,0.564102006388863
15,16,"between","118","2","b c","3","a d",60,60,60,-0.436197322034692,-0.249143775358907,0.597991574938142,0.664259106055039,0.804100487071074,0.552096141430781,0.539149690110503
15,16,"between","119","2","b c","4","b d",60,60,60,-0.148492705373512,0.246956936158289,0.177528748809761,0.882451885564299,0.805784598349227,0.859691063881274,0.838059800952748
15,16,"between","120","3","a d","4","b d",60,60,60,0.28770461666118,0.496100711517197,0.775520323747903,0.774564273967644,0.621635870900613,0.44107828446206,0.360808603321762
16,40,"between","121","5","a","6","b",156,156,156,2.12271917981069,2.0726713372007,2.12271917981069,0.0353558326407685,0.0398479159490222,0.0353558326407685,0.0271280551275725
16,40,"between","122","7","c","8","d",156,156,156,0.402676903159477,0.39099971443484,0.402676903159477,0.68773719645824,0.696330931544247,0.68773719645824,0.683414734852593
16,40,"between","123","1","a c","2","b c",156,156,156,-0.800837234556794,0.242309820056381,0.572145074103241,0.424443873878331,0.808858370493961,0.568047263810346,0.608551305729501
16,40,"between","124","1","a c","3","a d",156,156,156,-0.945132231774234,-0.946811588130344,-0.71884893925792,0.346052941259643,0.345199088306948,0.47330936418453,0.493521760734618
16,40,"between","125","1","a c","4","b d",156,156,156,0.187583496382673,1.74207850722448,1.87780947397987,0.851446927998089,0.0834656136838152,0.0622737473526151,0.0610138311244778
16,40,"between","126","2","b c","3","a d",156,156,156,-0.14429499721744,-1.18912140818673,1.29099401336116,0.885453771275522,0.236198746475366,0.19861560853826,0.228560607540767
16,40,"between","127","2","b c","4","b d",156,156,156,0.988420730939467,1.4997686871681,1.30566439987663,0.324477229924562,0.135695404614146,0.19358892110944,0.239938993961966
16,40,"between","128","3","a d","4","b d",156,156,156,1.13271572815691,2.68889009535483,2.59665841323779,0.259071604178412,0.00794843686199719,0.0103134453384049,0.00823495974738283
17,40,"between","129","5","a","6","b",156,156,156,1.03795940722498,1.08051501663623,1.03795940722498,0.300895111322423,0.281580521274848,0.300895111322422,0.275567142698252
17,40,"between","130","7","c","8","d",156,156,156,-0.551540905180976,-0.622614500992653,-0.551540905180976,0.582052096071167,0.534446932322861,0.582052096071167,0.522259781093535
17,40,"between","131","1","a c","2","b c",156,156,156,-0.736166526044627,0.0329252593165446,0.0144670366485713,0.462734884556982,0.973776278696048,0.988475862883421,0.965656641128296
17,40,"between","132","1","a c","3","a d",156,156,156,-0.688207794706215,-1.17136917183781,-1.21040873293051,0.49234403491133,0.243236435171056,0.227952846495348,0.259768688072902
17,40,"between","133","1","a c","4","b d",156,156,156,-0.00479587313384055,0.323784559720392,0.318274806268581,0.996179588953664,0.746534821411209,0.750702176677162,0.763075457658842
17,40,"between","134","2","b c","3","a d",156,156,156,0.0479587313384121,-1.20429443115436,1.22487576957908,0.961810476064017,0.230299809766085,0.222468335968301,0.200090435313844
17,40,"between","135","2","b c","4","b d",156,156,156,0.731370652910787,0.290859300403847,0.303807769620009,0.465649955200326,0.771545263973672,0.761679181096182,0.763075457658842
17,40,"between","136","3","a d","4","b d",156,156,156,0.683411921572374,1.49515373155821,1.52868353919909,0.495360369493621,0.136894491363027,0.128368052985839,0.127710027314887
18,32,"between","137","5","a","6","b",124,124,124,-0.113080295653209,-0.29106319509452,-0.11308029565321,0.910149765776345,0.771489277222558,0.910149765776344,0.918391579383031
18,32,"between","138","7","c","8","d",124,124,124,0.656081846547072,0.710861285906844,0.656081846547072,0.51298703558297,0.478505159937375,0.51298703558297,0.518450255345013
18,32,"between","139","1","a c","2","b c",124,124,124,0.143229849930852,-0.0283581317321071,-0.16678177984261,0.886341147934735,0.977422106612357,0.867813418919846,0.899210303504476
18,32,"between","140","1","a c","3","a d",124,124,124,-0.139898923188274,0.680109463020769,0.360248644460033,0.888966834525313,0.497702959994923,0.719274091160196,0.743882304403363
18,32,"between","141","1","a c","4","b d",124,124,124,0.0766113150792924,0.29684207674256,0.380262458041146,0.939056230906925,0.7670837316209,0.70440117862733,0.71380807271844
18,32,"between","142","2","b c","3","a d",124,124,124,-0.283128773119126,0.708467594752877,-0.527030424302643,0.777550248239408,0.47998465456483,0.599114067014852,0.570687282884153
18,32,"between","143","2","b c","4","b d",124,124,124,-0.0666185348515592,0.325200208474667,0.547044237883756,0.946992682301186,0.74557760554122,0.585331497428194,0.598222142657888
18,32,"between","144","3","a d","4","b d",124,124,124,0.216510238267567,-0.383267386278209,0.0200138135811127,0.828945837090969,0.702177797351716,0.984064521764086,0.973411315320471
19,16,"between","145","5","a","6","b",60,60,60,1.08518405590094,0.924627380811893,1.08518405590094,0.282181173121702,0.358863651284555,0.282181173121702,0.306584367532314
19,16,"between","146","7","c","8","d",60,60,60,0.420231305783413,0.273187535140031,0.420231305783413,0.675817666028184,0.785647200220579,0.675817666028184,0.723786834628579
19,16,"between","147","1","a c","2","b c",60,60,60,-0.167289327876787,0.28804705067407,0.346951920720189,0.867704955895117,0.774303403664936,0.72984141188956,0.809125348441329
19,16,"between","148","1","a c","3","a d",60,60,60,-0.315990952656154,-0.172590481735621,-0.121902026198985,0.753106001251702,0.863554207687475,0.903383977583995,0.867207775652105
19,16,"between","149","1","a c","4","b d",60,60,60,0.260227843363891,0.846983049676,0.975216209591881,0.795578999441218,0.400370355976049,0.333368570158106,0.27032576790602
19,16,"between","150","2","b c","3","a d",60,60,60,-0.148701624779366,-0.460637532409692,0.468853946919174,0.882287737602321,0.64672394352966,0.640873152735213,0.668930879611627
19,16,"between","151","2","b c","4","b d",60,60,60,0.427517171240679,0.558935999001929,0.628264288871692,0.670533149528089,0.578285676589939,0.532215111297246,0.615563482282295
19,16,"between","152","3","a d","4","b d",60,60,60,0.576218796020045,1.01957353141162,1.09711823579087,0.566622612943784,0.312024363580339,0.276973414661473,0.30451841558165
20,8,"between","153","5","a","6","b",28,28,28,-1.29055555888843,-1.21865899057252,-1.29055555888843,0.207413397442779,0.233142110779648,0.207413397442779,0.18350676188255
20,8,"between","154","7","c","8","d",28,28,28,1.37164772915027,1.42431583104914,1.37164772915027,0.181065195457073,0.165405516052399,0.181065195457073,0.18350676188255
20,8,"between","155","1","a c","2","b c",28,28,28,-0.534856734498781,-1.16786028768463,-1.24434745365057,0.596971253462009,0.252711787474161,0.223687623920212,0.160528360528361
20,8,"between","156","1","a c","3","a d",28,28,28,-0.407509892951452,0.701005131189348,0.703326821628581,0.686732513056447,0.489085104162618,0.487659669865505,0.441802641802642
20,8,"between","157","1","a c","4","b d",28,28,28,-0.280163051404124,0.145421346498415,-5.7662741996934e-16,0.781411913128964,0.885420025195833,1,0.959129759129759
20,8,"between","158","2","b c","3","a d",28,28,28,0.127346841547329,1.86886541887398,-1.94767427527915,0.899576063735704,0.0721361186587124,0.0615443638973007,0.082983682983683
20,8,"between","159","2","b c","4","b d",28,28,28,0.254693683094657,1.31328163418305,1.24434745365057,0.800821049229333,0.199748972348442,0.223687623920212,0.328205128205128
20,8,"between","160","3","a d","4","b d",28,28,28,0.127346841547328,-0.555583784690933,-0.703326821628581,0.899576063735704,0.58290779583354,0.487659669865504,0.573737373737374
21,40,"between","161","5","a","6","b",156,156,156,-0.963342121969446,-0.884563218188436,-0.963342121969447,0.336866770415362,0.377753565388665,0.336866770415362,0.294003220097024
21,40,"between","162","7","c","8","d",156,156,156,-0.0912820162169371,-0.559533375429222,-0.0912820162169371,0.927385614124807,0.576600231753125,0.927385614124807,0.938795451948691
21,40,"between","163","1","a c","2","b c",156,156,156,-1.47261216887284,-2.10804178154083,-2.16951264580919,0.14287034873219,0.0366256542043657,0.0315575341551619,0.0287469044652328
21,40,"between","164","1","a c","3","a d",156,156,156,-1.0099988066118,-1.87821097563779,-1.47711499289137,0.314059857202391,0.0622184448946969,0.141660748675256,0.171227447503878
21,40,"between","165","1","a c","4","b d",156,156,156,0.302757436034711,-1.02113049403544,-0.804153063564215,0.762478050759578,0.30877355638025,0.422532318320821,0.401855936921588
21,40,"between","166","2","b c","3","a d",156,156,156,0.46261336226104,0.229830805903038,-0.692397652917827,0.644286151026944,0.818524327206406,0.489717010337749,0.588582342376984
