"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni","DF_Param","DF_ART_Con","T_ART_Omni","T_Param","T_ART_Con","P_ART_Omni","P_Param","P_ART_Con","P_Nonparam"
4,40,"between","32","3","a d","4","b d",156,156,156,-0.313236550338986,-2.21388357410837,-2.29826921523998,0.754519352209371,0.0282875260402003,0.0228744984957032,0.0119716302061129
5,32,"between","33","5","a","6","b",124,124,124,-1.22598940030881,-1.09420548732067,-1.22598940030881,0.222525874046044,0.275985829958033,0.222525874046044,0.711879922404028
5,32,"between","34","7","c","8","d",124,124,124,-8.83816684181785,-7.25249977188594,-8.83816684181785,7.95705388777974e-15,3.87693631383818e-11,7.95705388777974e-15,2.11257814814518e-11
5,32,"between","35","1","a c","2","b c",124,124,124,-2.53730023201156,-2.39233788316924,-2.80582269036723,0.0124110038180069,0.0182426296890694,0.00582948983232497,0.00141921292781899
5,32,"between","36","1","a c","3","a d",124,124,124,-2.530232543343,-6.7469095323277,-8.57382970709738,0.0126509950213681,5.14333602452537e-10,3.37975124584506e-14,2.39501424320565e-10
5,32,"between","37","1","a c","4","b d",124,124,124,0.487670518130354,-5.90201188935042,-6.44557410604484,0.626644352235269,3.20627957355124e-08,2.31249871849372e-09,1.89816144581115e-07
5,32,"between","38","2","b c","3","a d",124,124,124,0.00706768866855571,-4.35457164915846,5.76800701673015,0.994372205340007,2.76201731148488e-05,6.02201704532406e-08,9.04409184169929e-08
5,32,"between","39","2","b c","4","b d",124,124,124,3.02497075014191,-3.50967400618118,-3.63975141567761,0.00302347128345806,0.000626063671305249,0.000399063253772653,0.000995633953341814
5,32,"between","40","3","a d","4","b d",124,124,124,3.01790306147335,0.844897642977279,2.12825560105254,0.00308986781299417,0.399795231851547,0.0352947578565099,0.0471474966147202
6,40,"between","41","5","a","6","b",156,156,156,-3.85325287367695,-3.05193156697742,-3.85325287367694,0.000169894833356776,0.00267332564483475,0.000169894833356778,0.00234739485425424
6,40,"between","42","7","c","8","d",156,156,156,-3.56513754130944,-2.58802138449274,-3.56513754130944,0.000483024258630687,0.0105644812438578,0.000483024258630687,0.00281041910975867
6,40,"between","43","1","a c","2","b c",156,156,156,-2.68521548337486,-4.34802355356381,-4.46301036293626,0.00803237809712286,2.46924832262188e-05,1.54086223924239e-05,1.96325947912514e-05
6,40,"between","44","1","a c","3","a d",156,156,156,-3.01620126584831,-4.0199895176674,-4.4212023033303,0.00298940686889761,9.03606656615536e-05,1.83086987254042e-05,1.03871392933122e-05
6,40,"between","45","1","a c","4","b d",156,156,156,-0.699300788534136,-3.98804897755764,-4.61979058645861,0.485405435737054,0.000102129708545082,7.99092358583468e-06,3.794967287746e-05
6,40,"between","46","2","b c","3","a d",156,156,156,-0.330985782473453,0.328034035896404,-0.0418080596059603,0.741099386911749,0.743325785811006,0.966705171731448,0.950409381403658
6,40,"between","47","2","b c","4","b d",156,156,156,1.98591469484072,0.359974576006168,-0.156780223522351,0.048794997116054,0.719353021788362,0.875620780201452,0.837002480602155
6,40,"between","48","3","a d","4","b d",156,156,156,2.31690047731417,0.0319405401097644,-0.198588283128311,0.0218098090952236,0.974560297707003,0.842843392582024,0.726854000830346
7,40,"between","49","5","a","6","b",156,156,156,1.19980319188339,0.815743758844065,1.19980319188339,0.232034779462086,0.415890483921046,0.232034779462086,0.280100479780383
7,40,"between","50","7","c","8","d",156,156,156,-3.23981665275907,-1.62872914784608,-3.23981665275907,0.00146189192058363,0.105388164168122,0.00146189192058363,0.0089026028498244
7,40,"between","51","1","a c","2","b c",156,156,156,3.7325751851766,2.86777631965374,4.19723222842834,0.000265078401126541,0.00470584892060551,4.52312814141606e-05,1.69864424322252e-05
7,40,"between","52","1","a c","3","a d",156,156,156,3.04642107373432,1.13927295090635,1.35182901666078,0.00271997237245487,0.256335685521917,0.178386787643812,0.159437956424207
7,40,"between","53","1","a c","4","b d",156,156,156,-0.309543208169448,-0.57486748156891,-1.18120982038321,0.757321426363523,0.566209062056268,0.239317046557685,0.11378712717333
7,40,"between","54","2","b c","3","a d",156,156,156,-0.686154111442277,-1.72850336874739,2.84540321176756,0.493634467458356,0.0858765896630238,0.00503153776755101,0.0022598184619598
7,40,"between","55","2","b c","4","b d",156,156,156,-4.04211839334605,-3.44264380122265,-5.37844204881155,8.29779284646067e-05,0.0007396645744895,2.6999672009066e-07,1.61815925647296e-05
7,40,"between","56","3","a d","4","b d",156,156,156,-3.35596428190377,-1.71414043247526,-2.53303883704399,0.000993352673335108,0.0884890306849449,0.0122952300770382,0.010093993583577
8,40,"between","57","5","a","6","b",156,156,156,3.64345295947952,1.02092495929578,3.64345295947952,0.000365737455904508,0.308870620916428,0.000365737455904508,0.000379070496577787
8,40,"between","58","7","c","8","d",156,156,156,1.46129648094424,1.53842675204552,1.46129648094424,0.145945421186709,0.125970183338707,0.145945421186709,0.163301141573714
8,40,"between","59","1","a c","2","b c",156,156,156,1.81927349482356,0.366874538333257,2.92877093684519,0.0707871612293291,0.714209765442032,0.00391337653962874,0.00648651597135174
8,40,"between","60","1","a c","3","a d",156,156,156,-0.499265149181833,0.73280356526279,1.34015739526592,0.61829596943406,0.464777911990244,0.182142840559799,0.127710027314887
8,40,"between","61","1","a c","4","b d",156,156,156,0.394541239841256,1.80973495053083,3.64151382121883,0.693720350614266,0.0722618267279741,0.000368284703821228,0.000674049168597645
8,40,"between","62","2","b c","3","a d",156,156,156,-2.3185386440054,0.365929026929532,1.58861354157927,0.0217183117940099,0.714913784650265,0.114172360467988,0.0970958821350976
8,40,"between","63","2","b c","4","b d",156,156,156,-1.42473225498231,1.44286041219757,0.712742884373637,0.156232095100501,0.151064699062914,0.47706961107019,0.475535356087983
8,40,"between","64","3","a d","4","b d",156,156,156,0.893806389023089,1.07693138526804,2.3013564259529,0.372802334196173,0.283173497989609,0.0226949880060154,0.0206115120848976
9,40,"between","65","5","a","6","b",156,156,156,-0.226631861353596,-0.587140165838597,-0.226631861353596,0.821006710901197,0.55795837221562,0.821006710901197,0.82312576878651
9,40,"between","66","7","c","8","d",156,156,156,3.12972354327152,2.49281791655919,3.12972354327152,0.00208893241596962,0.0137175899180155,0.00208893241596962,0.00382561770802202
9,40,"between","67","1","a c","2","b c",156,156,156,-2.68346858223406,-3.16990485802586,-3.21639045377456,0.00807256388821615,0.001835734485089,0.00157845042412752,0.0012103843440483
9,40,"between","68","1","a c","3","a d",156,156,156,-2.6986009238632,-0.992045612192071,-0.841769391779446,0.00773041121161996,0.322711528173059,0.401205610430382,0.39648374581912
9,40,"between","69","1","a c","4","b d",156,156,156,0.51954372926712,1.34751766029086,2.03167797645533,0.604118005572095,0.179767393293079,0.0438834012096993,0.029472721939704
9,40,"between","70","2","b c","3","a d",156,156,156,-0.0151323416291397,2.17785924583379,-2.37462106199511,0.987945934744058,0.0309185228508864,0.0187827301274858,0.0287469044652328
9,40,"between","71","2","b c","4","b d",156,156,156,3.20301231150118,4.51742251831672,5.24806843022989,0.00164883197680302,1.22902853734371e-05,4.94852886395362e-07,1.25009476819274e-06
9,40,"between","72","3","a d","4","b d",156,156,156,3.21814465313032,2.33956327248293,2.87344736823478,0.00156943163669468,0.0205736164372049,0.00462641423115922,0.00980763214124709
10,8,"between","73","5","a","6","b",28,28,28,-2.70028982643878,-2.12376927745051,-2.70028982643878,0.0116205301042692,0.0426585927724046,0.0116205301042692,0.171256260747419
10,8,"between","74","7","c","8","d",28,28,28,-3.29757405346259,-2.63804063571179,-3.29757405346259,0.00265687060752696,0.0134611219666919,0.00265687060752696,0.0513415551620308
10,8,"between","75","1","a c","2","b c",28,28,28,-4.19349836282242,-4.7116761899773,-4.17379372587224,0.000249603504158803,6.09945544719796e-05,0.00026324639044691,0.000310800310800311
10,8,"between","76","1","a c","3","a d",28,28,28,-4.08597276377569,-5.07532095477386,-4.7043607249238,0.000333555649786047,2.25718609555519e-05,6.22254946878478e-05,0.000310800310800311
10,8,"between","77","1","a c","4","b d",28,28,28,-0.896046658722741,-3.36710808031839,-3.14803086103923,0.377867135414654,0.00222308912309923,0.00388231965166332,0.0147630147630148
10,8,"between","78","2","b c","3","a d",28,28,28,0.107525599046728,-0.363644764796562,0.530566999051556,0.915138799948225,0.718854683893275,0.599902089488374,0.645376845376845
10,8,"between","79","2","b c","4","b d",28,28,28,3.29745170409968,1.34456810965891,1.02576286483301,0.00265770134501444,0.189556719962021,0.313784013918069,0.505361305361305
10,8,"between","80","3","a d","4","b d",28,28,28,3.18992610505295,1.70821287445548,1.55632986388456,0.00349300154807857,0.0986621510482371,0.130861715596731,0.234498834498834
11,32,"between","81","5","a","6","b",124,124,124,4.53222637560079,3.43289712988768,4.53222637560079,1.35498159122863e-05,0.000812285244099723,1.35498159122862e-05,3.48965107186076e-05
11,32,"between","82","7","c","8","d",124,124,124,-1.14064096562357,-1.07610852652031,-1.14064096562357,0.256217610156285,0.283967986429065,0.256217610156285,0.304428676467261
11,32,"between","83","1","a c","2","b c",124,124,124,2.07768651681402,3.33628367971045,4.59904610648779,0.039801777902654,0.00112074130704316,1.03172109969244e-05,5.54364254285652e-05
11,32,"between","84","1","a c","3","a d",124,124,124,1.74730030020589,0.147935203655862,0.63246023562988,0.0830609379687368,0.88263419251754,0.528250685256075,0.483465073872979
11,32,"between","85","1","a c","4","b d",124,124,124,0.561997172580841,1.66650120326424,2.38726320153937,0.57513240184939,0.0981376997551018,0.0184848717256264,0.0170651507774625
11,32,"between","86","2","b c","3","a d",124,124,124,-0.330386216608131,-3.18834847605459,3.96658587085791,0.74166571102743,0.00181158413925134,0.000122504658234492,0.00014130790668844
11,32,"between","87","2","b c","4","b d",124,124,124,-1.51568934423318,-1.66978247644621,-2.21178290494842,0.132143000915842,0.097485000138315,0.0288137684058477,0.0221270855791958
11,32,"between","88","3","a d","4","b d",124,124,124,-1.18530312762505,1.51856599960838,1.75480296590949,0.23816418896028,0.131417332617618,0.0817629708000503,0.0947516117153749
12,24,"between","89","5","a","6","b",92,92,92,2.99998903456405,2.55684441109882,2.99998903456406,0.00347367753573568,0.0121998280988301,0.00347367753573567,0.0195108336048533
12,24,"between","90","7","c","8","d",92,92,92,7.54344480992442,6.45908504415393,7.54344480992442,3.17085109189897e-11,4.91327735557568e-09,3.17085109189897e-11,4.62082578258111e-09
12,24,"between","91","1","a c","2","b c",92,92,92,-0.511807060573878,1.49643240794039,1.78629565636123,0.6100123950831,0.137963829380004,0.0773456988140769,0.0677264535477586
12,24,"between","92","1","a c","3","a d",92,92,92,-0.573223907842744,4.25573322139534,4.65086432710778,0.567891604920985,5.00980903142818e-05,1.10332676977565e-05,3.06130575065756e-05
12,24,"between","93","1","a c","4","b d",92,92,92,0.0818891296918213,6.37522485650876,6.99578335236743,0.934912773682951,7.18613692748634e-09,4.15695700471333e-10,1.2248048068359e-07
12,24,"between","94","2","b c","3","a d",92,92,92,-0.0614168472688659,2.75930081345496,-2.86456867074655,0.951160463599641,0.00698945106813309,0.00517310068431178,0.0144285737867041
12,24,"between","95","2","b c","4","b d",92,92,92,0.5936961902657,4.87879244856837,5.2094876960062,0.554172266796574,4.45928508024057e-06,1.15191417475077e-06,2.86703746760734e-06
12,24,"between","96","3","a d","4","b d",92,92,92,0.655113037534566,2.11949163511342,2.34491902525965,0.51402968709618,0.0367418766399155,0.0211816303287388,0.0205148696492044
13,40,"between","97","5","a","6","b",156,156,156,1.05430910358995,0.16235716046005,1.05430910358995,0.293371598109695,0.871234713463105,0.293371598109695,0.370353036581355
13,40,"between","98","7","c","8","d",156,156,156,-5.78135849215697,-5.40375680480318,-5.78135849215697,3.9186134165801e-08,2.39771423613715e-07,3.9186134165801e-08,1.26090397746969e-07
13,40,"between","99","1","a c","2","b c",156,156,156,-0.115505786426341,-0.163459059886073,-0.0397503750096108,0.908192781277741,0.870368576273239,0.968342966178756,0.988549105096759
13,40,"between","100","1","a c","3","a d",156,156,156,-0.243043425605427,-4.09929598958084,-4.84159567617046,0.808291036365186,6.64730359652846e-05,3.07451084079831e-06,3.91809419303774e-06
13,40,"between","101","1","a c","4","b d",156,156,156,1.05158393058982,-3.70622923142378,-3.40793215082387,0.294616690223947,0.000291713425442955,0.000832933122773221,0.00204151568777828
13,40,"between","102","2","b c","3","a d",156,156,156,-0.127537639179086,-3.93583692969477,4.80184530116085,0.898679138014566,0.000124570348007671,3.65662150300644e-06,1.03871392933122e-05
13,40,"between","103","2","b c","4","b d",156,156,156,1.16708971701616,-3.54277017153771,-3.36818177581426,0.24495501516208,0.000522536175164368,0.000953230896963395,0.00154957423391863
13,40,"between","104","3","a d","4","b d",156,156,156,1.29462735619525,0.393066758157061,1.43366352534659,0.197361786678971,0.694806798394681,0.153669580411324,0.186856393775372
14,24,"between","105","5","a","6","b",92,92,92,3.53744406983722,2.89028371773969,3.53744406983723,0.000635282016035262,0.00480090157917998,0.000635282016035258,0.00337294484228372
14,24,"between","106","7","c","8","d",92,92,92,2.85949672289674,2.46984191126151,2.85949672289674,0.00524957048247625,0.015361214153048,0.00524957048247625,0.027731437770406
14,24,"between","107","1","a c","2","b c",92,92,92,-3.135233476922,0.00439070168146616,-0.56338037737666,0.0023053160081431,0.996506244919012,0.574546481897239,0.480345250423796
14,24,"between","108","1","a c","3","a d",92,92,92,-3.31867798886956,-0.292906550773573,-1.14474097956321,0.00129696772824372,0.770253212172549,0.255285886291978,0.255039588028929
14,24,"between","109","1","a c","4","b d",92,92,92,-0.639276329514237,3.79018118027856,4.17740556416524,0.524231744818615,0.000268677205516349,6.69998034489614e-05,2.74461405162902e-05
14,24,"between","110","2","b c","3","a d",92,92,92,-0.183444511947564,-0.297297252455039,0.581360602186554,0.854852945959802,0.766909824433766,0.562419116503951,0.645619885743913
14,24,"between","111","2","b c","4","b d",92,92,92,2.49595714740776,3.78579047859709,4.74078594154191,0.0143428480999673,0.000272811095092962,7.73899335875686e-06,7.10843861307228e-05
14,24,"between","112","3","a d","4","b d",92,92,92,2.67940165935532,4.08308773105213,5.32214654372846,0.00873795545632468,9.46781034131707e-05,7.1924396127352e-07,2.21018072227649e-06
15,8,"between","113","5","a","6","b",28,28,28,1.79568407147181,1.87160332698841,1.79568407147181,0.0833451013313495,0.0717432789731381,0.0833451013313496,0.0864607178417516
15,8,"between","114","7","c","8","d",28,28,28,-3.35573944766631,-2.30751073480161,-3.35573944766631,0.00228900919332386,0.0286325897342211,0.00228900919332386,0.0120890618308143
15,8,"between","115","1","a c","2","b c",28,28,28,-1.83588714376285,0.509276189118078,0.191439846060546,0.0770155855211328,0.614548992658287,0.849562500448521,1
15,8,"between","116","1","a c","3","a d",28,28,28,-1.58927543788426,-2.4458037033257,-3.38210394706966,0.123227521160997,0.0209959140305081,0.00213893437172133,0.0104118104118104
15,8,"between","117","1","a c","4","b d",28,28,28,-0.411019509797653,-0.308233084034165,-0.638132820201824,0.684187064216625,0.760186458191108,0.528572200984746,0.573737373737374
15,8,"between","118","2","b c","3","a d",28,28,28,0.246611705878591,-2.95507989244378,3.57354379313021,0.807007843444415,0.00627573464187234,0.00130133950897352,0.000155400155400155
15,8,"between","119","2","b c","4","b d",28,28,28,1.42486763396519,-0.817509273152243,-0.829572666262369,0.165247318670406,0.420539766847806,0.413797332063541,0.720901320901321
15,8,"between","120","3","a d","4","b d",28,28,28,1.1782559280866,2.13757061929154,2.74397112686784,0.248611642014151,0.0414232732480446,0.0104724280883833,0.0379176379176379
16,32,"between","121","5","a","6","b",124,124,124,5.68214732940723,4.16326136651657,5.68214732940723,8.98248982766802e-08,5.82404873366365e-05,8.98248982766802e-08,3.36876341690242e-07
16,32,"between","122","7","c","8","d",124,124,124,-0.0378569897531764,0.223587105494336,-0.0378569897531764,0.969862585335179,0.823446537832012,0.969862585335179,0.69772389451804
16,32,"between","123","1","a c","2","b c",124,124,124,-0.258425452351067,3.14408559301444,4.82373817559402,0.796507028737147,0.00208519989274252,4.05137375639692e-06,2.80864628272692e-06
16,32,"between","124","1","a c","3","a d",124,124,124,0.238288404115918,0.358315207379514,1.10825760264816,0.812050743153332,0.720716714595252,0.269895565100102,0.534928151385112
16,32,"between","125","1","a c","4","b d",124,124,124,-1.08068825528628,3.10197030259676,4.33159666390958,0.28193317479556,0.00238071181170779,3.02440246364173e-05,2.50284030877759e-05
16,32,"between","126","2","b c","3","a d",124,124,124,0.496713856466986,-2.78577038563492,3.71548057294586,0.620270308553982,0.0061794532311805,0.000305427801363294,0.00181549654514918
16,32,"between","127","2","b c","4","b d",124,124,124,-0.822262802935214,-0.0421152904176807,-0.492141511684435,0.41250568075164,0.966474530140796,0.623489480754096,0.607530734525206
16,32,"between","128","3","a d","4","b d",124,124,124,-1.3189766594022,2.74365509521724,3.22333906126142,0.189607523514975,0.00697756166248422,0.00161933642178716,0.00524589643525204
17,8,"between","129","5","a","6","b",28,28,28,-2.30922734079568,-2.33457470237323,-2.30922734079568,0.0285240261667086,0.0269639028526462,0.0285240261667086,0.0259982495852177
17,8,"between","130","7","c","8","d",28,28,28,-0.796901214951862,-0.747914166078514,-0.796901214951862,0.432214180142092,0.460747914687001,0.432214180142092,0.514748002342915
17,8,"between","131","1","a c","2","b c",28,28,28,-0.0253708131702472,-1.629569660829,-1.56133173982238,0.979939147257271,0.114392843019701,0.129678348248106,0.104895104895105
17,8,"between","132","1","a c","3","a d",28,28,28,-0.101483252680985,-0.507631236173917,-0.418213858880996,0.919890100196316,0.615687512272163,0.678980995835818,0.878477078477078
17,8,"between","133","1","a c","4","b d",28,28,28,-0.279078944872709,-2.17964878181428,-2.14683114225578,0.782235245228399,0.0378517609176922,0.0406123866604958,0.0498834498834499
17,8,"between","134","2","b c","3","a d",28,28,28,-0.0761124395107382,1.12193842465508,-1.14311788094139,0.939870886178765,0.271418122988714,0.26266972806851,0.505361305361305
17,8,"between","135","2","b c","4","b d",28,28,28,-0.253708131702462,-0.550079120985281,-0.585499402433394,0.801574797771506,0.58662683542632,0.562901665418628,0.720901320901321
17,8,"between","136","3","a d","4","b d",28,28,28,-0.177595692191724,-1.67201754564036,-1.72861728337478,0.86031906678278,0.105660964752644,0.094891530785411,0.082983682983683
18,24,"between","137","5","a","6","b",92,92,92,0.202150658853213,0.155385647953826,0.202150658853212,0.840245291815364,0.876857716491779,0.840245291815365,0.756558454479633
18,24,"between","138","7","c","8","d",92,92,92,-6.28862420911909,-5.0703763778685,-6.28862420911909,1.06226588928072e-08,2.04669293844312e-06,1.06226588928072e-08,3.37913169224531e-08
18,24,"between","139","1","a c","2","b c",92,92,92,-0.870095805776109,-0.767369033557099,-0.723649330562214,0.386512615527437,0.444827062193396,0.471117055456037,0.44288187989369
18,24,"between","140","1","a c","3","a d",92,92,92,-1.24593600590425,-4.46254079888322,-5.40283949343484,0.215951416733915,2.29084440768059e-05,5.1181053122157e-07,7.43109665930264e-07
18,24,"between","141","1","a c","4","b d",92,92,92,-0.375840200128141,-3.47542327459169,-4.15178471856457,0.707900938892808,0.000780091454754615,7.36325162213915e-05,0.000848669200568925
18,24,"between","142","2","b c","3","a d",92,92,92,-0.375840200128141,-3.69517176532612,4.67919016287262,0.707900938892808,0.000372942208133268,9.87095034750438e-06,1.39819746121569e-05
18,24,"between","143","2","b c","4","b d",92,92,92,0.494255605647967,-2.70805424103459,-3.42813538800235,0.622303780831611,0.00806974079311893,0.000910860927553474,0.00364480475749574
18,24,"between","144","3","a d","4","b d",92,92,92,0.870095805776109,0.987117524291531,1.25105477487027,0.386512615527437,0.326174041314911,0.214086598056531,0.430768442815985
19,32,"between","145","5","a","6","b",124,124,124,1.03120545910653,1.32011975872089,1.03120545910653,0.304451622174669,0.189226762805828,0.30445162217467,0.366484779843425
19,32,"between","146","7","c","8","d",124,124,124,-2.06694709634375,-1.81720329423905,-2.06694709634375,0.0408201476650473,0.0716007499320453,0.0408201476650473,0.133932009284896
19,32,"between","147","1","a c","2","b c",124,124,124,2.73985731174404,3.80520702736494,3.56439185645599,0.00705395163053881,0.000221400892860169,0.000518744432591679,0.000728018570266606
19,32,"between","148","1","a c","3","a d",124,124,124,3.32364390235094,1.58678462184408,1.75168502109821,0.00116838482337741,0.11510824194999,0.0823003411860506,0.07968063248192
19,32,"between","149","1","a c","4","b d",124,124,124,-0.118189923251704,-0.35149113878108,-0.448689810732123,0.906108416198629,0.725816471655536,0.654438550608229,0.607530734525206
19,32,"between","150","2","b c","3","a d",124,124,124,0.583786590606901,-2.21842240552086,1.81270683535778,0.560424331625025,0.0283462009534566,0.0722962260102822,0.0535885625260135
19,32,"between","151","2","b c","4","b d",124,124,124,-2.85804723499575,-4.15669816614602,-4.01308166718812,0.00500125246882348,5.97268233270006e-05,0.000102981322124765,0.000302611251808398
19,32,"between","152","3","a d","4","b d",124,124,124,-3.44183382560265,-1.93827576062517,-2.20037483183034,0.000788198378045116,0.0548622570352241,0.0296328532189762,0.0294373531203425
20,32,"between","153","5","a","6","b",124,124,124,-1.76433263835526,-0.908096911496433,-1.76433263835526,0.0801383887178538,0.365588516178857,0.0801383887178537,0.306678216283247
20,32,"between","154","7","c","8","d",124,124,124,1.33915627686804,0.215992846697706,1.33915627686804,0.182969400414231,0.829348228800954,0.182969400414231,0.413758706288986
20,32,"between","155","1","a c","2","b c",124,124,124,6.70172864039402,4.73627883493242,5.77469323204787,6.45586504116055e-10,5.84855703540305e-06,5.83661778654636e-08,8.22629728955007e-08
20,32,"between","156","1","a c","3","a d",124,124,124,7.37586702433898,5.53113032561385,7.4806522250269,2.04106210957268e-11,1.80066400155301e-07,1.17999281180084e-11,1.11083897800939e-08
20,32,"between","157","1","a c","4","b d",124,124,124,0.480268521895429,-0.489391477505954,-0.18955099921989,0.631882637312574,0.625429167200242,0.849970914605688,0.723786834628579
20,32,"between","158","2","b c","3","a d",124,124,124,0.674138383944961,0.794851490681422,-1.70595899297903,0.501478141350093,0.42821862710625,0.090519231491443,0.0237908202925156
20,32,"between","159","2","b c","4","b d",124,124,124,-6.22146011849859,-5.22567031243838,-5.96424423126776,6.93056303073326e-09,7.11958574243731e-07,2.38660576502255e-08,2.27431558765578e-07
