"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8"
15,0,0,8,1,"B",1,"a c",0.0879242571716482,1,0.368629230474395,2.54018169530998,2,"b c",-0.0347263447245413,1,-0.0851320353912473,0.890302165590144,3,"a d",1.80637426901351,1,2.54782199108986,1.14483548970597,4,"b d",-0.340236065241183,1,0.643262597165303,2.03619078757198,5,"a",1.45822561078213,2.21114938071316,6,"b",0.279065280887028,1.56403774568862,7,"c",0.141748597541574,1.85364009603261,8,"d",1.59554229412758,1.8745032140655
16,0,0,32,1,"B",1,"a c",0.34890934629397,1,0.452583960341846,1.58051328508291,2,"b c",-1.13391666127592,1,-1.39066839028122,2.25142903876703,3,"a d",0.421335267904323,1,0.242518003570913,2.30677649173981,4,"b d",-0.924556256814186,1,-1.36597787033099,3.01806148155558,5,"a",0.34755098195638,1.96437511426513,6,"b",-1.37832313030611,2.64129662862122,7,"c",-0.469042214969689,2.14156474257365,8,"d",-0.561729933380038,2.78523158305861
17,0,0,8,1,"B",1,"a c",-0.497700719001319,1,-1.00889688940724,1.08553254741293,2,"b c",-0.19398030956172,1,0.118494584175617,1.49612108149719,3,"a d",0.0863349346465467,1,-0.657700410273198,1.49009377018478,4,"b d",1.01750753816778,1,0.499057947437592,1.42162120811818,5,"a",-0.833298649840219,1.27239088218149,6,"b",0.308776265806605,1.4234935883928,7,"c",-0.445201152615811,1.39047619068148,8,"d",-0.0793212314178028,1.52844286155855
18,0,0,24,1,"B",1,"a c",-1.62193729284198,1,-1.75287537105645,1.30619924739495,2,"b c",-1.45096396539936,1,-1.37267554392295,1.95455550362784,3,"a d",0.35090973068782,1,0.458130241779985,1.19888355817603,4,"b d",-0.174546928731224,1,-0.0309459336768255,2.19527952013777,5,"a",-0.647372564638234,1.66926248091536,6,"b",-0.701810738799885,2.16506236014063,7,"c",-1.5627754574897,1.6556982700484,8,"d",0.213592154051579,1.76714427092052
19,0,0,32,1,"B",1,"a c",-0.269013537930427,1,-0.537967485130683,1.16177378873578,2,"b c",-1.83392857727967,1,-1.78254154816537,1.55149274028371,3,"a d",-0.814468018774975,1,-1.05695921666258,0.980032853601821,4,"b d",0.163572122378624,1,-0.423004816459173,1.45915345212903,5,"a",-0.797463350896629,1.09779941006586,6,"b",-1.10277318231227,1.64363831864257,7,"c",-1.16025451664803,1.49732949271123,8,"d",-0.739982016560874,1.27371323069857
20,0,0,32,1,"B",1,"a c",1.86528990382351,1,1.91782475261095,1.3339665794575,2,"b c",0.541310354352366,1,-0.107697434414642,2.27100283471921,3,"a d",-0.990387611396098,1,-0.44762449231738,1.52144667322254,4,"b d",2.27707702048529,1,2.127118447171,1.56636394972839,5,"a",0.735100130146787,1.85355888203159,6,"b",1.00971050637818,2.23908243409736,7,"c",0.905063659098156,2.11077501791838,8,"d",0.839746977426809,2.00747015770838
21,0,0,40,1,"B",1,"a c",-2.10611843559503,1,-1.67936022206251,0.985637811603027,2,"b c",0.697648526944346,1,0.592220696318982,1.68053181041216,3,"a d",0.907444407728329,1,1.11619862209991,1.63683105515174,4,"b d",-0.195988198884024,1,0.0915056442047075,1.45433475134066,5,"a",-0.281580799981299,1.94441816872823,6,"b",0.341863170261845,1.58172355889408,7,"c",-0.543569762871765,1.78330049141707,8,"d",0.603852133152311,1.62253835900723
22,0,0,40,1,"B",1,"a c",2.4617657774448,1,2.86412611312125,3.37048898618694,2,"b c",2.21232941276093,1,1.7790258028706,1.35098536516071,3,"a d",-0.51755225224986,1,-0.611533809034725,1.20802599277322,4,"b d",0.443393864044752,1,0.313694895993517,1.18475013293679,5,"a",1.12629615204326,3.06380591333706,6,"b",1.04636034943206,1.46203807970243,7,"c",2.32157595799592,2.60908295329956,8,"d",-0.148919456520604,1.27674621311628
23,0,0,24,1,"B",1,"a c",0.720091121287667,1,0.203181329317583,1.21935524798835,2,"b c",1.05606960140852,1,1.33656026933565,1.03472231126557,3,"a d",0.243502060378394,1,-0.193942476059155,1.42076108980589,4,"b d",1.11436266207131,1,1.65916854906482,1.97841639827282,5,"a",0.00461942662921414,1.32501659234039,6,"b",1.49786440920023,1.57032922739059,7,"c",0.769870799326616,1.25678207755134,8,"d",0.732613036502833,1.94422328526942
24,0,0,32,1,"B",1,"a c",0.19294978270913,1,0.0820692250447989,2.64663289604229,2,"b c",-0.555236251879244,1,-0.37261084253718,1.89037165577955,3,"a d",0.274990889851362,1,0.279403295167466,1.9187215186895,4,"b d",-0.55051340508595,1,-0.663868303239846,1.16909093294801,5,"a",0.180736260106133,2.29524680796646,6,"b",-0.518239572888513,1.56603802653761,7,"c",-0.145270808746191,2.29295343824249,8,"d",-0.19223250403619,1.64621944516401
25,0,0,8,1,"B",1,"a c",-0.0554700362100722,1,0.164297681118155,1.13198876430578,2,"b c",0.17181320342328,1,0.798411428312037,1.25266629716393,3,"a d",-0.639099802129717,1,-1.04111656366418,1.56241588312133,4,"b d",-0.662710731383791,1,-1.30419301295326,0.64475501000404,5,"a",-0.438409441273011,1.45762106841952,6,"b",-0.252890792320609,1.45092969897566,7,"c",0.481354554715096,1.19895512508393,8,"d",-1.17265478830872,1.1626063758059
26,0,0,32,1,"B",1,"a c",-0.188318654237954,1,-0.615822558816967,2.59806335222366,2,"b c",0.951283068840505,1,0.987797548598062,1.29533594244092,3,"a d",-0.154014785973495,1,-0.0430767826611863,1.66324468756522,4,"b d",1.85424450475186,1,1.7474888453633,1.38338350878155,5,"a",-0.329449670739077,2.1831039568533,6,"b",1.36764319698068,1.38343426529481,7,"c",0.185987494890547,2.1909200761572,8,"d",0.852206031351057,1.76555275668308
27,0,0,40,1,"B",1,"a c",1.15232174421702,1,1.28610407353828,1.83327411665545,2,"b c",-1.73275991756331,1,-1.85048722593789,1.40600052402982,3,"a d",0.601308856586064,1,0.616249289923645,1.87999689858722,4,"b d",0.341650314074502,1,0.288836243142296,1.43167943135752,5,"a",0.951176681730963,1.8755256455326,6,"b",-0.780825491397796,1.77382263804907,7,"c",-0.282191576199804,2.26401577395727,8,"d",0.452542766532971,1.66848549929013
28,0,0,16,1,"B",1,"a c",-0.719681890884545,1,-0.616332509644917,1.7888841633316,2,"b c",-0.474542157951842,1,-0.831802875182367,1.39890622929792,3,"a d",-0.124557807248119,1,-0.660724225082639,1.77296119278693,4,"b d",-1.06258060429908,1,-0.863550405449427,2.05638286336337,5,"a",-0.638528367363778,1.75212529112137,6,"b",-0.847676640315897,1.73012026462427,7,"c",-0.724067692413642,1.58345373492622,8,"d",-0.762137315266033,1.89149740778588
29,0,0,24,1,"B",1,"a c",-0.120165257941563,1,-0.0547283892000485,1.72180660464752,2,"b c",-1.51866762967456,1,-1.16296399837769,1.65497134188574,3,"a d",-1.51058506284295,1,-1.09696170134363,2.86144611280495,4,"b d",1.3956049282303,1,1.14056954429253,1.50485211616095,5,"a",-0.575845045271841,2.39477407831548,6,"b",-0.0111972270425809,1.95020965685775,7,"c",-0.608846193788872,1.76200949649446,8,"d",0.0218039214744495,2.52849711104473
30,0,0,32,1,"B",1,"a c",-0.313213222301569,1,-0.24398027233168,1.78769600632309,2,"b c",-0.433932650938394,1,-1.07204578713571,1.66481461791923,3,"a d",0.777692822402899,1,0.96481417365633,1.39144107499386,4,"b d",-0.285538466654312,1,0.179139521028596,1.39079659063888,5,"a",0.360416950662325,1.70186577243234,6,"b",-0.446453133053559,1.64717672711275,7,"c",-0.658013029733697,1.76366540380212,8,"d",0.571976847342463,1.435710546001
31,0,0,32,1,"B",1,"a c",1.48957554234173,1,2.37425938559592,1.99389453332504,2,"b c",-0.54515502430559,1,-0.550913174698387,1.965797369962,3,"a d",-1.22366806054459,1,-1.32894635068669,1.32156221084775,4,"b d",-1.76804784758186,1,-1.78897236417125,1.95036389944497,5,"a",0.522656517454618,2.5096832415883,6,"b",-1.16994276943482,2.04023530679343,7,"c",0.911673105448768,2.45578477458721,8,"d",-1.55895935742897,1.66880724189887
32,0,0,40,1,"B",1,"a c",-2.51103348713237,1,-2.73344733206355,2.58141428928881,2,"b c",0.738477114377377,1,0.446016092246358,2.34179675721385,3,"a d",-0.570994285312183,1,-0.68744352123732,1.07760387669385,4,"b d",0.286539016362005,1,0.0805576858088793,1.62530698067045,5,"a",-1.71044542665043,2.2187203974155,6,"b",0.263286889027618,2.01126874575285,7,"c",-1.14371561990859,2.92509983156935,8,"d",-0.30344291771422,1.42361538346614
33,0,0,32,1,"B",1,"a c",0.880081174137223,1,1.0313604711208,1.25189560288603,2,"b c",-1.01640209903075,1,-1.26251115895999,1.70343082443826,3,"a d",-0.15845325383246,1,-0.317568014192516,1.8735462799924,4,"b d",-2.25195393620917,1,-1.85366664634368,1.63237540845945,5,"a",0.35689622846414,1.72062048199856,6,"b",-1.55808890265184,1.68158817809991,7,"c",-0.115575343919598,1.8802484101502,8,"d",-1.0856173302681,1.90726748518622
34,0,0,24,1,"B",1,"a c",-0.609991214522565,1,-1.17008497439555,1.28195467410636,2,"b c",-0.313281133735337,1,0.586690275805548,2.02049583415887,3,"a d",-0.922129768086484,1,-1.368362743392,1.53933465804087,4,"b d",-0.256480607956338,1,-0.448281867413598,1.79729329730956,5,"a",-1.26922385889378,1.40492920492529,6,"b",0.0692042041959752,1.96265853205593,7,"c",-0.291697349295003,1.89472262052298,8,"d",-0.908322305402797,1.71944026455226
35,0,0,40,1,"B",1,"a c",1.23226175301302,1,1.3295071611492,1.47224505861759,2,"b c",1.83050965470627,1,1.40312815343256,2.36177097290649,3,"a d",0.318410672897275,1,0.460842059195124,1.36771271945898,4,"b d",0.773853807957217,1,0.828645642657368,1.64021933928695,5,"a",0.895174610172161,1.47802117718002,6,"b",1.11588689804497,2.04092181292595,7,"c",1.36631765729088,1.95578220621138,8,"d",0.644743850926246,1.51190605877316
36,0,0,8,1,"B",1,"a c",-0.64182866447016,1,0.541266930638977,2.21747285230487,2,"b c",1.31243918737546,1,1.49977351086782,0.708502361118521,3,"a d",1.001540094408,1,0.462157001601915,2.59671084300804,4,"b d",-0.19352784002616,1,-0.222795876663281,1.62046184232867,5,"a",0.501711966120446,2.33303357446653,6,"b",0.63848881710227,1.50031299904416,7,"c",1.0205202207534,1.66551432661316,8,"d",0.119680562469317,2.12066449136816
37,0,0,16,1,"B",1,"a c",-0.808161889076339,1,-0.600787181146162,1.65305463068773,2,"b c",-0.606779178488506,1,-0.443372344043675,1.19062985180963,3,"a d",0.0869088205053803,1,-0.102424185828319,1.13554918746485,4,"b d",-0.234297029397194,1,-0.225878685893021,0.763589338744677,5,"a",-0.35160568348724,1.41783397884591,6,"b",-0.334625514968348,0.99008715427151,7,"c",-0.522079762594919,1.41934868398235,8,"d",-0.16415143586067,0.953939837820972
38,0,0,40,1,"B",1,"a c",-1.30407429987553,1,-1.40882391070849,1.71328927437441,2,"b c",0.592417358928753,1,0.750387320011917,1.80861800535361,3,"a d",1.05397472313931,1,1.07574034361895,1.22826457065957,4,"b d",-0.229403432833828,1,-0.0645736637655627,1.31094518148871,5,"a",-0.16654178354477,1.93821318083085,6,"b",0.342906828123177,1.62215907876885,7,"c",-0.329218295348288,2.06015783047041,8,"d",0.505583339926695,1.38649706395715
39,0,0,32,1,"B",1,"a c",0.0746825133798951,1,0.474296988702891,1.36382899486838,2,"b c",1.9424313403825,1,1.72882362280149,2.02960919177507,3,"a d",0.505147383068437,1,0.953190321702938,1.52637287398204,4,"b d",-0.258461577152228,1,-0.0578025436898513,1.18546757136525,5,"a",0.713743655202914,1.45599240795868,6,"b",0.835510539555818,1.87860375709016,7,"c",1.10156030575219,1.82809218866664,8,"d",0.447693889006543,1.44827909970679
40,0,0,40,1,"B",1,"a c",-0.322124931439259,1,-0.151210343821037,1.20175981868746,2,"b c",-1.10656050830137,1,-1.22649344428406,2.03598019606308,3,"a d",0.0382247346116743,1,-0.374763620798708,3.23188912902912,4,"b d",0.743778758196564,1,0.737592890118764,1.57009742952534,5,"a",-0.262986982309872,2.42529796555093,6,"b",-0.244450277082646,2.05912336380278,7,"c",-0.688851894052547,1.74701522576443,8,"d",0.181414634660028,2.58586458887696
41,0,0,16,1,"B",1,"a c",1.01496869830099,1,0.880449622198731,1.32066003629544,2,"b c",0.527156146138147,1,0.234115942287897,1.25066068760013,3,"a d",-1.94493600434466,1,-2.46078419316149,1.18577265358723,4,"b d",0.688310257495692,1,0.682943489722456,1.28608999913475,5,"a",-0.790167285481381,2.09887637399849,6,"b",0.458529716005177,1.26853056925837,7,"c",0.557282782243314,1.30713185295062,8,"d",-0.888920351719518,2.00777082318235
42,0,0,40,1,"B",1,"a c",-0.107885525544589,1,-0.0939207636836072,1.73617209150226,2,"b c",1.24511469731345,1,1.13041660125361,0.948203994404804,3,"a d",0.447912022704651,1,0.633744113482808,1.48736642885701,4,"b d",-0.385840564537279,1,-0.359535413553571,1.7254055821976,5,"a",0.2699116748996,1.64749702000967,6,"b",0.385440593850021,1.57338478323786,7,"c",0.518247918785003,1.52033486139047,8,"d",0.137104349964618,1.67677407930991
43,0,0,24,1,"B",1,"a c",-2.22455832405178,1,-1.67559182509513,1.0560952234988,2,"b c",-1.18643240031091,1,-1.38824391172905,1.19462698313038,3,"a d",0.610182370210919,1,0.661250803293264,0.856754421979447,4,"b d",1.51414529266031,1,1.85941072036244,1.22054949583939,5,"a",-0.507170510900933,1.51633237973288,6,"b",0.235583404316694,2.02985821445072,7,"c",-1.53191786841209,1.12484186243595,8,"d",1.26033076182785,1.20613448055896
44,0,0,40,1,"B",1,"a c",0.691624540838134,1,0.682851732745341,0.964039189017273,2,"b c",0.122333748174497,1,0.341193246027149,1.31977241266961,3,"a d",-0.14127038269675,1,0.269872161794136,1.70888866515721,4,"b d",-0.777518723822467,1,-0.694472815048164,1.71885335356249,5,"a",0.476361947269738,1.39414803895458,6,"b",-0.176639784510508,1.60933224072075,7,"c",0.512022489386245,1.16113361685963,8,"d",-0.212300326627014,1.7707709835002
45,0,0,24,1,"B",1,"a c",-0.397062310428713,1,-0.265256152901521,1.16823015990496,2,"b c",0.714734727528985,1,0.629097389447282,1.61383998287383,3,"a d",1.26745459510342,1,1.59705589135634,1.22469042564989,4,"b d",-0.356786331598333,1,0.43929789117123,2.32871955361847,5,"a",0.665899869227408,1.51239506927473,6,"b",0.534197640309256,1.98431516638304,7,"c",0.181920618272881,1.46513354726222,8,"d",1.01817689126378,1.93131679916057
46,0,0,8,1,"B",1,"a c",-0.49672709203789,1,-0.458428910104886,1.7038678134067,2,"b c",-0.432610497720773,1,-0.511820791093603,1.49253146913552,3,"a d",-0.276507790282588,1,0.526427680499544,2.97857000490049,4,"b d",-0.854417511689079,1,-1.39562460786561,1.69583444760576,5,"a",0.0339993851973287,2.39868135460329,6,"b",-0.953722699479607,1.60932634698469,7,"c",-0.485124850599245,1.54762426006841,8,"d",-0.434598463683034,2.54311195495196
47,0,0,16,1,"B",1,"a c",0.000563215578913007,1,0.256048027633472,1.39514500575839,2,"b c",1.54400160892158,1,1.37261967144657,1.77862513088372,3,"a d",0.388594092073413,1,0.528047182129437,1.61665161646487,4,"b d",-0.314827946205171,1,0.13182174289612,0.594767931127507,5,"a",0.392047604881455,1.49182448226063,6,"b",0.752220707171343,1.44886473597371,7,"c",0.81433384954002,1.67161224122774,8,"d",0.329934462512778,1.215035203304
48,0,0,16,1,"B",1,"a c",-1.26324582458704,1,-0.898926211068385,1.00757063203296,2,"b c",-2.6536263152695,1,-2.31975382200333,1.1594688197341,3,"a d",-0.449435058521964,1,-0.153888719795107,1.50827318724252,4,"b d",-1.51740537616739,1,-1.65615005780668,1.83778882347964,5,"a",-0.526407465431746,1.31727903448582,6,"b",-1.98795193990501,1.54867784610472,7,"c",-1.60934001653586,1.28945483150231,8,"d",-0.905019388800895,1.82137531806897
49,0,0,16,1,"B",1,"a c",-0.099797770827267,1,-0.0999067921186172,1.40827021239912,2,"b c",0.780387033934292,1,0.150210550200633,1.54675441355353,3,"a d",-0.524247597789835,1,0.181299517452538,1.79666380014157,4,"b d",0.106244758355722,1,-0.0437872830722524,0.829491085086269,5,"a",0.0406963626669606,1.59435499079022,6,"b",0.0532116335641903,1.22485879918002,7,"c",0.025151879041008,1.460618324481,8,"d",0.068756117190143,1.38128220711906
50,0,0,32,1,"B",1,"a c",0.36861980927607,1,0.196839248524065,1.50600383519111,2,"b c",-1.16894944176609,1,-1.06752379864589,1.55886035288011,3,"a d",-0.579432534850025,1,-0.778149440713201,1.59278263292842,4,"b d",0.297339761067981,1,0.283751508358567,2.10867593246903,5,"a",-0.290655096094568,1.61424596970511,6,"b",-0.391886145143661,1.96148822958222,7,"c",-0.435342275060912,1.64856219381853,8,"d",-0.247198966177317,1.92942844498564
51,0,0,32,1,"B",1,"a c",-2.16467144096662,1,-2.14342447955715,2.21151782191267,2,"b c",-1.07777603746419,1,-1.29602907718772,1.40163334403818,3,"a d",0.739114919951308,1,1.09143828951239,1.25098967339481,4,"b d",0.386608728066216,1,0.429881107931555,1.57950626286041,5,"a",-0.525993095022375,2.41542256180987,6,"b",-0.433073984628081,1.7177973784516,7,"c",-1.71972677837243,1.88564444723635,8,"d",0.760659698721975,1.45218389227565
52,0,0,8,1,"B",1,"a c",0.330330839751529,1,0.480309287903613,1.35009823997022,2,"b c",0.778081102782706,1,1.55956322991287,1.77560503635394,3,"a d",0.642580750842522,1,0.0509251494278688,0.807017385741476,4,"b d",1.58625537300631,1,1.66341528340517,1.15287924296798,5,"a",0.265617218665741,1.09714110860047,6,"b",1.61148925665902,1.44721497030219,7,"c",1.01993625890824,1.62250682184992,8,"d",0.857170216416519,1.27183203809792
53,0,0,16,1,"B",1,"a c",1.00453445300847,1,0.638922439650279,2.31883793869975,2,"b c",0.917182101978409,1,1.35317540945698,1.6861828947285,3,"a d",-0.146622896374579,1,-0.199112267228086,1.44545451272977,4,"b d",-1.26132827478245,1,-1.39060911664064,1.93571868791394,5,"a",0.219905086211096,1.947816307282,6,"b",-0.0187168535918286,2.26530722906327,7,"c",0.996048924553631,2.02711132900383,8,"d",-0.794860691934364,1.78617000368451
54,0,0,16,1,"B",1,"a c",0.438160705093257,1,1.19323074810233,0.972685764759755,2,"b c",-0.652542015354298,1,-1.23249535182961,2.20782316269527,3,"a d",1.10972124197577,1,1.53648612647752,1.58013274699179,4,"b d",-0.0596495397206054,1,-0.104459400409491,1.74887235448884,5,"a",1.36485843728992,1.30243754682171,6,"b",-0.668477376119552,2.0413095520974,7,"c",-0.0196323018636426,2.08204449470311,8,"d",0.716013363034013,1.83928657219052
55,0,0,8,1,"B",1,"a c",0.920270620371808,1,1.0631945561773,1.6276205151017,2,"b c",0.329193985939655,1,1.18011644110853,1.65853363856234,3,"a d",0.397615041513563,1,0.400527478476065,1.11634293088768,4,"b d",-2.14786923998988,1,-2.77726439739424,1.24304617474063,5,"a",0.731861017326682,1.39102123605012,6,"b",-0.798573978142856,2.48615815752279,7,"c",1.12165549864292,1.58858132744624,8,"d",-1.18836845945909,1.99888539188804
56,0,0,32,1,"B",1,"a c",-0.297384824922925,1,-0.0430656102410402,1.3765004013002,2,"b c",0.61358684519704,1,0.655826580629286,1.617263015631,3,"a d",1.3495305875334,1,1.35410331331482,1.24691945932847,4,"b d",0.987770630694447,1,1.45762095399661,1.45219917466225,5,"a",0.655518851536889,1.48093547383619,6,"b",1.05672376731295,1.57733486655,7,"c",0.306380485194123,1.53081723284212,8,"d",1.40586213365571,1.34368518634454
57,0,0,24,1,"B",1,"a c",-0.82739619724387,1,-1.55724142018439,1.79393298324482,2,"b c",-0.642872997432476,1,-0.936910593902984,1.1965242193367,3,"a d",-0.192519935045206,1,0.134985310989268,1.88487045330118,4,"b d",0.986974453895876,1,1.19734304194536,1.20635161334441,5,"a",-0.711128054597562,2.01111282691162,6,"b",0.130216224021187,1.60491541967486,7,"c",-1.24707600704369,1.54068675204507,8,"d",0.666164176467313,1.6549585500976
58,0,0,16,1,"B",1,"a c",-0.340313813520387,1,0.651619598571586,1.50710575370878,2,"b c",0.636515226803888,1,0.431249178699278,1.03288670604237,3,"a d",0.270804963762155,1,0.62326506124853,2.94160014611803,4,"b d",-1.69662205737564,1,-1.7187643161058,1.21963563681222,5,"a",0.637442329910058,2.29917319939884,6,"b",-0.643757568703261,1.55849342816122,7,"c",0.541434388635432,1.27585323103423,8,"d",-0.547749627428635,2.51440142577734
