"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8","offsetSd","offsetProp"
12,0,0,16,1,"W",1,"a c",0,1,0.188830328735719,0.798890751449408,2,"b c",0,1,0.179486137449584,1.02920560752073,3,"a d",0,1,-0.225191647011698,1.14963088583585,4,"b d",0,1,-0.34530488152928,1.33130407130591,5,"a",-0.0181806591379895,0.996274959901051,6,"b",-0.0829093720398484,1.20050749485406,7,"c",0.184158233092651,0.906305113845167,8,"d",-0.285248264270489,1.22508384271341,0.1,0.1
13,0,0,16,1,"W",1,"a c",0,1,-0.0740875871018431,1.292183416319,2,"b c",0,1,0.0319965595178969,1.49865104368547,3,"a d",0,1,-0.125024515903338,1.34552286464857,4,"b d",0,1,0.671243369186893,0.917778452561244,5,"a",-0.0995560515025907,1.29793015091467,6,"b",0.351619964352395,1.26482404042382,7,"c",-0.0210455137919731,1.37753197669756,8,"d",0.273109426641778,1.20300130544235,0.5,0.5
14,0,0,40,1,"W",1,"a c",0,1,-0.114299876714723,1.37218233600292,2,"b c",0,1,-0.0269534305165949,1.50428413803065,3,"a d",0,1,-0.36447749075543,2.24219128942658,4,"b d",0,1,-0.801813656140976,3.01651394488689,5,"a",-0.239388683735077,1.85128664219663,6,"b",-0.414383543328785,2.40025058328588,7,"c",-0.0706266536156591,1.43128267758334,8,"d",-0.583145573448203,2.64998114776219,0.9,0.9
15,0,0,8,1,"W",1,"a c",0,1,-0.352216000830344,1.63664418944411,2,"b c",0,1,0.149589318814531,0.761249825208167,3,"a d",0,1,-0.245303324759365,0.507633590604558,4,"b d",0,1,0.242314367005804,1.40554225263345,5,"a",-0.298759662794854,1.17188718846362,6,"b",0.195951842910167,1.09300027387828,7,"c",-0.101313341007906,1.25999928068339,8,"d",-0.00149447887678049,1.05146787102683,0.1,0.1
16,0,0,16,1,"W",1,"a c",0,1,0.0506049450896208,1.26535349540478,2,"b c",0,1,-0.352356701896911,1.16081990921242,3,"a d",0,1,0.0338621760879174,1.41016161769386,4,"b d",0,1,0.254132822425124,1.63566028330098,5,"a",0.0422335605887691,1.31795750344825,6,"b",-0.0491119397358932,1.42880445968831,7,"c",-0.150875878403645,1.21188149719953,8,"d",0.143997499256521,1.50640844520015,0.5,0.5
17,0,0,40,1,"W",1,"a c",0,1,-0.181898681768375,1.71361923148285,2,"b c",0,1,-0.0387767738958802,1.93203876717723,3,"a d",0,1,0.0235856052151468,1.41789743696539,4,"b d",0,1,0.127433836549032,1.47094025908227,5,"a",-0.079156538276614,1.56615514178132,6,"b",0.0443285313265762,1.70818447571718,7,"c",-0.110337727832127,1.81593160412249,8,"d",0.0755097208820896,1.43644042387998,0.9,0.9
18,0,0,32,1,"W",1,"a c",0,1,-0.131816677584135,2.06699639980726,2,"b c",0,1,0.445460880077473,2.28525604803006,3,"a d",0,1,-0.746317680760781,1.58313514410149,4,"b d",0,1,-0.229349749658712,1.34953314805428,5,"a",-0.439067179172458,1.85242999896425,6,"b",0.108055565209381,1.89250230245186,7,"c",0.156822101246669,2.1809890687534,8,"d",-0.487833715209746,1.48233164753237,0.1,0.1
19,0,0,8,1,"W",1,"a c",0,1,-0.360435401247779,1.11368935242744,2,"b c",0,1,0.614039050877532,1.96808528644677,3,"a d",0,1,-0.0526411351923928,2.32269819594593,4,"b d",0,1,-0.416917590511924,2.09669972125518,5,"a",-0.206538268220086,1.76683455975164,6,"b",0.098560730182804,2.03532228891935,7,"c",0.126801824814876,1.62468555953553,8,"d",-0.234779362852158,2.14582269782532,0.5,0.5
20,0,0,8,1,"W",1,"a c",0,1,-0.0485534026056097,1.40758602184045,2,"b c",0,1,-0.748718641196896,1.13142821293574,3,"a d",0,1,0.417362692719991,2.17361178501233,4,"b d",0,1,0.194950242954398,1.70855728147852,5,"a",0.18440464505719,1.78530142062547,6,"b",-0.276884199121249,1.4822759155547,7,"c",-0.398636021901253,1.28558476745486,8,"d",0.306156467837194,1.89216212172754,0.9,0.9
21,0,0,40,1,"W",1,"a c",0,1,0.0133340112478494,1.35441640019621,2,"b c",0,1,-0.487918029238115,1.85527020886166,3,"a d",0,1,-0.206132941347716,1.43503522630049,4,"b d",0,1,-0.195960075466962,1.36127651377164,5,"a",-0.0963994650499335,1.39083956255888,6,"b",-0.341939052352538,1.62345833172915,7,"c",-0.237292008995133,1.63353873131278,8,"d",-0.201046508407339,1.38977123972747,0.1,0.1
22,0,0,40,1,"W",1,"a c",0,1,0.112561658673136,1.39555028820083,2,"b c",0,1,-0.0797661936166506,1.54197797023282,3,"a d",0,1,-0.59940136957823,1.65006270798097,4,"b d",0,1,0.0856880741048938,1.26525844564754,5,"a",-0.243419855452547,1.56009680570882,6,"b",0.0029609402441216,1.40393627058745,7,"c",0.0163977325282428,1.46445138166238,8,"d",-0.256856647736668,1.50108315333323,0.5,0.5
23,0,0,32,1,"W",1,"a c",0,1,-0.21123095092783,1.84361240189126,2,"b c",0,1,-0.0969389309009406,1.23415272160409,3,"a d",0,1,-0.0253595016866623,1.42964907194095,4,"b d",0,1,-0.295035269240813,1.4136630052434,5,"a",-0.118295226307246,1.63920068116287,6,"b",-0.195987100070877,1.32015349973266,7,"c",-0.154084940914385,1.55732896659134,8,"d",-0.160197385463738,1.41688304629795,0.9,0.9
24,0,0,24,1,"W",1,"a c",0,1,0.159653217781122,1.13186339938094,2,"b c",0,1,-0.432806687093908,2.98528421781239,3,"a d",0,1,-0.277667003429357,1.76224826142366,4,"b d",0,1,0.0456907798796317,1.19650951194767,5,"a",-0.0590068928241177,1.4817152407877,6,"b",-0.193557953607138,2.26278554561899,7,"c",-0.136576734656393,2.2533754682089,8,"d",-0.115988111774863,1.49900153900375,0.1,0.1
25,0,0,32,1,"W",1,"a c",0,1,0.232041984701006,2.19943212089339,2,"b c",0,1,-0.0208282538097426,1.94648898128563,3,"a d",0,1,0.0212259922199074,0.877886182757022,4,"b d",0,1,0.1762175054665,1.74566563493717,5,"a",0.126633988460457,1.66459325341136,6,"b",0.0776946258283789,1.83676058986042,7,"c",0.105606865445632,2.06420377435394,8,"d",0.0987217488432039,1.37288579353694,0.5,0.5
26,0,0,40,1,"W",1,"a c",0,1,0.133146256058231,1.79911322936498,2,"b c",0,1,-0.152431142378293,1.31840714877765,3,"a d",0,1,-0.315440948207283,1.8614936419877,4,"b d",0,1,0.522222797112726,2.12736049894994,5,"a",-0.0911473460745261,1.83289672602937,6,"b",0.184895827367217,1.79095371932584,7,"c",-0.00964244316003082,1.57374147455044,8,"d",0.103390924452721,2.0303882543193,0.9,0.9
27,0,0,8,1,"W",1,"a c",0,1,0.285546197749093,0.845789551150383,2,"b c",0,1,0.00933487643163254,1.94803784187247,3,"a d",0,1,-0.428393966806227,1.29791815624411,4,"b d",0,1,-0.0527059701989197,1.78116308519065,5,"a",-0.0714238845285668,1.12066952518763,6,"b",-0.0216855468836436,1.8034624079345,7,"c",0.147440537090363,1.457775715797,8,"d",-0.240549968502573,1.51799209962058,0.1,0.1
28,0,0,16,1,"W",1,"a c",0,1,0.265535125278286,1.5304787760623,2,"b c",0,1,0.00128401504812349,1.23438070216478,3,"a d",0,1,0.249809514260445,1.18161878241316,4,"b d",0,1,-0.538519785169043,3.2940974016826,5,"a",0.257672319769365,1.34501231344245,6,"b",-0.26861788506046,2.46231405904548,7,"c",0.133409570163205,1.37429799348581,8,"d",-0.144355135454299,2.46708143003785,0.5,0.5
29,0,0,40,1,"W",1,"a c",0,1,0.103286825434725,1.84035465755586,2,"b c",0,1,0.6632922766823,1.68032771008857,3,"a d",0,1,0.265702861199198,1.20995336063764,4,"b d",0,1,0.140511607167112,1.89445284180531,5,"a",0.184494843316962,1.54965240280979,6,"b",0.401901941924706,1.79856360096256,7,"c",0.383289551058513,1.77349677757278,8,"d",0.203107234183155,1.58065066912525,0.9,0.9
30,0,0,16,1,"W",1,"a c",0,1,0.0377311291071949,1.78506373326378,2,"b c",0,1,-0.0825358937731832,1.48173821770765,3,"a d",0,1,-0.0466803007763244,1.2972368451159,4,"b d",0,1,0.340850996863485,1.12581506711513,5,"a",-0.00447458583456474,1.53555854898363,6,"b",0.129157551545151,1.31221515914622,7,"c",-0.0224023823329941,1.61490760165899,8,"d",0.14708534804358,1.21091393128321,0.1,0.1
31,0,0,8,1,"W",1,"a c",0,1,-0.406601614763459,0.797607902006606,2,"b c",0,1,-0.944401435930448,1.35380285411235,3,"a d",0,1,-0.795933048874348,0.562421768811838,4,"b d",0,1,-1.18698917160821,1.77148692046221,5,"a",-0.601267331818903,0.696361598691613,6,"b",-1.06569530376933,1.52822406250316,7,"c",-0.675501525346953,1.10874217990814,8,"d",-0.991461110241278,1.28564092063908,0.5,0.5
32,0,0,40,1,"W",1,"a c",0,1,0.448568501904942,1.96634945980925,2,"b c",0,1,-0.113638155383048,1.54245806560639,3,"a d",0,1,0.299822355920937,1.76582060880146,4,"b d",0,1,0.302232831044382,1.34736771988538,5,"a",0.37419542891294,1.85841895686896,6,"b",0.094297337830667,1.45414058815748,7,"c",0.167465173260947,1.77857894746747,8,"d",0.301027593482659,1.5606209483709,0.9,0.9
33,0,0,32,1,"W",1,"a c",0,1,-0.074752610717807,1.92314961660381,2,"b c",0,1,-0.160926346623535,1.79305068503318,3,"a d",0,1,-0.236291571841361,1.39272852996309,4,"b d",0,1,0.159550088388779,1.73672106234477,5,"a",-0.155522091279584,1.66762653674667,6,"b",-0.000688129117378051,1.75847804576498,7,"c",-0.117839478670671,1.84493474749901,8,"d",-0.0383707417262911,1.57429614871494,0.1,0.1
34,0,0,32,1,"W",1,"a c",0,1,0.00387781534657101,1.31466531956043,2,"b c",0,1,0.436190366046984,1.68618728998922,3,"a d",0,1,0.122748054171518,2.14950511402488,4,"b d",0,1,-0.359334633821268,2.78176180816928,5,"a",0.0633129347590447,1.7684910320004,6,"b",0.0384278661128577,2.31677792391382,7,"c",0.220034090696777,1.51557550033479,8,"d",-0.118293289824875,2.47794769235137,0.5,0.5
35,0,0,24,1,"W",1,"a c",0,1,-0.300005294526863,1.59484882850212,2,"b c",0,1,0.261438960475654,1.73070508005493,3,"a d",0,1,-0.428057610900012,1.75311377294075,4,"b d",0,1,-0.715717139537233,1.56704019752225,5,"a",-0.364031452713438,1.65918869267722,6,"b",-0.22713908953079,1.7062461895237,7,"c",-0.0192831670256046,1.67062825229022,8,"d",-0.571887375218623,1.65130832931634,0.9,0.9
36,0,0,40,1,"W",1,"a c",0,1,-0.308787514367329,1.44378730402301,2,"b c",0,1,-0.00894531313147257,1.43312233920284,3,"a d",0,1,-0.157664798215578,1.04209043548632,4,"b d",0,1,-0.238885465860349,0.892531420673154,5,"a",-0.233226156291454,1.25337649011242,6,"b",-0.123915389495911,1.19187691861565,7,"c",-0.158866413749401,1.43727151064517,8,"d",-0.198275132037964,0.964902852257437,0.1,0.1
37,0,0,32,1,"W",1,"a c",0,1,-0.167129612642267,1.52649106481651,2,"b c",0,1,0.0113067739290443,1.56908615940696,3,"a d",0,1,0.241918913831047,1.24209386367596,4,"b d",0,1,-0.0559911659026912,1.58478542642018,5,"a",0.0373946505943903,1.3957945191686,6,"b",-0.0223421959868234,1.56475733262287,7,"c",-0.0779114193566113,1.53823145950489,8,"d",0.0929638739641781,1.42039905572591,0.5,0.5
38,0,0,24,1,"W",1,"a c",0,1,-0.242348092942041,1.77427986949823,2,"b c",0,1,-0.675204446442881,1.33353814893366,3,"a d",0,1,-0.492373426885085,1.56697697457756,4,"b d",0,1,-0.348117708699587,1.6111710609321,5,"a",-0.367360759913563,1.66075045570027,6,"b",-0.511661077571234,1.4723720982617,7,"c",-0.458776269692461,1.56800059448574,8,"d",-0.420245567792336,1.57391883969093,0.9,0.9
39,0,0,40,1,"W",1,"a c",0,1,0.2450738055195,1.68944800935667,2,"b c",0,1,-0.120137418447278,1.29943303734693,3,"a d",0,1,0.46311621289818,1.696764774424,4,"b d",0,1,0.164821104822521,1.51051361770501,5,"a",0.35409500920884,1.68593367286264,6,"b",0.0223418431876217,1.40730892268079,7,"c",0.0624681935361113,1.50877289296895,8,"d",0.313968658860351,1.60318283463807,0.1,0.1
40,0,0,32,1,"W",1,"a c",0,1,0.114555537949608,1.60405094500604,2,"b c",0,1,0.580905544206372,1.37115444367296,3,"a d",0,1,0.112260637622143,1.45422023315996,4,"b d",0,1,0.0201347883475482,1.73024237753969,5,"a",0.113408087785876,1.51877089929828,6,"b",0.30052016627696,1.57419327006995,7,"c",0.34773054107799,1.49880417663346,8,"d",0.0661977129848458,1.58614609843822,0.5,0.5
41,0,1,32,1,"W",1,"a c",0,1,-0.321057142348934,1.49790520204031,2,"b c",0,1,-0.0251250920917857,1.68239439153512,3,"a d",0,1,0.00259212850823945,1.58196831130072,4,"b d",0,1,-0.0159231683769963,1.97873446025917,5,"a",-0.159232506920347,1.53691423121215,6,"b",-0.020524130234391,1.82192303927622,7,"c",-0.17309111722036,1.5871533358572,8,"d",-0.00666551993437844,1.7771205215312,0.9,0.9
42,0,0,32,1,"W",1,"a c",0,1,0.561459258426701,2.33825187177633,2,"b c",0,1,-0.00744041563579555,2.08888479320115,3,"a d",0,1,0.845700750647354,2.45359450438949,4,"b d",0,1,0.232306516470859,1.43703837772273,5,"a",0.703580004537028,2.38183160699581,6,"b",0.112433050417531,1.78264893761457,7,"c",0.277009421395453,2.21801804770121,8,"d",0.539003633559106,2.01841287565296,0.1,0.1
43,0,0,8,1,"W",1,"a c",0,1,0.371301770023291,1.3258308030339,2,"b c",0,1,-0.465522459349317,1.67246203852669,3,"a d",0,1,0.632989993872085,1.84820066929633,4,"b d",0,1,0.212741708835049,1.13150200321631,5,"a",0.502145881947688,1.55969300679826,6,"b",-0.126390375257134,1.42319245600724,7,"c",-0.047110344663013,1.52065326496136,8,"d",0.422865851353567,1.4962047980406,0.5,0.5
44,0,0,8,1,"W",1,"a c",0,1,-0.559971993379143,2.0194618829252,2,"b c",0,1,0.0410821127445541,1.2561780341542,3,"a d",0,1,-0.0274438927820136,1.07507646309402,4,"b d",0,1,-0.014603963356501,0.798753487203017,5,"a",-0.293707943080578,1.58687228215985,6,"b",0.0132390746940265,1.01732775655831,7,"c",-0.259444940317295,1.65405624661533,8,"d",-0.0210239280692573,0.914958476248136,0.9,0.9
45,0,0,40,1,"W",1,"a c",0,1,-0.120802224826763,1.19042641907614,2,"b c",0,1,0.0410099714063224,1.05120110622294,3,"a d",0,1,-0.0114520090074889,1.79638262985907,4,"b d",0,1,0.0779435659263933,1.24928092660067,5,"a",-0.066127116917126,1.51515244779909,6,"b",0.0594767686663579,1.14731728464789,7,"c",-0.0398961267102203,1.11880970831622,8,"d",0.0332457784594522,1.53804031751995,0.1,0.1
46,0,0,40,1,"W",1,"a c",0,1,-0.200232972494773,1.52800726460075,2,"b c",0,1,-0.17476283818208,2.39794837836225,3,"a d",0,1,0.0695021511003495,1.43043667340964,4,"b d",0,1,-0.388390343297552,1.26218878672479,5,"a",-0.0653654106972119,1.47687832153518,6,"b",-0.281576590739816,1.90701747253972,7,"c",-0.187497905338427,1.99786758778488,8,"d",-0.159444096098601,1.36002990248824,0.5,0.5
47,1,0,40,1,"W",1,"a c",0,1,0.219140496172144,1.76126582341353,2,"b c",0,1,0.0562285316455236,1.62540412011257,3,"a d",0,1,-0.0362051281199326,1.88120002261426,4,"b d",0,1,0.207058867011831,1.75863154702612,5,"a",0.0914676840261058,1.81520264225471,6,"b",0.131643699328677,1.68428781931236,7,"c",0.137684513908834,1.68593077806399,8,"d",0.0854268694459492,1.81352090136191,0.9,0.9
48,0,0,24,1,"W",1,"a c",0,1,-0.339623270372699,1.55043078529144,2,"b c",0,1,0.53193228088093,1.23491480686057,3,"a d",0,1,-0.0429805978072575,1.13282785443477,4,"b d",0,1,0.682478111403764,1.87058044067327,5,"a",-0.191301934089978,1.35159525573887,6,"b",0.607205196142347,1.56983493620304,7,"c",0.0961545052541156,1.45484417204057,8,"d",0.319748756798253,1.57311181731808,0.1,0.1
49,0,0,32,1,"W",1,"a c",0,1,0.18783036601512,1.7336787354063,2,"b c",0,1,0.337247890680912,1.27789503342145,3,"a d",0,1,0.271997990789186,1.17988892727849,4,"b d",0,1,0.148492281060684,1.44151488617511,5,"a",0.229914178402153,1.47166098803147,6,"b",0.242870085870798,1.35465374402902,7,"c",0.262539128348016,1.51267448130248,8,"d",0.210245135924935,1.30819913201021,0.5,0.5
50,0,1,40,1,"W",1,"a c",0,1,0.144417923048917,1.57316329396243,2,"b c",0,1,-0.186372559069317,2.53934301189956,3,"a d",0,1,-0.133163804799365,1.47080307240512,4,"b d",0,1,-0.0492630495209582,2.08167525093346,5,"a",0.00562705912477588,1.51960648210555,6,"b",-0.117817804295137,2.3081027796341,7,"c",-0.0209773180102,2.10541666834965,8,"d",-0.0912134271601616,1.79136287248461,0.9,0.9
51,0,0,40,1,"W",1,"a c",0,1,0.171596391707962,2.39102596873597,2,"b c",0,1,0.0633807043990504,1.84983497015353,3,"a d",0,1,-0.612451750056262,1.53193212670027,4,"b d",0,1,0.123962173596938,1.38629716096414,5,"a",-0.22042767917415,2.03383922515186,6,"b",0.0936714389979943,1.62448847826369,7,"c",0.117488548053506,2.124751964969,8,"d",-0.244244788229662,1.49819683963139,0.1,0.1
52,0,0,8,1,"W",1,"a c",0,1,-0.12823933819805,1.07977353918549,2,"b c",0,1,-0.551312098349801,1.19978404706495,3,"a d",0,1,0.550591609509964,0.876407485332256,4,"b d",0,1,-0.49427878312932,0.985699583071744,5,"a",0.211176135655957,1.01262868009176,6,"b",-0.52279544073956,1.06115060790306,7,"c",-0.339775718273926,1.12409106482072,8,"d",0.028156413190322,1.05023403069843,0.5,0.5
53,0,0,40,1,"W",1,"a c",0,1,-0.554561796108303,2.97358177063109,2,"b c",0,1,0.0267881739201895,1.95166358870277,3,"a d",0,1,0.0220497557631086,1.45218293630883,4,"b d",0,1,-0.199405542209621,1.59851534134004,5,"a",-0.266256020172597,2.34315471348097,6,"b",-0.0863086841447156,1.77617392908689,7,"c",-0.263886811094057,2.51616381921966,8,"d",-0.088677893223256,1.52149254453611,0.9,0.9
54,0,0,40,1,"W",1,"a c",0,1,-0.42426318899222,1.48475193476434,2,"b c",0,1,-0.131481116558179,2.10838732178893,3,"a d",0,1,0.316957400513573,1.27323389029674,4,"b d",0,1,-0.189830115082649,1.4369357732396,5,"a",-0.0536528942393234,1.42396780420875,6,"b",-0.160655615820414,1.79295834738561,7,"c",-0.2778721527752,1.81783031644306,8,"d",0.0635636427154623,1.37282449760211,0.1,0.1
55,0,0,40,1,"W",1,"a c",0,1,0.522263152796178,2.17505869407974,2,"b c",0,1,0.309746297579594,1.58486639607579,3,"a d",0,1,-0.296281216515697,1.1252767036128,4,"b d",0,1,-0.209855487197125,1.3426713375854,5,"a",0.11299096814024,1.76924602765576,6,"b",0.0499454051912345,1.4826757587791,7,"c",0.416004725187886,1.89392051716921,8,"d",-0.253068351856411,1.2316549192658,0.5,0.5
56,0,0,16,1,"W",1,"a c",0,1,-0.560340749387825,2.11116424284131,2,"b c",0,1,0.36794078085399,1.90642224546067,3,"a d",0,1,0.322576510677569,1.31618634887696,4,"b d",0,1,0.145703898235521,1.82710803009469,5,"a",-0.118882119355128,1.78774283334346,6,"b",0.256822339544755,1.84028974603602,7,"c",-0.0961999842669175,2.03410879564944,8,"d",0.234140204456545,1.56895614823231,0.9,0.9
57,0,0,16,1,"W",1,"a c",0,1,-0.485964727642618,1.31514951283976,2,"b c",0,1,0.148016828320362,0.689754846536723,3,"a d",0,1,-0.923759496676141,1.08672623828342,4,"b d",0,1,-0.296559168912583,1.62258228778642,5,"a",-0.70486211215938,1.20739918366002,6,"b",-0.0742711702961105,1.24705081735336,7,"c",-0.168973949661128,1.08205540297104,8,"d",-0.610159332794362,1.39530607086705,0.1,0.1
58,0,0,32,1,"W",1,"a c",0,1,0.390742612708163,1.48492191741125,2,"b c",0,1,0.109809889617079,1.1429242366857,3,"a d",0,1,-0.0111928443896608,1.41604358676748,4,"b d",0,1,-0.361670966991839,1.67860076560819,5,"a",0.189774884159251,1.4535134365261,6,"b",-0.12593053868738,1.44420007926947,7,"c",0.250276251162621,1.32204811872675,8,"d",-0.18643190569075,1.55059966740194,0.5,0.5
59,0,0,8,1,"W",1,"a c",0,1,0.0120445400364716,2.1010610889458,2,"b c",0,1,0.112035606056418,2.84510655793789,3,"a d",0,1,-0.0325349743622092,1.91465406393136,4,"b d",0,1,0.246873730551068,1.61930644875701,5,"a",-0.0102452171628688,1.94199990594736,6,"b",0.179454668303743,2.23741246661285,7,"c",0.0620400730464447,2.4166590716891,8,"d",0.107169378094429,1.71908215460324,0.9,0.9
60,0,0,16,1,"W",1,"a c",0,1,-0.749328236612546,2.75811737542655,2,"b c",0,1,0.327553251123364,1.29837735976968,3,"a d",0,1,-0.178120118641609,1.09942731552923,4,"b d",0,1,-0.36984140606261,0.974417667023094,5,"a",-0.463724177627078,2.0856615558627,6,"b",-0.021144077469623,1.18348825355674,7,"c",-0.210887492744591,2.18995005307539,8,"d",-0.273980762352109,1.02654304932248,0.1,0.1
61,0,0,24,1,"W",1,"a c",0,1,-0.153021401786828,3.03019841404529,2,"b c",0,1,-0.0805137613791799,1.23085674391068,3,"a d",0,1,-0.487428802366252,2.11504981060876,4,"b d",0,1,0.423494074191637,1.58275689644537,5,"a",-0.32022510207654,2.59056929872788,6,"b",0.171490156406228,1.42553628786655,7,"c",-0.116767581583004,2.28825230904439,8,"d",-0.0319673640873076,1.90444124279009,0.5,0.5
62,0,0,32,1,"W",1,"a c",0,1,-0.286735921875457,2.30069600099943,2,"b c",0,1,0.101690200104893,1.11098827795721,3,"a d",0,1,-0.296084354328442,1.89426602857889,4,"b d",0,1,-0.308900461464988,1.37665907466022,5,"a",-0.291410138101949,2.09051607681793,6,"b",-0.103605130680048,1.25806222290143,7,"c",-0.092522860885282,1.80284786160433,8,"d",-0.302492407896715,1.64263185010006,0.9,0.9
