"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
6,40,"within","41","5","a","6","b",117.000000000001,117,117.000000000001,0.0875326614334716,0.153931052230028,0.0875326614334716,0.930397763662892,0.877929296883983,0.930397763662892,0.731647710804568
6,40,"within","42","7","c","8","d",117.000000000001,117,117.000000000001,-0.45540954167811,-0.216840547127311,-0.45540954167811,0.649658654621633,0.828710265733506,0.649658654621633,0.971304562513976
6,40,"within","43","1","a c","2","b c",117.000000000001,117,117,0.0717991822594562,0.103134620194866,0.235143614001499,0.94288431404136,0.918032696373569,0.814508328615061,0.646303621848347
6,40,"within","44","1","a c","3","a d",117.000000000001,117,117,0.0346616741942202,-0.159040491982091,-0.17573891151691,0.972408587732166,0.87391117999412,0.860802862993795,0.920592268303153
6,40,"within","45","1","a c","4","b d",117.000000000001,117,117,-0.205494211294306,-0.0444837304428894,-0.267321161180652,0.837543131479988,0.964594652704385,0.789692538279007,0.734557310062883
6,40,"within","46","2","b c","3","a d",117.000000000001,117,117,-0.037137508065236,-0.262175112176957,0.410882525518409,0.970438655728019,0.793647478094814,0.681910236292598,0.805726983948261
6,40,"within","47","2","b c","4","b d",117.000000000001,117,117,-0.277293393553762,-0.147618350637755,-0.502464775182151,0.782044173565295,0.882898062658216,0.616285042400359,0.889001571444169
6,40,"within","48","3","a d","4","b d",117.000000000001,117,117,-0.240155885488526,0.114556761539201,-0.0915822496637418,0.810629679435167,0.908992813831379,0.927186572214118,0.97349265041521
7,24,"within","49","5","a","6","b",68.9999999999999,68.9999999999996,68.9999999999999,-0.496111946373322,-0.329881891241287,-0.496111946373322,0.621392113911513,0.742488631734368,0.621392113911513,0.748837991724969
7,24,"within","50","7","c","8","d",68.9999999999999,68.9999999999996,68.9999999999999,-0.0667207447610087,-0.504961973994258,-0.0667207447610087,0.946996971596428,0.615194590408011,0.946996971596428,0.62188731295641
7,24,"within","51","1","a c","2","b c",68.9999999999999,68.9999999999996,68.9999999999999,-0.136957235971157,-0.871780100602807,-0.381463573129317,0.891463440103783,0.386351719806646,0.704031458375899,0.583806157112122
7,24,"within","52","1","a c","3","a d",68.9999999999999,68.9999999999996,68.9999999999999,0.226277172474085,-0.995580414368135,-0.143048839923494,0.821654824097192,0.322932701164665,0.886668532576261,0.583806157112122
7,24,"within","53","1","a c","4","b d",68.9999999999999,68.9999999999996,68.9999999999999,0.315597108977013,-0.590323758340042,-0.381463573129317,0.753260924573271,0.556902114789228,0.704031458375899,0.545669555664063
7,24,"within","54","2","b c","3","a d",68.9999999999999,68.9999999999996,68.9999999999999,0.363234408445241,-0.123800313765328,-0.238414733205823,0.717540245445056,0.901833315379019,0.812266078045127,0.87740707397461
7,24,"within","55","2","b c","4","b d",68.9999999999999,68.9999999999996,68.9999999999999,0.452554344948169,0.281456342262765,-3.17632231457962e-17,0.652289386400166,0.779202772254666,1,0.944107174873352
7,24,"within","56","3","a d","4","b d",68.9999999999999,68.9999999999996,68.9999999999999,0.0893199365029282,0.405256656028093,-0.238414733205823,0.92908640739033,0.686542652800208,0.812266078045127,0.833373427391053
8,16,"within","57","5","a","6","b",45,45,45,-0.778529972778952,-0.752124562444301,-0.778529972778952,0.440331329484443,0.455892392659149,0.440331329484443,0.560757356695831
8,16,"within","58","7","c","8","d",45,45,45,0.385575843265464,-0.585300641880273,0.385575843265464,0.701627581236812,0.56126937779122,0.701627581236812,0.705254231113941
8,16,"within","59","1","a c","2","b c",45,45,45,-0.390757882992605,-0.912711965173321,-0.845809011315166,0.697820095446722,0.366258185076808,0.402134507888934,0.668548583984375
8,16,"within","60","1","a c","3","a d",45,45,45,0.19009842956397,-0.794749639678372,-0.0422904505657581,0.850086957491928,0.430930928129698,0.966454249597608,0.705718994140625
8,16,"within","61","1","a c","4","b d",45,45,45,0.623100408015235,-0.94570243130771,-0.296033153960308,0.536363923328119,0.349350952560704,0.768566640173617,0.49542236328125
8,16,"within","62","2","b c","3","a d",45,45,45,0.580856312556575,0.11796232549495,-0.803518560749408,0.564235238568464,0.906622483764657,0.425899231301655,1
8,16,"within","63","2","b c","4","b d",45,45,45,1.01385829100784,-0.0329904661343886,0.549775857354858,0.316070831895456,0.973828088580872,0.585191572257747,0.979949951171875
8,16,"within","64","3","a d","4","b d",45,45,45,0.433001978451265,-0.150952791629338,-0.25374270339455,0.66708172842222,0.880687616705251,0.80085013287083,0.820892333984375
9,24,"within","65","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,0.218166652239932,0.065449250364167,0.218166652239932,0.827943212292077,0.948005571592685,0.827943212292077,0.779865622522294
9,24,"within","66","7","c","8","d",69.0000000000002,68.9999999999999,69.0000000000002,1.88833004409859,2.01474319918905,1.88833004409859,0.063186214273101,0.0478303871379744,0.063186214273101,0.0877774300796618
9,24,"within","67","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,-1.1370428421173,-1.16003268631794,-0.930764756715526,0.259453696312741,0.25003371435749,0.355220424534716,0.316512346267701
9,24,"within","68","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-1.64006640360698,0.218326283422042,-0.0585052132792616,0.105542869997873,0.827819334064622,0.953515317485586,0.966447234153748
9,24,"within","69","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-0.0733576027172453,1.47091818725214,1.71260715235657,0.94173379803157,0.145859173676061,0.0912756034627381,0.168809652328491
9,24,"within","70","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-0.503023561489682,1.37835896973998,-0.872259543436265,0.616549651297444,0.172545512778748,0.386092000717586,0.359626293182373
9,24,"within","71","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,1.06368523940006,2.63095087357008,2.6433719090721,0.291179735634757,0.0104939192279947,0.0101512618579691,0.0137792825698853
9,24,"within","72","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,1.56670880088974,1.2525919038301,1.77111236563583,0.121757774551717,0.214583010132699,0.0809581594170016,0.135528087615967
10,32,"within","73","5","a","6","b",93.0000000000004,93.0000000000004,93.0000000000004,-2.12864910084809,-2.0014664628318,-2.12864910084809,0.0359263854630147,0.0482562530437184,0.0359263854630147,0.107759666264928
10,32,"within","74","7","c","8","d",92.9999999999992,93.0000000000004,92.9999999999992,-0.631332111827128,-0.419907693229037,-0.631332111827128,0.529372078041972,0.675521403360202,0.529372078041972,0.646884857584259
10,32,"within","75","1","a c","2","b c",92.9999999999998,93.0000000000004,93.0000000000004,-1.72033724890586,-3.26830102978078,-3.21315179108374,0.0886970023983234,0.00151696972155796,0.00180457440610271,0.0111397774890065
10,32,"within","76","1","a c","3","a d",92.9999999999998,93.0000000000004,93.0000000000004,-2.02700606284125,-2.14997009894962,-2.20547696902789,0.045524596473299,0.0341519919438173,0.0298852494808079,0.052081745583564
10,32,"within","77","1","a c","4","b d",92.9999999999998,93.0000000000004,93.0000000000004,-0.142114816213962,-1.71217008554047,-1.85184014468377,0.88729673709571,0.090198008276957,0.0672215143503067,0.0803250330500305
10,32,"within","78","2","b c","3","a d",92.9999999999998,93.0000000000004,93.0000000000004,-0.306668813935392,1.11833093083117,-1.00767482205585,0.759781028793635,0.266306112831128,0.316225227450056,0.253948028199375
10,32,"within","79","2","b c","4","b d",92.9999999999998,93.0000000000004,93.0000000000004,1.57822243269189,1.55613094424031,1.36131164639998,0.117910054969071,0.123073599589648,0.176704442904535,0.154479305259883
10,32,"within","80","3","a d","4","b d",92.9999999999998,93.0000000000004,93.0000000000004,1.88489124662729,0.437800013409146,0.353636824344128,0.0625670557481098,0.662546378072154,0.724411499615604,0.705254231113941
11,16,"within","81","5","a","6","b",45,45,45,-0.346843716535565,-0.0197371692014208,-0.346843716535565,0.730325521773211,0.984340295800314,0.730325521773211,0.523917938582599
11,16,"within","82","7","c","8","d",44.9999999999998,45,44.9999999999998,0.132728667811071,0.787259827919344,0.132728667811071,0.894999715843997,0.435256753365058,0.894999715843997,0.651148299686611
11,16,"within","83","1","a c","2","b c",45,45.0000000000001,45,-0.897422739236588,-0.096846429016809,-0.917298689740961,0.374269784916744,0.923278403144655,0.363876444154229,0.322509765625
11,16,"within","84","1","a c","3","a d",45,45.0000000000001,45.0000000000001,-1.17713891769994,0.473786620044465,-0.529210782542862,0.245328841234462,0.637942772119601,0.599260293520475,0.49542236328125
11,16,"within","85","1","a c","4","b d",45,45,45,-0.815838853851444,0.542720476693772,-0.105842156508572,0.418889897944944,0.590000321957457,0.916178003789353,0.528167724609375
11,16,"within","86","2","b c","3","a d",45,45.0000000000001,45,-0.279716178463352,0.570633049061274,-0.388087907198099,0.780976998591923,0.571087052340593,0.699780876549834,0.705718994140625
11,16,"within","87","2","b c","4","b d",45,45,45.0000000000001,0.0815838853851444,0.639566905710581,0.811456533232389,0.935339409839143,0.525696954566499,0.421375039039436,0.14385986328125
11,16,"within","88","3","a d","4","b d",45,45,45.0000000000001,0.361300063848497,0.0689338566493071,0.42336862603429,0.719565989249684,0.945347677954731,0.674043009912926,0.979949951171875
12,16,"within","89","5","a","6","b",45,45,45,0.402776956080635,0.244612600927163,0.402776956080635,0.689019474198989,0.807868386343039,0.689019474198989,0.560757356695831
12,16,"within","90","7","c","8","d",45,45,45,2.4637892787424,1.77390742167546,2.4637892787424,0.0176350660307477,0.0828450604774504,0.0176350660307477,0.052081745583564
12,16,"within","91","1","a c","2","b c",45.0000000000001,45,45.0000000000002,-0.132048256622292,0.024969427019679,0.0208804108632357,0.895534784188066,0.980189749816032,0.983433365358316,0.820892333984375
12,16,"within","92","1","a c","3","a d",45,45,45.0000000000001,0.243781396841155,1.10634416520426,1.59735143103752,0.80850813180829,0.274457082711845,0.117186709446937,0.09344482421875
12,16,"within","93","1","a c","4","b d",45.0000000000001,45,45.0000000000002,0.497720351884024,1.42730919594313,1.97319882657576,0.621104754041959,0.160393553954234,0.054633718473706,0.129730224609375
12,16,"within","94","2","b c","3","a d",45.0000000000001,45,45.0000000000001,0.375829653463447,1.08137473818458,-1.57647102017428,0.708809509583516,0.28529165551741,0.121922235783417,0.231201171875
12,16,"within","95","2","b c","4","b d",45,45,45.0000000000001,0.629768608506316,1.40233976892346,1.95231841571252,0.532030743508464,0.167674995980445,0.0571386443652809,0.231201171875
12,16,"within","96","3","a d","4","b d",45.0000000000001,45,45.0000000000001,0.253938955042869,0.320965030738872,0.375847395538239,0.800699455440399,0.74972281957806,0.70879641093895,0.632171630859375
13,16,"within","97","5","a","6","b",45,45.0000000000001,45,-1.94685867583625,-1.40833122095931,-1.94685867583625,0.0578096860076488,0.165904810565676,0.0578096860076488,0.154479305259883
13,16,"within","98","7","c","8","d",45,45.0000000000001,45,-1.17083474940773,-0.918195054378574,-1.17083474940773,0.247828117546473,0.363412162277668,0.247828117546473,0.389612674247474
13,16,"within","99","1","a c","2","b c",45.0000000000002,45.0000000000001,45,0.084114598533294,-0.234150069801743,-0.789084987875393,0.933338411110489,0.815930532575721,0.434200231260638,0.596588134765625
13,16,"within","100","1","a c","3","a d",45.0000000000002,45.0000000000001,45.0000000000001,0.401880859659072,0.112428537292274,-0.0487089498688507,0.689674134953202,0.910983667126275,0.961366792867932,0.979949951171875
13,16,"within","101","1","a c","4","b d",45.0000000000002,45.0000000000001,45,-0.598148256236758,-1.6451025059001,-2.20164453407208,0.552739793688465,0.106917164424676,0.0328591954282273,0.02899169921875
13,16,"within","102","2","b c","3","a d",45.0000000000002,45.0000000000001,45.0000000000001,0.317766261125778,0.346578607094017,-0.740376038006542,0.752132147675238,0.730523357737492,0.462917518986409,0.781951904296875
13,16,"within","103","2","b c","4","b d",45.0000000000002,45.0000000000001,45,-0.682262854770052,-1.41095243609835,-1.41255954619669,0.498569803304502,0.165134951065029,0.164664313716382,0.231201171875
13,16,"within","104","3","a d","4","b d",45.0000000000002,45.0000000000001,45,-1.00002911589583,-1.75753104319237,-2.15293558420323,0.322643717183788,0.0856287310152832,0.0367212122000303,0.104583740234375
14,40,"within","105","5","a","6","b",117,117,117,0.745465405499952,0.605289614909704,0.745465405499952,0.45748540710047,0.546158855341831,0.45748540710047,0.797486521327814
14,40,"within","106","7","c","8","d",117,117,117,0.983266727748084,1.77275138446713,0.983266727748084,0.327505115887368,0.0788723241621522,0.327505115887368,0.201175201919007
14,40,"within","107","1","a c","2","b c",117.000000000001,117,117.000000000001,-0.680736039232369,-0.21363291826221,-0.0834573658897887,0.497383511867225,0.831205160929535,0.933630499148614,0.764824907022557
14,40,"within","108","1","a c","3","a d",117.000000000001,117,117.000000000001,-1.7354386579572,0.611887215767892,0.196720933883073,0.0852960725871124,0.541799609281045,0.844387237338404,0.675256808883205
14,40,"within","109","1","a c","4","b d",117.000000000001,117,117.000000000001,-1.26505881968934,1.68152891659899,1.17436436287774,0.208364053125128,0.0953276778259265,0.242633856841304,0.28258411218485
14,40,"within","110","2","b c","3","a d",117.000000000001,117,117.000000000001,-1.05470261872483,0.825520134030101,-0.280178299772862,0.293734480060222,0.410756429453594,0.779835486756322,0.685015902603482
14,40,"within","111","2","b c","4","b d",117.000000000001,117,117,-0.58432278045697,1.8951618348612,1.25782172876753,0.560128155798989,0.0605386483352216,0.210960864270826,0.174353509781213
14,40,"within","112","3","a d","4","b d",117.000000000001,117,117.000000000001,0.47037983826786,1.0696417008311,0.977643428994666,0.638959336877087,0.286982382009816,0.330267838797151,0.501374740073516
15,8,"within","113","5","a","6","b",21,21,21,-1.53338965841691,-1.19422891054659,-1.53338965841691,0.140108216521036,0.245703853715343,0.140108216521036,0.17535400390625
15,8,"within","114","7","c","8","d",21,21,21,-0.361432667073989,-0.240961792075103,-0.361432667073989,0.721387023615452,0.811921735826129,0.721387023615452,0.668548583984375
15,8,"within","115","1","a c","2","b c",21,21,21,0.0255262037905961,-0.85655614027842,-0.737499055113537,0.979876261589046,0.401359187798573,0.468980016350196,0.3125
15,8,"within","116","1","a c","3","a d",21,21,21,0.204209630324769,-0.182494496525073,9.35758207572967e-17,0.840155784796711,0.856944935900631,1,1
15,8,"within","117","1","a c","4","b d",21,21,21,-0.433945464440134,-1.01483307811968,-1.26428409448035,0.668753619134896,0.321735881145289,0.219980978540084,0.546875
15,8,"within","118","2","b c","3","a d",21,21,21,0.178683426534173,0.674061643753347,-0.737499055113537,0.859898900881865,0.507624706375426,0.468980016350195,0.4609375
15,8,"within","119","2","b c","4","b d",21,21,21,-0.45947166823073,-0.158276937841264,-0.526785039366812,0.650616508464305,0.875750733851952,0.603863451289767,0.7421875
15,8,"within","120","3","a d","4","b d",21,21,21,-0.638155094764903,-0.832338581594611,-1.26428409448035,0.530270881533649,0.414583524842301,0.219980978540084,0.546875
16,16,"within","121","5","a","6","b",45,45,45,0.236325774868218,0.266284708662955,0.236325774868218,0.814252301644684,0.791236309953025,0.814252301644684,0.977935066912323
16,16,"within","122","7","c","8","d",45.0000000000001,45,45.0000000000001,-1.3317047172015,-0.859596490069245,-1.3317047172015,0.189663670363406,0.394567838351823,0.189663670363406,0.269905602093786
16,16,"within","123","1","a c","2","b c",45,45,45,0.895588711982084,0.830630328081169,1.13904144102575,0.375238293067919,0.410567948355804,0.260713228236916,0.5618896484375
16,16,"within","124","1","a c","3","a d",45,45,45,0.678761971186421,0.0345120976471913,-0.0765742145227398,0.50076480803402,0.97262143082944,0.939301717882173,0.979949951171875
16,16,"within","125","1","a c","4","b d",45,45.0000000000001,45.0000000000001,-0.329953735993399,-0.419534783990258,-0.832744582934794,0.742966055413762,0.676821520001954,0.409386775438206,0.705718994140625
16,16,"within","126","2","b c","3","a d",45,45,45,-0.216826740795662,-0.796118230433978,1.21561565554849,0.829323406634242,0.430143277201268,0.230470411954472,0.596588134765625
16,16,"within","127","2","b c","4","b d",45,45.0000000000001,45,-1.22554244797548,-1.25016511207143,-1.97178602396055,0.226746531001562,0.217701572285728,0.0548001699512513,0.129730224609375
16,16,"within","128","3","a d","4","b d",45,45.0000000000001,45,-1.00871570717982,-0.454046881637449,-0.756170368412055,0.318504370742772,0.651977517991516,0.453487591652966,0.528167724609375
17,40,"within","129","5","a","6","b",117.000000000001,117,117.000000000001,-0.89172190682448,-0.54525539525424,-0.89172190682448,0.374372235791554,0.586615820495045,0.374372235791554,0.500388657101666
17,40,"within","130","7","c","8","d",117,117,117,-1.14158904278329,-0.820620050920267,-1.14158904278329,0.255955950193292,0.413531543180467,0.255955950193292,0.371050385947558
17,40,"within","131","1","a c","2","b c",117.000000000001,117,117,-0.234797047650482,-0.446865307898892,-0.691795402946024,0.814776683767829,0.65579839863838,0.490436369057255,0.589975534387122
17,40,"within","132","1","a c","3","a d",117.000000000001,117,117.000000000001,-0.150940959203881,-0.641577523219439,-0.90270863555152,0.880282222618289,0.522402445056294,0.368535268153974,0.412534033624979
17,40,"within","133","1","a c","4","b d",117.000000000001,117,117,-0.318653136097083,-0.965819790246195,-1.39765168806575,0.750557696805988,0.336126477285455,0.164862153663553,0.382644861350855
17,40,"within","134","2","b c","3","a d",117.000000000001,117,117.000000000001,0.0838560884466008,-0.194712215320547,0.210913232605495,0.933314161953778,0.845955950627254,0.833321885357666,0.984093758719609
17,40,"within","135","2","b c","4","b d",117.000000000001,117,117,-0.0838560884466008,-0.518954482347303,-0.705856285119724,0.933314161953778,0.604772702074794,0.481680614441393,0.694826671542614
17,40,"within","136","3","a d","4","b d",117.000000000001,117,117.000000000001,-0.167712176893202,-0.324242267026756,-0.494943052514229,0.867099263442448,0.746333573818798,0.62156851098018,0.646303621848347
18,32,"within","137","5","a","6","b",93.0000000000004,93.0000000000004,93.0000000000004,-1.44498728126814,-1.66493628551157,-1.44498728126814,0.151822542274445,0.0992910664586694,0.151822542274445,0.274215133224295
18,32,"within","138","7","c","8","d",92.9999999999998,93.0000000000004,92.9999999999998,1.98812536843752,1.96173687075839,1.98812536843752,0.0497380049988769,0.0527832975301215,0.0497380049988769,0.04590996469916
18,32,"within","139","1","a c","2","b c",93.0000000000004,93.0000000000004,92.9999999999998,1.26801306420793,-1.24217425957843,-0.780680012191307,0.207958592552694,0.217295568352711,0.436973338528368,0.651148299686611
18,32,"within","140","1","a c","3","a d",93.0000000000004,93.0000000000004,92.9999999999992,-0.6559854252169,1.32227092236729,1.81816265997186,0.513453187639881,0.189320765080298,0.0722585763375058,0.209954311139882
18,32,"within","141","1","a c","4","b d",93.0000000000004,93.0000000000004,92.9999999999992,0.0236695771985482,0.209869706488165,0.263650705871626,0.981166885818662,0.834228449481957,0.792632386183493,0.846459819935262
18,32,"within","142","2","b c","3","a d",93.0000000000004,93.0000000000004,92.9999999999998,-1.92399848942483,2.56444518194571,-2.59884267216317,0.0574125369521133,0.0119357090025348,0.0108773687042978,0.00535922078415752
18,32,"within","143","2","b c","4","b d",93.0000000000004,93.0000000000004,92.9999999999992,-1.24434348700938,1.45204396606659,1.04433071806293,0.216500115948539,0.149854766958514,0.299039367860613,0.119450366124511
18,32,"within","144","3","a d","4","b d",93.0000000000004,93.0000000000004,92.9999999999992,0.679655002415449,-1.11240121587912,-1.55451195410024,0.498411171029031,0.268832918324314,0.123458964097534,0.312668630387634
19,8,"within","145","5","a","6","b",21,21,21,-0.571713488026461,-0.49222795540106,-0.571713488026461,0.573585299769881,0.627664718693779,0.573585299769881,0.2978515625
19,8,"within","146","7","c","8","d",21,21,21,1.0401599359534,0.583352844973304,1.0401599359534,0.310093892233275,0.565868836817693,0.310093892233275,0.5618896484375
19,8,"within","147","1","a c","2","b c",21,21.0000000000001,21.0000000000001,-0.78646059487176,-1.11168297110968,-0.680758954792956,0.440382923990347,0.278840157208672,0.503461714801949,0.1953125
19,8,"within","148","1","a c","3","a d",21,21,21,-0.566251628307667,-0.351132493450917,0.216605121979577,0.577224675088971,0.728987222231256,0.830606468617389,0.84375
19,8,"within","149","1","a c","4","b d",21,21,21,-0.0314584237948704,0.0644350273514091,0.0928307665626758,0.975201023346145,0.949233276860019,0.92691793908365,0.84375
