"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8","offsetSd","offsetProp"
11,0,0,40,1,"W",1,"a c",-0.0530982959306555,1,2.8324848262336,3.18843732888827,2,"b c",-1.20604994000358,1,0.738820933471063,1.38505741788954,3,"a d",1.09956340050015,1,7.98797855940442,8.39971261754063,4,"b d",-0.67158181293628,1,1.5994721671605,3.24486474429498,5,"a",5.41023169281901,6.82485516542991,6,"b",1.16914655031578,2.51644749106117,7,"c",1.78565287985233,2.65998172476356,8,"d",4.79372536328246,7.09657497157748,0.9,0.9
12,0,0,40,1,"W",1,"a c",-0.814338606137335,1,0.733270956351579,0.712272910122995,2,"b c",1.25727367003703,1,5.78408388256975,7.13663562549128,3,"a d",0.836694625323506,1,2.92814799392434,2.78451387984612,4,"b d",0.314645572367961,1,2.04645169242832,2.44064587528256,5,"a",1.83070947513796,2.30168585374694,6,"b",3.91526778749903,5.62323657986641,7,"c",3.25867741946066,5.64378380295422,8,"d",2.48729984317633,2.63916051801821,0.1,0.1
13,0,0,16,1,"W",1,"a c",-0.309560353738834,1,1.06474447282537,1.09803461857811,2,"b c",1.08629066834949,1,4.52217328998351,4.55600791818065,3,"a d",1.0636734088908,1,3.52927732373746,3.11627186290034,4,"b d",1.9578182234149,1,6.81393771711994,5.17368168787373,5,"a",2.29701089828142,2.61721245820141,6,"b",5.66805550355172,4.93467104791608,7,"c",2.79345888140444,3.70297977143576,8,"d",5.1716075204287,4.52050503588392,0.5,0.5
14,0,0,8,1,"W",1,"a c",0.374674422235679,1,2.19812563839829,2.05575679790577,2,"b c",1.01013825091657,1,6.90563243525497,13.9049935724181,3,"a d",-1.99275074864404,1,0.636751524503301,1.05732796346788,4,"b d",-0.702053428252394,1,0.706437499007826,0.751036425427532,5,"a",1.4174385814508,1.7731348047161,6,"b",3.8060349671314,10.0369662918617,7,"c",4.55187903682663,9.90510762787794,8,"d",0.671594511755564,0.886694666828111,0.9,0.9
15,0,0,24,1,"W",1,"a c",0.901817836838576,1,3.39991123889851,3.31487398381146,2,"b c",1.31352056672474,1,8.72775486300166,8.63951132669118,3,"a d",-0.847592533292549,1,0.944562213900285,1.50979381290549,4,"b d",1.6509918008288,1,5.20837800797647,4.08219957728729,5,"a",2.1722367263994,2.83408510658253,6,"b",6.96806643548906,6.9169217056946,7,"c",6.06383305095009,7.01079799161507,8,"d",3.07647011093838,3.72989535154804,0.1,0.1
16,0,0,8,1,"W",1,"a c",-0.313812928908919,1,1.30823583715477,1.16580112413569,2,"b c",0.947683603506706,1,5.76582307882378,6.45285211388688,3,"a d",0.182036701537874,1,2.95024146557007,3.35258035113914,4,"b d",0.611576156797528,1,4.44042351802163,4.96407691519502,5,"a",2.12923865136242,2.56874730608977,6,"b",5.10312329842271,5.6035480197744,7,"c",3.53702945798927,5.03632858817793,8,"d",3.69533249179585,4.16377675204863,0.5,0.5
17,0,0,24,1,"W",1,"a c",-0.137425550897149,1,1.33506360038802,2.52417466001654,2,"b c",1.74812810414055,1,6.19024316725694,5.02226595009037,3,"a d",-0.292021922329859,1,1.28600185927845,1.79373929158536,4,"b d",1.33515131351254,1,4.40584410632659,4.26700210113388,5,"a",1.31053272983323,2.16635259179819,6,"b",5.29804363679176,4.69746330550298,7,"c",3.76265338382248,4.63462758088788,8,"d",2.84592298280252,3.60133415595699,0.9,0.9
18,0,0,8,1,"W",1,"a c",-2.75698058844343,1,0.0772364223769526,0.0566536827375432,2,"b c",-1.11683287886073,1,0.397321284577418,0.286148707310847,3,"a d",-0.464610469855886,1,1.27022866617261,1.2203131930444,4,"b d",-1.58658998216651,1,0.551863790855612,0.444003852438132,5,"a",0.673732544274783,1.0372893995804,6,"b",0.474592537716515,0.369565246446504,7,"c",0.237278853477185,0.258901826089006,8,"d",0.911046228514113,0.961537600133028,0.1,0.1
19,0,0,8,1,"W",1,"a c",-1.19149939576239,1,0.466527015062228,0.482261030956442,2,"b c",-0.389722938275691,1,1.30840360260753,1.54860773412894,3,"a d",-0.593122550961828,1,1.01275598438176,0.884683769898081,4,"b d",-0.808730969316326,1,0.936531149624988,0.559969393345344,5,"a",0.739641499721996,0.743870592267108,6,"b",1.12246737611626,1.14121040814747,7,"c",0.88746530883488,1.19024804327809,8,"d",0.974643567003375,0.716326674135352,0.5,0.5
20,0,0,8,1,"W",1,"a c",-0.123238540549645,1,2.73549164929596,4.19645190942807,2,"b c",1.36071310641903,1,11.7509900498551,12.8521423673468,3,"a d",1.63773383388768,1,13.2714854302005,16.9980443864594,4,"b d",1.50820151722425,1,8.49298840221672,14.9176862097545,5,"a",8.00348853974821,13.1398495956647,6,"b",10.1219892260359,13.5559649255148,7,"c",7.24324084957553,10.342892084431,8,"d",10.8822369162086,15.645302296223,0.9,0.9
21,0,0,40,1,"W",1,"a c",-0.448075484998831,1,0.962912849893784,0.946788864594716,2,"b c",0.950140679671447,1,3.06163267741648,2.83774238758196,3,"a d",-0.0410034865402569,1,2.06166992572285,5.18166479732256,4,"b d",0.376150216446176,1,2.84810894871203,2.86990967404064,5,"a",1.51229138780832,3.74206612537061,6,"b",2.95487081306426,2.83778577454865,7,"c",2.01227276365513,2.35224360383905,8,"d",2.45488943721744,4.18061372680487,0.1,0.1
22,0,0,8,1,"W",1,"a c",0.144563416247922,1,2.2343574209876,1.30781645349642,2,"b c",-0.881478507818229,1,0.463380955795998,0.335552147633743,3,"a d",-0.999554991115766,1,0.48931356617881,0.54672140128147,4,"b d",-0.0573367268105498,1,3.89510829365867,4.71859092031636,5,"a",1.3618354935832,1.32276804183272,6,"b",2.17924462472733,3.68556534519243,7,"c",1.3488691883918,1.29887860350825,8,"d",2.19221092991874,3.6909419109517,0.5,0.5
23,0,0,8,1,"W",1,"a c",0.593482420316351,1,7.35508948608464,10.1130166202122,2,"b c",0.266304163528369,1,4.37062278504337,5.39606382645791,3,"a d",1.28881244091284,1,14.0130881444624,16.7561379721033,4,"b d",2.30613269291471,1,62.5220336686151,86.782265095134,5,"a",10.6840888152735,13.8048412736156,6,"b",33.4463282268292,66.5573935938146,7,"c",5.86285613556401,7.98065342277921,8,"d",38.2675609065387,65.3686872271104,0.9,0.9
24,0,0,16,1,"W",1,"a c",0.153124537577891,1,2.46161397680996,3.35599418760308,2,"b c",-0.0653663768211017,1,1.21439589543152,1.22684274348398,3,"a d",-0.596882354323067,1,0.693410787455536,0.563762044889782,4,"b d",-1.35361711532259,1,0.392919439962671,0.520328868532656,5,"a",1.57751238213275,2.53186282057178,6,"b",0.803657667697093,1.01658611594559,7,"c",1.83800493612074,2.56503804352792,8,"d",0.543165113709103,0.555061955845743,0.1,0.1
25,0,0,8,1,"W",1,"a c",-0.113671046462216,1,2.85744526791101,3.6211775747252,2,"b c",-1.76246477125629,1,0.419403787670184,0.504842597815648,3,"a d",0.619583432640655,1,3.91716050564533,3.47829607458238,4,"b d",-0.041059308763401,1,2.74763261186948,2.5470065083454,5,"a",3.38730288677817,3.47344478207039,6,"b",1.58351819976983,2.14285409747827,7,"c",1.6384245277906,2.79703100413436,8,"d",3.3323965587574,3.00634531315951,0.5,0.5
26,0,0,8,1,"W",1,"a c",-0.202800209278694,1,1.07627730083773,1.30011870487191,2,"b c",1.4889912556088,1,4.05421975096208,2.81483289208017,3,"a d",0.792096733493232,1,10.6279030311657,24.4579370847357,4,"b d",2.16955388770767,1,31.2805072249338,66.7049684266951,5,"a",5.8520901660017,17.4434346426434,6,"b",17.6673634879479,47.726593284093,7,"c",2.5652485258999,2.6174760736846,8,"d",20.9542051280497,49.6926049056723,0.9,0.9
27,0,0,40,1,"W",1,"a c",0.318803846774651,1,1.81460559363901,2.08330566124908,2,"b c",0.333520792824843,1,1.57084939072455,1.58977629104461,3,"a d",-0.842765338859425,1,0.679992309062957,1.29646174386965,4,"b d",-0.903279170394979,1,0.757433032592368,1.21928801881363,5,"a",1.24729895135098,1.81611977466921,6,"b",1.16414121165846,1.46598974490322,7,"c",1.69272749218178,1.84535968140215,8,"d",0.718712670827662,1.25108316630878,0.1,0.1
28,0,0,32,1,"W",1,"a c",0.708992986543125,1,3.71615389152698,5.52785294209047,2,"b c",0.0304723172211482,1,1.74678970677034,1.69781194510923,3,"a d",-1.66635394696454,1,0.368077147483439,0.536692007290434,4,"b d",0.0465516034527147,1,1.85682044737451,1.73655509383265,5,"a",2.04211551950521,4.24554851169758,6,"b",1.80180507707243,1.70451113441664,7,"c",2.73147179914866,4.17605752167931,8,"d",1.11244879742897,1.47935649271718,0.5,0.5
29,0,0,16,1,"W",1,"a c",0.343246049469524,1,4.85692089491563,5.86319682188814,2,"b c",-1.60887184695718,1,0.440055827096338,0.574865074124043,3,"a d",-0.157144207862658,1,2.12302359292969,2.65565496265172,4,"b d",0.698838876204818,1,6.3647114497975,7.70122597204669,5,"a",3.48997224392266,4.68779217396629,6,"b",3.40238363844692,6.15761428422082,7,"c",2.64848836100599,4.67209553938467,8,"d",4.24386752136359,6.06246010508602,0.9,0.9
30,0,0,24,1,"W",1,"a c",0.439705536426507,1,3.29676783029272,3.32407125004136,2,"b c",-0.182714729451481,1,1.09250716616815,1.50223040176943,3,"a d",-1.46305438628396,1,0.430820174098799,0.401904715467934,4,"b d",-0.138536178813632,1,0.997591950304043,1.16278118702639,5,"a",1.86379400219576,2.7537840285102,6,"b",1.0450495582361,1.32976962461025,7,"c",2.19463749823043,2.78425105701112,8,"d",0.714206062201421,0.907032514930631,0.1,0.1
31,0,0,32,1,"W",1,"a c",0.25948656575184,1,2.35107930444963,2.8657259196445,2,"b c",-0.157957980395474,1,1.64847186756477,3.2604413369285,3,"a d",0.56364229463097,1,3.09253791039127,3.72242735163668,4,"b d",0.844617898398064,1,3.55531905010961,4.11391113258232,5,"a",2.72180860742045,3.31645856563223,6,"b",2.60189545883719,3.80553914773137,7,"c",1.9997755860072,3.06549475761853,8,"d",3.32392848025044,3.89877737892724,0.5,0.5
32,0,0,16,1,"W",1,"a c",1.38586238972577,1,6.74843376174402,6.08303217400211,2,"b c",0.108278105928536,1,3.944782503483,4.30393189340926,3,"a d",-0.139065208977976,1,3.41106147689048,5.80317686887302,4,"b d",-0.491584496960555,1,1.07545984141076,1.53768544284311,5,"a",5.07974761931725,6.08887553356909,6,"b",2.51012117244688,3.4974123811396,7,"c",5.34660813261351,5.37554299018561,8,"d",2.24326065915062,4.34132562773007,0.9,0.9
33,0,0,8,1,"W",1,"a c",-0.0157769756113501,1,1.17159104340378,0.780366282090467,2,"b c",1.09198003260895,1,4.05025063202859,3.61400647287365,3,"a d",-0.992508802135578,1,0.574753312412382,0.585559920447347,4,"b d",0.416489907341504,1,5.61033361266001,7.80578780524682,5,"a",0.873172177908079,0.734294436455651,6,"b",4.8302921223443,5.93113253913288,7,"c",2.61092083771618,2.93072032499521,8,"d",3.09254346253619,5.94609508617652,0.1,0.1
34,0,0,32,1,"W",1,"a c",-0.747968115255662,1,0.883773009468495,1.11361385720295,2,"b c",-0.264407325625721,1,1.52435566379901,2.78191489042978,3,"a d",1.0525549254036,1,4.19461039853685,6.23872253612919,4,"b d",-0.0953526485394064,1,2.03583207570984,2.76095953459012,5,"a",2.53919170400267,4.74826943136434,6,"b",1.78009386975443,2.76142969125947,7,"c",1.20406433663375,2.12662752945588,8,"d",3.11522123712335,4.90779495150913,0.5,0.5
35,0,0,16,1,"W",1,"a c",-0.085007716836595,1,2.53841535914126,3.85480005389842,2,"b c",-0.743840045489992,1,1.63872224044426,2.47307342716966,3,"a d",0.911689031541578,1,7.57301262255709,9.55366812767115,4,"b d",0.275239674341322,1,2.52273907644154,2.92934090974442,5,"a",5.05571399084918,7.60890443785475,6,"b",2.0807306584429,2.70429074391132,7,"c",2.08856879979276,3.21844089753281,8,"d",5.04787584949931,7.4093365164032,0.9,0.9
36,0,0,24,1,"W",1,"a c",0.0140987148265112,1,1.66443043903289,1.34858556201817,2,"b c",1.13398152202857,1,7.85642473474155,12.5262144685365,3,"a d",2.44146282545552,1,16.4190106332799,12.2903398380502,4,"b d",-1.69513490877111,1,0.312075320267359,0.375499565592973,5,"a",9.04172053615638,11.4189165344896,6,"b",4.08425002750445,9.5595430989693,7,"c",4.76042758688722,9.35216251551889,8,"d",8.36554297677362,11.8417309393489,0.1,0.1
37,0,0,40,1,"W",1,"a c",0.645007619167696,1,3.21066440204536,4.40619074467725,2,"b c",-1.07060137436733,1,0.432456576174419,0.559706277165761,3,"a d",3.21343626597697,1,38.5290269889233,54.7423046359307,4,"b d",0.202962364914274,1,1.81666657103636,2.27271987504367,5,"a",20.8698456954843,42.4826066615284,6,"b",1.12456157360539,1.78596245490144,7,"c",1.82156048910989,3.41951307934768,8,"d",20.1728467799798,42.6984525074449,0.5,0.5
38,0,0,16,1,"W",1,"a c",-0.501060250459812,1,0.97523412408343,0.967895777925442,2,"b c",-1.26980945467871,1,0.466591202352181,0.342638127795474,3,"a d",-0.840451571848934,1,0.676429245602449,0.533688389950962,4,"b d",0.602170053557271,1,2.74447409897171,3.2956734409167,5,"a",0.82583168484294,0.783683565598149,6,"b",1.60553265066194,2.57902812816865,7,"c",0.720912663217806,0.759522087168373,8,"d",1.71045167228708,2.54893258510277,0.9,0.9
39,0,0,40,1,"W",1,"a c",0.184890176334091,1,1.88942201274135,2.20895423782095,2,"b c",0.398471768438324,1,2.45448509993368,3.6153255640516,3,"a d",1.7405359442279,1,7.09884873827867,6.36297229875877,4,"b d",0.123542769743034,1,1.42192139246898,1.39000618156509,5,"a",4.49413537551001,5.40987312710404,6,"b",1.93820324620133,2.77061640273117,7,"c",2.17195355633752,2.99036041696802,8,"d",4.26038506537382,5.39445553911419,0.1,0.1
40,0,0,16,1,"W",1,"a c",-0.411963911743826,1,0.757590314005725,0.472608903605338,2,"b c",0.751583465475524,1,4.47427839572503,3.88577349008408,3,"a d",0.599490926907937,1,2.73671198738343,2.69540662860927,4,"b d",-1.28579694733059,1,0.606762603156375,0.618599053993149,5,"a",1.74715115069458,2.15274784511477,6,"b",2.5405204994407,3.36916728169691,7,"c",2.61593435486538,3.31345781893869,8,"d",1.6717372952699,2.20711240547342,0.5,0.5
41,0,1,32,1,"W",1,"a c",0.20302102865468,1,2.75314122983747,4.11804822689017,2,"b c",0.327777325620277,1,2.70694487752387,3.5583093742434,3,"a d",1.1995971635825,1,6.41827459726481,8.64202698043461,4,"b d",-1.14001563267794,1,0.841542387069168,1.00638406276566,5,"a",4.58570791355114,6.96460750957456,6,"b",1.77424363229652,2.75905790295029,7,"c",2.73004305368067,3.81777512808626,8,"d",3.62990849216699,6.71910293744461,0.9,0.9
42,0,0,16,1,"W",1,"a c",0.518181832251407,1,5.58161713594501,10.1584709806668,2,"b c",-0.715879589457723,1,1.14892970594404,0.948284652389841,3,"a d",1.64181382708721,1,14.6087473001355,23.2237843812848,4,"b d",-0.803537271885739,1,0.684286267619676,0.755486089260945,5,"a",10.0951822180403,18.2190905165981,6,"b",0.916607986781858,0.875788923487347,7,"c",3.36527342094453,7.44570971838019,8,"d",7.64651678387759,17.6432832176647,0.1,0.1
43,0,0,40,1,"W",1,"a c",0.145911124188634,1,2.1696119065192,2.19759509110229,2,"b c",-1.13764900981177,1,0.738781280994873,0.97448837202822,3,"a d",-0.582414890970149,1,1.0811885863978,1.93591797448274,4,"b d",0.241169198310536,1,2.35931986996004,3.06636327209436,5,"a",1.6254002464585,2.1293732584246,6,"b",1.54905057547746,2.40321290008993,7,"c",1.45419659375704,1.83609569492661,8,"d",1.72025422817892,2.62783665719522,0.5,0.5
44,0,0,16,1,"W",1,"a c",0.298362008993635,1,3.32183854876439,4.64945050874474,2,"b c",0.924408754490251,1,10.2182360313826,25.1102574754165,3,"a d",1.63492182508115,1,10.0935526116545,11.9630491553497,4,"b d",-1.29605090535635,1,0.63673558150776,1.06952026438123,5,"a",6.70769558020944,9.5678020493047,6,"b",5.4274858064452,18.1476691546379,7,"c",6.77003729007351,18.1059771752855,8,"d",5.36514409658112,9.63750634838823,0.9,0.9
45,0,0,32,1,"W",1,"a c",0.137030771007227,1,1.4724895902982,1.36618407299962,2,"b c",0.367190024169701,1,1.91445965509848,1.84034880932697,3,"a d",-0.171419851378333,1,1.23398719916474,1.20665016913928,4,"b d",0.266966000358106,1,2.31968102789013,2.86499346784719,5,"a",1.35323839473147,1.28425448920224,6,"b",2.1170703414943,2.39733476485146,7,"c",1.69347462269834,1.62314129650988,8,"d",1.77683411352743,2.24827855022366,0.1,0.1
46,0,0,16,1,"W",1,"a c",-0.854364244774246,1,0.8331632144014,0.923314992688455,2,"b c",0.703549796078587,1,2.58310011881506,2.21930504500432,3,"a d",0.72833629697452,1,2.35667205350942,1.98583899529177,4,"b d",0.449005383449043,1,1.87504169301969,1.90401244275948,5,"a",1.59491763395541,1.70870295864071,6,"b",2.22907090591737,2.06561283454374,7,"c",1.70813166660823,1.89367040114203,8,"d",2.11585687326455,1.92929906120222,0.5,0.5
47,0,0,24,1,"W",1,"a c",0.05101579722949,1,4.26513423275442,8.22559179265937,2,"b c",0.864200578526699,1,6.09030217854757,7.22726714372565,3,"a d",1.10525616994156,1,18.2909100024549,49.1573788355669,4,"b d",-1.12740252279491,1,0.452318856027615,0.49914935588437,5,"a",11.2780221176047,35.5788481511165,6,"b",3.27131051728759,5.8136682337403,7,"c",5.17771820565099,7.71504625902454,8,"d",9.37161442924126,35.5511666093766,0.9,0.9
48,0,0,40,1,"W",1,"a c",-1.02010323112459,1,0.768863378404853,1.03816244786498,2,"b c",0.409975888906548,1,2.81079689689811,4.35171743251314,3,"a d",-0.855896071914304,1,0.840480918153561,1.22832397019491,4,"b d",-0.290970181877816,1,1.41824653135877,1.91126735846994,5,"a",0.804672148279207,1.1305787817212,6,"b",2.11452171412844,3.41220639113953,7,"c",1.78983013765148,3.3070382543101,8,"d",1.12936372475616,1.62256027969029,0.1,0.1
49,0,0,8,1,"W",1,"a c",-0.0292475272239893,1,0.913778217980315,0.959684038355099,2,"b c",0.451630541968653,1,4.38882923230577,7.50433828974743,3,"a d",1.14388453344929,1,3.07281985096631,3.00847463724011,4,"b d",-0.271472140941071,1,0.868860156376023,0.596469695877088,5,"a",1.99329903447331,2.42829480317089,6,"b",2.6288446943409,5.45439769994507,7,"c",2.65130372514304,5.47087150005529,8,"d",1.97084000367117,2.38434650066681,0.5,0.5
50,0,0,24,1,"W",1,"a c",-0.473389176027699,1,1.86962891787563,3.37071066998405,2,"b c",-0.292541176202362,1,1.88631691256181,2.18722329232115,3,"a d",-0.200152573848337,1,1.93590897972391,2.91646018736412,4,"b d",0.928871260997289,1,4.92314446239213,6.86430495853584,5,"a",1.90276894879977,3.11824970271732,6,"b",3.40473068747697,5.26818695765258,7,"c",1.87797291521872,2.81089435811989,8,"d",3.42952672105802,5.43128179196809,0.9,0.9
51,0,0,8,1,"W",1,"a c",-0.982535705816814,1,0.575105449651985,0.493653037184894,2,"b c",-1.27175227536473,1,0.413536193302325,0.278841308489517,3,"a d",0.857626850135716,1,4.21285411002602,5.35742943508988,4,"b d",-0.854036029566685,1,0.773908728181557,0.828566754969557,5,"a",2.393979779839,4.12757447399671,6,"b",0.593722460741941,0.625534483723459,7,"c",0.494320821477155,0.396193477439465,8,"d",2.49338141910379,4.10711084578195,0.1,0.1
52,0,0,8,1,"W",1,"a c",1.58841649015403,1,13.0572505409174,16.4591381087531,2,"b c",-0.219809026073227,1,1.24229312199676,1.883268565673,3,"a d",0.643443628720026,1,2.75589028040954,2.01046407674609,4,"b d",1.18917375192655,1,6.58338355242388,3.85119764257476,5,"a",7.90657041066346,12.514227754774,6,"b",3.91283833721032,4.02291730259173,7,"c",7.14977183145707,12.8569627560526,8,"d",4.66963691641671,3.56571304315308,0.5,0.5
53,0,0,32,1,"W",1,"a c",0.340805299076246,1,3.92260905809818,10.6905441626696,2,"b c",-0.827425766960326,1,1.09113765482191,2.23600856765797,3,"a d",0.429629499058678,1,2.29233966305076,2.46428858533518,4,"b d",-0.0744931168932553,1,1.93479018430492,2.26886885486347,5,"a",3.10747436057447,7.73950747715872,6,"b",1.51296391956341,2.27463759366901,7,"c",2.50687335646004,7.79314637641718,8,"d",2.11356492367784,2.35662010312957,0.9,0.9
54,0,0,40,1,"W",1,"a c",-0.923513422515048,1,0.683039235511785,0.615489383145921,2,"b c",-0.0250070117412979,1,1.60502531654067,1.54054362820334,3,"a d",0.998834076739725,1,3.815675850413,3.99757742722867,4,"b d",0.35763023815384,1,2.41003178940547,2.32053319535899,5,"a",2.24935754296239,3.24970668481872,6,"b",2.00752855297307,1.9985074135919,7,"c",1.14403227602623,1.25452668399502,8,"d",3.11285381990923,3.32381355785964,0.1,0.1
55,0,0,32,1,"W",1,"a c",-1.2542985461631,1,0.463462747588882,0.658954969602129,2,"b c",0.310815279368656,1,2.18884888299818,2.37498673888728,3,"a d",0.2894604323591,1,2.30552917039094,3.30636450199028,4,"b d",0.29643040738051,1,2.15294222170973,2.27982701090337,5,"a",1.38449595898991,2.54060873635323,6,"b",2.17089555235395,2.30941481665325,7,"c",1.32615581529353,1.93526016698822,8,"d",2.22923569605034,2.81828469851921,0.5,0.5
56,0,0,8,1,"W",1,"a c",-1.15272462074835,1,0.618622744363841,0.752481677671784,2,"b c",-0.63298902640593,1,1.51315616713995,2.13044170823987,3,"a d",1.24453453523729,1,4.85468643244655,5.10966676445452,4,"b d",-0.614113436490044,1,0.82424858082828,0.667485171962019,5,"a",2.7366545884052,4.1513162901341,6,"b",1.16870237398411,1.56606945224643,7,"c",1.0658894557519,1.61112453501548,8,"d",2.83946750663742,4.08947701133003,0.9,0.9
57,0,0,24,1,"W",1,"a c",1.64104217881464,1,6.64867079854549,6.06425182106265,2,"b c",0.440289679747797,1,2.86395989900013,2.42315173866548,3,"a d",2.07585001010816,1,20.1626560700708,30.7324258231695,4,"b d",-0.513585349515522,1,0.848718993374753,0.807167904274836,5,"a",13.4056634343082,22.9525171098775,6,"b",1.85633944618744,2.05647700972151,7,"c",4.75631534877281,4.95246590753388,8,"d",10.5056875317228,23.6168029237227,0.1,0.1
