"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
2,24,"within","12","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,5.75486578469045,2.16480648202239,7.21789801088486,2.18629648255197e-07,0.0338642954570621,5.35053796376891e-10,3.93390655517579e-06
2,24,"within","13","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,4.53833086564829,-2.88380227962968,-0.797601421334102,2.33293242471852e-05,0.00523636421153905,0.427838180619631,0.0691016912460329
2,24,"within","14","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-2.10526102756398,1.22844068054687,-3.97221301911935,0.0389111578931733,0.223455185886026,0.00017254369441767,1.04904174804688e-05
2,24,"within","15","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-3.32179594660613,-3.8201680811052,-4.04328641309961,0.00143279225196657,0.000288380878216541,0.000135220159260096,1.19209289550781e-06
2,24,"within","16","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-1.21653491904216,-5.04860876165207,-8.01549943221896,0.227926293843279,3.466862151304e-06,1.87271352141263e-11,5.96046447753907e-07
3,8,"within","17","5","a","6","b",21,21,21,0.734935632331145,0.334031001875882,0.734935632331145,0.470507070688827,0.741668906089657,0.470507070688827,0.632171630859375
3,8,"within","18","7","c","8","d",21,21,21,-8.19670772189373,-4.08289532339401,-8.19670772189373,5.56670072362529e-08,0.000532940182609699,5.56670072362529e-08,9.1552734375e-05
3,8,"within","19","1","a c","2","b c",21,21,21,-0.908836241282452,0.168773580798526,1.96718874201422,0.373749424634946,0.867589778988108,0.0625121978192681,0.109375
3,8,"within","20","1","a c","3","a d",21,21,21,1.23932214720334,-2.9544649758012,-5.48742122772389,0.228898730928057,0.00756842069600868,1.91435405857343e-05,0.015625
3,8,"within","21","1","a c","4","b d",21,21,21,0.660971811841783,-2.65084738349378,-5.59095747730358,0.515816917032541,0.0149491126511531,1.50642907056381e-05,0.0078125
3,8,"within","22","2","b c","3","a d",21,21,21,2.14815838848579,-3.12323855659972,7.45460996973811,0.0435233125034496,0.00514008275528911,2.50609610868559e-07,0.0078125
3,8,"within","23","2","b c","4","b d",21,21,21,1.56980805312423,-2.8196209642923,-7.55814621931781,0.131405777052997,0.0102674046305136,2.02260663517727e-07,0.0078125
3,8,"within","24","3","a d","4","b d",21,21,21,-0.57835033536156,0.303617592307418,-0.103536249579695,0.569178759085145,0.7644069672298,0.918519791943243,0.84375
4,40,"within","25","5","a","6","b",117,116.999999999999,117,-0.795152193770912,-0.552564511980445,-0.795152193770912,0.428135104228215,0.581615762923524,0.428135104228215,0.667728417264694
4,40,"within","26","7","c","8","d",117,116.999999999999,117,3.45739733449645,1.26483706467408,3.45739733449645,0.000761227066122575,0.208443273077722,0.000761227066122575,0.0240297580840502
4,40,"within","27","1","a c","2","b c",117.000000000001,116.999999999999,116.999999999999,-1.95601720234052,-2.10504750009157,-2.69637628917729,0.0528464966400044,0.0374268423042732,0.00804438695722178,0.0115368512142595
4,40,"within","28","1","a c","3","a d",117,116.999999999999,116.999999999999,-2.95277357222331,-0.819950521100036,-0.0861564021393932,0.00380700533239805,0.413911595946978,0.931489356458574,0.492910020144336
4,40,"within","29","1","a c","4","b d",117,116.999999999999,117,0.634299508107229,0.503652752062719,2.6548935770361,0.527123644787109,0.61545240255951,0.0090381926248426,0.105812965342921
4,40,"within","30","2","b c","3","a d",117.000000000001,116.999999999999,116.999999999999,-0.996756369882788,1.28509697899154,-2.6102198870379,0.320939786020635,0.201296563018367,0.0102314720958527,0.0944989735817217
4,40,"within","31","2","b c","4","b d",117.000000000001,116.999999999999,117,2.59031671044775,2.60870025215429,5.3512698662134,0.0108074577884219,0.0102744532771057,4.40462063256995e-07,0.000205904414542601
4,40,"within","32","3","a d","4","b d",117.000000000001,116.999999999999,117,3.58707308033053,1.32360327316275,2.7410499791755,0.00048932831796544,0.188215305276807,0.00708585074191509,0.0394466813449981
5,16,"within","33","5","a","6","b",45,44.9999999999998,45,-3.80657718292992,-1.79133779767422,-3.80657718292992,0.000423389946931052,0.0799659056819325,0.000423389946931052,6.68526627123356e-05
5,16,"within","34","7","c","8","d",45,45,45,-6.05797790163048,-4.01506684265223,-6.05797790163048,2.5609241644212e-07,0.000222578958964246,2.5609241644212e-07,4.6566128730774e-10
5,16,"within","35","1","a c","2","b c",45.0000000000002,44.9999999999998,44.9999999999998,4.09536529486673,-0.284010607340519,-4.62654790612328,0.000173147636369151,0.777705000039857,3.15389816246181e-05,3.0517578125e-05
5,16,"within","36","1","a c","3","a d",45.0000000000001,45,44.9999999999998,6.34249755081633,-1.85642449456596,-7.4981983306136,9.66956098907401e-08,0.0699473763899842,1.87063171169293e-09,3.0517578125e-05
5,16,"within","37","1","a c","4","b d",45.0000000000001,45,45.0000000000001,5.3053595865319,-4.10574809548787,-11.2738868517027,3.30716019211991e-06,0.000167592963174838,1.06587437826924e-14,3.0517578125e-05
5,16,"within","38","2","b c","3","a d",45.0000000000001,45,44.9999999999998,2.2471322559496,-1.57241388722544,2.87165042449032,0.0295817017772141,0.122860071135751,0.00620582515815246,0.02899169921875
5,16,"within","39","2","b c","4","b d",45.0000000000001,45,45,1.20999429166517,-3.82173748814735,-6.64733894557943,0.232599008152055,0.000404236506625082,3.40362053144864e-08,3.0517578125e-05
5,16,"within","40","3","a d","4","b d",45,44.9999999999998,45,-1.03713796428443,-2.24932360092191,-3.77568852108912,0.305212716845265,0.0294314122546418,0.000465159713999813,0.0155029296875
6,40,"within","41","5","a","6","b",117.000000000001,117.000000000001,117.000000000001,-0.834732051670514,-0.325881170181957,-0.834732051670514,0.405569775978164,0.74509638842405,0.405569775978164,0.768015527263793
6,40,"within","42","7","c","8","d",117,117.000000000001,117,-3.65527510073094,-3.433750488706,-3.65527510073094,0.000386118706636172,0.000824104212494556,0.000386118706636172,0.000450668203995865
6,40,"within","43","1","a c","2","b c",117,117.000000000001,117,2.3738998789941,1.64271556600427,2.47075424384161,0.0192296267046686,0.103126769993249,0.0149238814994442,0.0192455401574989
6,40,"within","44","1","a c","3","a d",117,117.000000000001,117,4.35468599597529,-0.554879904165693,-0.166769497247876,2.87204756158359e-05,0.580036057081469,0.867839297197632,0.562667682332176
6,40,"within","45","1","a c","4","b d",117,117.000000000001,117,2.88875209634005,-2.6584610407633,-2.39634939122333,0.00460965017885244,0.0089485549475619,0.0181438748117166,0.00609645176336926
6,40,"within","46","2","b c","3","a d",117,117.000000000001,117,1.98078611698119,-2.19759547016996,2.63752374108949,0.0499614905376942,0.0299475320405778,0.00948634336548703,0.002166251262679
6,40,"within","47","2","b c","4","b d",117,117.000000000001,117,0.514852217345943,-4.30117660676757,-4.86710363506494,0.60762757665313,3.54046328272568e-05,3.5728061421597e-06,2.92349614028353e-06
6,40,"within","48","3","a d","4","b d",117,117,117,-1.46593389963525,-2.10358113659761,-2.22957989397545,0.145348729421127,0.0375572726813222,0.0276840733958998,0.153789490941563
7,16,"within","49","5","a","6","b",45,45,45,1.27014493506209,0.107867195564868,1.27014493506209,0.210561379070154,0.914580555914935,0.210561379070154,0.963233216200024
7,16,"within","50","7","c","8","d",45.0000000000001,45,45.0000000000001,-1.87780649673989,-2.21351624947344,-1.87780649673989,0.0668975020579879,0.0319741841734453,0.0668975020579879,0.128775362391025
7,16,"within","51","1","a c","2","b c",45,45,45,-3.27288554630942,-2.02435997391512,-4.55209889610799,0.00204963728714038,0.0488929457144181,4.01966287589576e-05,0.000579833984375
7,16,"within","52","1","a c","3","a d",45.0000000000001,45,45,-1.62976341489694,-3.66582594963589,-5.65184144287415,0.110132598812407,0.00064833394077389,1.02342960183002e-06,6.103515625e-05
7,16,"within","53","1","a c","4","b d",45,45,45.0000000000001,2.12403592597224,-1.48891872481779,-1.48952471524023,0.0391968780118776,0.143484177051605,0.143325156653521,0.40374755859375
7,16,"within","54","2","b c","3","a d",45,45,45,1.64312213141248,-1.64146597572077,1.09974254676615,0.107327925984731,0.107672430505724,0.277292973527729,0.14385986328125
7,16,"within","55","2","b c","4","b d",45,44.9999999999998,45,5.39692147228165,0.535441249097331,3.06257418086776,2.42833155017771e-06,0.594981274973752,0.00369717947019202,0.09344482421875
7,16,"within","56","3","a d","4","b d",45,45,45,3.75379934086917,2.17690722481811,4.16231672763391,0.00049713562574426,0.0347732237043448,0.000140241502086673,0.02496337890625
8,40,"within","57","5","a","6","b",117.000000000001,117,117.000000000001,4.64246844257743,2.70732734477598,4.64246844257743,9.06646790684773e-06,0.00779911430880169,9.06646790684773e-06,0.0231444364204035
8,40,"within","58","7","c","8","d",117,117,117,-3.64942853500977,-1.97398836081552,-3.64942853500977,0.000394086974658338,0.0507396382467114,0.000394086974658338,0.319624612289929
8,40,"within","59","1","a c","2","b c",117,117,117,-9.28828174809664,-1.71767171629631,-4.51473214386626,1.0339939991125e-15,0.0885020991552445,1.52115896187986e-05,0.000379097607947187
8,40,"within","60","1","a c","3","a d",117,117,117,-3.01280161237262,-5.02786179659514,-7.33249328960097,0.00317331491062464,1.80573012025326e-06,3.18951961360692e-11,3.70164343621582e-09
8,40,"within","61","1","a c","4","b d",117,117,117,-1.77769573810612,0.518548968466896,3.44919221480691,0.0780518156126313,0.605054638371984,0.000782515033707448,0.002166251262679
8,40,"within","62","2","b c","3","a d",117,117,117,6.27548013572402,-3.31019008029883,2.81776114573471,6.09708398257526e-09,0.001239931168666,0.00567913171410379,0.00116717930904997
8,40,"within","63","2","b c","4","b d",117,117,117,7.51058600999052,2.2362206847632,7.96392435867317,1.27851937487032e-11,0.0272333146878167,1.21084531979974e-12,2.29374563787133e-09
8,40,"within","64","3","a d","4","b d",117,117,117,1.2351058742665,5.54641076506204,10.7816855044079,0.219265617661672,1.83694079980837e-07,3.06490737282914e-19,1.2732925824821e-10
9,32,"within","65","5","a","6","b",93.0000000000004,93.000000000001,93.0000000000004,7.34550933669114,5.55049462265637,7.34550933669114,7.70411783578217e-11,2.67518360852688e-07,7.70411783578217e-11,2.21772074665901e-08
9,32,"within","66","7","c","8","d",93.000000000001,93.000000000001,93.000000000001,6.41933368107636,4.5492373246831,6.41933368107636,5.7008174547975e-09,1.62280973450332e-05,5.7008174547975e-09,0.000408785208266248
9,32,"within","67","1","a c","2","b c",93.0000000000004,93.000000000001,93.0000000000004,2.0976453334797,7.63320034972609,14.6454446446672,0.0386489141598173,1.96424156969873e-11,6.96884962795287e-26,4.6566128730774e-10
9,32,"within","68","1","a c","3","a d",93.0000000000004,93.000000000001,93.0000000000004,3.30831037564835,6.92520452461667,8.10918547877398,0.0013358166226213,5.54500540532122e-10,2.00361842932048e-12,4.6566128730774e-10
9,32,"within","69","1","a c","4","b d",93.0000000000004,93.000000000001,93.0000000000004,-4.64929005777265,7.14158894813015,9.6154152695538,1.09769284393822e-05,2.01476086795402e-10,1.33177665981782e-15,8.84756445884705e-09
9,32,"within","70","2","b c","3","a d",93.0000000000004,93.000000000001,93.0000000000004,1.21066504216865,-0.707995825109421,6.53625916589322,0.229091617383759,0.480718521463182,3.34348247421403e-09,1.26352533698082e-05
9,32,"within","71","2","b c","4","b d",93.0000000000004,93.000000000001,93.0000000000004,-6.74693539125235,-0.49161140159594,-5.0300293751134,1.26838176544512e-09,0.624152392114327,2.37939842847121e-06,0.000713176093995571
9,32,"within","72","3","a d","4","b d",93.0000000000004,93.000000000001,93.0000000000004,-7.95760043342099,0.216384423513481,1.50622979077981,4.15550911947102e-12,0.82916203978378,0.135397382300199,0.124046502634883
10,16,"within","73","5","a","6","b",45,44.9999999999998,45,0.158513397819222,0.157512238177769,0.158513397819222,0.874761503148925,0.875545817459779,0.874761503148925,0.369401322677732
10,16,"within","74","7","c","8","d",45,44.9999999999998,45,-0.641145303824343,0.634750836118506,-0.641145303824343,0.524680389905745,0.528805158429582,0.524680389905745,0.846459819935262
10,16,"within","75","1","a c","2","b c",45,44.9999999999998,45.0000000000001,0.19862542536002,0.510341799311337,0.487543919311456,0.843450437246824,0.612306397891446,0.628239797609094,0.274444580078125
10,16,"within","76","1","a c","3","a d",45.0000000000001,44.9999999999998,45.0000000000001,-1.29106526484013,0.847800448159193,-0.0487543919311457,0.203274298022641,0.401036065950619,0.961330779940662,0.632171630859375
10,16,"within","77","1","a c","4","b d",45,44.9999999999998,45,-1.58900340288016,0.560214592318598,-0.292526351586874,0.11906176988906,0.578111543906465,0.771228799879294,0.743560791015625
10,16,"within","78","2","b c","3","a d",45.0000000000001,45,45.0000000000001,-1.48969069020015,0.337458648847856,0.536298311242602,0.143281626879527,0.737340259919136,0.594393783682567,0.4637451171875
10,16,"within","79","2","b c","4","b d",45,45,45,-1.78762882824018,0.0498727930072611,-0.78007027089833,0.0805714150199544,0.960444470693302,0.439433429704844,0.668548583984375
10,16,"within","80","3","a d","4","b d",45.0000000000001,45,45,-0.29793813804003,-0.287585855840595,-0.243771959655728,0.767121666735542,0.774984059240237,0.808515396003637,0.93988037109375
11,40,"within","81","5","a","6","b",117,117,117.000000000001,9.18898304395481,6.01920013430697,9.18898304395481,1.76797922138399e-15,2.06584860058181e-08,1.76797922138393e-15,2.48866551726495e-11
11,40,"within","82","7","c","8","d",117.000000000001,117,117.000000000001,-6.00922134940548,-4.26923527538069,-6.00922134940548,2.16532550335051e-08,4.00828505340014e-05,2.16532550335051e-08,3.72761123966546e-06
11,40,"within","83","1","a c","2","b c",117.000000000001,117,117,-5.97659302610621,2.10113403517627,6.30278319334448,2.52460472864157e-08,0.037775810354094,5.34643652755663e-09,8.84799555933569e-06
11,40,"within","84","1","a c","3","a d",117.000000000001,117,117,-0.843571203163949,-5.17388841081368,-5.14276174671666,0.400630448479747,9.60839687443036e-07,1.10009773052844e-06,1.43008928716881e-05
11,40,"within","85","1","a c","4","b d",117.000000000001,117,117,-0.314393695644129,1.23741201858493,3.34086176628811,0.753781974558623,0.218411819193602,0.0011214520988187,0.00557699959426827
11,40,"within","86","2","b c","3","a d",117.000000000001,117,117,5.13302182294226,-7.27502244598994,11.4455449400611,1.14758015453386e-06,4.27725431161022e-11,8.23580100655477e-21,4.60204319097102e-10
11,40,"within","87","2","b c","4","b d",117.000000000001,117,117,5.66219933046208,-0.863722016591332,-2.96192142705636,1.08477107327303e-07,0.389507822362378,0.00370345044649997,0.0278362661265419
11,40,"within","88","3","a d","4","b d",117.000000000001,117,117,0.529177507519821,6.41130042939861,8.48362351300477,0.597684885497071,3.16371978826613e-09,7.77015356071629e-14,1.38606992550194e-09
12,40,"within","89","5","a","6","b",117.000000000001,117.000000000001,117.000000000001,-4.45904135447011,-3.42139547043918,-4.45904135447011,1.90077547068332e-05,0.000858866350047083,1.90077547068332e-05,0.000753342746472746
12,40,"within","90","7","c","8","d",117,117.000000000001,117,2.16723803500889,1.26606568396174,2.16723803500889,0.0322432032242828,0.208004638107093,0.0322432032242828,0.667728417264694
12,40,"within","91","1","a c","2","b c",117.000000000001,117.000000000001,117.000000000001,-1.61760382443523,-5.86186096193277,-8.8727430229533,0.108440933733374,4.31738797233322e-08,9.7030553623954e-15,3.70164343621582e-09
12,40,"within","92","1","a c","3","a d",117.000000000001,117.000000000001,117.000000000001,-6.34486121028476,-2.54732539310735,-6.93241258581341,4.36428404078141e-09,0.0121523320165532,2.41799755833097e-10,3.9488440961577e-08
12,40,"within","93","1","a c","4","b d",117.000000000001,117.000000000001,117.000000000001,1.32853743703616,-1.52404830771155,-4.51088020026282,0.18658607523469,0.13019512196167,1.54486691883216e-05,3.81300687877228e-05
12,40,"within","94","2","b c","3","a d",117.000000000001,117.000000000001,117.000000000001,-4.72725738584953,3.31453556882541,-1.94033043713989,6.39946292715474e-06,0.00122246138414511,0.0547456235345813,0.00509685099677881
12,40,"within","95","2","b c","4","b d",117.000000000001,117.000000000001,117.000000000001,2.94614126147139,4.33781265422122,4.36186282269048,0.00388374320633864,3.06847800346086e-05,2.79221992158122e-05,0.000538157326445798
12,40,"within","96","3","a d","4","b d",117.000000000001,117.000000000001,117.000000000001,7.67339864732092,1.02327708539581,2.42153238555059,5.50964425739219e-12,0.308287948914643,0.0169909314225869,0.221360605646623
13,16,"within","97","5","a","6","b",45.0000000000001,45.0000000000001,45.0000000000001,-3.9747419007774,-3.52773204256546,-3.9747419007774,0.000252318408610589,0.000978164528347617,0.000252318408610589,0.00222697434946895
13,16,"within","98","7","c","8","d",44.9999999999998,45.0000000000001,44.9999999999998,-3.23637455382491,-2.48868589361089,-3.23637455382491,0.00227382295941425,0.016588617169607,0.00227382295941425,0.00413104705512524
13,16,"within","99","1","a c","2","b c",45,45.0000000000001,45,1.5524748312485,-2.55840526621349,-3.97907826675775,0.127554070724459,0.0139512378320184,0.000248944260114082,0.005157470703125
13,16,"within","100","1","a c","3","a d",45,45.0000000000001,45,1.25721888174725,-1.82368868832195,-3.6376780604383,0.215160484307981,0.0748448020398537,0.00070542290054262,0.004180908203125
13,16,"within","101","1","a c","4","b d",45,45.0000000000001,45,1.6096211440552,-4.25424992112267,-5.94507255832149,0.114474356886169,0.000104792447082551,3.76700870835574e-07,3.0517578125e-05
13,16,"within","102","2","b c","3","a d",45,45.0000000000001,45,-0.295255949501249,0.734716577891538,-0.341400206319451,0.769156406431631,0.466323786364502,0.734391402260149,0.743560791015625
13,16,"within","103","2","b c","4","b d",45,45.0000000000001,45,0.0571463128066933,-1.69584465490918,-1.96599429156374,0.954681643265592,0.0968243433784143,0.0554871076174165,0.19281005859375
13,16,"within","104","3","a d","4","b d",45,45.0000000000001,45,0.352402262307942,-2.43056123280072,-2.30739449788319,0.726181787696169,0.019124803110457,0.0256884372057108,0.14385986328125
14,8,"within","105","5","a","6","b",21,21.0000000000001,21,-0.81132602281282,-1.00555539998321,-0.81132602281282,0.426279079196692,0.326076246319179,0.426279079196692,0.274444580078125
14,8,"within","106","7","c","8","d",21,21.0000000000001,21,2.56680070279027,1.63352882933578,2.56680070279027,0.0179737971005617,0.117262027842427,0.0179737971005617,0.00030517578125
14,8,"within","107","1","a c","2","b c",21,21.0000000000001,21,2.37931415635561,-1.40132603145687,-0.868198639445823,0.0269056703901549,0.175722772625027,0.395099350004677,0.3828125
14,8,"within","108","1","a c","3","a d",21,21,21,-3.77098847422398,0.464788323217065,3.99371374145078,0.00112184678857025,0.646866155860295,0.00065954641402173,0.0078125
14,8,"within","109","1","a c","4","b d",21,21.0000000000001,21,-0.583605359106092,0.444044270300172,2.25731646255914,0.565702023413903,0.661552505016022,0.0347646614443673,0.1484375
14,8,"within","110","2","b c","3","a d",21,21.0000000000001,21,-6.15030263057959,1.86611435467393,-4.86191238089661,4.21111664089934e-06,0.0760547469592628,8.30974787803368e-05,0.0234375
14,8,"within","111","2","b c","4","b d",21,21,21,-2.9629195154617,1.84537030175704,3.12551510200496,0.00742410837673459,0.0791325613830687,0.00511314617646841,0.0234375
14,8,"within","112","3","a d","4","b d",21,21,21,3.18738311511789,-0.020744052916893,-1.73639727889164,0.00443130806018139,0.983645667616045,0.0971430506452606,0.546875
15,24,"within","113","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,-6.29486196511643,-4.59503480548913,-6.29486196511643,2.4576251251281e-08,1.89591361670133e-05,2.4576251251281e-08,8.85390605276373e-07
15,24,"within","114","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,3.88574297949669,2.86228609409649,3.88574297949669,0.000231385976433406,0.00556415094458218,0.000231385976433406,0.00162086327821243
15,24,"within","115","1","a c","2","b c",68.9999999999999,68.9999999999999,69.0000000000002,0.282615760343486,-3.60962032414633,-2.86784490478747,0.778317465941729,0.000576596270855871,0.00547769970171089,0.00792050361633302
15,24,"within","116","1","a c","3","a d",68.9999999999999,68.9999999999999,69.0000000000002,-1.74279718878483,1.66350185343482,4.63009539534613,0.0858240600668962,0.100747889475373,1.6667268506839e-05,0.00017547607421875
15,24,"within","117","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-0.214578632853387,-1.22523836391799,-1.76225049055866,0.830728763165642,0.224651438467097,0.0824558358597617,0.159985303878784
15,24,"within","118","2","b c","3","a d",68.9999999999999,68.9999999999999,69.0000000000002,-2.02541294912831,5.27312217758116,-7.4979403001336,0.0466949912832344,1.46033115334267e-06,1.65301457115015e-10,2.46763229370118e-05
15,24,"within","119","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-0.497194393196873,2.38438196022834,1.10559441422881,0.620632607787227,0.0198618713902183,0.272742194265475,0.135528087615967
15,24,"within","120","3","a d","4","b d",68.9999999999999,68.9999999999999,69.0000000000002,1.52821855593144,-2.88874021735281,-6.39234588590478,0.131029819441601,0.00516369636361766,1.64799872262143e-08,3.93390655517579e-06
16,8,"within","121","5","a","6","b",21,21,21,-1.70830126621119,-2.44552792488222,-1.70830126621119,0.102321579798407,0.023362437703279,0.102321579798407,0.0155029296875
16,8,"within","122","7","c","8","d",21,21,21,0.176334499643517,-0.130178045120295,0.176334499643517,0.861720608206255,0.897664483199411,0.861720608206255,0.4637451171875
16,8,"within","123","1","a c","2","b c",21,21,21,0.433883239827901,-2.59199023684281,-1.74801335164415,0.668798091800955,0.0170116654733292,0.0950685812838761,0.0234375
16,8,"within","124","1","a c","3","a d",21,21,21,-0.309916599877072,-0.954790636043695,-0.788319746819911,0.759678905204258,0.350546151918652,0.439318560290529,0.078125
16,8,"within","125","1","a c","4","b d",21,21,21,0.99173311960663,-1.82129915773146,-1.98793675285021,0.332618133061829,0.0828396560169449,0.0600122905282241,0.3125
16,8,"within","126","2","b c","3","a d",21,21,21,-0.743799839704973,1.63719960079912,-0.959693604824239,0.465239106142327,0.116487798244379,0.348129573533229,0.0546875
16,8,"within","127","2","b c","4","b d",21,21,21,0.557849879778729,0.770691079111357,-0.23992340120606,0.582845657909676,0.449474579641193,0.812716062398009,0.7421875
16,8,"within","128","3","a d","4","b d",21,21,21,1.3016497194837,-0.866508521687761,-1.1996170060303,0.207134999616644,0.396004131101436,0.243648253431536,0.3125
17,24,"within","129","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,-7.83876775232786,-5.95609134540395,-7.83876775232786,3.9417266647247e-11,9.74215813313589e-08,3.9417266647247e-11,4.6910031414882e-11
17,24,"within","130","7","c","8","d",69.0000000000002,68.9999999999999,69.0000000000002,2.93284285297969,1.36930785519741,2.93284285297969,0.00455477358575735,0.175343640829942,0.00455477358575735,0.579374549847749
17,24,"within","131","1","a c","2","b c",68.9999999999999,68.9999999999999,69.0000000000002,-0.403202779116643,-5.12802064096194,-7.5147419101465,0.688045749890137,2.55763741115861e-06,1.54035694154846e-10,3.57627868652344e-07
17,24,"within","132","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-2.43841680703875,0.0518188086818062,-0.190246630636621,0.017330166302955,0.958822794389471,0.849674480948033,0.508766055107117
17,24,"within","133","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,1.30560899904437,-3.24334570975955,-6.71916509112063,0.196022075996448,0.00182196371755292,4.27759138217217e-09,7.62939453125001e-05
17,24,"within","134","2","b c","3","a d",68.9999999999999,68.9999999999999,69.0000000000002,-2.0352140279221,5.17983944964374,-7.32449527950988,0.0456725328869139,2.09514207994192e-06,3.42314698818953e-10,2.98023223876954e-06
17,24,"within","135","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,1.70881177816101,1.88467493120239,0.795576819025867,0.0919806563616366,0.0636860344046017,0.429006486257023,0.218218922615052
17,24,"within","136","3","a d","4","b d",68.9999999999996,69.0000000000005,68.9999999999999,3.74402580608312,-3.29516451844135,-6.52891846048401,0.000371434738603957,0.00155516508057232,9.394278440213e-09,4.42266464233399e-05
18,8,"within","137","5","a","6","b",21,21,21,0.572548201285224,0.846400416830326,0.572548201285224,0.573030138479769,0.406871497095511,0.573030138479769,0.705718994140625
18,8,"within","138","7","c","8","d",21,21,21,-3.36529215758735,-2.86369874609333,-3.36529215758735,0.00292687858280899,0.00929726889870487,0.00292687858280899,0.009185791015625
18,8,"within","139","1","a c","2","b c",21,21,21,-2.67512574735564,-0.961983203388205,-3.41893801254052,0.014169063521303,0.347004974396124,0.00258068407081512,0.0078125
18,8,"within","140","1","a c","3","a d",21,21,21,-0.571094260671429,-3.58541948036605,-5.87252882154018,0.573997319692934,0.00174267295133838,7.89556263900639e-06,0.0078125
18,8,"within","141","1","a c","4","b d",21,21,21,0.240460741335338,-1.42644532829816,-4.54517641667151,0.812304993293782,0.168438438979724,0.000176524284873499,0.0078125
18,8,"within","142","2","b c","3","a d",21,21,21,2.10403148668421,-2.62343627697785,2.45359080899966,0.0475994284300031,0.0158784896190507,0.022961924446792,0.078125
18,8,"within","143","2","b c","4","b d",21,21,21,2.91558648869098,-0.464462124909955,-1.12623840413099,0.00826743571295865,0.647095979656334,0.27277090342683,0.546875
18,8,"within","144","3","a d","4","b d",21,21,21,0.811555002006768,2.15897415206789,1.32735240486867,0.426150526215239,0.0425736918699072,0.198642863011012,0.25
19,8,"within","145","5","a","6","b",21,21.0000000000001,21,-1.78474504907244,-1.1217523884583,-1.78474504907244,0.0887575157339663,0.274631044942751,0.0887575157339663,0.17535400390625
19,8,"within","146","7","c","8","d",21,21.0000000000001,21,-1.08593192614537,-0.255448822433909,-1.08593192614537,0.289817885246586,0.800861778167155,0.289817885246586,0.4637451171875
