"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni","DF_Param","DF_ART_Con","T_ART_Omni","T_Param","T_ART_Con","P_ART_Omni","P_Param","P_ART_Con","P_Nonparam"
2,24,"between","15","2","b c","4","b d",92,92,92,0.118457051204888,1.59865005916023,1.46415316598121,0.905963781566707,0.113327326707435,0.146560793497436,0.165425495650633
2,24,"between","16","3","a d","4","b d",92,92,92,1.23092327121602,-2.58361174530777,-2.85509867366337,0.221489212509052,0.011352514049007,0.00531671858539547,0.00632736419267434
3,8,"between","17","5","a","6","b",28,28,28,2.67712525807668,1.26854020328675,2.67712525807668,0.0122761327509855,0.215050673012003,0.0122761327509856,0.642022222684723
3,8,"between","18","7","c","8","d",28,28,28,2.68725033951274,1.47933979296043,2.68725033951274,0.0119854342765667,0.150213281827736,0.0119854342765667,0.423019989056705
3,8,"between","19","1","a c","2","b c",28,28,28,4.16722495356936,4.29275400839017,4.73604686794952,0.000267956000439061,0.0001908129476218,5.70662564749264e-05,0.00295260295260295
3,8,"between","20","1","a c","3","a d",28,28,28,4.16722495356936,4.44181182771977,5.08542737460153,0.000267956000439061,0.00012730107129847,2.19567848212574e-05,0.00108780108780109
3,8,"between","21","1","a c","4","b d",28,28,28,-0.389460276034518,1.94304457923325,1.35870197031339,0.699882180430004,0.0621268697182945,0.185086825061,0.104895104895105
3,8,"between","22","2","b c","3","a d",28,28,28,3.11319191253883e-16,0.149057819329602,-0.349380506652014,1,0.882576418849584,0.72941771292289,0.878477078477078
3,8,"between","23","2","b c","4","b d",28,28,28,-4.55668522960388,-2.34970942915692,-3.37734489763613,9.3105659878032e-05,0.0260697821269785,0.00216530260594498,0.00699300699300699
3,8,"between","24","3","a d","4","b d",28,28,28,-4.55668522960388,-2.49876724848652,-3.72672540428814,9.3105659878032e-05,0.0186034907251238,0.000869937634872635,0.00186480186480186
4,32,"between","25","5","a","6","b",124,124,124,-6.84781201539505,-4.52339917074035,-6.84781201539505,3.08880527820342e-10,1.4043920459477e-05,3.08880527820339e-10,0.00287430319536669
4,32,"between","26","7","c","8","d",124,124,124,6.81899025565283,4.48072909472362,6.81899025565283,3.57426437987548e-10,1.66880868708532e-05,3.57426437987548e-10,0.00190423445554196
4,32,"between","27","1","a c","2","b c",124,124,124,-3.89347641356498,-7.19272366725852,-7.70399151551362,0.000160507239616179,5.28290674887309e-11,3.63798249278236e-12,2.39501424320565e-10
4,32,"between","28","1","a c","3","a d",124,124,124,-8.050619401412,-0.825843512075483,-2.24022838741906,5.7334636979266e-13,0.410478964123466,0.0268568159776381,0.0374218033716045
4,32,"between","29","1","a c","4","b d",124,124,124,0.272455460091452,-0.0301723001051696,0.111156370368118,0.785725008226657,0.975978148705412,0.911672068713266,0.930942027683819
4,32,"between","30","2","b c","3","a d",124,124,124,-4.15714298784703,6.36688015518304,-5.46376312809456,5.96249489192304e-05,3.40688103725451e-09,2.44754628653327e-07,1.89816144581115e-07
4,32,"between","31","2","b c","4","b d",124,124,124,4.16593187365643,7.16255136715335,7.81514788588173,5.76459145433412e-05,6.17369731901597e-11,2.01702684832381e-12,8.32594707180496e-11
4,32,"between","32","3","a d","4","b d",124,124,124,8.32307486150346,0.795671211970313,2.35138475778718,1.32019699432276e-13,0.427743683244058,0.0202803226118001,0.0326624089018205
5,40,"between","33","5","a","6","b",156,156,156,6.31351170151672,4.81420983583574,6.31351170151672,2.70452883591003e-09,3.46498145767702e-06,2.70452883591003e-09,9.00092094334268e-09
5,40,"between","34","7","c","8","d",156,156,156,-1.97537330668996,-1.78578460016527,-1.97537330668996,0.04999017140886,0.0760767872046265,0.04999017140886,0.165371858684776
5,40,"between","35","1","a c","2","b c",156,156,156,-7.25946173921956,-0.672761888559921,-0.0221571707004708,1.72484363480319e-11,0.502094119690703,0.982350897594103,0.897221115966657
5,40,"between","36","1","a c","3","a d",156,156,156,-3.28032956871656,-5.33966271004972,-4.06742347858646,0.00127902208358806,3.2362997151237e-07,7.52410223985912e-05,7.14352703296216e-05
5,40,"between","37","1","a c","4","b d",156,156,156,0.0288761405696884,2.14142002045906,6.62182872934075,0.97700028308464,0.033793018929541,5.4174640756031e-10,1.26314673498719e-10
5,40,"between","38","2","b c","3","a d",156,156,156,3.97913217050301,-4.6669008214898,4.04526630788598,0.000105667611679985,6.54024778170566e-06,8.19756744397502e-05,0.00069976673680239
5,40,"between","39","2","b c","4","b d",156,156,156,7.28833787978925,2.81418190901898,6.64398590004123,1.47029417581123e-11,0.0055204626830524,4.81878287825167e-10,4.10406202302015e-08
5,40,"between","40","3","a d","4","b d",156,156,156,3.30920570928624,7.48108273050878,10.6892522079272,0.00116194638079695,5.02754593903405e-12,2.35871590317167e-20,2.65219554446106e-16
6,16,"between","41","5","a","6","b",60,60,60,5.3965737531456,3.68003151672049,5.3965737531456,1.21716753987797e-06,0.000501082068253686,1.21716753987797e-06,3.74489129963055e-05
6,16,"between","42","7","c","8","d",60,60,60,4.94494317616452,3.26994353438949,4.94494317616452,6.4651260408116e-06,0.00178428675034669,6.4651260408116e-06,0.00141921292781899
6,16,"between","43","1","a c","2","b c",60,60,60,1.38314131424316,4.78399120417319,5.52010781064933,0.171747036438623,1.15807011281763e-05,7.65009736265006e-07,2.27590189724872e-06
6,16,"between","44","1","a c","3","a d",60,60,60,1.77832454688407,4.49401521098383,4.72247755360597,0.0804172364968975,3.24792118309429e-05,1.44430919126577e-05,3.71464455860887e-05
6,16,"between","45","1","a c","4","b d",60,60,60,-3.48691087624327,4.91437448771719,6.72288359507981,0.000920598927320548,7.22588674299898e-06,7.41406714304662e-09,2.22931910987813e-07
6,16,"between","46","2","b c","3","a d",60,60,60,0.395183232640903,-0.289975993189353,0.797630257043367,0.694109161060444,0.772834401168234,0.428230567427903,0.423019989056705
6,16,"between","47","2","b c","4","b d",60,60,60,-4.87005219048643,0.130383283544001,1.20277578443047,8.48694985434753e-06,0.896699350823132,0.233788005127513,0.20987132187094
6,16,"between","48","3","a d","4","b d",60,60,60,-5.26523542312733,0.420359276733354,2.00040604147384,1.98753706378687e-06,0.675724704916574,0.0499879975888695,0.118802984073395
7,40,"between","49","5","a","6","b",156,156,156,1.64534558188578,1.33124927819779,1.64534558188578,0.10191198220799,0.185049186263295,0.10191198220799,0.84977908301047
7,40,"between","50","7","c","8","d",156,156,156,2.85644478281043,3.10028897564057,2.85644478281043,0.00486831583333808,0.00229452985186778,0.00486831583333808,0.0676310817961622
7,40,"between","51","1","a c","2","b c",156,156,156,1.50783784181997,3.04641644599213,2.15609847257009,0.133618523682892,0.00272001186023284,0.0326084779375004,0.050989913627978
7,40,"between","52","1","a c","3","a d",156,156,156,0.650938427497323,4.29731641224212,3.34567004364324,0.516043885542077,3.03172527503475e-05,0.00102837826519839,0.00160452622388754
7,40,"between","53","1","a c","4","b d",156,156,156,-2.76903104509603,3.1335707503767,1.46713827099022,0.00630429890779098,0.00206335809284194,0.14435156996544,0.0913601051980506
7,40,"between","54","2","b c","3","a d",156,156,156,-0.856899414322647,1.25089996624999,-1.18957157107315,0.392814904097047,0.212843795319588,0.23602219419122,0.293774402457122
7,40,"between","55","2","b c","4","b d",156,156,156,-4.276868886916,0.0871543043845645,-0.688960201579867,3.29171000915657e-05,0.930660631757073,0.491871717374094,0.481491018374651
7,40,"between","56","3","a d","4","b d",156,156,156,-3.41996947259336,-1.16374566186542,-1.87853177265302,0.000799407925491599,0.246303924148511,0.0621742881052081,0.0404157699914747
8,24,"between","57","5","a","6","b",92,92,92,-0.408086603392356,-0.781640594107979,-0.408086603392356,0.684158285341012,0.43643276964882,0.684158285341012,0.277909651469656
8,24,"between","58","7","c","8","d",92,92,92,1.64762050949454,2.02849480497425,1.64762050949454,0.102841993930024,0.045400786135939,0.102841993930024,0.0353674128175026
8,24,"between","59","1","a c","2","b c",92,92,92,2.63359768039803,2.08260555530561,1.89970766324837,0.00991108008164662,0.0400626281267348,0.0606039177250141,0.0743157352487539
8,24,"between","60","1","a c","3","a d",92,92,92,1.99416449873761,4.06967135204903,4.37216301004327,0.0490944995760188,9.94133570899673e-05,3.2332633227121e-05,2.4584711527433e-05
8,24,"between","61","1","a c","4","b d",92,92,92,-0.162567758049261,0.881659067654544,0.782566141875449,0.871215313591168,0.380258868277539,0.435891599857099,0.560083049554513
8,24,"between","62","2","b c","3","a d",92,92,92,-0.639433181660428,1.98706579674341,-2.4724553467949,0.524130185431562,0.0498894553191969,0.0152564666094525,0.0229797647697574
8,24,"between","63","2","b c","4","b d",92,92,92,-2.7961654384473,-1.20094648765107,-1.11714152137292,0.00629582703170212,0.232854800530903,0.266842804609122,0.340867860214887
8,24,"between","64","3","a d","4","b d",92,92,92,-2.15673225678687,-3.18801228439448,-3.58959686816782,0.0336336465776178,0.0019580620795629,0.000533571543122017,0.00108393455071883
9,32,"between","65","5","a","6","b",124,124,124,-0.129833808181793,-0.184586710714959,-0.129833808181794,0.896908291145437,0.853854759168862,0.896908291145437,0.0206847741712921
9,32,"between","66","7","c","8","d",124,124,124,-1.40928480114712,-0.93269188649879,-1.40928480114712,0.161253910248961,0.352791598600222,0.161253910248961,0.0515659660358388
9,32,"between","67","1","a c","2","b c",124,124,124,-7.13379786289261,-4.58894953116984,-10.3214200111625,7.16036189800202e-11,1.0752730375458e-05,2.09361788607941e-18,4.91972128849222e-15
9,32,"between","68","1","a c","3","a d",124,124,124,-5.54900547157416,-5.11793977400734,-9.94350781864723,1.65925413209278e-07,1.14383193416206e-06,1.73444781738412e-17,1.66270427848493e-12
9,32,"between","69","1","a c","4","b d",124,124,124,1.11158677588251,-0.790035272564435,-4.39261574417042,0.268466458157195,0.4310153953974,2.37500602415014e-05,2.1829358592965e-05
9,32,"between","70","2","b c","3","a d",124,124,124,1.58479239131845,-0.528990242837501,-0.377912192515218,0.115560558229856,0.597757875499848,0.706141952083347,0.9203502627149
9,32,"between","71","2","b c","4","b d",124,124,124,8.24538463877512,3.7989142586054,5.92880426699203,2.00946610439537e-13,0.000226492429351313,2.82412178039229e-08,7.68497421006157e-07
9,32,"between","72","3","a d","4","b d",124,124,124,6.66059224745668,4.32790450144291,5.55089207447681,7.93560763407256e-10,3.06874459317895e-05,1.6449790658425e-07,9.35865261840362e-06
10,32,"between","73","5","a","6","b",124,124,124,2.37631803910372,2.69181904054558,2.37631803910372,0.0190170651490562,0.00808800886642471,0.0190170651490562,0.00907660588427843
10,32,"between","74","7","c","8","d",124,124,124,-0.0284232996494147,1.07441449274799,-0.0284232996494147,0.97737023593968,0.284723203132538,0.97737023593968,0.127858080518932
10,32,"between","75","1","a c","2","b c",124,124,124,-3.22335834675327,-0.998012058196147,-0.999951771266577,0.00161923590917253,0.32021707879998,0.31928119181573,0.374417997858631
10,32,"between","76","1","a c","3","a d",124,124,124,-2.99161362901284,-2.14168978186579,-1.84435548922502,0.00334882759883531,0.0341742239224402,0.0675180504511409,0.0773666284562528
10,32,"between","77","1","a c","4","b d",124,124,124,-1.27108466397025,2.66312927092405,3.2146597683681,0.206077805254273,0.00876926127647254,0.00166516593047001,0.0023092908169459
10,32,"between","78","2","b c","3","a d",124,124,124,0.231744717740431,-1.14367772366964,0.844403717958442,0.817118298951244,0.254960401845653,0.400070023352828,0.374417997858631
10,32,"between","79","2","b c","4","b d",124,124,124,1.95227368278303,3.6611413291202,4.21461153963468,0.0531593414450781,0.000370175504068556,4.77751135162002e-05,4.27301780645491e-05
10,32,"between","80","3","a d","4","b d",124,124,124,1.7205289650426,4.80481905278984,5.05901525759312,0.0878307607545643,4.38779026168348e-06,1.47883559585125e-06,5.5875758745769e-06
11,32,"between","81","5","a","6","b",124,124,124,-4.16674979099287,-2.51671034238509,-4.16674979099287,5.7464976934189e-05,0.0131217719121755,5.74649769341889e-05,0.40833445187259
11,32,"between","82","7","c","8","d",124,124,124,7.85014888202045,4.69934659340682,7.85014888202045,1.67424258013383e-12,6.82081211724239e-06,1.67424258013383e-12,5.51994662875538e-09
11,32,"between","83","1","a c","2","b c",124,124,124,-2.54548563026563,-4.36772862936195,-5.13382625607663,0.0121381657789949,2.62177105285657e-05,1.0669781161212e-06,7.517802667805e-06
11,32,"between","84","1","a c","3","a d",124,124,124,-6.92355980763706,0.73479416336473,1.10712079261478,2.1020989897415e-10,0.463852219712027,0.270384768550411,0.326034237873539
11,32,"between","85","1","a c","4","b d",124,124,124,-0.793450425889763,1.54335689396105,4.68740658163518,0.429031118270072,0.125292464296249,7.16734644902089e-06,9.20289265121298e-05
11,32,"between","86","2","b c","3","a d",124,124,124,-4.37807417737143,5.10252279272667,-6.24094704869142,2.51633237434637e-05,1.22355536591466e-06,6.30428575544827e-09,1.68650752009101e-08
11,32,"between","87","2","b c","4","b d",124,124,124,1.75203520437587,5.911085523323,9.82123283771182,0.0822398438169115,3.07149025080903e-08,3.43268714682654e-17,8.8552800530354e-14
11,32,"between","88","3","a d","4","b d",124,124,124,6.1301093817473,0.808562730596321,3.5802857890204,1.07835616077328e-08,0.420315301405946,0.000490983454783069,0.000527723680757304
12,16,"between","89","5","a","6","b",60,60,60,0.488146756574578,0.315227276624181,0.488146756574578,0.627225126774136,0.75368285753533,0.627225126774136,0.517476214550846
12,16,"between","90","7","c","8","d",60,60,60,0.46170687224982,0.557556845771063,0.46170687224982,0.645961203060181,0.579221344456071,0.645961203060181,0.483465073872979
12,16,"between","91","1","a c","2","b c",60,60,60,-1.07852203331981,-1.15579074970866,-0.618595176697657,0.285117729969819,0.252348494521465,0.538524522098804,0.539149690110503
12,16,"between","92","1","a c","3","a d",60,60,60,-1.28665786431136,-0.984437868082881,-0.580527781208571,0.203155861772435,0.32885346099416,0.56373286034,0.445036228847858
12,16,"between","93","1","a c","4","b d",60,60,60,-0.132450074267346,0.617151571457627,0.97071858497171,0.895071499079487,0.539469811065716,0.335585507633543,0.238789866360471
12,16,"between","94","2","b c","3","a d",60,60,60,-0.208135830991543,0.171352881625775,-0.0380673954890864,0.835827820811202,0.864522894759585,0.969760324897543,0.925995689195583
12,16,"between","95","2","b c","4","b d",60,60,60,0.946071959052467,1.77294232116628,1.58931376166937,0.347906489958798,0.0813140797624757,0.11724557748442,0.148558241934993
12,16,"between","96","3","a d","4","b d",60,60,60,1.15420779004401,1.60158943954051,1.55124636618028,0.252991654840627,0.11449881877707,0.126101809054877,0.171256260747419
13,8,"between","97","5","a","6","b",28,28,28,-3.80975748971941,-3.6569133909088,-3.80975748971941,0.000698173897820863,0.00104574006037606,0.000698173897820863,0.000904561201871849
13,8,"between","98","7","c","8","d",28,28,28,-3.16219289083329,-2.38998192131989,-3.16219289083329,0.0037462866793123,0.0238206242857397,0.0037462866793123,0.287088207951685
13,8,"between","99","1","a c","2","b c",28,28,28,2.95807919034404,-1.03357676778748,-1.93009620621219,0.00622958972320617,0.310179150088364,0.063781621043192,0.082983682983683
13,8,"between","100","1","a c","3","a d",28,28,28,3.14105316088079,-0.137720934342521,-0.0981404850616368,0.00395106976432289,0.891446594700277,0.92251993859685,0.959129759129759
13,8,"between","101","1","a c","4","b d",28,28,28,1.70775705834295,-4.27580068040205,-3.72933843234219,0.0987478034530272,0.000199781894959676,0.000863951266030985,0.00466200466200466
13,8,"between","102","2","b c","3","a d",28,28,28,0.182973970536746,0.895855833444958,-1.83195572115055,0.856136909836421,0.377967297403238,0.0776157856658031,0.104895104895105
13,8,"between","103","2","b c","4","b d",28,28,28,-1.25032213200109,-3.24222391261457,-1.79924222613,0.221530670233172,0.00305934821233797,0.0827675241290436,0.0649572649572649
13,8,"between","104","3","a d","4","b d",28,28,28,-1.43329610253784,-4.13807974605953,-3.63119794728055,0.162845839032107,0.000289875034586848,0.00111885895265632,0.00466200466200466
14,32,"between","105","5","a","6","b",124,124,124,1.0047553802763,1.25429629615848,1.0047553802763,0.31697131767053,0.21209358488458,0.31697131767053,0.0815400145334896
14,32,"between","106","7","c","8","d",124,124,124,2.07051897015908,2.53108812627562,2.07051897015908,0.0404789901875389,0.0126217232102605,0.0404789901875389,0.0240391924962815
14,32,"between","107","1","a c","2","b c",124,124,124,-1.51199305615604,-0.390340462783164,-0.175014670796256,0.133080038666774,0.696954547303711,0.861353557491114,0.794851619323774
14,32,"between","108","1","a c","3","a d",124,124,124,-2.31225965119358,0.512487698456248,0.203017018123653,0.022412169843198,0.609221399074847,0.839454486899042,0.753995881906246
14,32,"between","109","1","a c","4","b d",124,124,124,-1.62437091843791,2.67667099450107,2.94024646937708,0.106835951214418,0.00844148940624788,0.00391340675456758,0.00480532684315584
14,32,"between","110","2","b c","3","a d",124,124,124,-0.800266595037542,0.902828161239412,-0.37803168891991,0.425086887366853,0.368367564581,0.706053406913154,0.703877341725085
14,32,"between","111","2","b c","4","b d",124,124,124,-0.112377862281868,3.06701145728424,3.11526114017333,0.910705526715154,0.00265499614205251,0.00228350504899837,0.00384470226363434
14,32,"between","112","3","a d","4","b d",124,124,124,0.687888732755674,2.16418329604482,2.73722945125342,0.492807620927555,0.0323669109918635,0.00710725341675748,0.00502131279114104
15,8,"between","113","5","a","6","b",28,28,28,2.93597911587285,2.06155386629017,2.93597911587285,0.00657729592409957,0.0486439207151916,0.00657729592409959,0.0210799191103207
15,8,"between","114","7","c","8","d",28,28,28,1.83164581382864,1.34634377071563,1.83164581382864,0.0776632687207751,0.188990594082597,0.0776632687207751,0.723975273923011
15,8,"between","115","1","a c","2","b c",28,28,28,1.64028877447893,3.1339171609115,3.63488885272558,0.112133133772048,0.00402258336438123,0.00110806621227311,0.00295260295260295
15,8,"between","116","1","a c","3","a d",28,28,28,1.6087447595851,2.62818725235767,2.06387756892046,0.118890965692142,0.0137762413976976,0.0484076455026583,0.0379176379176379
15,8,"between","117","1","a c","4","b d",28,28,28,-1.73492081916041,2.40974752871641,2.18709414019929,0.0937515593412956,0.0227829126570878,0.0372493536029857,0.082983682983683
15,8,"between","118","2","b c","3","a d",28,28,28,-0.0315440148938245,-0.505729908553835,1.57101128380512,0.975059472439061,0.617004692221338,0.1274131933177,0.13038073038073
15,8,"between","119","2","b c","4","b d",28,28,28,-3.37520959363934,-0.72416963219509,-1.44779471252629,0.00217723533766333,0.474969359812761,0.158779835861745,0.234498834498834
15,8,"between","120","3","a d","4","b d",28,28,28,-3.34366557874551,-0.218439723641255,0.123216571278833,0.00236108260426882,0.828670831122656,0.902815820779928,0.878477078477078
16,32,"between","121","5","a","6","b",124,124,124,8.29810559303771,6.86291330617023,8.29810559303771,1.51120446666437e-13,2.86107822511105e-10,1.51120446666435e-13,4.43821183756724e-07
16,32,"between","122","7","c","8","d",124,124,124,8.04671635580175,6.43491923522401,8.04671635580175,5.85478322328856e-13,2.43736637450098e-09,5.85478322328856e-13,0.000335661324427364
16,32,"between","123","1","a c","2","b c",124,124,124,3.9936489163409,9.70836722249252,8.42836935096732,0.000110749389508563,6.44092905646509e-17,7.45895469316531e-14,2.31959620362394e-12
16,32,"between","124","1","a c","3","a d",124,124,124,4.41037749891561,9.40572971261881,7.07294274502339,2.2127343760088e-05,3.46640231141689e-16,9.79227073386784e-11,1.84895806199366e-10
16,32,"between","125","1","a c","4","b d",124,124,124,-3.68110247940987,9.40298756510301,8.00452259471124,0.000345011736712614,3.51955140506513e-16,7.34070367087458e-13,2.72073934234844e-11
16,32,"between","126","2","b c","3","a d",124,124,124,0.416728582574704,-0.302637509873705,1.35542660594393,0.677597447372266,0.762673207071347,0.177745416590212,0.174109359763964
16,32,"between","127","2","b c","4","b d",124,124,124,-7.67475139575078,-0.30537965738951,-0.423846756256083,4.246651964652e-12,0.760589043294666,0.672411916547256,0.82586850608045
16,32,"between","128","3","a d","4","b d",124,124,124,-8.09147997832548,-0.00274214751580528,0.931579849687849,4.60405464022162e-13,0.997816492224094,0.353363934555194,0.45876396984531
17,40,"between","129","5","a","6","b",156,156,156,6.4399114226519,4.41859485633249,6.4399114226519,1.40595409974791e-09,1.85059829211084e-05,1.40595409974792e-09,0.0575484360646448
17,40,"between","130","7","c","8","d",156,156,156,-10.6810320641758,-7.31550051029295,-10.6810320641758,2.48249629784504e-20,1.26490752474891e-11,2.48249629784504e-20,1.07799229900957e-13
17,40,"between","131","1","a c","2","b c",156,156,156,-5.88766063131624,-0.00633665771495757,-0.265476034301768,2.32238701793042e-08,0.994952208533367,0.790993266830513,0.691226398304769
17,40,"between","132","1","a c","3","a d",156,156,156,-2.34347110922995,-8.30359506254546,-8.70823131122428,0.0203668067441864,4.53421686476339e-14,4.18660657878496e-15,3.10447337060764e-11
17,40,"between","133","1","a c","4","b d",156,156,156,0.61278043138875,-2.04842163237309,-5.00391455352519,0.540913806611973,0.0421948533981468,1.49970899287642e-06,5.36202864177469e-06
17,40,"between","134","2","b c","3","a d",156,156,156,3.54418952208629,-8.2972584048305,8.44275527692251,0.000519941137606523,4.70509216393973e-14,2.0071573564793e-14,3.39731563863723e-11
17,40,"between","135","2","b c","4","b d",156,156,156,6.500441062705,-2.04208497465813,-4.73843851922342,1.02527646395017e-09,0.0428272438904326,4.81210303267886e-06,5.64686401524194e-06
17,40,"between","136","3","a d","4","b d",156,156,156,2.9562515406187,6.25517343017237,3.70431675769909,0.00359800863133639,3.64907509430506e-09,0.000293742329460088,2.73879579689815e-05
18,40,"between","137","5","a","6","b",156,156,156,6.82191732300301,5.56587672661362,6.82191732300301,1.86797534594432e-10,1.1118152087842e-07,1.86797534594431e-10,9.8223880785017e-06
18,40,"between","138","7","c","8","d",156,156,156,9.03555157513633,7.12046786331665,9.03555157513633,5.93482733866495e-16,3.70464516933198e-11,5.93482733866495e-16,4.37954783789508e-13
18,40,"between","139","1","a c","2","b c",156,156,156,2.95099729178113,7.6157047634921,6.26241782650296,0.00365643991689036,2.35874312836656e-12,3.51612616950034e-09,5.49300315565105e-09
18,40,"between","140","1","a c","3","a d",156,156,156,1.90697236304936,8.71496669822732,9.00119072048389,0.0583622679964751,4.02255152596449e-15,7.29319165083933e-16,1.58111044275761e-14
18,40,"between","141","1","a c","4","b d",156,156,156,-4.36000654519149,8.97060028800896,11.3226898724556,2.35177691780544e-05,8.76034132164888e-16,4.51762475800621e-22,3.57513886304462e-16
18,40,"between","142","2","b c","3","a d",156,156,156,-1.04402492873177,1.09926193473522,-2.73877289398094,0.298088981035403,0.273347385438811,0.00688482145027124,0.0166624835825343
18,40,"between","143","2","b c","4","b d",156,156,156,-7.31100383697262,1.35489552451686,5.06027204595268,1.2968332418452e-11,0.177409672451732,1.16460932430448e-06,1.46782337566222e-05
18,40,"between","144","3","a d","4","b d",156,156,156,-6.26697890824085,0.255633589781645,2.32149915197175,3.43487566542441e-09,0.7985705283364,0.0215538124775758,0.0195553860978074
19,16,"between","145","5","a","6","b",60,60,60,-3.44075745510998,-2.61307289343654,-3.44075745510998,0.00106183885971669,0.01132489102927,0.00106183885971669,0.0519140621402808
19,16,"between","146","7","c","8","d",60,60,60,-4.99112649909539,-3.80693791329131,-4.99112649909539,5.46240239220293e-06,0.000332879673776537,5.46240239220293e-06,7.68497421006157e-07
19,16,"between","147","1","a c","2","b c",60,60,60,3.6591639137523,-0.0524763145921452,0.298265629571959,0.000535569412169923,0.958323493603955,0.766530914694568,0.668930879611627
19,16,"between","148","1","a c","3","a d",60,60,60,4.46132296992022,-0.896666365952868,-2.3472208240228,3.64234650779864e-05,0.373480660674213,0.0222315992870668,0.0513415551620308
19,16,"between","149","1","a c","4","b d",60,60,60,3.79102567641004,-4.53963317672818,-6.40622700037162,0.000350531913545088,2.76628623553861e-05,2.55125758419743e-08,6.32194971457978e-08
19,16,"between","150","2","b c","3","a d",60,60,60,0.802159056167921,-0.844190051360723,2.64548645359476,0.425626764600408,0.401916616803607,0.0103991840585874,0.0351500370857216
19,16,"between","151","2","b c","4","b d",60,60,60,0.131861762657741,-4.48715686213604,-6.70449262994358,0.895534820983825,3.32705764543918e-05,7.96727013724257e-09,4.62500531750836e-07
19,16,"between","152","3","a d","4","b d",60,60,60,-0.67029729351018,-3.64296681077531,-4.05900617634882,0.505240147753319,0.000563888592673524,0.000144755748694334,0.000392436692203517
20,40,"between","153","5","a","6","b",156,156,156,4.20693957482043,2.10980299230969,4.20693957482043,4.35224444742049e-05,0.0364712396463757,4.35224444742049e-05,0.400230087930492
20,40,"between","154","7","c","8","d",156,156,156,-9.63763452428756,-6.39953493764545,-9.63763452428756,1.54939774146086e-17,1.73404708334145e-09,1.54939774146086e-17,1.77215624000893e-10
20,40,"between","155","1","a c","2","b c",156,156,156,-5.16817594931523,-0.358694652107007,-1.58533626833225,7.13960765236064e-07,0.720308502214436,0.114914975765497,0.0596788298643086
20,40,"between","156","1","a c","3","a d",156,156,156,-0.920102121117027,-6.37570520578618,-7.66533061626589,0.358939992095707,1.96189419257297e-09,1.78191886157439e-12,1.06459630857043e-10
20,40,"between","157","1","a c","4","b d",156,156,156,0.707563911853152,-3.03329854801947,-4.66123326721601,0.480271837164994,0.00283409439669966,6.70027744379059e-06,9.70661778297223e-05
20,40,"between","158","2","b c","3","a d",156,156,156,4.2480738281982,-6.01701055367917,6.07999434793364,3.69434134051917e-05,1.21961435635754e-08,8.88705882702113e-09,1.38393240112319e-08
