"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8","offsetSd","offsetProp"
11,0,0,32,1,"W",1,"a c",1.03128467801291,0.0614552612682391,4.37619235988388,7.75489645888189,2,"b c",-1.23633218213104,0.846806651816855,0.475498247601813,0.754459441468189,3,"a d",-0.732985118682777,0.311552090732238,0.568905117518785,0.750445749108851,4,"b d",0.52315921425786,1.12985099015102,1.90377434395025,2.29707507015945,5,"a",2.47254873870133,5.79227208696507,6,"b",1.18963629577603,1.84243719045333,7,"c",2.42584530374285,5.80829060606304,8,"d",1.23633973073452,1.82374730799845,0.9,0.9
12,0,0,16,1,"W",1,"a c",0.674204672660898,1.51909477837272,1.9418020336977,1.63680257870547,2,"b c",-1.56370948574332,0.661667786643907,0.224063177889504,0.230704929229857,3,"a d",-0.266082841133008,0.379665237383322,0.799422620872433,0.754444925594635,4,"b d",-1.3400772552085,0.985035300880572,0.279562738836545,0.262870793368235,5,"a",1.37061232728507,1.3815009742091,6,"b",0.251812958363025,0.244917951091822,7,"c",1.0829326057936,1.44345269210213,8,"d",0.539492679854489,0.615298442457936,0.1,0.1
13,0,0,24,1,"W",1,"a c",-0.476549505790484,0.131786864918676,0.471339864565198,0.597655199637601,2,"b c",1.67944608494906,1.4666600186333,5.75193417012397,6.14961719120354,3,"a d",-0.207461769709489,0.292997623215564,0.966992105383004,1.35256590769696,4,"b d",-0.316585641172577,0.799981844370398,0.731221030352979,0.879977701773005,5,"a",0.719165984974101,1.06431936085878,6,"b",3.24157760023848,5.03204672483549,7,"c",3.11163701734459,5.0794553472617,8,"d",0.849106567867991,1.13507285054731,0.5,0.5
14,0,0,32,1,"W",1,"a c",-0.456083712350953,0.743257974607198,0.673540941639349,0.753105697475832,2,"b c",-2.20175795196767,0.0479616297438435,0.199432150693521,0.280085350484133,3,"a d",-1.21532006754742,0.284979112162476,0.360734823886383,0.4318755795905,4,"b d",-1.04605136177201,0.0783580328567813,0.675077611854773,1.21494403567519,5,"a",0.517137882762866,0.62905558614749,6,"b",0.437254881274147,0.906856237974954,7,"c",0.436486546166435,0.612185289143471,8,"d",0.517906217870578,0.918260549546042,0.9,0.9
15,0,0,24,1,"W",1,"a c",0.468423518819782,1.50013029662845,1.41846538160586,1.52943853989864,2,"b c",-0.80327467865145,0.590085878755449,0.41774702297357,0.344270548042525,3,"a d",1.23527216702015,0.227795630704822,3.41935728303432,3.7393332380989,4,"b d",1.06029758030614,1.04966848344072,3.22650877292004,2.86334882832647,5,"a",2.41891133232009,3.00157445568024,6,"b",1.82212789794681,2.4666600359246,7,"c",0.918106202289716,1.20763924199515,8,"d",3.32293302797718,3.2960905820333,0.1,0.1
16,0,0,8,1,"W",1,"a c",-0.536973074458956,1.31121865852367,0.286613606752646,0.425221328564373,2,"b c",0.566637749249427,0.00262326041024485,1.50388417021997,2.21014964981446,3,"a d",1.15748960832872,0.0144886998361477,1.74237573590772,1.72298692716641,4,"b d",0.626278464946118,0.216193372505069,1.33979980772032,0.959542530383462,5,"a",1.01449467133018,1.4264981227443,6,"b",1.42184198897014,1.64815205826395,7,"c",0.895248888486306,1.66104411076534,8,"d",1.54108777181402,1.36318524648294,0.5,0.5
17,0,0,16,1,"W",1,"a c",0.226109108325603,0.284920645150971,2.21145614088022,2.83981613795224,2,"b c",-0.692443327549119,1.53668948472927,1.10948504930688,1.71585450600572,3,"a d",0.855294169273881,2.08406176114689,5.34554589072665,8.14031467690667,4,"b d",0.762500704679624,0.164800685811384,2.42773792341542,2.70472847068502,5,"a",3.77850101580343,6.20488706852414,6,"b",1.76861148636115,2.32655093542876,7,"c",1.66047059509355,2.37490514608967,8,"d",3.88664190707103,6.14820459961564,0.9,0.9
18,0,0,8,1,"W",1,"a c",0.0243708250447851,2.0303399144415,0.82388446639913,0.825728015098007,2,"b c",0.671966680158872,0.745409528015705,1.52589044482,1.97006431183113,3,"a d",-0.156563746102401,0.822514201667408,0.994904409631841,0.662176983711963,4,"b d",0.968646255274436,0.236846584798028,3.80032544582581,6.10669055952243,5,"a",0.909394438015486,0.728428769002719,6,"b",2.6631079453229,4.53800234444466,7,"c",1.17488745560956,1.50359814242665,8,"d",2.39761492772882,4.43916346769604,0.1,0.1
19,0,0,8,1,"W",1,"a c",-0.949976721750167,0.0572081395608614,0.283556196043235,0.217627642321416,2,"b c",1.16789043765563,0.579671853169492,2.22626628535907,1.87950922286487,3,"a d",0.919281371907236,0.254018060496836,2.43098429756719,2.06317873809989,4,"b d",1.14758479165743,0.524389311491157,1.47312898790509,1.15342360366521,5,"a",1.35727024680521,1.79952341611528,6,"b",1.84969763663208,1.55583738768009,7,"c",1.25491124070115,1.63617250376753,8,"d",1.95205664273614,1.68877854835713,0.5,0.5
20,0,0,16,1,"W",1,"a c",1.10021732132979,0.543688502390886,3.96952539579861,5.72487324858705,2,"b c",-1.05653187594565,0.0242383742376054,0.460169758542272,0.512392531452965,3,"a d",0.216300993333728,0.361394088239537,1.2896873215269,2.6370227424055,4,"b d",0.337102126776776,1.15268162762449,3.04712591920244,9.18265638391376,5,"a",2.62960635866275,4.59092090234699,6,"b",1.75364783887236,6.53105386691087,7,"c",2.21484757717044,4.3776389762213,8,"d",2.16840662036467,6.70540160576324,0.9,0.9
21,0,0,32,1,"W",1,"a c",0.772749411676619,0.876121481001838,1.70009927189984,1.60783264754224,2,"b c",-0.468060856822806,1.10420547992678,0.601396668849217,0.384193936133972,3,"a d",0.547596374758575,0.926397750105501,1.40379427509011,1.35765958780611,4,"b d",0.277432778987096,1.03038182127941,0.939541113830788,0.779131243971922,5,"a",1.55194677349497,1.48368948727489,6,"b",0.770468891340003,0.632752006431394,7,"c",1.15074797037453,1.28501135474084,8,"d",1.17166769446045,1.12269045166508,0.1,0.1
22,0,0,8,1,"W",1,"a c",-0.537159055158089,0.92623396076823,0.673241387569721,0.831356601519875,2,"b c",-0.101873829057233,0.527749871144974,0.426813270838809,0.513542968519597,3,"a d",1.31995160592706,0.80389193860093,3.4181504476838,2.64826296261124,4,"b d",0.394667031167086,0.751449759728803,1.73923613896671,1.86623489154425,5,"a",2.04569591762676,2.36740725435217,6,"b",1.08302470490276,1.48583822573145,7,"c",0.550027329204265,0.679562041450636,8,"d",2.57869329332525,2.37694367835321,0.5,0.5
23,0,0,32,1,"W",1,"a c",-0.465736456464325,0.754637104587502,0.907221964469533,2.04561255548604,2,"b c",-0.584411139913681,0.754446078583933,0.795867566416948,0.947007813390844,3,"a d",-1.48482359913528,0.675540822376553,0.419723758722783,0.820909632462603,4,"b d",-0.262898968886162,0.0561178103162131,1.46640386645321,2.58084632118898,5,"a",0.663472861596158,1.56557001088803,6,"b",1.13113571643508,1.95780586766183,7,"c",0.85154476544324,1.58224467400759,8,"d",0.943063812587996,1.97163657374652,0.9,0.9
24,0,0,40,1,"W",1,"a c",0.422392389035249,0.427638422597709,1.05522582155983,0.923278637355284,2,"b c",-0.379014315906109,1.97664118320018,0.511689913696752,0.600469768230557,3,"a d",0.0413135603076269,0.815216769961835,1.18780962060993,1.19047273525944,4,"b d",0.387612819630392,0.387622125866436,1.57329228983718,1.67348986056716,5,"a",1.12151772108488,1.06062228881837,6,"b",1.04249110176697,1.35862994134383,7,"c",0.783457867628291,0.820743053797531,8,"d",1.38055095522355,1.45596064242675,0.1,0.1
25,0,0,8,1,"W",1,"a c",-0.387045199873138,1.00599292895216,1.43586533448673,1.63673292805361,2,"b c",0.35360991635572,0.297920535735667,1.14002818714035,0.958194900796244,3,"a d",-1.06056368492746,1.46679483635707,0.313299223966174,0.246686059693184,4,"b d",-0.184123312539126,0.655818885134863,1.25822580411377,1.15050771186331,5,"a",0.874582279226453,1.27066542983615,6,"b",1.19912699562706,1.02464696188215,7,"c",1.28794676081354,1.30458942432241,8,"d",0.78576251403997,0.940326149702148,0.5,0.5
26,0,0,40,1,"W",1,"a c",0.233679910615727,0.387761948146519,1.50273321141546,1.93499237247936,2,"b c",1.41456623186243,0.145498422113243,4.18713873733868,5.52231854930414,3,"a d",-0.12382138031244,0.00660965394915467,1.17041728231919,1.43680414526609,4,"b d",0.220060708542833,0.41190522867828,1.30979265227885,1.56442472586231,5,"a",1.33657524686733,1.70161554374146,6,"b",2.74846569480877,4.2847626085172,7,"c",2.84493597437707,4.327551370926,8,"d",1.24010496729902,1.4940807850577,0.9,0.9
27,0,0,8,1,"W",1,"a c",0.358750899073444,1.04960901800099,2.32706558498389,1.99167642313483,2,"b c",1.41604243456483,0.406566186055714,5.43047283382383,7.05170765747071,3,"a d",1.34209762555283,0.87265268223393,2.605921197133,2.4635368000903,4,"b d",-0.510106924531627,0.330605810543473,0.937382510268802,0.844767262130736,5,"a",2.46649339105845,2.1688946737728,6,"b",3.18392767204632,5.37793597902695,7,"c",3.87876920940386,5.25596827257626,8,"d",1.7716518537009,1.97677519285357,0.1,0.1
28,0,0,40,1,"W",1,"a c",-0.0588825844271265,0.334902708440085,0.956436841716377,1.31358485695553,2,"b c",0.495615467649856,1.05201812366781,1.33286205834867,1.3882591980619,3,"a d",1.33621773082965,0.596460164441873,5.03456207311415,7.3434737146496,4,"b d",-0.560729809598558,0.0754810923575119,0.654309639718678,0.686286574384862,5,"a",2.99549945741527,5.62887498219805,6,"b",0.993585849033675,1.14040038139378,7,"c",1.14464945003252,1.35614821822579,8,"d",2.84443585641642,5.63133013779096,0.5,0.5
29,0,0,24,1,"W",1,"a c",0.572977735044574,1.05625754618328,1.53662763954268,1.72908920226645,2,"b c",0.11321119247278,0.744391692758521,2.34240843493902,4.03521660490121,3,"a d",0.890149845453489,0.731174255506108,2.73740748255479,3.09532405943237,4,"b d",0.81675399231149,0.117490975538024,2.93230657417192,3.76821991508744,5,"a",2.13701756104874,2.55338914673579,6,"b",2.63735750455547,3.87373097530698,7,"c",1.93951803724085,3.0979197213396,8,"d",2.83485702836336,3.41276580971559,0.9,0.9
30,0,0,8,1,"W",1,"a c",0.297977604290158,0.636440417573357,0.769822115296328,0.841775604790383,2,"b c",-0.500286421872347,1.16405686115984,0.999932231172339,0.780969924963542,3,"a d",0.289581234153311,1.40291915978004,1.32355180559207,1.17073905262389,4,"b d",-0.376455618826636,1.20065731555338,1.14876735120861,0.725666836778693,5,"a",1.0466869604442,1.02570232740864,6,"b",1.07434979119047,0.732309235396747,7,"c",0.884877173234333,0.793360111985233,8,"d",1.23615957840034,0.945260261633451,0.1,0.1
31,0,0,16,1,"W",1,"a c",-0.718255535231618,0.791973864618505,0.536698791772113,0.469092913807644,2,"b c",-0.150512710429813,0.431704167576372,1.32337176943925,1.0259599261385,3,"a d",-0.954162744189393,0.570533687963744,0.446590939492799,0.484836671516838,4,"b d",0.339545770666132,1.60234347113588,2.37039778535683,2.22308171600252,5,"a",0.491644865632456,0.471499899012071,6,"b",1.84688477739804,1.7842536988266,7,"c",0.930035280605681,0.880624118264326,8,"d",1.40849436242481,1.86015647930603,0.5,0.5
32,0,0,8,1,"W",1,"a c",1.79313049154764,0.107555469110963,2.65438929762054,3.26026461990419,2,"b c",-1.0638584088097,2.05683394999436,0.416796314353296,0.836863731786358,3,"a d",-0.413364326115834,0.140781169983619,0.321824074253812,0.624714997748391,4,"b d",-0.347970981455076,0.401446131456596,0.374829952165451,0.395754722361064,5,"a",1.48810668593717,2.56775649970313,6,"b",0.395813133259374,0.632760283370906,7,"c",1.53559280598692,2.57338886187994,8,"d",0.348327013209632,0.505929698222505,0.9,0.9
33,0,0,40,1,"W",1,"a c",1.10858814962071,1.09317209539277,3.70103967086904,4.24565338964861,2,"b c",-0.153537463450512,0.0327230683918684,0.928524763287161,0.930612412861359,3,"a d",-0.0457875878871107,0.940858170596996,0.836487197167745,0.85146900994548,4,"b d",0.0833603023415327,0.779044915789414,1.26770810894584,1.21596116096029,5,"a",2.26876343401839,3.36659978054921,6,"b",1.0981164361165,1.08930558619381,7,"c",2.3147822170781,3.35742074905294,8,"d",1.05209765305679,1.06532166218478,0.1,0.1
34,0,0,8,1,"W",1,"a c",1.50160484904029,1.5739298596511,6.56451643848968,6.09106165116576,2,"b c",0.199240615973542,0.53026140445003,1.12340053725809,0.850237656321027,3,"a d",1.95082523345718,0.0257308169689624,5.93253591175954,5.47050039472928,4,"b d",-0.861375189934401,0.743750552676787,0.273928958643386,0.414152599261802,5,"a",6.24852617512461,5.60231763822743,6,"b",0.698664747950739,0.780913694992718,7,"c",3.84395848787389,5.05430853679143,8,"d",3.10323243520146,4.75229494882124,0.5,0.5
35,0,0,8,1,"W",1,"a c",0.360132433727333,0.190250019532152,2.07749682815971,2.31840775257903,2,"b c",-1.27045444809114,0.599719155890547,0.235470374640303,0.268953215564563,3,"a d",1.04726806935925,1.62251318072448,3.87584384420823,3.54155413229012,4,"b d",-1.58579413530696,1.15110819107531,0.447037250448239,0.770082652645634,5,"a",2.97667033618397,3.0370989360972,6,"b",0.341253812544271,0.567837068194408,7,"c",1.15648360140001,1.85658644107097,8,"d",2.16144054732823,3.04386037104833,0.9,0.9
36,0,0,32,1,"W",1,"a c",1.19966900066474,0.544856545564307,3.68905770543825,4.13221981523362,2,"b c",0.809050747713506,0.682032172593263,1.83557763709594,1.63847405040629,3,"a d",-1.36269983793879,0.020785170424156,0.273335360589881,0.352915717229603,4,"b d",1.25201195913078,0.321118196519536,3.82653814029592,3.3320934605852,5,"a",1.98119653301406,3.38030720742702,6,"b",2.83105788869593,2.79123783477229,7,"c",2.7623176712671,3.25508438944824,8,"d",2.0499367504429,2.95482732887712,0.1,0.1
37,0,0,16,1,"W",1,"a c",0.438749596288214,0.673641743339804,2.07982062124341,1.76078044426206,2,"b c",-0.222570527988846,0.673930703168514,0.754952353235799,0.835335270002399,3,"a d",1.00024630486048,0.851810473894156,2.74884107121815,2.51273072705708,4,"b d",1.54815807555412,0.183626444230492,4.73814053850215,5.03879575141736,5,"a",2.41433084623078,2.16119112240003,6,"b",2.74654644586897,4.08867444219154,7,"c",1.41738648723961,1.51353249710599,8,"d",3.74349080486015,4.04493978555712,0.5,0.5
38,0,0,16,1,"W",1,"a c",0.596605655960339,0.758433311534945,2.1848037003225,2.88665613131565,2,"b c",-1.84743620613563,1.26747834595159,0.492936188933216,0.919256246774702,3,"a d",-0.259521394689708,0.904816828109379,5.06346808749254,12.461475946577,4,"b d",0.811872601209986,0.502327258191007,7.26397844011483,15.7737505798516,5,"a",3.62413589390752,9.01720785953776,6,"b",3.87845731452402,11.5166355083213,7,"c",1.33886994462786,2.27586609124898,8,"d",6.16372326380368,14.0278890628326,0.9,0.9
39,0,0,16,1,"W",1,"a c",1.26028895667791,0.75313883993069,4.44835731192064,3.61538086639575,2,"b c",-0.813174409417497,0.324888765293618,0.528497369059449,0.718412196472925,3,"a d",-0.754600807368931,0.3358950150227,0.304804003066219,0.271580705769088,4,"b d",0.705112631238677,0.0269745998927619,2.33953215964925,1.8857368131864,5,"a",2.37658065749343,3.28497702412177,6,"b",1.43401476435435,1.67833026942703,7,"c",2.48842734049004,3.24648116785476,8,"d",1.32216808135773,1.68070012768125,0.1,0.1
40,0,0,32,1,"W",1,"a c",0.917142491279875,0.0201544856313957,3.00983436734683,3.33751687327761,2,"b c",0.70762796134349,1.82967145249163,2.99151135505806,2.78286008954253,3,"a d",2.22199030209844,0.763378548544094,9.78784237888775,8.09791861250259,4,"b d",1.87801164877396,0.489299552368269,6.51729593744929,7.36683750882258,5,"a",6.39883837311729,7.0296839194112,6,"b",4.75440364625367,5.80277885084342,7,"c",3.00067286120244,3.04825887227992,8,"d",8.15256915816852,7.85421491052925,0.5,0.5
41,0,0,8,1,"W",1,"a c",-1.09445765113243,0.249833668558386,0.784100807901804,0.687469645721353,2,"b c",-1.13623312615575,0.0550382574772583,0.521045395534516,0.687200969233925,3,"a d",1.18965252932928,1.35522599902515,4.42042648854633,4.26171095883682,4,"b d",1.28005992735976,0.446311821930837,8.57063345834675,7.15830641714577,5,"a",2.60226364822406,3.49604558986355,6,"b",4.54583942694063,6.43520858745563,7,"c",0.65257310171816,0.677781203694964,8,"d",6.49552997344654,6.08123665590951,0.9,0.9
42,0,0,40,1,"W",1,"a c",2.02400454234092,0.452899406031164,7.70760973185354,6.18221655751673,2,"b c",0.338885156215085,1.3192866271611,1.79190660169295,1.82195410299725,3,"a d",-0.541591451356916,1.12467730176591,0.556774859489381,0.535219388289373,4,"b d",0.120925846981658,0.153122466823266,1.34706554937393,1.5192044737891,5,"a",4.13219229567146,5.65286191702609,6,"b",1.56948607553344,1.68173407986259,7,"c",4.74975816677324,5.41907587626525,8,"d",0.951920204431657,1.19954857824949,0.1,0.1
43,0,0,16,1,"W",1,"a c",-0.987015544259356,0.145761886836124,0.474000021245484,0.370735821197099,2,"b c",-1.44672700122332,1.10002662480615,0.299722109366958,0.260487864803355,3,"a d",1.85114957816081,0.272983887368217,12.3310757074671,11.4861666385553,4,"b d",1.94806542284282,0.495804415724431,7.88483206290382,9.4637642968838,5,"a",6.40253786435627,10.009292435914,6,"b",4.09227708613539,7.63001600847724,7,"c",0.386861065306221,0.327377998796567,8,"d",10.1079538851854,10.5960667399916,0.5,0.5
44,0,0,8,1,"W",1,"a c",-0.511816152005716,1.58685562659484,0.856914256023915,0.548200804405927,2,"b c",-0.70295991682952,0.847797585479823,0.463963548604217,0.249918499968236,3,"a d",-0.192463983392447,0.615480262372199,0.786295770645809,0.736984729354707,4,"b d",0.4165229779408,0.106236105565311,1.43800936335425,1.47418610202181,5,"a",0.821605013334862,0.628524312692397,6,"b",0.950986455979234,1.13856191273825,7,"c",0.660438902314066,0.458877230051083,8,"d",1.11215256700003,1.17511759725166,0.9,0.9
45,0,0,40,1,"W",1,"a c",-0.0161703937456406,0.488897401792928,1.06215412430916,1.12860523560129,2,"b c",0.343154983987554,0.254556347631838,1.08335924316142,1.02265665368243,3,"a d",-2.08367636514923,0.5490308829956,0.116280243354257,0.109390385996815,4,"b d",1.46104440628314,0.0530432057221394,4.8333169330714,4.11889175193987,5,"a",0.589217183831706,0.92802003275304,6,"b",2.95833808811641,3.52868246191941,7,"c",1.07275668373529,1.07015007286667,8,"d",2.47479858821283,3.7435529186973,0.1,0.1
46,0,0,16,1,"W",1,"a c",1.31220726274255,1.14936764964062,4.24218453990802,3.54674135662572,2,"b c",-0.549203582698338,0.334579334105648,0.651632405973503,0.691633148910662,3,"a d",-0.502444436852369,1.85231783422245,0.64492900189132,0.511482405927078,4,"b d",-1.07807576528669,1.68903177102086,0.49916749140323,0.695536646343436,5,"a",2.44355677089967,3.09076045962342,6,"b",0.575399948688366,0.686690966498281,7,"c",2.44690847294076,3.10567886176111,8,"d",0.572048246647275,0.605106056105778,0.5,0.5
47,0,0,8,1,"W",1,"a c",-2.19937729051748,0.56075421437972,0.240327440400335,0.415671475893819,2,"b c",-1.30394762001608,0.178162871566052,0.215137528658705,0.219243861655294,3,"a d",0.535141425303052,0.0749376413224532,2.09434722859128,3.61883269387044,4,"b d",-0.813409431648212,0.722161042944369,0.851237651780806,0.779933503564912,5,"a",1.16733733449581,2.66621688783559,6,"b",0.533187590219755,0.643585915142118,7,"c",0.22773248452952,0.321298682830696,8,"d",1.47279244018605,2.60909958968341,0.9,0.9
48,0,0,16,1,"W",1,"a c",-1.17001885926018,0.242532952494803,0.335252970119007,0.314878978871012,2,"b c",0.116371525934105,1.3872681807396,1.0259890465874,0.928894160480016,3,"a d",-0.213151616854593,1.18573752875492,1.12362244292731,0.98919972218323,4,"b d",-0.801123184489805,0.172336901655326,0.417360645206513,0.397339786346522,5,"a",0.729437706523158,0.825738854500423,6,"b",0.721674845896955,0.767784354291856,7,"c",0.680621008353202,0.767207496206744,8,"d",0.770491544066911,0.823767324612527,0.1,0.1
49,0,0,40,1,"W",1,"a c",-0.708936367650521,0.163529304321318,0.442390603421164,0.529625958774052,2,"b c",-0.870355349314797,0.198157233040415,0.625117153784139,1.08583899204351,3,"a d",0.0741580325813451,0.211142738706893,1.38449867463296,1.47647818967564,4,"b d",-0.0706789360306596,0.108911993884176,1.06076344300506,1.01126447730613,5,"a",0.913444639027062,1.19973900583619,6,"b",0.842940298394599,1.06534678501302,7,"c",0.533753878602651,0.853809251407083,8,"d",1.22263105881901,1.26790564788052,0.5,0.5
50,0,0,40,1,"W",1,"a c",-1.4464179811251,2.04639586763469,0.301703091636259,0.388696380599115,2,"b c",0.378082877832049,0.202297371309098,1.52328117827634,2.45700923348448,3,"a d",-1.27932066360542,1.65870405094106,0.512604950996567,0.793431603278972,4,"b d",-0.0791865019654504,1.5942073998807,1.14265039827762,1.38135414880469,5,"a",0.407154021316413,0.629785142337013,6,"b",1.33296578827698,1.98970104131095,7,"c",0.912492134956302,1.85273062649626,8,"d",0.827627674637094,1.16330167435688,0.9,0.9
51,0,0,24,1,"W",1,"a c",-0.457508255769642,0.0246932388932552,0.60809227327395,0.650373172881795,2,"b c",0.131722960698148,0.104995050290056,0.841234224484801,0.756310978227542,3,"a d",-0.672717439636458,1.68740618216401,0.560904694278835,0.562586101742921,4,"b d",0.622937646981865,0.735037830330814,2.18474455989284,1.89192382416158,5,"a",0.584498483776393,0.602034721670364,6,"b",1.51298939218882,1.57872846396042,7,"c",0.724663248879376,0.707664241641157,8,"d",1.37282462708584,1.60615495073285,0.1,0.1
52,0,0,40,1,"W",1,"a c",1.26919413346861,0.51492574627262,3.26510918399881,5.0588229681154,2,"b c",-0.9494376380777,1.34370160875897,0.383666690560585,0.392342158637094,3,"a d",0.660564152959313,1.00219244637556,1.9902953618152,2.68606534709926,4,"b d",0.484067569003717,0.486102421855997,1.65818074457961,2.37529999239758,5,"a",2.627702272907,4.07518244309732,6,"b",1.0209237175701,1.80901762272707,7,"c",1.8243879372797,3.84861224759495,8,"d",1.8242380531974,2.52488598411015,0.5,0.5
