"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
2,24,"within","11","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,-0.700390208864161,-0.929331683305361,-0.863035906027327,0.486038653875212,0.355957084756964,0.39110764007644,0.490798592567444
2,24,"within","12","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-0.805758647365849,-0.540933891416639,-0.608471358206317,0.423150232027538,0.590295273779558,0.544872808557557,0.603311419487
2,24,"within","13","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-0.0557832909714819,0.0562080879806778,0.0310444570513426,0.955675661076202,0.955338484565477,0.975323708649141,0.988812685012817
2,24,"within","14","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-0.105368438501688,0.388397791888723,-0.25456454782101,0.916389175116893,0.698917502097498,0.799816601728835,0.623094320297242
2,24,"within","15","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,0.644606917892679,0.985539771286039,0.89408036307867,0.521319306362583,0.327802329376413,0.374386965759114,0.422341465950013
2,24,"within","16","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,0.749975356394368,0.597141979397316,0.63951581525766,0.455819210363146,0.55236711822535,0.524605049729632,0.527059078216553
3,16,"within","17","5","a","6","b",45.0000000000002,45.0000000000001,45.0000000000002,0.249098134358908,0.494667399770968,0.249098134358908,0.804418347903914,0.623241460187218,0.804418347903914,0.611692206002772
3,16,"within","18","7","c","8","d",45.0000000000001,45.0000000000001,45.0000000000001,-0.211057163607593,-0.110402798584396,-0.211057163607593,0.833795554245783,0.912580854237518,0.833795554245783,0.977935066912323
3,16,"within","19","1","a c","2","b c",45,45.0000000000001,45.0000000000002,-0.95111777831177,-0.307479500157153,-0.569212487592836,0.346625349497401,0.759897011779266,0.57204236840858,0.979949951171875
3,16,"within","20","1","a c","3","a d",45,45.0000000000001,45.0000000000001,-0.696858570248227,-0.73532874050812,-0.727845475938381,0.489475739542596,0.465954650817116,0.470478571155395,0.528167724609375
3,16,"within","21","1","a c","4","b d",45,45.0000000000001,45.0000000000001,-0.310761254299885,0.271716105268969,-0.00933135225562014,0.757417048962258,0.787083049093523,0.992596012883245,0.743560791015625
3,16,"within","22","2","b c","3","a d",45,45.0000000000001,45.0000000000001,0.254259208063542,-0.427849240350967,0.158632988345545,0.800453589115293,0.670801579602357,0.87466782371825,0.93988037109375
3,16,"within","23","2","b c","4","b d",45,45.0000000000001,45.0000000000001,0.640356524011885,0.579195605426122,0.559881135337216,0.525188272119002,0.565345486545454,0.578337064544715,0.528167724609375
3,16,"within","24","3","a d","4","b d",45,45.0000000000001,45,0.386097315948342,1.00704484577709,0.718514123682761,0.701244078418263,0.319297767418437,0.476154690144854,0.2978515625
4,40,"within","25","5","a","6","b",117.000000000001,117.000000000001,117.000000000001,-0.729029872848622,-0.478370977900905,-0.729029872848622,0.46744023213591,0.633278863662849,0.46744023213591,0.599448719504714
4,40,"within","26","7","c","8","d",117,117.000000000001,117,-0.242773339583229,-0.222205535632623,-0.242773339583229,0.808606076906417,0.824541296228685,0.808606076906417,0.528229004547411
4,40,"within","27","1","a c","2","b c",117,117.000000000002,117.000000000001,-0.0236863272862504,-0.0707910328432364,-0.30082741967309,0.981143162266227,0.94368492920288,0.764080026323709,0.920592268303153
4,40,"within","28","1","a c","3","a d",117,117.000000000001,117.000000000001,0.225020109219379,0.110345288490316,0.0029784893036939,0.822356171896827,0.912324596023236,0.997628585394751,0.816038981765814
4,40,"within","29","1","a c","4","b d",117,117.000000000001,117.000000000001,-0.236863272862504,-0.495382403459587,-0.762493261745654,0.813177079633878,0.621259350983359,0.447300165239133,0.580806766107344
4,40,"within","30","2","b c","3","a d",117,117.000000000001,117.000000000001,0.248706436505629,0.181136321333553,-0.303805908976784,0.804023907302869,0.856573987839323,0.761815382394372,0.86803340303959
4,40,"within","31","2","b c","4","b d",117,117.000000000001,117,-0.213176945576253,-0.42459137061635,-0.461665842072564,0.831559957234107,0.671914342054819,0.645178185006105,0.492910020144336
4,40,"within","32","3","a d","4","b d",117,117,117.000000000001,-0.461883382081883,-0.605727691949903,-0.765471751049348,0.645022626265637,0.545868858920811,0.445532091331943,0.443733318028535
5,24,"within","33","5","a","6","b",68.9999999999996,68.9999999999996,68.9999999999996,0.456000283568527,0.26568608065792,0.456000283568527,0.649821755875563,0.791273212819758,0.649821755875563,0.572421357244807
5,24,"within","34","7","c","8","d",68.9999999999999,68.9999999999996,68.9999999999999,0.777233200246656,0.5190984988865,0.777233200246656,0.439677829127779,0.605353111027865,0.439677829127779,0.67308916675124
5,24,"within","35","1","a c","2","b c",68.9999999999999,68.9999999999996,68.9999999999999,-0.22606061379954,-0.284212297572652,-0.0137787382152228,0.821822579984032,0.777098866225858,0.989046268435608,0.9218088388443
5,24,"within","36","1","a c","3","a d",68.9999999999999,68.9999999999996,68.9999999999999,-0.22606061379954,-0.105022658206342,0.165344858582675,0.821822579984032,0.916662531500636,0.869156036691729,0.899570107460022
5,24,"within","37","1","a c","4","b d",68.9999999999999,68.9999999999996,68.9999999999999,0.342516081514455,0.554926497966493,0.950732936850381,0.733003748730098,0.580739457072138,0.345058362264473,0.583806157112122
5,24,"within","38","2","b c","3","a d",68.9999999999999,68.9999999999996,68.9999999999999,0,0.17918963936631,-0.179123596797898,1,0.858313941609724,0.858365597681598,0.643142223358155
5,24,"within","39","2","b c","4","b d",68.9999999999999,68.9999999999996,68.9999999999999,0.568576695313995,0.839138795539145,0.964511675065604,0.571489396657908,0.404289327493756,0.338157748301237,0.45587432384491
5,24,"within","40","3","a d","4","b d",68.9999999999999,68.9999999999996,68.9999999999999,0.568576695313995,0.659949156172834,0.785388078267706,0.571489396657908,0.511483435397003,0.434914647474073,0.374750375747681
6,40,"within","41","5","a","6","b",117,117.000000000001,117,0.183152967928744,0.208293623542012,0.183152967928744,0.854995006303139,0.835361878303077,0.854995006303139,0.952192598049219
6,40,"within","42","7","c","8","d",117.000000000001,117.000000000001,117.000000000001,0.309531804442635,0.391505649468814,0.309531804442635,0.757467608877484,0.696135631231099,0.757467608877484,0.640043484586962
6,40,"within","43","1","a c","2","b c",117.000000000001,117.000000000001,117,-0.141662096643011,-0.0333453442830182,0.0398146625348817,0.887590552677754,0.973456014317505,0.968308746081131,0.878507070085107
6,40,"within","44","1","a c","3","a d",117.000000000001,117.000000000001,117,-0.201309295229542,0.0962051216447493,0.0870945742950539,0.840806299833089,0.923522256299689,0.930745222242148,0.714597444986794
6,40,"within","45","1","a c","4","b d",117.000000000001,117.000000000001,117,-0.0745589982331639,0.424122133296717,0.360820379222366,0.94069292591422,0.67225553272964,0.718884376341422,0.617864971896779
6,40,"within","46","2","b c","3","a d",117.000000000001,117.000000000001,117,-0.0596471985865311,0.129550465927767,-0.0472799117601721,0.952538387795114,0.897144550550133,0.962370747599227,0.920592268303153
6,40,"within","47","2","b c","4","b d",117.000000000001,117.000000000001,117,0.0671030984098475,0.457467477579735,0.321005716687484,0.946614162643642,0.648183429923539,0.748778744628374,0.714597444986794
6,40,"within","48","3","a d","4","b d",117.000000000001,117.000000000001,117,0.126750296996379,0.327917011651967,0.273725804927312,0.899355607114337,0.743560487076568,0.784777984547431,0.857582336164342
7,32,"within","49","5","a","6","b",93.0000000000004,92.9999999999992,93.0000000000004,0.0746492803739193,-0.178144159607311,0.0746492803739193,0.940654099745857,0.858997234651392,0.940654099745857,0.666218223036798
7,32,"within","50","7","c","8","d",92.9999999999998,92.9999999999992,92.9999999999998,-0.87083342280048,-0.686032108565447,-0.87083342280048,0.386087482258828,0.494399618644337,0.386087482258828,0.700584538434694
7,32,"within","51","1","a c","2","b c",92.9999999999992,92.9999999999992,93.0000000000004,-0.104761855226809,-0.448756609256229,-0.289773728770139,0.916790390073032,0.654651149175288,0.772634420770655,0.91921989293769
7,32,"within","52","1","a c","3","a d",92.9999999999992,92.9999999999992,93.0000000000004,-0.419047420907238,-0.807887622047454,-0.967272869274972,0.676147764293525,0.421216922895306,0.335916374415228,0.421125980094075
7,32,"within","53","1","a c","4","b d",92.9999999999992,92.9999999999992,93.0000000000004,-0.0241758127446483,-0.611064899365442,-0.636685939269602,0.980764169109516,0.542647304025079,0.525893497022493,0.598772788885981
7,32,"within","54","2","b c","3","a d",92.9999999999992,92.9999999999992,93.0000000000004,-0.314285565680429,-0.359131012791225,0.677499140504833,0.754008113191282,0.720311173518804,0.499771295453213,0.637883335351944
7,32,"within","55","2","b c","4","b d",92.9999999999992,92.9999999999992,93.0000000000004,0.0805860424821612,-0.162308290109213,-0.346912210499463,0.935944332944744,0.871415220336838,0.729441039368534,0.611692206002772
7,32,"within","56","3","a d","4","b d",92.9999999999992,92.9999999999992,92.9999999999998,0.39487160816259,0.196822722682012,0.33058693000537,0.693841821192522,0.844395764252716,0.741700141235216,0.664521542843431
8,40,"within","57","5","a","6","b",117,117,117,0.179164777707783,0.123119745352745,0.179164777707783,0.858118217263856,0.902223522507684,0.858118217263856,0.91025829340904
8,40,"within","58","7","c","8","d",117.000000000001,117,117.000000000001,1.07048824683963,0.951189914746517,1.07048824683963,0.286602966933053,0.343468795151281,0.286602966933053,0.275204537110011
8,40,"within","59","1","a c","2","b c",117,117,117.000000000001,1.02206788797256,1.26948673024794,1.12383132745252,0.308857431562631,0.206786847405265,0.26338515284975,0.187617081252029
8,40,"within","60","1","a c","3","a d",117.000000000001,117,117.000000000001,1.06529734546988,1.85502076232457,1.70587069263454,0.288934889305058,0.0661106009939289,0.0906854618996861,0.118149067602644
8,40,"within","61","1","a c","4","b d",117.000000000001,117,117.000000000001,0.172917829989314,0.759651645750403,0.91021049661444,0.863014800553487,0.448990749774116,0.364582860397882,0.28258411218485
8,40,"within","62","2","b c","3","a d",117.000000000001,117,117.000000000001,0.0432294574973286,0.58553403207663,-0.582039365182022,0.965592313466286,0.559316399317084,0.561660025952802,0.382644861350855
8,40,"within","63","2","b c","4","b d",117.000000000001,117,117,-0.849150057983241,-0.509835084497539,-0.213620830838083,0.39753190545164,0.611127385163694,0.831214565809913,1
8,40,"within","64","3","a d","4","b d",117.000000000001,117,117.000000000001,-0.892379515480569,-1.09536911657417,-0.795660196020105,0.374021244124514,0.275604660957172,0.427840869436701,0.226507542605759
9,8,"within","65","5","a","6","b",21,21,21,-0.25208716520399,-0.122190772589535,-0.25208716520399,0.803424477732718,0.903909712010837,0.803424477732718,0.93988037109375
9,8,"within","66","7","c","8","d",21,21,21,0.143439874873353,-0.386772583164012,0.143439874873353,0.887310293735901,0.702816038538087,0.887310293735901,0.705718994140625
9,8,"within","67","1","a c","2","b c",21,21,21,0.0254410925657392,0.124393199411245,0.0508117599279948,0.979943344352719,0.902186984986249,0.959955733840797,0.84375
9,8,"within","68","1","a c","3","a d",21,21,21,0.432498573617567,-0.0626943930245825,0.177841159747982,0.669788051398233,0.950602771244001,0.860552028411165,1
9,8,"within","69","1","a c","4","b d",21,21,21,0.254410925657392,-0.359891440228794,-0.228652919675977,0.801652756461721,0.722522396985994,0.821350644855645,0.7421875
9,8,"within","70","2","b c","3","a d",21,21,21,0.407057481051828,-0.187087592435828,-0.127029399819987,0.688085001487625,0.853387680129709,0.900125612752124,0.9453125
9,8,"within","71","2","b c","4","b d",21,21,21,0.228969833091653,-0.48428463964004,-0.279464679603971,0.821107526779771,0.633196265465944,0.782622204690165,0.7421875
9,8,"within","72","3","a d","4","b d",21,21,21,-0.178087647960175,-0.297197047204212,-0.406494079423958,0.860360880927637,0.769235970611266,0.688492471703224,0.84375
10,8,"within","73","5","a","6","b",21,21,21,-0.732468859944934,-0.580640687969536,-0.732468859944934,0.471979326448088,0.567662111248485,0.471979326448088,0.528167724609375
10,8,"within","74","7","c","8","d",21,21,21,0.154248707834012,-0.0282521297703577,0.154248707834012,0.878886431776786,0.977727831238944,0.878886431776786,0.528167724609375
10,8,"within","75","1","a c","2","b c",21,21,21.0000000000001,-0.408493259869235,-0.438220606764061,-0.921244625765818,0.687047039344786,0.66570111756753,0.367385705954444,0.640625
10,8,"within","76","1","a c","3","a d",21,21,21,-0.245095955921541,-0.0476229114115624,-0.135477150847914,0.808761336405159,0.962466778938447,0.89352484883058,0.84375
10,8,"within","77","1","a c","4","b d",21,21,21,0,-0.430552240439663,-0.352240592204577,1,0.671180612524349,0.728168198710233,0.640625
10,8,"within","78","2","b c","3","a d",21,21,21,0.163397303947694,0.390597695352499,-0.785767474917903,0.871767908975395,0.700028820945061,0.44078014051271,0.546875
10,8,"within","79","2","b c","4","b d",21,21,21,0.408493259869235,0.00766836632439785,0.569004033561241,0.687047039344786,0.993953970942985,0.575389219312886,0.546875
10,8,"within","80","3","a d","4","b d",21,21,21,0.245095955921541,-0.382929329028101,-0.216763441356663,0.808761336405159,0.705620798672008,0.830484671553934,0.4609375
11,24,"within","81","5","a","6","b",69.0000000000002,68.9999999999999,69.0000000000002,-1.57954149819764,-1.39504827660039,-1.57954149819764,0.118785627502317,0.167475713673988,0.118785627502317,0.116009947907792
11,24,"within","82","7","c","8","d",69.0000000000002,68.9999999999999,69.0000000000002,-0.935926031591121,-0.987025888034792,-0.935926031591121,0.352575464782572,0.327078520550507,0.352575464782572,0.305598941054804
11,24,"within","83","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,-1.05417429277522,-1.94993632587837,-1.96903336779854,0.295480574752954,0.055248047260633,0.0529666114338482,0.0646493434906007
11,24,"within","84","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-0.934078487269183,-1.66142092804771,-1.67434810186951,0.353520795047027,0.10116635158526,0.0985895358413313,0.0366492271423341
11,24,"within","85","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-0.306911502959874,-1.68438079510281,-1.90205944372376,0.759835057656169,0.0966268064056339,0.0613382751043306,0.101096391677857
11,24,"within","86","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,0.120095805506038,0.288515397830663,-0.294685265929033,0.904756264051476,0.773817207636833,0.769119115051222,0.899570107460022
11,24,"within","87","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,0.747262789815346,0.265555530775557,0.06697392407478,0.45744395820528,0.791373352978685,0.946796149990707,0.768296360969544
11,24,"within","88","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,0.627166984309308,-0.0229598670551066,-0.227711341854253,0.532619650972386,0.981748555315036,0.820544064021376,0.768296360969544
12,24,"within","89","5","a","6","b",68.9999999999996,69.0000000000002,68.9999999999996,0.98720782572511,0.175848937610354,0.98720782572511,0.326989981248923,0.860927688457306,0.326989981248923,0.579374549847749
12,24,"within","90","7","c","8","d",68.9999999999999,69.0000000000002,68.9999999999999,-1.03664873180714,-1.51526613562485,-1.03664873180714,0.303518973920354,0.134272913154805,0.303518973920354,0.296010728090011
12,24,"within","91","1","a c","2","b c",68.9999999999996,69.0000000000002,68.9999999999999,0.185310207343021,-0.144188917123383,0.258686622427459,0.853529378078791,0.885771604482209,0.796647171404836,0.966447234153748
12,24,"within","92","1","a c","3","a d",68.9999999999996,69.0000000000002,68.9999999999996,-0.0669175748738686,-1.33998785317478,-1.03474648970984,0.946840845828186,0.184645514236623,0.304400321774109,0.422341465950013
12,24,"within","93","1","a c","4","b d",68.9999999999996,69.0000000000002,68.9999999999999,0.787568381207838,-0.947110983553934,-0.0931271840738852,0.433646330138538,0.346887422279782,0.926072399954566,0.603311419487
12,24,"within","94","2","b c","3","a d",68.9999999999996,69.0000000000002,68.9999999999999,-0.252227782216889,-1.1957989360514,1.29343311213729,0.801614823322703,0.235868374399511,0.200174728966861,0.197378396987915
12,24,"within","95","2","b c","4","b d",68.9999999999996,69.0000000000002,68.9999999999999,0.602258173864817,-0.802922066430551,-0.351813806501344,0.548976394508023,0.424776916725694,0.72605007326285,0.583806157112122
12,24,"within","96","3","a d","4","b d",68.9999999999996,69.0000000000002,68.9999999999999,0.854485956081707,0.392876869620845,0.94161930563595,0.395792875065787,0.695621589938218,0.349672686063987,0.508766055107117
13,32,"within","97","5","a","6","b",93.000000000001,92.9999999999992,93.000000000001,0.716464062165003,0.649747292360119,0.716464062165003,0.475500203813811,0.517457147457622,0.475500203813811,0.720506835068313
13,32,"within","98","7","c","8","d",92.9999999999998,92.9999999999992,92.9999999999998,-0.375253649726992,-0.383828231098711,-0.375253649726992,0.708326306536174,0.701981882910925,0.708326306536174,0.859336470521677
13,32,"within","99","1","a c","2","b c",93.0000000000004,92.9999999999992,92.9999999999992,0.163624833719487,0.510967871370951,0.565262835941787,0.870381555726703,0.610584445155497,0.573256150774723,0.677999433595687
13,32,"within","100","1","a c","3","a d",93.0000000000004,92.9999999999992,92.9999999999998,0.0837150312053189,-0.219880390135223,-0.171870456874192,0.933462941514593,0.826446232073759,0.863912814663646,0.732881891075522
13,32,"within","101","1","a c","4","b d",93.0000000000004,92.9999999999992,92.9999999999998,0.026636600838056,0.188033171464703,0.21770257870731,0.978806654274847,0.851260320809675,0.82813779816475,0.860930136404932
13,32,"within","102","2","b c","3","a d",93.0000000000004,92.9999999999992,92.9999999999992,-0.079909802514168,-0.730848261506174,0.737133292815979,0.936480697531605,0.466709149895288,0.462896942091401,0.536062451545149
13,32,"within","103","2","b c","4","b d",93.0000000000004,92.9999999999992,92.9999999999998,-0.136988232881431,-0.322934699906248,-0.347560257234477,0.891336224795732,0.747469644844162,0.728955826329287,0.948543506674469
13,32,"within","104","3","a d","4","b d",93.0000000000004,92.9999999999992,92.9999999999998,-0.0570784303672629,0.407913561599926,0.389573035581502,0.954605174765351,0.684274701927022,0.697742985165341,0.90459560835734
14,8,"within","105","5","a","6","b",21,21.0000000000001,21,1.0334637673175,0.736434661406567,1.0334637673175,0.313142540690931,0.469613728057132,0.313142540690931,0.40374755859375
14,8,"within","106","7","c","8","d",21,21.0000000000001,21,-0.212397710299924,0.0566827803650988,-0.212397710299924,0.833844873007046,0.955333758066476,0.833844873007046,0.899932861328125
14,8,"within","107","1","a c","2","b c",21,21.0000000000001,21,0.471618689815668,0.118978704438146,0.977929454758502,0.642062132650776,0.906423043181632,0.339241386976313,0.7421875
14,8,"within","108","1","a c","3","a d",21,21.0000000000001,21,0,-0.361678460170588,0.112838014010596,1,0.721206016368343,0.911230695768606,0.640625
14,8,"within","109","1","a c","4","b d",21,21.0000000000001,21,0.108835082265154,0.560818721354071,0.564190070052982,0.914366550346736,0.580856299222144,0.578601371449009,0.640625
14,8,"within","110","2","b c","3","a d",21,21.0000000000001,21,-0.471618689815668,-0.480657164608733,0.865091440747906,0.642062132650776,0.635729720977327,0.396763779460067,0.9453125
14,8,"within","111","2","b c","4","b d",21,21.0000000000001,21,-0.362783607550514,0.441840016915926,-0.41373938470552,0.720392369544263,0.663121450805522,0.68325986972144,0.7421875
14,8,"within","112","3","a d","4","b d",21,21.0000000000001,21,0.108835082265154,0.922497181524659,0.451352056042386,0.914366550346736,0.366747370495051,0.656362390709583,0.3828125
15,16,"within","113","5","a","6","b",44.9999999999998,45.0000000000001,44.9999999999998,-1.17977592492013,-1.19503200467256,-1.17977592492013,0.244288842693964,0.23833483244446,0.244288842693964,0.369401322677732
15,16,"within","114","7","c","8","d",45,45.0000000000001,45,-1.7604442201953,-1.69555891990958,-1.7604442201953,0.085127908269299,0.0968788930657489,0.085127908269299,0.133638956118375
15,16,"within","115","1","a c","2","b c",45.0000000000001,45.0000000000001,45.0000000000002,0.709877465765764,0.00757901036155356,0.028722406334816,0.481442631141505,0.993986383020011,0.977212992373891,0.820892333984375
15,16,"within","116","1","a c","3","a d",45.0000000000001,45.0000000000001,45.0000000000001,0.597791550118538,-0.346346965568927,-0.411687824132361,0.552975722726954,0.730696233687555,0.682522630456478,0.743560791015625
15,16,"within","117","1","a c","4","b d",45.0000000000001,45.0000000000001,45,-0.0747239437648173,-2.04395644440832,-1.72334438008895,0.940765554187213,0.0468368100696152,0.0916919870934138,0.104583740234375
15,16,"within","118","2","b c","3","a d",45.0000000000001,45.0000000000001,45.0000000000001,-0.112085915647226,-0.353925975930481,0.440410230467177,0.911253780114676,0.72504734230092,0.661748391834661,0.705718994140625
15,16,"within","119","2","b c","4","b d",45.0000000000001,45.0000000000001,45,-0.784601409530582,-2.05153545476987,-1.75206678642377,0.436798360199569,0.0460619893233128,0.0865747642131262,0.083251953125
15,16,"within","120","3","a d","4","b d",45.0000000000001,45.0000000000001,45.0000000000001,-0.672515493883356,-1.69760947883939,-1.31165655595659,0.504694377588186,0.0964879831470046,0.196288789147978,0.116668701171875
16,32,"within","121","5","a","6","b",92.9999999999998,93.000000000001,92.9999999999998,-0.95107335518154,-1.53269477023539,-0.95107335518154,0.344032338766095,0.128745943069613,0.344032338766095,0.295286646173114
16,32,"within","122","7","c","8","d",92.9999999999998,93.000000000001,92.9999999999998,-0.901823182840376,-0.789372821352376,-0.901823182840376,0.369480479726478,0.431902042643969,0.369480479726478,0.37197399301526
16,32,"within","123","1","a c","2","b c",92.9999999999998,93.000000000001,92.9999999999998,-0.392879666485557,-1.73307669085261,-1.40749472674635,0.695307461921224,0.0863965690019809,0.162614351216812,0.119450366124511
16,32,"within","124","1","a c","3","a d",92.9999999999998,93.000000000001,92.9999999999998,-0.796474232966175,-1.20746870019263,-1.46436320055428,0.427784986069605,0.230313622748291,0.146466971125094,0.154479305259883
16,32,"within","125","1","a c","4","b d",92.9999999999998,93.000000000001,92.9999999999998,0.289302299866638,-1.64194974038522,-1.2795406606785,0.77299400234542,0.103977867559013,0.203889737290251,0.124046502634883
16,32,"within","126","2","b c","3","a d",92.9999999999992,93.000000000001,92.9999999999998,-0.403594566480618,0.525607990659979,0.0568684738079333,0.687437360131166,0.600411620068777,0.954771972309131,0.664521542843431
16,32,"within","127","2","b c","4","b d",92.9999999999998,93.000000000001,92.9999999999998,0.682181966352195,0.0911269504673849,0.12795406606785,0.496819469846205,0.927587709782904,0.898461604677504,0.977935066912323
16,32,"within","128","3","a d","4","b d",92.9999999999998,93.000000000001,92.9999999999992,1.08577653283281,-0.434481040192594,0.184822539875783,0.280384289864528,0.664945593637766,0.853770681728129,0.91921989293769
17,32,"within","129","5","a","6","b",92.9999999999998,93.0000000000004,92.9999999999998,-0.770002216389519,-0.303260730456771,-0.770002216389519,0.443250098349011,0.76236852812443,0.443250098349011,0.791659378313274
17,32,"within","130","7","c","8","d",93.0000000000004,93.0000000000004,93.0000000000004,0.441438805178627,0.225789674930291,0.441438805178627,0.65992001126225,0.821860471628599,0.65992001126225,0.671087063504723
17,32,"within","131","1","a c","2","b c",92.9999999999998,93.0000000000004,93.0000000000004,-0.502152399674171,-0.125885085633883,-0.65844503072904,0.616747199775647,0.900094632909314,0.511879001239306,0.774951814673841
17,32,"within","132","1","a c","3","a d",92.9999999999992,93.0000000000004,93.0000000000004,0.0390021281300327,0.248210043604801,0.15119848853778,0.968972295065349,0.804519143248947,0.880146630848395,0.677999433595687
17,32,"within","133","1","a c","4","b d",92.9999999999992,93.0000000000004,93.0000000000004,-0.180384842601401,-0.0547803087084537,-0.292642235879573,0.857242946431529,0.956430999120118,0.770447543783783,0.977935066912323
17,32,"within","134","2","b c","3","a d",92.9999999999992,93.0000000000004,93.0000000000004,0.541154527804203,0.374095129238684,-0.809643519266819,0.589695025770286,0.709185099449156,0.420211819945844,0.760850263759494
17,32,"within","135","2","b c","4","b d",92.9999999999998,93.0000000000004,93.0000000000004,0.321767557072769,0.071104776925429,0.365802794849467,0.748350902487656,0.943467050638451,0.715342985053412,0.860930136404932
17,32,"within","136","3","a d","4","b d",92.9999999999992,93.0000000000004,93.0000000000004,-0.219386970731434,-0.302990352313255,-0.443840724417353,0.82682941310419,0.762573921779633,0.658188708399432,0.875446002930403
18,24,"within","137","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,1.33396249565748,1.26916682019303,1.33396249565748,0.18660249898048,0.208646007227526,0.18660249898048,0.128566114589106
18,24,"within","138","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,1.55096187748815,0.887120290324998,1.55096187748815,0.125485732345984,0.378095875442348,0.125485732345984,0.286622235258939
18,24,"within","139","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,-0.491970565461171,-0.00162637954658532,0.154635842911057,0.624301743366887,0.998707030454842,0.87755984782039,0.899570107460022
18,24,"within","140","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-0.182416052362007,-0.271774071545058,0.209862929665006,0.855791118984935,0.78660726874471,0.834393091291035,0.899570107460022
18,24,"within","141","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,0.652275581173238,1.52472523803244,1.93294803638821,0.516390539662417,0.131898320810365,0.0573473862959076,0.159985303878784
18,24,"within","142","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,0.309554513099164,-0.270147691998473,-0.0552270867539487,0.757832661211453,0.787852996326681,0.95611715241153,0.899570107460022
18,24,"within","143","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,1.14424614663441,1.52635161757903,1.77831219347715,0.256475528626923,0.131493408303093,0.0797580507271895,0.14335036277771
