"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8","offsetSd","offsetProp"
25,0,0,24,1,"W",1,"a c",0,1,0.366469510895528,0.881875486712233,2,"b c",0,1,0.230968114311035,0.979230287527646,3,"a d",0,1,0.257157877590666,0.871827948196555,4,"b d",0,1,0.307975870971544,0.984244538812785,5,"a",0.311813694243097,0.869244234469917,6,"b",0.26947199264129,0.972019563583643,7,"c",0.298718812603281,0.924397942463562,8,"d",0.282566874281105,0.92015122647615,0.5,0.5
26,0,0,40,1,"W",1,"a c",0,1,-0.00355926035611355,1.58472161275086,2,"b c",0,1,-0.253810437404163,1.37867335303027,3,"a d",0,1,-0.0848128146803011,1.48945339930227,4,"b d",0,1,-4.93053484256226e-05,1.3659434120998,5,"a",-0.0441860375182073,1.52860815954056,6,"b",-0.126929871376294,1.36957453154931,7,"c",-0.128684848880138,1.48120607032661,8,"d",-0.0424310600143634,1.42060041490134,0.9,0.9
27,0,0,16,1,"W",1,"a c",0,1,-0.1562406453889,1.16901082641188,2,"b c",0,1,-0.000328551298182669,1.08805052510279,3,"a d",0,1,-0.321386533227877,0.945588999466254,4,"b d",0,1,0.506493487879348,0.842401141808233,5,"a",-0.238813589308389,1.04925562457634,6,"b",0.253082468290583,0.9912089892035,7,"c",-0.0782845983435415,1.11371323856408,8,"d",0.0925534773257352,0.976163593991378,0.1,0.1
28,0,0,40,1,"W",1,"a c",0,1,-0.0915506149789604,0.981309811723419,2,"b c",0,1,0.0421220815083787,0.958981995336438,3,"a d",0,1,0.0511639330539087,1.22862339170886,4,"b d",0,1,-0.182152040975844,1.2106822721212,5,"a",-0.0201933409625259,1.10713588676185,6,"b",-0.0700149797337328,1.0910249557138,7,"c",-0.0247142667352909,0.966393327033951,8,"d",-0.0654940539609678,1.21761408105025,0.5,0.5
29,0,0,16,1,"W",1,"a c",0,1,0.353250118052155,1.23930280349494,2,"b c",0,1,0.359252866412203,1.18504718136692,3,"a d",0,1,0.28946175266695,1.00701177030983,4,"b d",0,1,0.547337157876314,1.76019055920168,5,"a",0.321355935359553,1.11125784309235,6,"b",0.453295012144259,1.47912485031162,7,"c",0.356251492232179,1.19276599354589,8,"d",0.418399455271632,1.41668798725913,0.9,0.9
30,0,0,32,1,"W",1,"a c",0,1,0.122850798243461,1.03123367547771,2,"b c",0,1,-0.291392732814461,0.93101612228926,3,"a d",0,1,-0.191917619534244,0.878563900950206,4,"b d",0,1,0.0211554482596882,1.03921436642876,5,"a",-0.0345334106453918,0.96346025342471,6,"b",-0.135118642277386,0.991331195340447,7,"c",-0.0842709672854999,0.996683504904977,8,"d",-0.085381085637278,0.960600622017568,0.1,0.1
31,0,0,40,1,"W",1,"a c",0,1,0.170460043851094,1.10680591174761,2,"b c",0,1,-0.214360045163325,1.02837773924998,3,"a d",0,1,-0.099275711588506,1.2867601923309,4,"b d",0,1,0.124489843728948,1.05684756842997,5,"a",0.0355921661312939,1.20023848468966,6,"b",-0.0449351007171889,1.0500235059805,7,"c",-0.0219500006561158,1.07904290662037,8,"d",0.0126070660702208,1.17535819974016,0.5,0.5
32,0,0,8,1,"W",1,"a c",0,1,-0.699953857598725,1.29344221926514,2,"b c",0,1,0.481451956926782,0.901766034259443,3,"a d",0,1,-0.183426959558362,1.12845140062815,4,"b d",0,1,0.211000905869668,0.763790537900847,5,"a",-0.441690408578544,1.20255193963219,6,"b",0.346226431398225,0.81928752984479,7,"c",-0.109250950335972,1.23790419877656,8,"d",0.0137869731556526,0.95288135706638,0.9,0.9
33,0,0,40,1,"W",1,"a c",0,1,0.0437490080492365,0.884192316885306,2,"b c",0,1,0.041630414219648,1.16040534534559,3,"a d",0,1,-0.047456605265525,0.781477126429855,4,"b d",0,1,0.140346123205493,1.06298586155202,5,"a",-0.00185379860814425,0.830387806461788,6,"b",0.0909882687125704,1.10681202943288,7,"c",0.0426897111344423,1.02503607778357,8,"d",0.0464447589699839,0.931791316175686,0.1,0.1
34,0,0,24,1,"W",1,"a c",0,1,-0.0124180057893998,1.07176725352634,2,"b c",0,1,-0.0569174733665967,1.16395806024656,3,"a d",0,1,-0.0256198011572609,1.11084142889566,4,"b d",0,1,-0.239600900028848,1.2160731102686,5,"a",-0.0190189034733303,1.0798259034629,6,"b",-0.148259186697722,1.18118241200082,7,"c",-0.0346677395779982,1.10707474330591,8,"d",-0.132610350593054,1.15725199255203,0.5,0.5
35,0,0,16,1,"W",1,"a c",0,1,-0.107025640740316,1.49930084131136,2,"b c",0,1,-0.351919397858953,1.7395978779327,3,"a d",0,1,-0.254652917170397,1.95363541732796,4,"b d",0,1,-0.0477400476630968,1.45376002633984,5,"a",-0.180839278955356,1.71467354036531,6,"b",-0.199829722761025,1.58454720797211,7,"c",-0.229472519299635,1.6023303640593,8,"d",-0.151196482416747,1.69719072297638,0.9,0.9
36,0,0,32,1,"W",1,"a c",0,1,-0.301549874104915,1.18302710234321,2,"b c",0,1,0.243452728037998,1.09034070112407,3,"a d",0,1,0.16618569338106,1.15007600152321,4,"b d",0,1,-0.115596743261238,1.11467802370762,5,"a",-0.0676820903619274,1.1811313579379,6,"b",0.06392799238838,1.10865650525397,7,"c",-0.0290485730334585,1.16150368080563,8,"d",0.025294475059911,1.13243003600354,0.1,0.1
37,0,0,16,1,"W",1,"a c",0,1,0.183205368316603,0.781088143585478,2,"b c",0,1,-0.409900109910626,1.33156450436443,3,"a d",0,1,-0.173954033153779,1.04224893570154,4,"b d",0,1,0.0762714346597497,1.25634970465297,5,"a",0.004625667581412,0.923985506184005,6,"b",-0.166814337625438,1.29718157645314,7,"c",-0.113347370797012,1.11531325885082,8,"d",-0.0488412992470145,1.1425969803299,0.5,0.5
38,0,0,32,1,"W",1,"a c",0,1,-0.119804040040666,1.29479415518789,2,"b c",0,1,-0.328983192148399,1.29183478533179,3,"a d",0,1,0.0935435770075567,1.45622297905891,4,"b d",0,1,-0.0246580306007694,1.5014745370069,5,"a",-0.0131302315165547,1.37111743694689,6,"b",-0.176820611374584,1.39786101165083,7,"c",-0.224393616094533,1.28733324829711,8,"d",0.0344427732033937,1.46844530447756,0.9,0.9
39,0,0,16,1,"W",1,"a c",0,1,-0.284530945832569,0.752553084682299,2,"b c",0,1,0.0242406048533534,0.959833928851244,3,"a d",0,1,-0.374614921525867,1.04517982246059,4,"b d",0,1,-0.116717678132192,0.893045903443853,5,"a",-0.329572933679218,0.897055687118981,6,"b",-0.0462385366394191,0.914773658763877,7,"c",-0.130145170489608,0.86279700277058,8,"d",-0.245666299829029,0.965218771946406,0.1,0.1
40,0,0,40,1,"W",1,"a c",0,1,0.274597170070596,1.18064428229312,2,"b c",0,1,-0.0738318145560309,1.22814484891458,3,"a d",0,1,0.0598413631846497,1.11682222850656,4,"b d",0,1,0.0737708818323919,1.42223333827435,5,"a",0.167219266627623,1.14698118232684,6,"b",-3.04663618195202e-05,1.32238823661071,7,"c",0.100382677757282,1.20975058682947,8,"d",0.0668061225085208,1.27057957180429,0.5,0.5
41,0,0,8,1,"W",1,"a c",0,1,0.00310182232542081,1.39785047931248,2,"b c",0,1,-0.270011679462146,1.50992049861549,3,"a d",0,1,-0.533788238954071,2.00516701252873,4,"b d",0,1,0.362307631473038,1.96106196139737,5,"a",-0.265343208314325,1.69264622659581,6,"b",0.0461479760054457,1.7219887406519,7,"c",-0.133454928568363,1.41268739316261,8,"d",-0.0857403037405167,1.97107690680328,0.9,0.9
42,0,0,24,1,"W",1,"a c",0,1,-0.0728264160784241,1.02716128409735,2,"b c",0,1,-0.542859835024845,0.876649451744323,3,"a d",0,1,0.287828730752311,0.952942243514451,4,"b d",0,1,0.366467647022451,1.0267410386904,5,"a",0.107501157336943,0.996947764789173,6,"b",-0.0881960940011967,1.05027737305078,7,"c",-0.307843125551634,0.97406138092816,8,"d",0.327148188887381,0.98074026307476,0.1,0.1
43,0,0,24,1,"W",1,"a c",0,1,0.621083442325015,0.912217392440289,2,"b c",0,1,-0.242019453996659,0.941801948430663,3,"a d",0,1,-0.0613328170689426,1.31627177325356,4,"b d",0,1,-0.211195799364512,1.17102378935271,5,"a",0.279875312628036,1.17216546570067,6,"b",-0.226607626680585,1.05136199966608,7,"c",0.189531994164178,1.01561618841322,8,"d",-0.136264308216727,1.2347665226485,0.5,0.5
44,0,0,24,1,"W",1,"a c",0,1,-0.321840276714904,1.59514988259074,2,"b c",0,1,-0.068813775728019,1.63278059529184,3,"a d",0,1,-0.163135559076676,1.43774226147787,4,"b d",0,1,0.0244239954755845,1.48432010691383,5,"a",-0.24248791789579,1.50438496156423,6,"b",-0.0221948901262172,1.5443474720853,7,"c",-0.195327026221462,1.60192177266111,8,"d",-0.0693557818005456,1.44869163138193,0.9,0.9
45,0,0,40,1,"W",1,"a c",0,1,0.130914154668399,0.997002666674501,2,"b c",0,1,0.156517933359706,1.12775012811804,3,"a d",0,1,0.151258681150653,0.973828925391657,4,"b d",0,1,-0.0399705579159897,0.936117448562592,5,"a",0.141086417909526,0.979280313325547,6,"b",0.0582736877218583,1.03452714982358,7,"c",0.143716044014052,1.05770627849524,8,"d",0.0556440616173315,0.953959502904482,0.1,0.1
46,0,0,32,1,"W",1,"a c",0,1,0.258240194927782,1.09037456406015,2,"b c",0,1,0.317060105006352,1.08319286959977,3,"a d",0,1,-0.130164515310484,1.31519464239712,4,"b d",0,1,-0.0600788726726145,0.836472747669119,5,"a",0.0640378398086492,1.21428007451857,6,"b",0.128490616166869,0.978649359977766,7,"c",0.287650149967067,1.07853725511948,8,"d",-0.0951216939915492,1.0939278560071,0.5,0.5
47,0,0,40,1,"W",1,"a c",0,1,-0.376959720356598,1.08223987954417,2,"b c",0,1,-0.441972189281871,1.40700402501703,3,"a d",0,1,-0.247965045734241,1.49701144342525,4,"b d",0,1,-0.579663483409347,1.24260249051964,5,"a",-0.31246238304542,1.29952261365119,6,"b",-0.510817836345609,1.32074158114037,7,"c",-0.409465954819234,1.2476294903527,8,"d",-0.413814264571794,1.37711651285199,0.9,0.9
48,0,0,40,1,"W",1,"a c",0,1,0.0423134511986725,1.14069253212278,2,"b c",0,1,0.183501427491728,1.00891950944719,3,"a d",0,1,-0.0301535826316624,0.994473441953687,4,"b d",0,1,-0.0232679170009259,1.12641239546263,5,"a",0.00607993428350504,1.06391412356834,6,"b",0.0801167552454009,1.06757317493275,7,"c",0.1129074393452,1.07234219008911,8,"d",-0.0267107498162941,1.05575252657712,0.1,0.1
49,0,0,16,1,"W",1,"a c",0,1,0.459319551810981,1.33515924724662,2,"b c",0,1,0.320135576377029,1.11157796149043,3,"a d",0,1,-0.16705206280276,0.921562930469626,4,"b d",0,1,-0.334185509500857,0.676249850274323,5,"a",0.146133744504111,1.17250294657597,6,"b",-0.00702496656191426,0.964179076433624,7,"c",0.389727564094005,1.21055591244513,8,"d",-0.250618786151809,0.799644076755979,0.5,0.5
50,0,0,24,1,"W",1,"a c",0,1,-0.257433690189816,0.98805643786903,2,"b c",0,1,-0.49205701241727,1.28290125094519,3,"a d",0,1,-0.0909490700582181,1.356961873825,4,"b d",0,1,-0.260838914135897,1.24684641855969,5,"a",-0.174191380124017,1.17724371315585,6,"b",-0.376447963276583,1.25691414392354,7,"c",-0.374745351303543,1.13894943711293,8,"d",-0.175893992097057,1.29198590034723,0.9,0.9
51,0,0,16,1,"W",1,"a c",0,1,0.417172290408429,0.865301579847567,2,"b c",0,1,0.023496361244736,1.15223698395026,3,"a d",0,1,0.199876170264497,0.734212589316018,4,"b d",0,1,-0.215634168522739,0.839100993637999,5,"a",0.308524230336463,0.797070545438799,6,"b",-0.0960689036390014,0.998928061808788,7,"c",0.220334325826582,1.02210723613058,8,"d",-0.00787899912912076,0.803792819370699,0.1,0.1
52,0,0,16,1,"W",1,"a c",0,1,0.0422309301516239,1.02880666801469,2,"b c",0,1,0.351612525149569,1.22567295675855,3,"a d",0,1,0.291413823614571,1.24240043990004,4,"b d",0,1,-0.167309256099961,0.936816553671779,5,"a",0.166822376883098,1.12918422042535,6,"b",0.0921516345248042,1.10501394390388,7,"c",0.196921727650596,1.12416988910669,8,"d",0.0620522837573054,1.10717857835423,0.5,0.5
53,0,0,8,1,"W",1,"a c",0,1,-0.829311758995736,1.36962377339201,2,"b c",0,1,-0.128111015316113,0.656896100379679,3,"a d",0,1,-0.0678189201729324,1.15518107700727,4,"b d",0,1,0.382094789207145,1.52402015219205,5,"a",-0.448565339584334,1.28560423105318,6,"b",0.126991886945516,1.16390976823084,7,"c",-0.478711387155925,1.09904207693457,8,"d",0.157137934517106,1.32688242629845,0.9,0.9
54,0,0,32,1,"W",1,"a c",0,1,-0.183519827048238,0.877552932854296,2,"b c",0,1,-0.0518140641699392,1.06696135606222,3,"a d",0,1,-0.00511167268484905,1.18110992436544,4,"b d",0,1,-0.0385612493061159,1.01332341350887,5,"a",-0.0943157498665436,1.03607918905814,6,"b",-0.0451876567380276,1.03221881016888,7,"c",-0.117666945609089,0.971345154450049,8,"d",-0.0218364609954825,1.09178095944495,0.1,0.1
55,0,0,24,1,"W",1,"a c",0,1,0.0550898951714024,1.19330720262657,2,"b c",0,1,-0.238508346799553,1.26643269901488,3,"a d",0,1,0.0441876365213325,1.18370597103281,4,"b d",0,1,0.359487900875514,1.01855342936637,5,"a",0.0496387658463674,1.1758174172745,6,"b",0.0604897770379805,1.17637344037917,7,"c",-0.0917092258140753,1.22626034109485,8,"d",0.201837768698423,1.10396791225025,0.5,0.5
56,0,0,40,1,"W",1,"a c",0,1,0.0317390698241068,1.15965611187559,2,"b c",0,1,-0.23929002298235,1.23364195516568,3,"a d",0,1,0.0447463448171207,1.33804350631581,4,"b d",0,1,-0.0588149076265895,1.46638503088238,5,"a",0.0382427073206137,1.24409862630336,6,"b",-0.14905246530447,1.34947513991457,7,"c",-0.103775476579122,1.19740992349474,8,"d",-0.00703428140473442,1.395742497923,0.9,0.9
57,0,0,32,1,"W",1,"a c",0,1,-0.190553804143941,0.901781344795576,2,"b c",0,1,-0.0746056806900976,1.02907813312571,3,"a d",0,1,-0.0617609965127189,0.629995756218829,4,"b d",0,1,-0.0133162044186337,0.841286231696986,5,"a",-0.12615740032833,0.774377712723763,6,"b",-0.0439609425543657,0.932906335639081,7,"c",-0.132579742417019,0.96159306322425,8,"d",-0.0375386004656763,0.737670322947201,0.1,0.1
58,0,0,32,1,"W",1,"a c",0,1,0.417961758739506,1.27585216411506,2,"b c",0,1,0.00649308121252576,0.907541404465553,3,"a d",0,1,0.180143048155707,1.03961172216826,4,"b d",0,1,-0.11464320347999,1.29909709628073,5,"a",0.299052403447607,1.16067340490378,6,"b",-0.0540750611337322,1.11330060295074,7,"c",0.212227419976016,1.11770199390124,8,"d",0.0327499223378584,1.17657157782471,0.5,0.5
59,0,0,40,1,"W",1,"a c",0,1,-0.537792463789974,1.11277154598763,2,"b c",0,1,-0.121938116072011,1.51941024496518,3,"a d",0,1,-0.169509568273869,1.21569882760644,4,"b d",0,1,-0.248092755360945,1.22376659259535,5,"a",-0.353651016031922,1.1727055582934,6,"b",-0.185015435716478,1.37224095718234,7,"c",-0.329865289930993,1.33968893521021,8,"d",-0.208801161817407,1.2126397115755,0.9,0.9
60,0,0,32,1,"W",1,"a c",0,1,-0.208100877077058,0.802825372546626,2,"b c",0,1,0.0864283859516481,0.795969895577405,3,"a d",0,1,0.00396124000046562,0.969066615341838,4,"b d",0,1,0.0495783846140622,1.2325914067939,5,"a",-0.102069818538296,0.889191755891909,6,"b",0.0680033852828552,1.02940933854118,7,"c",-0.0608362455627052,0.806805930974039,8,"d",0.0267698123072639,1.10009247010583,0.1,0.1
61,0,0,40,1,"W",1,"a c",0,1,-0.134824817494589,1.27002976008336,2,"b c",0,1,-0.229664382664386,1.08266837119483,3,"a d",0,1,0.206160340380033,1.37633320827814,4,"b d",0,1,0.0456093604760263,1.29536702211657,5,"a",0.0356677614427224,1.32697856351565,6,"b",-0.0920275110941796,1.19424372079599,7,"c",-0.182244600079487,1.17355135697015,8,"d",0.12588485042803,1.33043257650114,0.5,0.5
62,0,1,24,1,"W",1,"a c",0,1,0.0767449238728708,1.23738488252444,2,"b c",0,1,0.0804472881493236,1.48218613998444,3,"a d",0,1,0.297428369969271,1.22494095303608,4,"b d",0,1,0.279046397438536,1.47065003585987,5,"a",0.187086646921071,1.22310429068429,6,"b",0.17974684279393,1.46408134547484,7,"c",0.0785961060110972,1.35068223749712,8,"d",0.288237383703904,1.33894025807138,0.9,0.9
