"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","Ms9","SDs9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15"
11,0,0,32,1,"B",1,"a d",0,1,-28.2047861989453,110.18273391673,2,"b d",0,1,-0.517493537013564,4.34931086247319,3,"c d",0,1,-1.03618664156647,9.38988116325598,4,"a e",0,1,-3.22577642666367,12.537673500798,5,"b e",0,1,-1.42324354816374,10.3322067759048,6,"c e",0,1,4.91980828452848,27.2728160647455,7,"a f",0,1,-0.849614968564712,2.64489811768003,8,"b f",0,1,2.8803560390448,11.3275321996826,9,"c f",0,1,1.78928436042169,8.39010544747836,10,"a",-10.7600591980579,64.5742948517482,11,"b",0.313206317955831,9.29230701241887,12,"c",1.89096866779457,17.3331309048663,13,"d",-9.91948879250844,64.5404943112955,14,"e",0.0902627699003582,18.4710140529152,15,"f",1.27334181030059,8.34275794310457
12,0,0,16,1,"B",1,"a d",0,1,0.634223170822806,3.23443164381218,2,"b d",0,1,0.836714407033536,2.43910621518603,3,"c d",0,1,0.306277361543677,1.5655777603591,4,"a e",0,1,0.0701753270342332,3.15576539420364,5,"b e",0,1,-0.0542954799307082,4.67002240451481,6,"c e",0,1,-24.0547343378697,99.3503768300101,7,"a f",0,1,15.9072465636981,52.4497248674903,8,"b f",0,1,-2.12899017357037,11.213663265764,9,"c f",0,1,2.9268656827975,9.07510051736736,10,"a",5.53721502051839,30.6505205016633,11,"b",-0.448857082155849,7.11107677343272,12,"c",-6.94053043117619,57.6884573366854,13,"d",0.592404979800007,2.46343555122995,14,"e",-8.01295149692207,57.3734009050315,15,"f",5.56837402430842,31.6752364029151
13,0,0,8,1,"B",1,"a d",0,1,10.1730102283693,26.1258770860963,2,"b d",0,1,0.357870646991302,3.20769244847941,3,"c d",0,1,0.0460864445369447,1.54646108250211,4,"a e",0,1,1.03211975382524,2.97339322546511,5,"b e",0,1,1.7707176635535,4.84769305212152,6,"c e",0,1,-4.94967109994975,13.3501698471923,7,"a f",0,1,-0.867238380529051,2.85317203518017,8,"b f",0,1,0.966290124573298,5.15903616257053,9,"c f",0,1,0.810699565025654,1.89261785495707,10,"a",3.44596386722182,15.3994210201781,11,"b",1.03162614503937,4.32822527443527,12,"c",-1.36429503012905,7.92903756935876,13,"d",3.52565577329918,15.3188328200269,14,"e",-0.715611227523674,8.57520914835944,15,"f",0.303250436356633,3.51954229035021
14,0,0,24,1,"B",1,"a d",0,1,-1.60023554752909,9.71893602351423,2,"b d",0,1,-1.56585902742119,5.60795379656667,3,"c d",0,1,0.424457909124276,2.19757234886639,4,"a e",0,1,1.32943201068436,16.1571895804512,5,"b e",0,1,0.211774975691008,2.04684300456175,6,"c e",0,1,-0.434550903770212,3.64658371276547,7,"a f",0,1,0.534161906048888,5.08376252198298,8,"b f",0,1,1.54782904324084,4.56800621498856,9,"c f",0,1,-0.824186156079183,4.55191417189625,10,"a",0.0877861230680526,11.184359396644,11,"b",0.0645816638368843,4.46700682425345,12,"c",-0.278093050241706,3.58609882916403,13,"d",-0.913878888608668,6.57719890498762,14,"e",0.368885360868385,9.52734557083998,15,"f",0.419268264403513,4.77509873530098
15,0,0,8,1,"B",1,"a d",0,1,-1.4139208936652,1.99759594771107,2,"b d",0,1,-0.605336678832874,2.21033533088056,3,"c d",0,1,-0.350326045151609,1.17452065520552,4,"a e",0,1,-0.669042064872072,6.38763426947106,5,"b e",0,1,1.10790337063954,2.59629959820657,6,"c e",0,1,-0.475475245581713,1.48466546410445,7,"a f",0,1,2.27768637465394,5.22763329538616,8,"b f",0,1,-0.211140012759435,2.48720167144423,9,"c f",0,1,-0.273043350814741,3.60331416424261,10,"a",0.0649078053722199,4.95992164581977,11,"b",0.0971422263490784,2.44566078353703,12,"c",-0.366281547182688,2.24712562831507,13,"d",-0.789861205883229,1.82639847458731,14,"e",-0.0122046466047473,3.97510568100682,15,"f",0.597834337026587,3.95279497953126
16,0,0,40,1,"B",1,"a d",0,1,0.991541986671982,6.86314031344615,2,"b d",0,1,0.87254826123184,3.2764161065814,3,"c d",0,1,-0.68168731766403,3.41973783171166,4,"a e",0,1,-3.28797938634518,31.3003175727553,5,"b e",0,1,-3.95968776137025,28.2257117563392,6,"c e",0,1,12.6098818754692,104.909070111093,7,"a f",0,1,-0.579848380571005,7.39740993458735,8,"b f",0,1,-0.656244038117722,3.60337984686203,9,"c f",0,1,-0.560443681705302,6.78067421965336,10,"a",-0.958761926748069,18.9103893674994,11,"b",-1.24779451275204,16.5219482450081,12,"c",3.78925029203328,60.5401684141717,13,"d",0.39413431007993,4.83464622330734,14,"e",1.78740490925125,65.1789274643693,15,"f",-0.59884536679801,6.10404478224025
17,0,0,16,1,"B",1,"a d",0,1,-0.787547959922828,1.99722760745649,2,"b d",0,1,0.286795125252331,3.22690897440404,3,"c d",0,1,-2.08682380115683,4.66219026343106,4,"a e",0,1,-0.0998066121377605,3.49357753707045,5,"b e",0,1,0.0734853316362214,2.82062196287125,6,"c e",0,1,-0.311987531315978,4.03096157062357,7,"a f",0,1,-0.217506599486002,5.04290392770362,8,"b f",0,1,2.15513644194809,6.23557012925238,9,"c f",0,1,-0.105269493309539,1.99108600203467,10,"a",-0.368287057182197,3.65741093002219,11,"b",0.838472299612215,4.3777442093168,12,"c",-0.834693608594116,3.76774149233389,13,"d",-0.862525545275776,3.53485868760975,14,"e",-0.112769603939172,3.412546934589,15,"f",0.61078678305085,4.7969532287938
18,0,0,32,1,"B",1,"a d",0,1,-0.129840053659992,2.4687640392664,2,"b d",0,1,-0.492975958495405,2.72925339949619,3,"c d",0,1,-1.90748017691707,7.44626092376015,4,"a e",0,1,-0.40038269502191,5.56929993689855,5,"b e",0,1,0.389981620248749,4.67772836528965,6,"c e",0,1,2.11399556663743,5.91337731283476,7,"a f",0,1,0.163020661554226,4.47555149430513,8,"b f",0,1,0.561980320688598,2.04023569022208,9,"c f",0,1,-21.5177204577309,90.8309450123482,10,"a",-0.122400695709225,4.32434680707059,11,"b",0.152995327480648,3.33840665761102,12,"c",-7.10373502267018,53.1920370651107,13,"d",-0.843432063024157,4.80696696113404,14,"e",0.701198163954757,5.45764282111179,15,"f",-6.93090649182936,52.9869713913525
19,0,0,8,1,"B",1,"a d",0,1,1.1561037371589,2.93545868990567,2,"b d",0,1,7.8526312411223,17.0527043371508,3,"c d",0,1,2.1661306955052,7.94301207027221,4,"a e",0,1,0.82384283540296,1.63620650154174,5,"b e",0,1,2.32245235531642,6.64332152371194,6,"c e",0,1,-2.5675966169197,5.86927236110427,7,"a f",0,1,0.482284734901863,8.07916152595826,8,"b f",0,1,-2.6871294864156,5.75048906464466,9,"c f",0,1,0.859453066399255,1.91291268619822,10,"a",0.820743769154574,4.83548849306167,11,"b",2.49598470334104,11.4601077094999,12,"c",0.152662381661586,5.91247969068775,13,"d",3.72495522459547,10.9267416583028,14,"e",0.192899524599896,5.39420842306743,15,"f",-0.448463895038162,5.80370938389491
20,0,0,32,1,"B",1,"a d",0,1,1.29831123889877,7.89435124613015,2,"b d",0,1,-0.358809968232761,2.58818914837231,3,"c d",0,1,0.28895323944986,2.59562881763009,4,"a e",0,1,-1.23769596992044,8.69169359983082,5,"b e",0,1,-0.1303318021162,2.89991206359698,6,"c e",0,1,0.133705071450147,2.76760028481553,7,"a f",0,1,0.0114447633382855,6.02548385503973,8,"b f",0,1,0.0360612178141551,2.64992036623931,9,"c f",0,1,2.28328382044592,7.99804488234173,10,"a",0.0240200107722079,7.61042562889981,11,"b",-0.151026850844935,2.69219994268747,12,"c",0.901980710448643,5.15170267072358,13,"d",0.409484836705291,5.01901096466869,14,"e",-0.411440900195497,5.50018060182074,15,"f",0.776929933866121,6.01326736287151
21,0,0,16,1,"B",1,"a d",0,1,-10.6584338633909,44.0592642964217,2,"b d",0,1,0.1603765260477,1.29885321671057,3,"c d",0,1,2.24358118287136,6.30806282432995,4,"a e",0,1,16.2003400048343,60.1004429755376,5,"b e",0,1,-1.12653862810013,2.50883333057268,6,"c e",0,1,-0.00614203504477078,1.42370292942019,7,"a f",0,1,-0.0460875548563359,2.4249921725317,8,"b f",0,1,-0.461414467345431,1.36743489191044,9,"c f",0,1,0.618147245834801,2.48961382340744,10,"a",1.83193952886233,43.5751335920627,11,"b",-0.475858856465953,1.85094197078102,12,"c",0.951862131220465,4.0302427615516,13,"d",-2.75149205149063,25.7961126561708,14,"e",5.02255311389646,34.920712225994,15,"f",0.0368817412110113,2.15721685743957
22,0,0,16,1,"B",1,"a d",0,1,0.0553259006384617,2.47542200046556,2,"b d",0,1,-5.742605150929,21.7537902696212,3,"c d",0,1,0.429057901656621,1.620768118976,4,"a e",0,1,1.13012205476739,2.03632415725599,5,"b e",0,1,-0.595518010080744,3.56919831807158,6,"c e",0,1,10.3624709279796,37.1435820126861,7,"a f",0,1,0.0813027832981618,2.56716962765328,8,"b f",0,1,-3.40106138008589,11.7482433782422,9,"c f",0,1,-1.8857104938822,10.081483271628,10,"a",0.422250246234671,2.37451777450376,11,"b",-3.24639484703188,14.271181363526,12,"c",2.96860611191801,22.414641915122,13,"d",-1.75274044954464,12.7270058068654,14,"e",3.63235832422209,21.6641977457729,15,"f",-1.73515636355664,8.98139588775843
23,0,0,32,1,"B",1,"a d",0,1,0.479424511561692,7.3024271773138,2,"b d",0,1,1.11545333097475,7.55102800776774,3,"c d",0,1,1.29521539774425,15.9999975731061,4,"a e",0,1,0.996528992326949,8.31194038520069,5,"b e",0,1,-3.34991467594614,22.6165939722781,6,"c e",0,1,0.156459738140879,8.77785745714325,7,"a f",0,1,2.0206724892205,10.848097983744,8,"b f",0,1,0.321922749351741,5.39350911717893,9,"c f",0,1,7.20063044520389,23.6504847515617,10,"a",1.16554199770305,8.87475666390674,11,"b",-0.637512865206549,14.100908480006,12,"c",2.88410186036301,17.3446137439576,13,"d",0.963364413426896,10.9392598541994,14,"e",-0.73230864849277,14.7709936181899,15,"f",3.18107522792538,15.4617743084199
24,0,0,32,1,"B",1,"a d",0,1,-4.93534975413998,22.86862544072,2,"b d",0,1,-0.995064988610084,4.50369705473744,3,"c d",0,1,0.704456780444416,2.03800146992678,4,"a e",0,1,28.3599897798947,147.548375449928,5,"b e",0,1,1.76861291264622,6.78162346330305,6,"c e",0,1,3.54083113742758,19.06405025391,7,"a f",0,1,-0.573775764759313,3.73836345747267,8,"b f",0,1,-38.4300702835144,218.713368898866,9,"c f",0,1,0.411818388441718,3.11219456901719,10,"a",7.61695475366514,86.6018808897627,11,"b",-12.5521741198261,126.375476707204,12,"c",1.55236876877124,11.1858722411115,13,"d",-1.74198598743522,13.5745238236286,14,"e",11.2231446099895,85.9452077377897,15,"f",-12.864009219944,126.283917119428
25,0,0,32,1,"B",1,"a d",0,1,0.154068067156968,1.79450435824658,2,"b d",0,1,-4.60554237520316,19.1019746310922,3,"c d",0,1,1.64014150142779,13.9381917179793,4,"a e",0,1,-0.371827982249456,4.06710028171866,5,"b e",0,1,-0.402821374548609,8.50825435419607,6,"c e",0,1,0.522606440612115,11.2804421041105,7,"a f",0,1,-0.10287444514155,3.90768489314071,8,"b f",0,1,0.0978748430556577,3.15957535248071,9,"c f",0,1,-0.92668727983983,3.83257237002864,10,"a",-0.106878120078013,3.38791030488954,11,"b",-1.63682963556537,12.2655136771394,12,"c",0.412020220733357,10.5274179082117,13,"d",-0.937110935539469,13.8088584276041,14,"e",-0.0840143053953166,8.41005727937558,15,"f",-0.310562293975241,3.63760110520022
26,0,0,40,1,"B",1,"a d",0,1,-0.312969972818102,4.41084569381261,2,"b d",0,1,-3.62430151756125,15.3381156635426,3,"c d",0,1,-1.09518038271819,5.95755590272554,4,"a e",0,1,0.319705910551631,3.58212642259952,5,"b e",0,1,-0.461325186305701,4.56066520826725,6,"c e",0,1,-0.412604145531555,5.58915007630584,7,"a f",0,1,-0.263164439126101,1.84556981035547,8,"b f",0,1,-2.07674991476836,8.75845141715757,9,"c f",0,1,-0.244176440446493,2.94476212601213,10,"a",-0.0854761671308573,3.4323465527239,11,"b",-2.0541255395451,10.5233108130821,12,"c",-0.583986989565412,4.98481018712252,13,"d",-1.67748395769918,9.8551143238878,14,"e",-0.184741140428542,4.62477926432158,15,"f",-0.861363598113651,5.46292142338408
27,0,0,32,1,"B",1,"a d",0,1,-0.0981630125979833,15.7130327941849,2,"b d",0,1,-5.40301763878642,19.5074031638405,3,"c d",0,1,0.576057772721334,2.78893462894114,4,"a e",0,1,3.66135625790311,9.57716314516282,5,"b e",0,1,-0.753669189545157,2.58563128807184,6,"c e",0,1,-0.595909083324931,3.76243991643204,7,"a f",0,1,0.403431020680624,4.95982639515931,8,"b f",0,1,-3.06665115034171,11.1522322704848,9,"c f",0,1,9.0066945057054,52.7002120801848,10,"a",1.32220808866192,11.0150730686518,11,"b",-3.07444599289109,13.0607322610655,12,"c",2.99561439836727,30.5274689958977,13,"d",-1.64170762622102,14.6460187807248,14,"e",0.770592661677674,6.39981850489739,15,"f",2.11449145868144,31.319676298991
28,0,0,8,1,"B",1,"a d",0,1,-0.245632369825997,1.35639904683089,2,"b d",0,1,0.434165938110043,1.68745351901005,3,"c d",0,1,-0.319134548311786,0.570533774685602,4,"a e",0,1,-5.40832382778067,13.001393837778,5,"b e",0,1,-0.414923341244139,1.10805933337212,6,"c e",0,1,2.66854670836208,5.812781070942,7,"a f",0,1,-0.280620959202659,1.64107087173161,8,"b f",0,1,-1.90494745361412,3.99444953661633,9,"c f",0,1,-0.552496128205228,2.44589961357478,10,"a",-1.97819238560311,7.67882105214539,11,"b",-0.628568285582738,2.65927408813447,12,"c",0.598972010615022,3.8009724503288,13,"d",-0.0435336600092468,1.28282566746277,14,"e",-1.05156682022091,8.5825261219786,15,"f",-0.912688180340668,2.83248827004736
29,0,0,16,1,"B",1,"a d",0,1,0.157042864050071,0.682777728348928,2,"b d",0,1,5.86865023786858,29.4758359526622,3,"c d",0,1,-1.71413133824987,6.29792082565136,4,"a e",0,1,1.71025716166819,3.77704783928617,5,"b e",0,1,0.0513331054080107,2.04374728471042,6,"c e",0,1,-4.15479757775729,15.9341988258128,7,"a f",0,1,-0.717407572221655,2.75738231046291,8,"b f",0,1,25.6429371285588,100.003943655928,9,"c f",0,1,-0.923366208392541,2.67597044180941,10,"a",0.383297484498868,2.85615621536819,11,"b",10.5209734906118,59.9407080395932,12,"c",-2.2640983747999,9.89481496567501,13,"d",1.43718725455626,17.3411590953574,14,"e",-0.79773577022703,9.65094885774235,15,"f",8.00072111598152,57.92577367741
30,0,0,8,1,"B",1,"a d",0,1,-0.239934230644206,2.65442775106128,2,"b d",0,1,0.992001587899347,1.72075999222334,3,"c d",0,1,2.17116428590136,4.63692957137794,4,"a e",0,1,0.269423025194226,2.8278729743067,5,"b e",0,1,12.0379560659004,32.0613956706847,6,"c e",0,1,-0.343926037813132,1.3375903975243,7,"a f",0,1,-0.0817669991668301,1.72294291984741,8,"b f",0,1,-7.622064155523,18.5337768186592,9,"c f",0,1,-0.34742123784879,1.33586392393054,10,"a",-0.0174260682056033,2.35138394186469,11,"b",1.80263116609224,22.0421690298706,12,"c",0.493272336746481,3.01667452954157,13,"d",0.974410547718835,3.25585839857945,14,"e",3.98781768442715,18.7003781241714,15,"f",-2.68375079751287,10.8961564619708
31,0,0,40,1,"B",1,"a d",0,1,-0.817613252604424,11.1045306624742,2,"b d",0,1,0.885941538023795,5.61508272185867,3,"c d",0,1,-4.97672171081222,29.4139539277826,4,"a e",0,1,1.25097019415013,6.83837819476677,5,"b e",0,1,24.5845606910868,155.821279114715,6,"c e",0,1,4.98031784123163,30.0710767071665,7,"a f",0,1,-7.54884192535544,42.9297203385538,8,"b f",0,1,-37.5982311690478,584.702981776362,9,"c f",0,1,5.34065009789955,20.5424410204863,10,"a",-2.37182832793658,25.960867491345,11,"b",-4.04257631331239,347.381285149348,12,"c",1.78141540943965,27.225974456369,13,"d",-1.63613114179762,18.4501171441984,14,"e",10.2719495754895,91.5134223806722,15,"f",-13.2688076655012,336.322133096856
32,0,0,24,1,"B",1,"a d",0,1,2.29608002677698,7.91543498215553,2,"b d",0,1,-0.259740762416878,6.10072741376925,3,"c d",0,1,-2.57110994653482,10.7477810820783,4,"a e",0,1,1.99560666562968,33.699596622647,5,"b e",0,1,-3.0450606626768,17.2283526974837,6,"c e",0,1,2.04075034538082,18.1742283073416,7,"a f",0,1,6.46730331375316,32.0491956280011,8,"b f",0,1,2.96692199093853,23.2044673039453,9,"c f",0,1,-133.320585578999,605.468974433509,10,"a",3.58633000205327,26.9286078938955,11,"b",-0.112626478051718,16.9927903489253,12,"c",-44.6169817267176,350.560928858336,13,"d",-0.178256894058237,8.58957156779187,14,"e",0.330432116111233,24.017066043801,15,"f",-41.295453424769,351.508978644206
33,0,0,24,1,"B",1,"a d",0,1,2.48090856669794,5.19789844374574,2,"b d",0,1,-0.48933282882266,2.24504188849708,3,"c d",0,1,7.01206240154588,28.8697691929778,4,"a e",0,1,-0.364898127612486,4.52177751262101,5,"b e",0,1,1056.07956132521,5123.14554369273,6,"c e",0,1,19.7951231844223,105.99097537756,7,"a f",0,1,1.63684643764263,7.50124690629686,8,"b f",0,1,-0.763211157617972,2.8211754160736,9,"c f",0,1,0.652981350618239,2.91684159824064,10,"a",1.2509522922427,5.92013844556351,11,"b",351.60900577959,2958.72688979515,12,"c",9.15338897886213,63.057259065678,13,"d",3.00121271314039,17.0302140163675,14,"e",358.50326212734,2958.5256471935,15,"f",0.5088722102143,4.95442903806359
34,0,0,16,1,"B",1,"a d",0,1,3.57128671850969,15.6228822132893,2,"b d",0,1,-0.380934484180953,1.19473755230979,3,"c d",0,1,-1.0084877990679,6.87435390749016,4,"a e",0,1,1.11463537421738,2.7058859106315,5,"b e",0,1,4.1547455128305,15.794265966189,6,"c e",0,1,-0.888545774233927,2.77354307141853,7,"a f",0,1,8.00859423377233,30.7455203422021,8,"b f",0,1,0.323680091367547,2.45278050867773,9,"c f",0,1,-0.613782503615737,1.29625215587028,10,"a",4.23150544216647,19.7543014466055,11,"b",1.36583037333903,9.27611954489765,12,"c",-0.836938692305854,4.2545433640875,13,"d",0.727288145086946,9.88083172943998,14,"e",1.46027837093799,9.42319852540716,15,"f",2.57283060717471,17.8712431925726
