"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
3,16,"within","19","1","a c","2","b c",45,45.0000000000001,45.0000000000002,-0.532411424215544,-1.44990519678211,-1.25428711620167,0.597060325884045,0.15401933110038,0.216213944133358,0.17535400390625
3,16,"within","20","1","a c","3","a d",45,45.0000000000001,45,-1.24911911065954,-0.773532323407167,0.169229214090702,0.218080280612169,0.443252132913907,0.866374792204832,0.93988037109375
3,16,"within","21","1","a c","4","b d",45,45.0000000000001,45.0000000000001,0.1433415372888,0.237289168104754,0.806327431843932,0.88666041212476,0.813509468794151,0.424294994775713,0.596588134765625
3,16,"within","22","2","b c","3","a d",45,45.0000000000001,45.0000000000001,-0.716707686444001,0.676372873374945,-1.42351633029237,0.477257983971653,0.502265773032958,0.161483427034857,0.17535400390625
3,16,"within","23","2","b c","4","b d",45,45.0000000000001,45,0.675752961504344,1.68719436488687,2.0606145480456,0.502655637935024,0.0984870592129506,0.045148518923364,0.009185791015625
3,16,"within","24","3","a d","4","b d",45,45.0000000000001,45.0000000000001,1.39246064794834,1.01082149151192,0.63709821775323,0.170625773054981,0.317506356278876,0.527288993908693,0.17535400390625
4,16,"within","25","5","a","6","b",45,45.0000000000001,45,-1.23659471626592,-1.07259618515703,-1.23659471626592,0.222652844155266,0.289170901241468,0.222652844155266,0.0544804823584855
4,16,"within","26","7","c","8","d",45.0000000000001,45.0000000000001,45.0000000000001,-1.20790634353897,-1.01360557429657,-1.20790634353897,0.233393295731255,0.316190125268147,0.233393295731255,0.278129681944847
4,16,"within","27","1","a c","2","b c",45.0000000000001,45.0000000000001,45.0000000000001,7.3951414276526,-0.0670144877172784,-1.03139381448046,2.65333627340222e-09,0.946867036721479,0.30786784833417,0.4637451171875
4,16,"within","28","1","a c","3","a d",45.0000000000001,45.0000000000001,45,4.10651862687621,-0.0253018267515096,0.0208362386763734,0.000167187712054711,0.979926087577982,0.983468406628512,0.528167724609375
4,16,"within","29","1","a c","4","b d",45.0000000000001,45.0000000000001,45,11.4675810617747,-1.47516741103295,-2.11487822565185,6.01098021897369e-15,0.14713044533971,0.0400113601322019,0.0506591796875
4,16,"within","30","2","b c","3","a d",45.0000000000001,45,45,-3.28862280077639,0.0417126609657688,-1.05223005315683,0.00195961469272857,0.966912291959938,0.298311666346285,0.781951904296875
4,16,"within","31","2","b c","4","b d",45.0000000000001,45,45,4.07243963412205,-1.40815292331567,-1.08348441117139,0.00018605339860135,0.165957278362951,0.284364835108557,0.40374755859375
4,16,"within","32","3","a d","4","b d",45.0000000000001,45,45,7.36106243489844,-1.44986558428144,-2.13571446432823,2.97887672780686e-09,0.154030328931096,0.0381793278438768,0.05767822265625
5,40,"within","33","5","a","6","b",117,117,117,-1.99299071480851,-0.739486739059985,-1.99299071480851,0.0485898369833728,0.4610926020514,0.0485898369833728,0.153610035519866
5,40,"within","34","7","c","8","d",117,117,117,-1.03071041418504,-0.254214360027274,-1.03071041418504,0.304802616461484,0.799776194605396,0.304802616461484,0.528229004547411
5,40,"within","35","1","a c","2","b c",117.000000000001,117,117,-0.380086782692909,-0.84354963895778,-1.80669039715733,0.704570098251892,0.40064245386679,0.0733807418189977,0.0944989735817217
5,40,"within","36","1","a c","3","a d",117.000000000001,117,117,-0.611912763626173,-0.500410249021222,-1.1407803414075,0.541782763234706,0.617726217416531,0.256291044832227,0.544800451107221
5,40,"within","37","1","a c","4","b d",117.000000000001,117,117,-0.161739056465068,-0.702652785637127,-2.0523129587044,0.871790322187322,0.483667835790149,0.0423702804570558,0.146088948040415
5,40,"within","38","2","b c","3","a d",117.000000000001,117,117,-0.231825980933264,0.343139389936559,-0.665910055749832,0.817078156532887,0.732109378812556,0.50677938577181,0.754694082605056
5,40,"within","39","2","b c","4","b d",117.000000000001,117,117,0.218347726227841,0.140896853320654,-0.245622561547069,0.827538583554765,0.888193724054715,0.806404763767019,0.785203449248002
5,40,"within","40","3","a d","4","b d",117.000000000001,117,117,0.450173707161105,-0.202242536615905,-0.911532617296901,0.653418212818038,0.84007836713519,0.363889082733669,0.724554494188851
6,40,"within","41","5","a","6","b",117,117,117,-0.326041969687595,0.0816203206296799,-0.326041969687595,0.744975038903642,0.935088104443552,0.744975038903642,0.775353727106557
6,40,"within","42","7","c","8","d",117,117,117,-0.994192019564286,-1.33940380244813,-0.994192019564286,0.322181089634646,0.183035320381957,0.322181089634646,0.699421781159785
6,40,"within","43","1","a c","2","b c",117.000000000001,117,117.000000000001,-0.801144528858936,0.932543311118067,0.683380080792046,0.424671945320365,0.352976233731778,0.495717794462324,0.467971859456156
6,40,"within","44","1","a c","3","a d",117.000000000001,117,117.000000000001,11.0535793520906,-0.0722724825399195,0.620596045100903,6.96063050493442e-20,0.942508465877279,0.536072461072702,0.920592268303153
6,40,"within","45","1","a c","4","b d",117.000000000001,117,117.000000000001,8.62061048334385,-0.889387229258253,-0.164204401038372,3.74326327625206e-14,0.375620010926515,0.869853572050228,0.764824907022557
6,40,"within","46","2","b c","3","a d",117.000000000001,117,117.000000000001,11.8547238809495,-1.00481579365799,0.0627840356911421,8.92196800915315e-22,0.317059158170678,0.950045612041393,0.774995234620292
6,40,"within","47","2","b c","4","b d",117.000000000001,117,117.000000000001,9.42175501220279,-1.82193054037632,-0.847584481830417,5.02203916777361e-16,0.0710198965528092,0.398399959139353,0.518527274200096
6,40,"within","48","3","a d","4","b d",117.000000000001,117,117.000000000001,-2.43296886874672,-0.817114746718333,-0.784800446139275,0.0164891866492997,0.415523618276215,0.434156768825617,0.764824907022557
7,24,"within","49","5","a","6","b",68.9999999999996,68.9999999999999,68.9999999999996,-0.142044789807639,-0.283292098655614,-0.142044789807639,0.887458567566518,0.777801164443018,0.887458567566518,0.779865622522294
7,24,"within","50","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,0.0686087064231333,-1.44955515004691,0.0686087064231333,0.94549952582276,0.151712722788997,0.94549952582276,0.787678752122979
7,24,"within","51","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999996,-0.3616086113069,-1.16775944468852,-0.540294653871223,0.718749519934823,0.246923191529066,0.59073358317472,0.527059078216553
7,24,"within","52","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999996,2.49170933728661,-1.99243195697463,-0.259757045130396,0.0151204604587779,0.0502813882107722,0.795824689798739,0.789837837219239
7,24,"within","53","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,3.24882736721043,-1.22530804031801,0.218195917909532,0.00179182924075745,0.224625360586822,0.82792050099276,0.855335712432862
7,24,"within","54","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999996,2.85331794859351,-0.824672512286103,-0.280537608740827,0.00570628010301193,0.41239937777525,0.779904505085045,0.944107174873352
7,24,"within","55","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,3.61043597851733,-0.0575485956294866,0.758490571780755,0.00057507530543172,0.954274529756586,0.450740455985077,0.623094320297242
7,24,"within","56","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,0.757118029923821,0.767123916656616,0.477952963039928,0.451556865173268,0.445624828904258,0.634194450436798,0.87740707397461
8,16,"within","57","5","a","6","b",44.9999999999998,44.9999999999998,44.9999999999998,0.392047920477293,0.148358505292249,0.392047920477293,0.696873461263992,0.882722666567632,0.696873461263992,0.948543506674469
8,16,"within","58","7","c","8","d",45.0000000000001,44.9999999999998,45.0000000000001,-1.50273748683962,0.272178248979583,-1.50273748683962,0.13989256371459,0.786729945629575,0.13989256371459,0.431944658979774
8,16,"within","59","1","a c","2","b c",44.9999999999998,44.9999999999998,45,0.528666281998702,0.898402451070436,0.902797583012668,0.59963493464362,0.373753076743828,0.371440666369315,0.5618896484375
8,16,"within","60","1","a c","3","a d",44.9999999999998,44.9999999999998,45,-0.892124350872809,0.98595623147653,-0.495437697994757,0.377072105969664,0.329426399364615,0.622702032064599,0.743560791015625
8,16,"within","61","1","a c","4","b d",44.9999999999998,45,45,-1.70715153562081,0.297364390683793,-1.06794348234425,0.0946860449974629,0.767556779256629,0.291241759599291,0.781951904296875
8,16,"within","62","2","b c","3","a d",44.9999999999998,44.9999999999998,45,-1.42079063287151,0.0875537804060942,1.39823528100743,0.162270214269602,0.930619799378286,0.168896113101376,0.743560791015625
8,16,"within","63","2","b c","4","b d",44.9999999999998,44.9999999999998,45,-2.23581781761951,-0.601038060386643,-1.97074106535692,0.0303685861262026,0.550830331498599,0.0549235643414697,0.348388671875
8,16,"within","64","3","a d","4","b d",45,44.9999999999998,45,-0.815027184747999,-0.688591840792737,-0.572505784349497,0.419349508301471,0.494615074143545,0.569828853737625,0.49542236328125
9,24,"within","65","5","a","6","b",69.0000000000002,68.9999999999999,69.0000000000002,0.0753320137713768,-0.441294013319157,0.0753320137713768,0.940168537849671,0.660379928849275,0.940168537849671,0.658294382397692
9,24,"within","66","7","c","8","d",68.9999999999996,68.9999999999999,68.9999999999996,-1.00648856545348,-1.18887144079327,-1.00648856545348,0.317697238429297,0.238565751481511,0.317697238429297,0.5182443975133
9,24,"within","67","1","a c","2","b c",68.9999999999996,68.9999999999996,69.0000000000002,2.17685674170703,-1.41791016017361,-0.979303502712843,0.0329155533148633,0.160717447713561,0.330851257166027,0.177980184555054
9,24,"within","68","1","a c","3","a d",68.9999999999999,68.9999999999999,69.0000000000002,7.60486316258688,-1.94652722860255,-1.11164181389025,1.05466660555101e-10,0.0556639997139835,0.270150586563399,0.168809652328491
9,24,"within","69","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,13.4003908515471,-1.15270104705895,-1.21221893038509,7.02284993970357e-21,0.253010941290249,0.229563108599231,0.508766055107117
9,24,"within","70","2","b c","3","a d",68.9999999999996,68.9999999999999,69.0000000000002,5.42800642087986,-0.528617068428943,0.132338311177411,7.97894708422097e-07,0.598767405743704,0.895101867193849,0.663443565368653
9,24,"within","71","2","b c","4","b d",68.9999999999996,68.9999999999999,68.9999999999999,11.2235341098401,0.26520911311466,-0.232915427672244,3.22911696072711e-17,0.791639094662983,0.816516618186632,0.683986425399781
9,24,"within","72","3","a d","4","b d",68.9999999999996,68.9999999999999,68.9999999999999,5.79552768896026,0.793826181543603,-0.100577116494833,1.85802961475903e-07,0.430018225667154,0.920177836930468,0.508766055107117
10,32,"within","73","5","a","6","b",93.0000000000004,92.9999999999992,93.0000000000004,-0.954391374060826,-1.5912821869769,-0.954391374060826,0.342359732612568,0.114939706483669,0.342359732612568,0.368402697129168
10,32,"within","74","7","c","8","d",93.000000000001,92.9999999999992,93.000000000001,0.663286337800839,-0.0849370659696265,0.663286337800839,0.508787979896102,0.932494004588231,0.508787979896102,0.730540607147789
10,32,"within","75","1","a c","2","b c",92.9999999999998,92.9999999999992,92.9999999999992,5.00536685117658,-0.888179337759054,-0.279795950504459,2.63208316375487e-06,0.376735697202615,0.780255422029382,0.651148299686611
10,32,"within","76","1","a c","3","a d",92.9999999999998,92.9999999999992,92.9999999999992,1.09825728857702,0.176967512112458,0.92469149495986,0.274927398911674,0.85991874610463,0.35751955823123,0.933870791923255
10,32,"within","77","1","a c","4","b d",92.9999999999992,92.9999999999992,92.9999999999998,5.38462116665642,-1.18526600051394,-0.00341214573785926,5.42781963318091e-07,0.238932121631376,0.997284815497424,0.705254231113941
10,32,"within","78","2","b c","3","a d",92.9999999999998,92.9999999999992,92.9999999999992,-3.90710956259956,1.06514684987151,-1.20448744546432,0.000177072228919058,0.289567091167559,0.231457635642115,0.269905602093786
10,32,"within","79","2","b c","4","b d",92.9999999999998,92.9999999999992,92.9999999999998,0.379254315479836,-0.297086662754882,0.2763838047666,0.705363579118566,0.767062891248209,0.782866582885186,0.664521542843431
10,32,"within","80","3","a d","4","b d",92.9999999999998,92.9999999999992,92.9999999999998,4.2863638780794,-1.36223351262639,-0.928103640697719,4.42933211069565e-05,0.176414420050787,0.355756357921599,0.664521542843431
11,16,"within","81","5","a","6","b",45,45.0000000000001,45,0.117503115478427,0.725953609075845,0.117503115478427,0.906984278774679,0.471626234957473,0.906984278774679,0.803368221968413
11,16,"within","82","7","c","8","d",45.0000000000001,45.0000000000001,45.0000000000001,-0.813248657603691,-1.01100310217723,-0.813248657603691,0.420357676347193,0.317420383160646,0.420357676347193,0.488326313905418
11,16,"within","83","1","a c","2","b c",45,45.0000000000001,45.0000000000002,-0.52390133168689,0.428724552170345,1.18351027455064,0.602918103419191,0.67016908522486,0.242821547039071,0.40374755859375
11,16,"within","84","1","a c","3","a d",44.9999999999998,45.0000000000001,45.0000000000001,2.43460030607437,-0.799489316984192,0.924928197758061,0.0189378358386935,0.428206839267428,0.359936912309615,0.820892333984375
11,16,"within","85","1","a c","4","b d",44.9999999999998,45.0000000000001,45.0000000000001,0.308177253933465,-0.201560429545781,-0.636509727489419,0.759369517135714,0.841168767025855,0.527668882040948,0.433197021484375
11,16,"within","86","2","b c","3","a d",44.9999999999998,45.0000000000001,45.0000000000002,2.95850163776126,-1.22821386915454,0.258582076792576,0.00491381302036724,0.225752004317955,0.797136823049953,0.433197021484375
11,16,"within","87","2","b c","4","b d",44.9999999999998,45.0000000000001,45.0000000000001,0.832078585620355,-0.630284981716125,-1.82002000204006,0.409758623235478,0.53169595614231,0.0754112789215842,0.231201171875
11,16,"within","88","3","a d","4","b d",44.9999999999998,45.0000000000001,45,-2.12642305214091,0.597928887438411,-1.56143792524748,0.0389869733105287,0.552884880390888,0.125426454419562,0.274444580078125
12,16,"within","89","5","a","6","b",45,45,45,1.22370504161543,1.26109713971248,1.22370504161543,0.227432439830607,0.213772804680152,0.227432439830607,0.253948028199375
12,16,"within","90","7","c","8","d",45.0000000000001,45.0000000000001,45.0000000000001,0.964700268073425,1.81778267638725,0.964700268073425,0.339850874100429,0.0757585137381243,0.339850874100429,0.379426555242389
12,16,"within","91","1","a c","2","b c",45,45,45,0.923415844031105,2.13513968132902,1.98434479069982,0.360715615641888,0.0382288602680509,0.0533357569692967,0.05767822265625
12,16,"within","92","1","a c","3","a d",45,45,45,0.320765503716068,2.52877579930022,1.50810204093187,0.749873030752241,0.0150215077729943,0.138517682906653,0.083251953125
12,16,"within","93","1","a c","4","b d",45,45.0000000000001,45.0000000000001,-1.43858468333267,2.17709679642251,1.23029377023389,0.157187481985374,0.0347581892161327,0.224979922133752,0.231201171875
12,16,"within","94","2","b c","3","a d",45,45,45,-0.602650340315037,0.393636117971201,0.476242749767957,0.549766463808896,0.695708706015253,0.636205698656177,0.668548583984375
12,16,"within","95","2","b c","4","b d",45,45,45,-2.36200052736377,0.0419571150934906,-0.754051020465933,0.022563120472828,0.966718499709131,0.454746394689745,0.4637451171875
12,16,"within","96","3","a d","4","b d",45,45,45,-1.75935018704874,-0.351679002877711,-0.277808270697975,0.0853157026764508,0.726720491152253,0.782431956943884,0.632171630859375
13,16,"within","97","5","a","6","b",45,45,45,0.0846013573973683,-0.677792776094028,0.0846013573973683,0.932953587345092,0.501373414242973,0.932953587345092,0.963233216200024
13,16,"within","98","7","c","8","d",45,45,45,0.725857815695371,-0.632601429952003,0.725857815695371,0.471684388532852,0.530195460399228,0.471684388532852,0.431944658979774
13,16,"within","99","1","a c","2","b c",45.0000000000001,45,45.0000000000001,0.824887788946599,-0.0769188250714396,-0.150965791056916,0.413786683116225,0.939029103516418,0.88067742153341,0.668548583984375
13,16,"within","100","1","a c","3","a d",45.0000000000001,45.0000000000001,45,1.48082265726558,-0.044963717763465,0.33967302987806,0.145622141576537,0.964335169983291,0.735683085935146,0.979949951171875
13,16,"within","101","1","a c","4","b d",45.0000000000001,45,45.0000000000001,2.90201487195671,-0.92658862912271,1.20772632845533,0.00572185833806253,0.359083222087636,0.233461869202766,0.433197021484375
13,16,"within","102","2","b c","3","a d",45.0000000000001,45,45,0.655934868318982,0.0319551073079746,-0.490638820934976,0.515205992076682,0.974649166399294,0.626066012139132,0.4637451171875
13,16,"within","103","2","b c","4","b d",45.0000000000001,45,45,2.07712708301011,-0.84966980405127,1.35869211951224,0.0435275611778342,0.400006658157203,0.181016124012146,0.322509765625
13,16,"within","104","3","a d","4","b d",45.0000000000001,45,45,1.42119221469113,-0.881624911359245,0.868053298577265,0.16215410806612,0.382664653119589,0.38997101923907,0.705718994140625
14,40,"within","105","5","a","6","b",117,117,117,-0.618091606125146,-0.811430747464933,-0.618091606125146,0.537716276890408,0.418766028123012,0.537716276890408,0.812333910756538
14,40,"within","106","7","c","8","d",117,117,117,0.551651438229516,0.982828583287384,0.551651438229516,0.5822392787653,0.327719828608511,0.5822392787653,0.65036935167223
14,40,"within","107","1","a c","2","b c",117.000000000001,117,117,0.199363962771319,-1.14436085621306,-0.746898978798361,0.842324110935697,0.25480975745596,0.456622859873401,0.889001571444169
14,40,"within","108","1","a c","3","a d",117.000000000001,117,117,-1.61327417242581,0.124372083769138,-0.116702965437244,0.109378983719614,0.901234103201776,0.907295527843248,0.962896119524885
14,40,"within","109","1","a c","4","b d",117.000000000001,117,117,-0.191494332661925,0.121196571990753,0.0752085777262239,0.848470250266095,0.903743238974866,0.940177203101614,0.562667682332176
14,40,"within","110","2","b c","3","a d",117.000000000001,117,117,-1.81263813519713,1.2687329399822,-0.630196013361117,0.0724517558062144,0.207054723037259,0.529795243774598,0.34032321635641
14,40,"within","111","2","b c","4","b d",117.000000000001,117,117,-0.390858295433244,1.26555742820382,0.822107556524585,0.696612790365996,0.208186010526416,0.412687922847459,0.535971383040305
14,40,"within","112","3","a d","4","b d",117.000000000001,117,117,1.42177983976388,-0.00317551177838464,0.191911543163468,0.157750398180623,0.99747172049055,0.848144173230549,0.805726983948261
15,8,"within","113","5","a","6","b",21,21,21,2.46538983929024,2.27705895236308,2.46538983929024,0.0223873323778713,0.0333643615389016,0.0223873323778713,0.0443115234375
15,8,"within","114","7","c","8","d",21,21,21,-0.644061167800662,-0.652839002216097,-0.644061167800662,0.526508423228392,0.520943645171383,0.526508423228392,0.596588134765625
15,8,"within","115","1","a c","2","b c",21,21,21,-1.23963168671351,1.76787214184246,1.07986725655408,0.228786479787616,0.0916101934967327,0.292448111735693,0.3828125
15,8,"within","116","1","a c","3","a d",21,21,21,-0.461258302032935,-0.303878570025074,-0.852526781490064,0.649355156727369,0.764210887556948,0.403540460512611,0.84375
15,8,"within","117","1","a c","4","b d",21,21,21,-0.951345247942929,1.14849694088741,1.47771308791611,0.352251128273842,0.263678037350255,0.154326524442623,0.1953125
15,8,"within","118","2","b c","3","a d",21,21,21,0.778373384680578,-2.07175071186753,1.93239403804414,0.445031274803554,0.0507959034032025,0.0669122308431193,0.109375
15,8,"within","119","2","b c","4","b d",21,21,21,0.288286438770585,-0.619375200955049,0.39784583136203,0.775953697533399,0.542331267059774,0.694759271215672,0.640625
15,8,"within","120","3","a d","4","b d",21,21,21,-0.490086945909994,1.45237551091248,2.33023986940617,0.62915347997211,0.161175948068962,0.0298458747800599,0.078125
16,16,"within","121","5","a","6","b",44.9999999999998,45.0000000000001,44.9999999999998,-0.206290127908877,-0.633155807939492,-0.206290127908877,0.837494810835425,0.529836688100163,0.837494810835425,0.948543506674469
16,16,"within","122","7","c","8","d",44.9999999999998,45.0000000000001,44.9999999999998,1.3756442618249,0.0781818419285196,1.3756442618249,0.175740886140718,0.938030020069267,0.175740886140718,0.303787185344845
16,16,"within","123","1","a c","2","b c",45,45.0000000000001,45,1.77754339842448,-0.850160370608249,-1.32002887204615,0.0822374038488273,0.399736787588996,0.19350105911325,0.40374755859375
16,16,"within","124","1","a c","3","a d",45,45.0000000000001,44.9999999999998,-0.592514466141494,-0.347168694673276,-0.141071787852261,0.556471990616431,0.73008303453748,0.888442862506331,0.596588134765625
16,16,"within","125","1","a c","4","b d",45,45.0000000000001,45,3.16007715275463,-0.392425854748351,0.816201058288081,0.0028193739926679,0.696596224017988,0.418684897357695,0.433197021484375
16,16,"within","126","2","b c","3","a d",45,45.0000000000002,45,-2.37005786456597,0.502991675934973,-1.17895708419389,0.022132072289801,0.617423221604433,0.244611438904683,0.322509765625
16,16,"within","127","2","b c","4","b d",45,45.0000000000001,45.0000000000001,1.38253375433015,0.457734515859898,2.13622993033424,0.173631159441614,0.649345751421874,0.0381349550871488,0.104583740234375
16,16,"within","128","3","a d","4","b d",45,45.0000000000001,45,3.75259161889613,-0.0452571600750754,0.957272846140342,0.000498960178464351,0.96410257595899,0.343544474482253,0.40374755859375
17,40,"within","129","5","a","6","b",117.000000000001,117.000000000001,117.000000000001,-1.34999986598709,-1.20431499734393,-1.34999986598709,0.179621971829187,0.230898495150656,0.179621971829187,0.674722796148987
17,40,"within","130","7","c","8","d",117,117.000000000001,117,-1.13409228341305,-1.126003759039,-1.13409228341305,0.259074149811651,0.262468276184486,0.259074149811651,0.746127778503757
17,40,"within","131","1","a c","2","b c",117.000000000001,117.000000000001,117.000000000001,5.6785799136118,-2.02360287948347,-0.0072941562734303,1.00641719067427e-07,0.0452896141824065,0.994192579507352,0.685015902603482
17,40,"within","132","1","a c","3","a d",117.000000000001,117.000000000001,117,4.51614120188421,-1.96822847183493,-0.605414970694699,1.51257455791244e-05,0.0514070046801556,0.546075864940779,0.221360605646623
17,40,"within","133","1","a c","4","b d",117.000000000001,117.000000000001,117.000000000001,12.0653121458622,-1.64778419496457,0.816945502624172,2.85090485720402e-22,0.102080006271936,0.415619945285663,0.527213339100854
17,40,"within","134","2","b c","3","a d",117.000000000001,117.000000000001,117,-1.16243871172759,0.0553744076485368,0.598120814421269,0.247422925643678,0.955934633199428,0.550915388171773,0.544800451107221
17,40,"within","135","2","b c","4","b d",117.000000000001,117.000000000001,117.000000000001,6.38673223225045,0.375818684518894,0.824239658897602,3.56399515923342e-09,0.707732238036989,0.411480530562325,0.412534033624979
17,40,"within","136","3","a d","4","b d",117.000000000001,117.000000000001,117,7.54917094397804,0.320444276870357,1.42236047331887,1.04782236397635e-11,0.749203166283554,0.15758220373303,0.237050310637642
18,32,"within","137","5","a","6","b",93.0000000000004,93.0000000000004,93.0000000000004,1.64735938696859,0.805827279260056,1.64735938696859,0.102859106742903,0.422398121258187,0.102859106742903,0.188814346259706
18,32,"within","138","7","c","8","d",92.9999999999998,93.0000000000004,92.9999999999998,-1.34841311225078,-0.40217076503336,-1.34841311225078,0.18080032359818,0.688481185754126,0.18080032359818,0.217260809954923
18,32,"within","139","1","a c","2","b c",92.9999999999998,93.0000000000004,92.9999999999998,-2.99693740275142,0.172499712722492,0.47123756772346,0.00349655848791328,0.863419534360447,0.638574662211954,0.321714549325407
18,32,"within","140","1","a c","3","a d",92.9999999999998,93.0000000000004,92.9999999999998,0.113762748384396,-0.68168389605747,-1.70738249175167,0.909671099744264,0.497132979745847,0.0910875137451335,0.124046502634883
18,32,"within","141","1","a c","4","b d",92.9999999999998,93.0000000000004,93.0000000000004,-1.90908112132564,0.28542825847982,-0.198056369043193,0.0593347574811639,0.77595078974553,0.843433245636273,0.691578262951225
18,32,"within","142","2","b c","3","a d",92.9999999999992,93.0000000000004,92.9999999999998,3.11070015113582,-0.854183608779962,2.17862005947513,0.00247836000615293,0.395198208975737,0.0318878215672264,0.0294188209809363
18,32,"within","143","2","b c","4","b d",92.9999999999992,93.0000000000004,93.0000000000004,1.08785628142578,0.112928545757329,-0.669293936766653,0.27946981818188,0.910330614659947,0.504966183388078,0.746825552545488
18,32,"within","144","3","a d","4","b d",92.9999999999992,93.0000000000004,92.9999999999998,-2.02284386971003,0.96711215453729,1.50932612270847,0.0459605327927521,0.335996272615014,0.134605515863485,0.340298998635262
19,8,"within","145","5","a","6","b",21,21,21,-1.88628846485628,-1.38962296942924,-1.88628846485628,0.0731624436274218,0.179201563358775,0.0731624436274218,0.375457763671875
