"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15","Num16","Str16","M16","SD16","Num17","Str17","M17","SD17","Num18","Str18","M18","SD18","Num19","Str19","M19","SD19","Num20","Str20","M20","SD20","Num21","Str21","M21","SD21","Num22","Str22","M22","SD22","Num23","Str23","M23","SD23","Num24","Str24","M24","SD24","Num25","Str25","M25","SD25","Num26","Str26","M26","SD26"
11,0,0,40,1,"B",1,"a c e",0,1,1.96893156258288,2.65215308203559,2,"b c e",0,1,1.68038072340973,2.25941695372648,3,"a d e",0,1,1.2050061183716,1.24330918016358,4,"b d e",0,1,1.27155382937266,1.03310723657878,5,"a c f",0,1,2.1778316475878,2.26928871365291,6,"b c f",0,1,1.2907846510171,1.1070888565636,7,"a d f",0,1,1.42495614299975,1.0459976436511,8,"b d f",0,1,1.62860482817468,1.89669826092947,9,"a,c",2.07338160508534,2.45473628254961,10,"b,c",1.48558268721342,1.77866939161906,11,"a,d",1.31498113068568,1.14695404540159,12,"b,d",1.45007932877367,1.52811593962937,13,"a,e",1.58696884047724,2.09363488504839,14,"b,e",1.47596727639119,1.75766507363499,15,"a,f",1.80139389529377,1.79607145705577,16,"b,f",1.45969473959589,1.55239195015739,17,"c,e",1.8246561429963,2.45228281260779,18,"d,e",1.23827997387213,1.13628628316307,19,"c,f",1.73430814930245,1.82934729513033,20,"d,f",1.52678048558721,1.52531754285765,21,"a",1.69418136788551,1.9473644846142,22,"b",1.46783100799354,1.65300539475532,23,"c",1.77948214614938,2.15701650086606,24,"d",1.38253022972967,1.34849268657778,25,"e",1.53146805843422,1.92767929002211,26,"f",1.63054431744483,1.68212581648568
12,0,0,16,1,"B",1,"a c e",0,1,2.14037800193214,3.11665991711147,2,"b c e",0,1,0.897464099338351,0.497482320239143,3,"a d e",0,1,1.8234829570869,2.73003555831138,4,"b d e",0,1,3.09559551478531,3.02677615405272,5,"a c f",0,1,1.09711364175486,0.726706343103879,6,"b c f",0,1,1.33309531035483,1.11709723313106,7,"a d f",0,1,1.59054791242031,1.49624570971624,8,"b d f",0,1,1.77716171211444,1.75531392666345,9,"a,c",1.6187458218435,2.28834544695281,10,"b,c",1.11527970484659,0.878949514576225,11,"a,d",1.70701543475361,2.16877957715336,12,"b,d",2.43637861344987,2.52435654244169,13,"a,e",1.98193047950952,2.88658369113759,14,"b,e",1.99652980706183,2.40823313589826,15,"a,f",1.34383077708758,1.18390576987186,16,"b,f",1.55512851123463,1.46478070465359,17,"c,e",1.51892105063525,2.28441102187147,18,"d,e",2.45953923593611,2.90807099028932,19,"c,f",1.21510447605485,0.934735150413395,20,"d,f",1.68385481226737,1.60720926991813,21,"a",1.66288062829855,2.21204741150822,22,"b",1.77582915914823,1.9897260380128,23,"c",1.36701276334505,1.73816652736686,24,"d",2.07169702410174,2.3633005417163,25,"e",1.98923014328568,2.6370195109523,26,"f",1.44947964416111,1.32544107449745
13,0,0,8,1,"B",1,"a c e",0,1,1.61397804524973,1.53162914949894,2,"b c e",0,1,1.48385764308011,0.972195597589121,3,"a d e",0,1,0.747523621894818,0.545683061133828,4,"b d e",0,1,3.03995176061504,2.3372769717555,5,"a c f",0,1,1.53317527337016,1.50908186356009,6,"b c f",0,1,2.00335481295761,1.88599520650347,7,"a d f",0,1,1.04989537138321,0.766399651271798,8,"b d f",0,1,1.09807696799387,0.908576835470793,9,"a,c",1.57357665930994,1.46943589651311,10,"b,c",1.74360622801886,1.47409869933061,11,"a,d",0.898709496639016,0.661396688848688,12,"b,d",2.06901436430446,1.98497925096526,13,"a,e",1.18075083357227,1.19745780871054,14,"b,e",2.26190470184758,1.90686323699768,15,"a,f",1.29153532237669,1.18285286009226,16,"b,f",1.55071589047574,1.50456063134028,17,"c,e",1.54891784416492,1.24110408366123,18,"d,e",1.89373769125493,2.02229807572365,19,"c,f",1.76826504316388,1.6678212759355,20,"d,f",1.07398616968854,0.812381187414438,21,"a",1.23614307797448,1.17217576860617,22,"b",1.90631029616166,1.72779710272049,23,"c",1.6585914436644,1.45041054114528,24,"d",1.48386193047174,1.57214391289042,25,"e",1.72132776770992,1.65978660325725,26,"f",1.42112560642621,1.33778886256816
14,0,0,24,1,"B",1,"a c e",0,1,1.54516734166281,1.45345901365859,2,"b c e",0,1,2.16448622722893,2.16753580371574,3,"a d e",0,1,1.65388448831406,2.21419619162877,4,"b d e",0,1,1.51849364897939,2.36777638157302,5,"a c f",0,1,1.6261297039542,1.7841136401883,6,"b c f",0,1,1.38184699518865,1.45709042674377,7,"a d f",0,1,1.61166166416717,1.64215428759212,8,"b d f",0,1,1.56512134691819,1.4657399395144,9,"a,c",1.5856485228085,1.61032284536029,10,"b,c",1.77316661120879,1.86935386133988,11,"a,d",1.63277307624062,1.92854321177985,12,"b,d",1.54180749794879,1.94818811985024,13,"a,e",1.59952591498843,1.85364284380389,14,"b,e",1.84148993810416,2.26918738555077,15,"a,f",1.61889568406069,1.69628098932765,16,"b,f",1.47348417105342,1.44875378392053,17,"c,e",1.85482678444587,1.85225581601424,18,"d,e",1.58618906864673,2.26878753269535,19,"c,f",1.50398834957142,1.61612940771324,20,"d,f",1.58839150554268,1.5399811433502,21,"a",1.60921079952456,1.76735595231218,22,"b",1.65748705457879,1.90265998560139,23,"c",1.67940756700865,1.73800314483286,24,"d",1.5872902870947,1.92870351754398,25,"e",1.7205079265463,2.06451132928428,26,"f",1.54618992755705,1.57075755806301
15,0,0,32,1,"B",1,"a c e",0,1,0.969739328929681,0.864315684416342,2,"b c e",0,1,1.23905567986491,1.06733770888088,3,"a d e",0,1,1.67249219438757,1.6321690903975,4,"b d e",0,1,1.85736885370172,1.85924027740896,5,"a c f",0,1,1.43631354953857,1.31260834604716,6,"b c f",0,1,2.29811360607522,2.93840709206315,7,"a d f",0,1,1.24870839088207,1.10100470670634,8,"b d f",0,1,1.35417378724504,1.38792288561219,9,"a,c",1.20302643923412,1.12724213606407,10,"b,c",1.76858464297007,2.25699085307755,11,"a,d",1.46060029263482,1.39747669323673,12,"b,d",1.60577132047338,1.64715974452236,13,"a,e",1.32111576165863,1.34307943506195,14,"b,e",1.54821226678332,1.5357769808908,15,"a,f",1.34251097021032,1.20549564457246,16,"b,f",1.82614369666013,2.32868213133066,17,"c,e",1.1043975043973,0.972921420920693,18,"d,e",1.76493052404465,1.73795232038184,19,"c,f",1.86721357780689,2.29891511187735,20,"d,f",1.30144108906356,1.24385950513065,21,"a",1.33181336593447,1.27115429467459,22,"b",1.68717798172172,1.96964816913214,23,"c",1.4858055411021,1.7994102159359,24,"d",1.5331858065541,1.52314737603257,25,"e",1.43466401422097,1.44147274991644,26,"f",1.58432733343522,1.8627546560067
16,0,0,16,1,"B",1,"a c e",0,1,2.17083495791601,2.204204506558,2,"b c e",0,1,1.78855846788413,1.58630434950376,3,"a d e",0,1,1.49441237410649,1.635387996955,4,"b d e",0,1,1.33628660251829,0.737031388475239,5,"a c f",0,1,1.20223782111705,1.40862899626209,6,"b c f",0,1,1.44809321585103,2.03208566376613,7,"a d f",0,1,0.784249929697755,0.532545590925467,8,"b d f",0,1,0.981020483137587,0.780480541887588,9,"a,c",1.68653638951653,1.88497232498667,10,"b,c",1.61832584186758,1.80155253130694,11,"a,d",1.13933115190212,1.24959511100103,12,"b,d",1.15865354282794,0.768223532711878,13,"a,e",1.83262366601125,1.93986656678491,14,"b,e",1.56242253520121,1.23823560833741,15,"a,f",0.993243875407402,1.06884498788378,16,"b,f",1.21455684949431,1.53268777009318,17,"c,e",1.97969671290007,1.89900030965723,18,"d,e",1.41534948831239,1.25036340007752,19,"c,f",1.32516551848404,1.72446977274897,20,"d,f",0.882635206417671,0.664808229583918,21,"a",1.41293377070933,1.61020458121806,22,"b",1.38848969234776,1.39323367413847,23,"c",1.65243111569205,1.82936592675703,24,"d",1.14899234736503,1.02900236123418,25,"e",1.69752310060623,1.62008102725386,26,"f",1.10390036245086,1.31548816812613
17,0,0,16,1,"B",1,"a c e",0,1,3.05626071944658,5.86072532569765,2,"b c e",0,1,1.37189973033978,1.52056648759294,3,"a d e",0,1,1.96371878098779,1.73307632202863,4,"b d e",0,1,2.32169149595178,3.78331000402264,5,"a c f",0,1,0.957665673885546,1.28253906583075,6,"b c f",0,1,1.84078976310476,1.83855336013399,7,"a d f",0,1,1.40829327641224,1.67957540633806,8,"b d f",0,1,1.13877669675396,0.932381755845213,9,"a,c",2.00696319666606,4.30726290719211,10,"b,c",1.60634474672227,1.67664100088561,11,"a,d",1.68600602870001,1.7023312874801,12,"b,d",1.73023409635287,2.77625794942931,13,"a,e",2.50998975021719,4.2873557770047,14,"b,e",1.84679561314578,2.8770515296389,15,"a,f",1.18297947514889,1.48772094486658,16,"b,f",1.48978322992936,1.47764843381914,17,"c,e",2.21408022489318,4.29778612299765,18,"d,e",2.14270513846979,2.90038917068917,19,"c,f",1.39922771849515,1.62259289666266,20,"d,f",1.2735349865831,1.34327179721291,21,"a",1.84648461268304,3.25286693705797,22,"b",1.66828942153757,2.27591358879767,23,"c",1.80665397169417,3.24854234711314,24,"d",1.70812006252644,2.2845340547778,25,"e",2.17839268168148,3.63724433533929,26,"f",1.33638135253912,1.47898276023634
18,0,0,24,1,"B",1,"a c e",0,1,1.42082956829826,1.34355621756693,2,"b c e",0,1,1.82205929874773,2.09785631106106,3,"a d e",0,1,1.42582980511592,1.50882048072733,4,"b d e",0,1,1.41261685497796,1.59395656954782,5,"a c f",0,1,1.20176194271062,1.23384956776619,6,"b c f",0,1,1.49189648356183,1.44693811607234,7,"a d f",0,1,1.55676807157334,1.80704348768275,8,"b d f",0,1,1.35462760488622,1.22734814684042,9,"a,c",1.31129575550444,1.28086600528852,10,"b,c",1.65697789115478,1.7905461138115,11,"a,d",1.49129893834463,1.64814842837942,12,"b,d",1.38362222993209,1.40760258292233,13,"a,e",1.42332968670709,1.41330304789122,14,"b,e",1.61733807686285,1.85467085035742,15,"a,f",1.37926500714198,1.5411486696354,16,"b,f",1.42326204422403,1.32910480833572,17,"c,e",1.62144443352299,1.75446630684075,18,"d,e",1.41922333004694,1.53538782351392,19,"c,f",1.34682921313622,1.33829419830185,20,"d,f",1.45569783822978,1.53152330604895,21,"a",1.40129734692453,1.47097226306538,22,"b",1.52030006054344,1.60787921523939,23,"c",1.48413682332961,1.55820930782972,24,"d",1.43746058413836,1.52547477136078,25,"e",1.52033388178497,1.64301752927508,26,"f",1.401263525683,1.4316145540324
19,0,0,32,1,"B",1,"a c e",0,1,1.7255075025037,1.77370482665146,2,"b c e",0,1,1.57169973505153,1.55816942529074,3,"a d e",0,1,1.81749678376314,2.00342010753399,4,"b d e",0,1,1.55938856637156,1.25029860053979,5,"a c f",0,1,2.05009414336652,2.57127385171614,6,"b c f",0,1,1.06776462226029,0.855531270981316,7,"a d f",0,1,1.28365431566807,1.12948267497096,8,"b d f",0,1,1.12484438707446,0.882073778861448,9,"a,c",1.88780082293511,2.19728375901084,10,"b,c",1.31973217865591,1.27252908212711,11,"a,d",1.5505755497156,1.63557632647223,12,"b,d",1.34211647672301,1.0954565714664,13,"a,e",1.77150214313342,1.87754796851186,14,"b,e",1.56554415071155,1.40140360500198,15,"a,f",1.6668742295173,2.00753133756662,16,"b,f",1.09630450466738,0.862460072314888,17,"c,e",1.64860361877762,1.65792973379732,18,"d,e",1.68844267506735,1.66166400573624,19,"c,f",1.55892938281341,1.96430210099013,20,"d,f",1.20424935137127,1.00846317693371,21,"a",1.71918818632536,1.93667162340886,22,"b",1.33092432768946,1.18266821580501,23,"c",1.60376650079551,1.81097222986696,24,"d",1.44634601321931,1.39041735127928,25,"e",1.66852314692248,1.65337131086858,26,"f",1.38158936709234,1.56532510057238
20,0,0,24,1,"B",1,"a c e",0,1,1.16145153714114,1.00155308339643,2,"b c e",0,1,1.52435959158304,1.76734063530089,3,"a d e",0,1,1.49041149095523,1.9027679800863,4,"b d e",0,1,2.43184620589894,2.26865327705295,5,"a c f",0,1,1.07344147070945,0.786446342724582,6,"b c f",0,1,1.02660216747512,1.24951227247706,7,"a d f",0,1,2.00170069020205,3.73533321801447,8,"b d f",0,1,1.84720143235043,1.46001212189896,9,"a,c",1.1174465039253,0.891924731164709,10,"b,c",1.27548087952908,1.53486396767087,11,"a,d",1.74605609057864,2.94387761787073,12,"b,d",2.13952381912469,1.91024920480246,13,"a,e",1.32593151404818,1.51336015321774,14,"b,e",1.97810289874099,2.0633521453215,15,"a,f",1.53757108045575,2.71119766435027,16,"b,f",1.43690179991278,1.40680468703589,17,"c,e",1.34290556436209,1.43283873550894,18,"d,e",1.96112884842708,2.125247452191,19,"c,f",1.05002181909229,1.03308295821665,20,"d,f",1.92445106127624,2.80662772622192,21,"a",1.43175129725197,2.18654984799139,22,"b",1.70750234932688,1.77747922557759,23,"c",1.19646369172719,1.2511562720471,24,"d",1.94278995485166,2.47629301640441,25,"e",1.65201720639459,1.82943439266419,26,"f",1.48723644018426,2.14902366282525
